cluster_uid,target,sources,n_sources,silhouette_score,note
69f825192c67,ERBB2,SKI;TRIM28;SF1;POU3F3;CTBP1;HOXB2;HDAC1;HOXB9;HOXB8;THRA;ATF6B;NFIC;KDM2A;ZBTB4;MBD1;PHF1;NR2F2;NFATC4;SIRT6;ABL1;CIC;HOXB3;E2F4;NFKB1;HOXB7;ZSCAN18;FOXC1;KMT2B;E4F1;CREB3;NFYC;ZBTB17;YY1;THAP11;MBD2;NR1H2;GTF2F1;TEAD2;NPAS2;SSRP1;HOXB5;HSF1;ZBTB7B;HDAC3;VEZF1;ZNF32;RFXANK;STAT5B;DMAP1;HOXD9;SMARCA1,51,0.2629,exp03_kidney_cortex-coregtor-r1
ae85b611b47a,FN1,RXRB;SRF,2,0.3135,exp03_kidney_cortex-coregtor-r1
4ede3812baea,GADD45B,EGR1;BHLHE40;MAFF;NR4A1;ETS2;ATF4;DDIT3;GTF3A;JUNB;ID2;CEBPB;JUND;ATF3;NFIL3;KLF10;NR1D1;BCL3;FOS;RELB;NR4A2;CEBPD;SMAD3;YBX1;ARID5A,24,0.2241,exp03_kidney_cortex-coregtor-r1
929979bb7627,GSTP1,E4F1;SIRT6;CREB3;HDAC1;SSRP1;ZBTB17;ATF6B;E2F4;SF1;RFX5;USF1;DRAP1;EWSR1;NCOR2;STAT6;MXD4;MBD1;ABL1;CIC;NR1H2;CTNNB1;PML;ZBTB48;NFIC;SFPQ;RXRB;ARNT;RFXANK;RELA;MEF2D;RARA;APEX1;KMT2B;KDM2A;STAT5A;NFKB1;TRIM28;ATF4;TFE3;HSF1,40,0.254,exp03_kidney_cortex-coregtor-r1
013dba2ffd6a,HBA2,FOSL2;MAFK,2,0.557,exp03_kidney_cortex-coregtor-r1
8198eb2e25df,HBB,ATF3;NFIC,2,0.3527,exp03_kidney_cortex-coregtor-r1
77a8718ff1d2,HLA-DRB1,SP1;ZNF32,2,0.1972,exp03_kidney_cortex-coregtor-r1
20267962dc52,HLA-E,TCF7L1;STAT5A,2,0.3561,exp03_kidney_cortex-coregtor-r1
1108d4e763c5,HMOX1,ESRRA;MAFG;MLXIPL;LMO2;NR4A2;SP1;HNF4A;HTATIP2;NR1H3;ATF5;PAX8;DRAP1;FOXI1;RXRA;TCF21;MAF;NR2F6;NFIL3;FOS;GTF3A;KLF15;NR4A1;HES1;KLF2;HIF1A;TFE3;KLF10;TEF;SOX9;GATA2;NFE2L1,31,0.2291,exp03_kidney_cortex-coregtor-r1
93a59bdfcfc3,HSP90AA1,ZNF362;BHLHE40,2,0.2573,exp03_kidney_cortex-coregtor-r1
cb886ff71e34,HSPA1A,NFE2L2;KLF6,2,0.2629,exp03_kidney_cortex-coregtor-r1
18a0eb2f813b,ID3,NFATC4;HOXA5;SOX18;MXD4;ZNF32;ZNF362;HOXD10;HOXD9;FOXI1;USF2;ID4;E2F4;THAP11;ID1;KDM2A;NFYC;TCF7L1;SMAD7;GATA2;CXXC1;HOXB5;ID2;NR2F1;TBX2;NR2F2;POU3F3;MAFB;HDAC3;TEAD2;NCOR2;UBTF;THRA;HDAC1;HES1;HNF4A;EMX1;E4F1;LMO2,38,0.2841,exp03_kidney_cortex-coregtor-r1
fab4f027a4df,MAT2A,SND1;SRF;ZBTB7B;SP1;STAT6;STAT5B;MEF2D;KDM2A;SMARCC1;NFE2L1;CTNNB1;XBP1;GTF2F1;MAFG;ERF;KLF13;STAT5A;UBTF;HTATIP2;ATF6B;KLF10;ARNT;KLF6;IRF9;NONO,25,0.3088,exp03_kidney_cortex-coregtor-r1
e009907d22b8,MCL1,ZBTB17;CEBPB,2,0.2165,exp03_kidney_cortex-coregtor-r1
937b042f355a,NDRG1,KLF6;SREBF1,2,0.2663,exp03_kidney_cortex-coregtor-r1
ec9248ef1717,NFKBIA,NFKB2;HMGB2,2,0.1886,exp03_kidney_cortex-coregtor-r1
859cbcbedaa0,OGA,YBX1;SFPQ,2,0.1793,exp03_kidney_cortex-coregtor-r1
dd1b7d52b91a,PCNA,EWSR1;SFPQ;ZNF362;UBTF;E2F4;NFYC;ATF6B;NCOR2;THAP11;HMGA1;TRIM28;HOXB7;SKI;HOXD9;APEX1;USF1;ENO1;STAT1;THRA;KLF13;RXRB;NFIC;HOXD10;SF1;MECOM;SSRP1,26,0.2061,exp03_kidney_cortex-coregtor-r1
2bae0bd23ec0,PDK4,NR4A2;EGR1;JUNB;PRDM4;MAF;KLF10;ERF;KLF6;MLX;CEBPD;KLF9;ATF4;ATF5;HMGB2;CEBPB;MXI1;RORC;MAFG;XBP1;HES4;SREBF1;LDB1;YBX1;MYRF;ATF3;FOS;ZNF362;KLF13;KMT2B;HNF4A;JUN;SMARCC1;BCL6;HIF1A;ETS2;NONO;ETS1;ZNF503;NFIL3;HTATIP2;NFE2L1,41,0.1687,exp03_kidney_cortex-coregtor-r1
9b642e5f17ca,PDLIM7,STAT5A;MLXIP;ETS1;MYRF;PPARD;PML;RELA;LRRFIP1;NCOR2;E2F4;MEF2D;STAT2;GTF2F1;APEX1;ABL1;ZBTB17;STAT6;HDAC1;ENO1;E4F1;RARA;SND1;SREBF2;KMT2B;EWSR1;SMAD3;SFPQ;RFX5;ZNF266;SKI;ARNT;CREB3;RXRB;USF1;TRIM28,35,0.1929,exp03_kidney_cortex-coregtor-r1
ce13c6ef1198,PER1,CEBPD;ATF3;EGR1,3,0.3531,exp03_kidney_cortex-coregtor-r1
362b8f9600f2,RHOA,RFX5;NONO;CREB3;PML;CTNNB1;SMARCA1;SND1;DRAP1;RELA;USF1;SSRP1;TRIM28;STAT5A;SP100;HSF1;ABL1;NR1H2;GTF2F1;RFXANK;NFKB1;STAT3;E4F1;MBD2;ETS1;YY1;LRRFIP1;APEX1;ZBTB17;HDAC1;BCLAF1;STAT5B;HMGB2;MEF2D;ARNT;USF2;EPAS1;UBP1;NFE2L1;UBTF;ZNF76;SMARCC1,41,0.1765,exp03_kidney_cortex-coregtor-r1
668d133aa260,SOCS3,ETS2;NFE2L2;BCL3;ARID5A;RELB;STAT3;MAFF;SRF;ATF4;NR1H2;SMAD3;CEBPD;FOSL2;MAX;NFIL3;STAT5B;SP100;NPAS2;PPARD;XBP1;MBD2;HES4;E2F4;PBX2;HIF1A;DRAP1;NFKB2;TFE3;SND1;RELA,30,0.0,exp03_kidney_cortex-coregtor-r1
50fbec9d9f6c,SOD2,IRF9;TFE3,2,0.2454,exp03_kidney_cortex-coregtor-r1
8d1be1cadb0a,SPARC,MEF2D;SND1;HDAC1;ATF6B;EPAS1;CTNNB1;CREBZF;STAT5A;STAT6;SMARCA1;SSRP1;NR2F1;TRIM28;RARA;SREBF2;MYRF;ZNF362;ETS1;RXRB;USF1;APEX1;GTF2F1;ZNF266;SMARCC1;NONO;SFPQ;EWSR1;STAT5B;CREB3;SP1;IRF3;RFX5;YY1;SKI;NCOR2;KDM2A;PML;KLF9;ZSCAN18;DMAP1;NFKB2;RELA,42,0.3464,exp03_kidney_cortex-coregtor-r1
1c11b281cf17,SQSTM1,TFE3;XBP1;HTATIP2;MAFG;STAT1;ENO1;NFE2L1;CREB3;SND1;STAT3;ABL1;GTF2F1;NONO;CTNNB1;ERF;RELB;SP1;KMT2B;STAT6;SMAD3;HMGA1;KLF6;SMARCC1;RELA;ATF5;CEBPB;KLF13;ZBTB7B;STAT5A,29,0.2422,exp03_kidney_cortex-coregtor-r1
12c0aaac7211,SUMO1,YBX1;GTF3A;MBD2;HMGB1;PRDM4;HOXA9;RFXANK;CREBL2;DRAP1;ZNF32,10,0.3339,exp03_kidney_cortex-coregtor-r1
4ecc49fcd4cf,TAGLN,NFE2L1;NR1D1,2,0.4078,exp03_kidney_cortex-coregtor-r1
bf1ad127358f,TGFB1,HDAC3;RXRB,2,0.2265,exp03_kidney_cortex-coregtor-r1
c13653c4e6cd,TGFBR2,SP100;ETS1;ZSCAN18;STAT5B;MBD2;PBX2;ZBTB4;MBD1;YY1;ZNF76;BCLAF1;NFE2L2;RFX5;ARNT;ABL1;YBX1;NFKB1;NONO;MXI1;VEZF1;UBP1;HMGB2;SP1;EPAS1;SMARCC1;ING4;HOXB3;HMGB1;MAX;ZNF384;CTBP1;CREBZF;RXRB;IRF3;TCF7L1;ATF4;RELA;HTATIP2;STAT6,39,0.2291,exp03_kidney_cortex-coregtor-r1
12dc662986f0,TIMP1,ABL1;ARID5A,2,0.2599,exp03_kidney_cortex-coregtor-r1
ade38842983e,TIMP3,MXD4;NR2F1;TEAD2;SND1;DRAP1;KLF9;ARNT;LDB1;NCOR2;ID1;ABL1;EPAS1;KMT2B;KDM2A;HNF4A;APEX1;ZNF266;MEF2D;HIF1A;PPARD;NFIC;SRF;ID4;ZBTB7B;BCL6;NONO;HOXB8;STAT3;SOX18;SKI;HOXB9;HOXD9;THRA;IRF3;MLXIP;TCF7L1;LMO2;ZNF362;VEZF1;SREBF2;CEBPB;MBD1;ZBTB17;ETS1;PHF1;STAT5A;HOXB2;NPAS2;E4F1;TCF21;CEBPD;EMX1;UBP1;LRRFIP1;SSRP1;MAFK;SFPQ;YY1;ERF;HOXD10;NR1H2;SF1,62,0.3948,exp03_kidney_cortex-coregtor-r1
dcf8638308ee,TKT,XBP1;HTATIP2;STAT6;IRF9;SP1;SOX9;ENO1;SND1;TFE3;MAFG;SMARCC1;ERF;KMT2B;HMGB2,14,0.3412,exp03_kidney_cortex-coregtor-r1
e1404dcb2290,TNFRSF10B,NFKB2;SMAD3;RARA;PPARD;MYRF;RELB;HMGA1;KLF6;STAT5B;STAT3;ETS2;HIF1A;FOSL2;RORC;ABL1;SMARCA1;IRF7;DDIT3;STAT1;MAFK;BCL6;ARID5A;MAFG;RELA;ZBTB4;NFE2L2;STAT6;TFE3;PBX2;BCL3;LRRFIP1;MXI1;HSF4;ETS1;NFIL3;ARNT;MLXIP;SP1;PML,39,0.2155,exp03_kidney_cortex-coregtor-r1
a5342d885f8b,TNFSF10,CTBP1;SMARCC1,2,0.2111,exp03_kidney_cortex-coregtor-r1
8d82a8e91430,TXN,CREBL2;GTF3A;HTATIP2;HNF4A;MAF;NR1H3;ESRRA;MLXIPL;ZGPAT;ATF5;PRDM4;MLX;NR1H2;HOXA9;APEX1;KLF2;NONO;YBX1;LMO2;DRAP1;SMARCC1;RFXANK,22,0.3371,exp03_kidney_cortex-coregtor-r1
cc5c569246c4,VEGFA,ENO1;NFKB1,2,0.36,exp03_kidney_cortex-coregtor-r1
08b2b2dae614,VIM,RORC;MAFF;ENO1;BCL3,4,0.2756,exp03_kidney_cortex-coregtor-r1
