,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
26,937b042f355a,NDRG1,KLF6;SREBF1,2,0.2663,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,4.39326,15.05819,2.26338,0.44538,1.32139,0.44319,0.0,0.0,0.0
27,ec9248ef1717,NFKBIA,NFKB2;HMGB2,2,0.1886,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,6.28538,2.83157,5.4775,0.51898,1.68599,0.43189,0.5,0.02941,0.02857
28,859cbcbedaa0,OGA,YBX1;SFPQ,2,0.1793,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,142.72405,102.92239,152.34366,0.59081,1.98799,0.4811,0.0,0.0,0.0
29,dd1b7d52b91a,PCNA,EWSR1;SFPQ;ZNF362;UBTF;E2F4;NFYC;ATF6B;NCOR2;THAP11;HMGA1;TRIM28;HOXB7;SKI;HOXD9;APEX1;USF1;ENO1;STAT1;THRA;KLF13;RXRB;NFIC;HOXD10;SF1;MECOM;SSRP1,26,0.2061,exp03_kidney_cortex-coregtor-r1,0.53282,0.50769,0.54,15.03005,9.29676,14.86605,0.52556,1.58144,0.46428,0.15385,0.08511,0.05797
30,2bae0bd23ec0,PDK4,NR4A2;EGR1;JUNB;PRDM4;MAF;KLF10;ERF;KLF6;MLX;CEBPD;KLF9;ATF4;ATF5;HMGB2;CEBPB;MXI1;RORC;MAFG;XBP1;HES4;SREBF1;LDB1;YBX1;MYRF;ATF3;FOS;ZNF362;KLF13;KMT2B;HNF4A;JUN;SMARCC1;BCL6;HIF1A;ETS2;NONO;ETS1;ZNF503;NFIL3;HTATIP2;NFE2L1,41,0.1687,exp03_kidney_cortex-coregtor-r1,0.50528,0.55986,0.50671,9.44676,17.83104,6.35383,0.54434,1.70912,0.48057,0.04878,0.08696,0.03226
31,9b642e5f17ca,PDLIM7,STAT5A;MLXIP;ETS1;MYRF;PPARD;PML;RELA;LRRFIP1;NCOR2;E2F4;MEF2D;STAT2;GTF2F1;APEX1;ABL1;ZBTB17;STAT6;HDAC1;ENO1;E4F1;RARA;SND1;SREBF2;KMT2B;EWSR1;SMAD3;SFPQ;RFX5;ZNF266;SKI;ARNT;CREB3;RXRB;USF1;TRIM28,35,0.1929,exp03_kidney_cortex-coregtor-r1,0.54174,0.56134,0.54566,12.29032,17.85837,11.31114,0.49947,1.64615,0.41443,0.08571,0.07895,0.04286
32,ce13c6ef1198,PER1,CEBPD;ATF3;EGR1,3,0.3531,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,26.11942,79.30196,15.57823,0.65666,2.13014,0.56966,0.33333,0.03846,0.03571
33,362b8f9600f2,RHOA,RFX5;NONO;CREB3;PML;CTNNB1;SMARCA1;SND1;DRAP1;RELA;USF1;SSRP1;TRIM28;STAT5A;SP100;HSF1;ABL1;NR1H2;GTF2F1;RFXANK;NFKB1;STAT3;E4F1;MBD2;ETS1;YY1;LRRFIP1;APEX1;ZBTB17;HDAC1;BCLAF1;STAT5B;HMGB2;MEF2D;ARNT;USF2;EPAS1;UBP1;NFE2L1;UBTF;ZNF76;SMARCC1,41,0.1765,exp03_kidney_cortex-coregtor-r1,0.55508,0.5685,0.56463,15.68575,18.57564,14.55364,0.48918,1.66556,0.4007,0.07317,0.14286,0.05085
34,668d133aa260,SOCS3,ETS2;NFE2L2;BCL3;ARID5A;RELB;STAT3;MAFF;SRF;ATF4;NR1H2;SMAD3;CEBPD;FOSL2;MAX;NFIL3;STAT5B;SP100;NPAS2;PPARD;XBP1;MBD2;HES4;E2F4;PBX2;HIF1A;DRAP1;NFKB2;TFE3;SND1;RELA,30,0.0,exp03_kidney_cortex-coregtor-r1,0.53218,0.57701,0.52644,7.73575,22.48612,5.50636,0.54994,1.88812,0.45029,0.1,0.08108,0.04688
35,50fbec9d9f6c,SOD2,IRF9;TFE3,2,0.2454,exp03_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.80603,0.0,2.30189,0.81541,2.12402,0.77274,0.0,0.0,0.0
