"Regulator","Target"
"FOS","SOD2"
"FOS","PKD1"
"FOS","ACTB"
"FOS","ID3"
"FOS","APP"
"FOS","BMI1"
"FOS","TAGLN"
"FOS","NFKBIA"
"FOS","HLA-DRB1"
"FOS","HSP90AA1"
"FOS","TIMP1"
"FOS","FASN"
"FOS","CRYAB"
"FOS","HSPA4"
"FOS","VIM"
"FOS","PER1"
"FOS","PRKACA"
"FOS","STMN1"
"FOS","CDKN1A"
"FOS","CARM1"
"FOS","DUSP1"
"FOS","APOE"
"FOS","VEGFA"
"FOS","HSPA1A"
"FOS","PDK4"
"FOS","PIK3R1"
"FOS","MCL1"
"FOS","MAT2A"
"FOS","SPARC"
"CEBPB","SOD2"
"CEBPB","ACTB"
"CEBPB","NFKBIA"
"CEBPB","HSP90AA1"
"CEBPB","PER1"
"CEBPB","MCL1"
"MESP1","SOD2"
"MESP1","ACTB"
"MESP1","BMI1"
"MESP1","HSP90AA1"
"MESP1","FASN"
"MESP1","PRKACA"
"MESP1","STMN1"
"MESP1","CARM1"
"ELK1","SOD2"
"ELK1","ACTB"
"ELK1","BMI1"
"ELK1","HSP90AA1"
"ELK1","FASN"
"ELK1","HSPA4"
"ELK1","PRKACA"
"ELK1","STMN1"
"ELK1","CARM1"
"ELK1","PIK3R1"
"MLXIPL","SOD2"
"MLXIPL","ACTB"
"MLXIPL","BMI1"
"MLXIPL","FASN"
"MLXIPL","PRKACA"
"MLXIPL","STMN1"
"MLXIPL","CARM1"
"MLXIPL","PIK3R1"
"MLXIPL","MAT2A"
"ERF","SOD2"
"ERF","ACTB"
"ERF","BMI1"
"ERF","NFKBIA"
"ERF","FASN"
"ERF","HSPA4"
"ERF","PER1"
"ERF","PRKACA"
"ERF","STMN1"
"ERF","CARM1"
"ERF","MCL1"
"ERF","MAT2A"
"STAT2","SOD2"
"STAT2","ACTB"
"STAT2","BMI1"
"STAT2","NFKBIA"
"STAT2","HSP90AA1"
"STAT2","FASN"
"STAT2","HSPA4"
"STAT2","PRKACA"
"STAT2","STMN1"
"STAT2","CARM1"
"STAT2","MAT2A"
"ZBTB18","SOD2"
"ZBTB18","PKD1"
"ZBTB18","ACTB"
"ZBTB18","APP"
"ZBTB18","BMI1"
"ZBTB18","HSP90AA1"
"ZBTB18","FASN"
"ZBTB18","HSPA4"
"ZBTB18","PRKACA"
"ZBTB18","STMN1"
"ZBTB18","CARM1"
"ZBTB18","PIK3R1"
"ZBTB18","MAT2A"
"ZNF189","SOD2"
"ZNF189","ACTB"
"ZNF189","BMI1"
"ZNF189","NFKBIA"
"ZNF189","HSP90AA1"
"ZNF189","FASN"
"ZNF189","HSPA4"
"ZNF189","PRKACA"
"ZNF189","STMN1"
"ZNF189","CARM1"
"ZNF189","PIK3R1"
"ZNF189","MAT2A"
"NFE2L1","SOD2"
"NFE2L1","PKD1"
"NFE2L1","ACTB"
"NFE2L1","APP"
"NFE2L1","BMI1"
"NFE2L1","HSP90AA1"
"NFE2L1","FASN"
"NFE2L1","HSPA4"
"NFE2L1","PRKACA"
"NFE2L1","STMN1"
"NFE2L1","CARM1"
"NFE2L1","PIK3R1"
"NFE2L1","MAT2A"
"TEF","SOD2"
"TEF","ACTB"
"TEF","BMI1"
"TEF","HSP90AA1"
"TEF","FASN"
"TEF","HSPA4"
"TEF","PRKACA"
"TEF","STMN1"
"TEF","CARM1"
"TEF","PIK3R1"
"TEF","MAT2A"
"SND1","SOD2"
"SND1","ACTB"
"SND1","APP"
"SND1","BMI1"
"SND1","HSP90AA1"
"SND1","FASN"
"SND1","HSPA4"
"SND1","PER1"
"SND1","PRKACA"
"SND1","STMN1"
"SND1","CARM1"
"SND1","PIK3R1"
"SND1","MAT2A"
"GTF2F1","SOD2"
"GTF2F1","ACTB"
"GTF2F1","APP"
"GTF2F1","BMI1"
"GTF2F1","HSP90AA1"
"GTF2F1","FASN"
"GTF2F1","HSPA4"
"GTF2F1","PRKACA"
"GTF2F1","STMN1"
"GTF2F1","CARM1"
"GTF2F1","PIK3R1"
"GTF2F1","MAT2A"
"SCRT1","SOD2"
"SCRT1","ACTB"
"SCRT1","APP"
"SCRT1","BMI1"
"SCRT1","HSP90AA1"
"SCRT1","FASN"
"SCRT1","HSPA4"
"SCRT1","PRKACA"
"SCRT1","STMN1"
"SCRT1","CARM1"
"SCRT1","PIK3R1"
"SCRT1","MAT2A"
"SCRT1","HLA-E"
"SCRT1","TAGLN"
"SCRT1","NFKBIA"
"SCRT1","SPARC"
"CEBPG","SOD2"
"CEBPG","ACTB"
"CEBPG","BMI1"
"CEBPG","NFKBIA"
"CEBPG","HSP90AA1"
"CEBPG","FASN"
"CEBPG","HSPA4"
"CEBPG","PER1"
"CEBPG","PRKACA"
"CEBPG","STMN1"
"CEBPG","CARM1"
"CEBPG","PIK3R1"
"CEBPG","MAT2A"
"MTA3","SOD2"
"MTA3","PKD1"
"MTA3","ACTB"
"MTA3","APP"
"MTA3","BMI1"
"MTA3","HSP90AA1"
"MTA3","FASN"
"MTA3","HSPA4"
"MTA3","PRKACA"
"MTA3","STMN1"
"MTA3","CARM1"
"MTA3","PIK3R1"
"MTA3","MAT2A"
"TBPL1","SOD2"
"TBPL1","ACTB"
"TBPL1","APP"
"TBPL1","BMI1"
"TBPL1","HSP90AA1"
"TBPL1","FASN"
"TBPL1","HSPA4"
"TBPL1","PRKACA"
"TBPL1","STMN1"
"TBPL1","CARM1"
"TBPL1","PIK3R1"
"TBPL1","MAT2A"
"STAT1","SOD2"
"STAT1","ACTB"
"STAT1","APP"
"STAT1","BMI1"
"STAT1","NFKBIA"
"STAT1","HSP90AA1"
"STAT1","FASN"
"STAT1","HSPA4"
"STAT1","PRKACA"
"STAT1","STMN1"
"STAT1","CARM1"
"STAT1","PIK3R1"
"STAT1","MAT2A"
"BHLHE40","SOD2"
"BHLHE40","PKD1"
"BHLHE40","ACTB"
"BHLHE40","APP"
"BHLHE40","BMI1"
"BHLHE40","HSP90AA1"
"BHLHE40","FASN"
"BHLHE40","HSPA4"
"BHLHE40","PER1"
"BHLHE40","PRKACA"
"BHLHE40","STMN1"
"BHLHE40","CARM1"
"BHLHE40","PIK3R1"
"BHLHE40","MAT2A"
"FOXJ3","SOD2"
"FOXJ3","ACTB"
"FOXJ3","APP"
"FOXJ3","BMI1"
"FOXJ3","HSP90AA1"
"FOXJ3","FASN"
"FOXJ3","HSPA4"
"FOXJ3","PER1"
"FOXJ3","PRKACA"
"FOXJ3","STMN1"
"FOXJ3","CARM1"
"FOXJ3","PIK3R1"
"FOXJ3","MAT2A"
"HMGA1","SOD2"
"HMGA1","ACTB"
"HMGA1","APP"
"HMGA1","BMI1"
"HMGA1","HSP90AA1"
"HMGA1","FASN"
"HMGA1","HSPA4"
"HMGA1","PRKACA"
"HMGA1","STMN1"
"HMGA1","CARM1"
"HMGA1","PIK3R1"
"HMGA1","MAT2A"
"BCLAF1","SOD2"
"BCLAF1","ACTB"
"BCLAF1","APP"
"BCLAF1","BMI1"
"BCLAF1","HSP90AA1"
"BCLAF1","FASN"
"BCLAF1","HSPA4"
"BCLAF1","PER1"
"BCLAF1","PRKACA"
"BCLAF1","STMN1"
"BCLAF1","CARM1"
"BCLAF1","PIK3R1"
"BCLAF1","MAT2A"
"RORB","SOD2"
"RORB","PKD1"
"RORB","ACTB"
"RORB","APP"
"RORB","BMI1"
"RORB","HSP90AA1"
"RORB","FASN"
"RORB","HSPA4"
"RORB","PRKACA"
"RORB","STMN1"
"RORB","CARM1"
"RORB","PIK3R1"
"RORB","MAT2A"
"RORB","SPARC"
"KLF9","SOD2"
"KLF9","ACTB"
"KLF9","APP"
"KLF9","BMI1"
"KLF9","HSP90AA1"
"KLF9","FASN"
"KLF9","HSPA4"
"KLF9","PER1"
"KLF9","PRKACA"
"KLF9","STMN1"
"KLF9","CARM1"
"KLF9","PIK3R1"
"KLF9","MAT2A"
"ATF2","SOD2"
"ATF2","PKD1"
"ATF2","ACTB"
"ATF2","APP"
"ATF2","BMI1"
"ATF2","HSP90AA1"
"ATF2","FASN"
"ATF2","HSPA4"
"ATF2","PRKACA"
"ATF2","STMN1"
"ATF2","CARM1"
"ATF2","PIK3R1"
"ATF2","MAT2A"
"UBP1","SOD2"
"UBP1","PKD1"
"UBP1","ACTB"
"UBP1","APP"
"UBP1","BMI1"
"UBP1","HSP90AA1"
"UBP1","FASN"
"UBP1","HSPA4"
"UBP1","PRKACA"
"UBP1","STMN1"
"UBP1","CARM1"
"UBP1","PIK3R1"
"UBP1","MAT2A"
"ZBTB16","SOD2"
"ZBTB16","PKD1"
"ZBTB16","ACTB"
"ZBTB16","APP"
"ZBTB16","BMI1"
"ZBTB16","HSP90AA1"
"ZBTB16","FASN"
"ZBTB16","HSPA4"
"ZBTB16","PER1"
"ZBTB16","PRKACA"
"ZBTB16","STMN1"
"ZBTB16","CARM1"
"ZBTB16","PIK3R1"
"ZBTB16","MAT2A"
"XBP1","SOD2"
"XBP1","ACTB"
"XBP1","APP"
"XBP1","BMI1"
"XBP1","NFKBIA"
"XBP1","HSP90AA1"
"XBP1","FASN"
"XBP1","HSPA4"
"XBP1","PER1"
"XBP1","PRKACA"
"XBP1","STMN1"
"XBP1","CARM1"
"XBP1","PIK3R1"
"XBP1","MCL1"
"XBP1","MAT2A"
"ETS2","SOD2"
"ETS2","PKD1"
"ETS2","ACTB"
"ETS2","APP"
"ETS2","BMI1"
"ETS2","HSP90AA1"
"ETS2","FASN"
"ETS2","HSPA4"
"ETS2","PER1"
"ETS2","PRKACA"
"ETS2","STMN1"
"ETS2","CARM1"
"ETS2","PIK3R1"
"ETS2","MAT2A"
"NR1D2","SOD2"
"NR1D2","PKD1"
"NR1D2","ACTB"
"NR1D2","APP"
"NR1D2","BMI1"
"NR1D2","HSP90AA1"
"NR1D2","FASN"
"NR1D2","HSPA4"
"NR1D2","PER1"
"NR1D2","PRKACA"
"NR1D2","STMN1"
"NR1D2","CARM1"
"NR1D2","PIK3R1"
"NR1D2","MAT2A"
"MEF2D","SOD2"
"MEF2D","PKD1"
"MEF2D","ACTB"
"MEF2D","APP"
"MEF2D","BMI1"
"MEF2D","HSP90AA1"
"MEF2D","FASN"
"MEF2D","HSPA4"
"MEF2D","PRKACA"
"MEF2D","STMN1"
"MEF2D","CARM1"
"MEF2D","PIK3R1"
"MEF2D","MAT2A"
"CUX2","SOD2"
"CUX2","PKD1"
"CUX2","ACTB"
"CUX2","APP"
"CUX2","BMI1"
"CUX2","HSP90AA1"
"CUX2","FASN"
"CUX2","HSPA4"
"CUX2","PRKACA"
"CUX2","STMN1"
"CUX2","CARM1"
"CUX2","PIK3R1"
"CUX2","MAT2A"
"CUX2","HLA-E"
"CUX2","NDRG1"
"CUX2","TAGLN"
"CUX2","NFKBIA"
"CUX2","TIMP1"
"CUX2","CRYAB"
"CUX2","HBA2"
"CUX2","VIM"
"CUX2","APOE"
"CUX2","SPARC"
"JAZF1","SOD2"
"JAZF1","PKD1"
"JAZF1","ACTB"
"JAZF1","APP"
"JAZF1","BMI1"
"JAZF1","HSP90AA1"
"JAZF1","FASN"
"JAZF1","HSPA4"
"JAZF1","PER1"
"JAZF1","PRKACA"
"JAZF1","STMN1"
"JAZF1","CARM1"
"JAZF1","PIK3R1"
"JAZF1","MAT2A"
"HIVEP2","SOD2"
"HIVEP2","PKD1"
"HIVEP2","ACTB"
"HIVEP2","APP"
"HIVEP2","BMI1"
"HIVEP2","HSP90AA1"
"HIVEP2","FASN"
"HIVEP2","HSPA4"
"HIVEP2","PRKACA"
"HIVEP2","STMN1"
"HIVEP2","CARM1"
"HIVEP2","PIK3R1"
"HIVEP2","MAT2A"
"MEF2A","SOD2"
"MEF2A","PKD1"
"MEF2A","ACTB"
"MEF2A","APP"
"MEF2A","BMI1"
"MEF2A","HSP90AA1"
"MEF2A","FASN"
"MEF2A","HSPA4"
"MEF2A","PER1"
"MEF2A","PRKACA"
"MEF2A","STMN1"
"MEF2A","CARM1"
"MEF2A","PIK3R1"
"MEF2A","MAT2A"
"SATB1","SOD2"
"SATB1","PKD1"
"SATB1","ACTB"
"SATB1","APP"
"SATB1","BMI1"
"SATB1","HSP90AA1"
"SATB1","FASN"
"SATB1","HSPA4"
"SATB1","PRKACA"
"SATB1","STMN1"
"SATB1","CARM1"
"SATB1","PIK3R1"
"SATB1","MAT2A"
"SATB1","VIM"
"SATB1","APOE"
"HLF","SOD2"
"HLF","PKD1"
"HLF","ACTB"
"HLF","APP"
"HLF","BMI1"
"HLF","HSP90AA1"
"HLF","FASN"
"HLF","HSPA4"
"HLF","PRKACA"
"HLF","STMN1"
"HLF","CARM1"
"HLF","PIK3R1"
"HLF","MAT2A"
"HLF","SPARC"
"SATB2","SOD2"
"SATB2","PKD1"
"SATB2","ACTB"
"SATB2","APP"
"SATB2","BMI1"
"SATB2","HSP90AA1"
"SATB2","FASN"
"SATB2","HSPA4"
"SATB2","PER1"
"SATB2","PRKACA"
"SATB2","STMN1"
"SATB2","CARM1"
"SATB2","PIK3R1"
"SATB2","MAT2A"
"EGR3","SOD2"
"EGR3","PKD1"
"EGR3","ACTB"
"EGR3","APP"
"EGR3","BMI1"
"EGR3","HSP90AA1"
"EGR3","FASN"
"EGR3","HSPA4"
"EGR3","PER1"
"EGR3","PRKACA"
"EGR3","STMN1"
"EGR3","CARM1"
"EGR3","PIK3R1"
"EGR3","MAT2A"
"EGR3","TAGLN"
"EGR3","VIM"
"EGR3","APOE"
"EGR3","SPARC"
"THRB","SOD2"
"THRB","PKD1"
"THRB","ACTB"
"THRB","APP"
"THRB","BMI1"
"THRB","HSP90AA1"
"THRB","FASN"
"THRB","HSPA4"
"THRB","PRKACA"
"THRB","STMN1"
"THRB","CARM1"
"THRB","PIK3R1"
"THRB","MAT2A"
"THRB","APOE"
"THRB","SPARC"
"RBFOX2","SOD2"
"RBFOX2","PKD1"
"RBFOX2","ACTB"
"RBFOX2","APP"
"RBFOX2","BMI1"
"RBFOX2","HSP90AA1"
"RBFOX2","FASN"
"RBFOX2","HSPA4"
"RBFOX2","PER1"
"RBFOX2","PRKACA"
"RBFOX2","STMN1"
"RBFOX2","CARM1"
"RBFOX2","PIK3R1"
"RBFOX2","MAT2A"
"RBFOX2","APOE"
"MEF2C","SOD2"
"MEF2C","PKD1"
"MEF2C","ACTB"
"MEF2C","APP"
"MEF2C","BMI1"
"MEF2C","HSP90AA1"
"MEF2C","FASN"
"MEF2C","HSPA4"
"MEF2C","PER1"
"MEF2C","PRKACA"
"MEF2C","STMN1"
"MEF2C","CARM1"
"MEF2C","PIK3R1"
"MEF2C","MAT2A"
"MEF2C","ID3"
"MEF2C","TIMP1"
"MEF2C","VIM"
"MEF2C","APOE"
"MEF2C","SPARC"
"NR4A1","SOD2"
"NR4A1","PKD1"
"NR4A1","ACTB"
"NR4A1","ID3"
"NR4A1","APP"
"NR4A1","BMI1"
"NR4A1","TAGLN"
"NR4A1","NFKBIA"
"NR4A1","HSP90AA1"
"NR4A1","FASN"
"NR4A1","HSPA4"
"NR4A1","PER1"
"NR4A1","PRKACA"
"NR4A1","STMN1"
"NR4A1","CARM1"
"NR4A1","DUSP1"
"NR4A1","VEGFA"
"NR4A1","HSPA1A"
"NR4A1","PIK3R1"
"NR4A1","MCL1"
"NR4A1","MAT2A"
"NR4A1","HBA2"
"NR4A1","HBB"
"EGR1","SOD2"
"EGR1","PKD1"
"EGR1","ACTB"
"EGR1","APP"
"EGR1","BMI1"
"EGR1","NFKBIA"
"EGR1","HSP90AA1"
"EGR1","FASN"
"EGR1","HSPA4"
"EGR1","PER1"
"EGR1","PRKACA"
"EGR1","STMN1"
"EGR1","CARM1"
"EGR1","DUSP1"
"EGR1","VEGFA"
"EGR1","HSPA1A"
"EGR1","PIK3R1"
"EGR1","MCL1"
"EGR1","MAT2A"
"EGR1","ID3"
"EGR1","TIMP1"
"EGR1","HBA2"
"EGR1","VIM"
"EGR1","PDK4"
"EGR1","HBB"
"PEG3","SOD2"
"PEG3","PKD1"
"PEG3","ACTB"
"PEG3","APP"
"PEG3","BMI1"
"PEG3","HSP90AA1"
"PEG3","FASN"
"PEG3","HSPA4"
"PEG3","PER1"
"PEG3","PRKACA"
"PEG3","STMN1"
"PEG3","CARM1"
"PEG3","DUSP1"
"PEG3","VEGFA"
"PEG3","PIK3R1"
"PEG3","MCL1"
"PEG3","MAT2A"
"PEG3","TIMP1"
"PEG3","HBA2"
"PEG3","VIM"
"PEG3","APOE"
"PEG3","PDK4"
"PEG3","HBB"
"DBP","ACTB"
"DBP","FASN"
"DBP","PRKACA"
"DBP","STMN1"
"DBP","CARM1"
"ZNF692","ACTB"
"ZNF692","BMI1"
"ZNF692","FASN"
"ZNF692","PRKACA"
"ZNF692","MAT2A"
"HSF4","ACTB"
"HSF4","NFKBIA"
"HSF4","FASN"
"HSF4","PER1"
"HSF4","PRKACA"
"HSF4","MAT2A"
"MEIS3","ACTB"
"MEIS3","BMI1"
"MEIS3","FASN"
"MEIS3","PRKACA"
"MEIS3","STMN1"
"MEIS3","CARM1"
"MEIS3","PIK3R1"
"MAFK","ACTB"
"MAFK","BMI1"
"MAFK","FASN"
"MAFK","PRKACA"
"MAFK","STMN1"
"MAFK","CARM1"
"MAFK","MAT2A"
"MAFK","SPARC"
"NEUROD2","ACTB"
"NEUROD2","BMI1"
"NEUROD2","FASN"
"NEUROD2","HSPA4"
"NEUROD2","PRKACA"
"NEUROD2","STMN1"
"NEUROD2","CARM1"
"NEUROD2","PIK3R1"
"NEUROD2","SPARC"
"NR1D1","ACTB"
"NR1D1","FASN"
"NR1D1","HSPA4"
"NR1D1","PER1"
"NR1D1","PRKACA"
"NR1D1","CARM1"
"NR1D1","MAT2A"
"OLIG1","NDRG1"
"OLIG1","SPARC"
"FOXO4","NDRG1"
"SOX10","NDRG1"
"SOX10","CRYAB"
"SOX10","SPARC"
"ZEB2","NDRG1"
"ZEB2","BMI1"
"ZEB2","MAT2A"
"ZEB2","SPARC"
"ETV5","APP"
"ETV5","FASN"
"ETV5","STMN1"
"ETV5","CARM1"
"ETV5","PIK3R1"
"KLF15","NFKBIA"
"KLF15","VIM"
"KLF15","APOE"
"KLF15","MCL1"
"SOX2","NFKBIA"
"SOX2","VIM"
"SOX2","APOE"
"FEZF2","FASN"
"FEZF2","STMN1"
"EMX2","VIM"
"EMX2","APOE"
"ID4","VIM"
"ID4","APOE"
"HES1","DUSP1"
"HES1","APOE"
"SREBF1","APOE"
