,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
25,ad84ae13da00,PDK4,ATF3;BCL6;BHLHE22;BHLHE41;CEBPD;DDIT3;EMX2;ENO1;FEZF2;FOS;HIF1A;HIF3A;HMGB2;HSF4;ID4;JUN;MYRF;NFIL3;PIR;RFX4;SOX9;STAT3;TFE3;XBP1,24,exp03-coregnet,0.44988,0.57488,0.47554,7.37964,18.60473,4.73227,0.50561,1.70491,0.42435,0.0,0.0,0.0
26,a1a53f36e305,PER1,ARID5A;ATF3;BCL6;BHLHE22;BHLHE40;BHLHE41;CEBPB;CEBPD;DDIT3;EGR1;EGR3;ERF;ETS2;FOS;HES4;HIF1A;HIF3A;HMGB2;HSF4;ID1;ID2;ID4;JUN;JUNB;JUND;KLF9;LHX2;MEF2D;MLXIPL;MYRF;NFIL3;NKX6-2;NR1D1;NR4A1;RFX4;SOX2;SOX9;SREBF1;SREBF2;STAT2;STAT3;XBP1,42,exp03-coregnet,0.46525,0.58614,0.47724,7.37387,22.67496,4.99229,0.55695,1.89888,0.46754,0.16667,0.26923,0.11475
27,593dd5e86edd,PRKACA,APEX1;ARNT2;ATF2;ATF4;BHLHE22;BHLHE40;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E4F1;EGR3;ELK1;EMX2;ENO1;ERF;EWSR1;FOXG1;FOXJ3;GTF2F1;GTF3A;HDAC3;HIF1A;HLF;HMGA1;HMGB2;HSF4;JAZF1;JUND;KLF13;KLF16;KLF9;LHX2;MAFG;MAZ;MEF2C;MEF2D;MEIS3;MESP1;MLX;MLXIPL;MTA3;NCOA1;NCOR2;NEUROD2;NFE2L1;NPAS2;NR1D2;NR2F2;PBX1;PIR;PPARD;RBFOX2;RFX5;SMARCA1;SND1;SOX2;SREBF2;STAT1;STAT3;TBPL1;TEF;TFE3;THRA;UBP1;XBP1;ZBTB18;ZBTB7A;ZGPAT;ZNF189;ZNF32;ZSCAN18,78,exp03-coregnet,0.47336,0.47883,0.48524,6.2005,6.21853,4.45707,0.53281,1.62937,0.46891,0.05128,0.08511,0.03306
28,4de38c0d9392,SOCS3,CEBPD;FOS,2,exp03-coregnet,0.5,1.0,0.5,36.69932,68.85715,14.95378,0.57771,2.19586,0.4892,0.5,0.02703,0.02632
29,0028663570bf,SOD2,APEX1;ARID5A;ARNT2;ATF2;ATF3;ATF4;BCL6;BHLHE40;BHLHE41;CEBPB;CEBPG;CIC;CREBL2;DDIT3;E4F1;EGR3;ENO1;ERF;ETS2;EWSR1;GTF3A;HES5;HIF1A;HMGA1;HMGB2;ID2;JUN;JUNB;JUND;KLF13;KLF9;LHX2;MAFG;MAZ;MEF2C;MESP1;MLX;MTA3;NCOA1;NFE2L1;NFIL3;NPAS2;NR2E1;PIR;PPARD;RELA;RFX4;SMARCA1;SND1;SOX9;SREBF2;STAT1;STAT2;STAT3;TBPL1;TFE3;THRA;XBP1;ZSCAN18,59,exp03-coregnet,0.50896,0.53244,0.51188,7.73588,13.03735,5.86254,0.51489,1.70422,0.43709,0.13559,0.2,0.08791
30,e7fbabd60cfe,SPARC,ATF3;BCL6;BHLHE22;BHLHE41;CEBPB;CEBPD;FEZF2;FOS;HIF1A;HIF3A;HMGB2;ID2;ID4;JUN;JUNB;NFIL3;NR2E1;RFX4;SOX2;SOX9;XBP1,21,exp03-coregnet,0.47937,0.64365,0.50754,10.20521,32.71449,7.81718,0.54645,1.90207,0.45003,0.04762,0.04348,0.02326
31,3d147a9348ec,SQSTM1,APEX1;ARID5A;ARNT2;ATF2;ATF3;ATF4;BCL6;BHLHE22;BHLHE40;BHLHE41;CEBPB;CEBPG;CIC;CREBL2;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E4F1;EGR3;EMX2;ENO1;ERF;ETS2;EWSR1;FOS;FOXG1;FOXJ3;GTF2F1;GTF3A;HDAC3;HES4;HIF1A;HLF;HMGA1;HMGB2;HSF4;ID2;ID4;JAZF1;JUN;JUNB;JUND;KLF13;KLF15;KLF16;KLF9;LHX2;MAFG;MAZ;MEF2C;MEF2D;MESP1;MLX;MTA3;NCOA1;NCOR2;NFE2L1;NFIL3;NPAS2;NR1D1;NR1D2;NR2E1;NR2F2;PBX1;PIR;PPARD;RBFOX2;RELA;RFX4;RFX5;SMARCA1;SND1;SOX2;SOX9;SREBF1;SREBF2;STAT1;STAT2;STAT3;TBPL1;TEF;TFE3;THRA;UBP1;XBP1;ZBTB18;ZBTB7A;ZGPAT;ZNF32;ZSCAN18,92,exp03-coregnet,0.48744,0.50848,0.49526,7.17274,10.35844,5.25505,0.53373,1.67617,0.46372,0.01087,0.05,0.00901
32,cbb393231377,STMN1,APEX1;ATF2;ATF3;BHLHE22;CREBL2;DBP;DDIT3;EGR1;EGR3;ELK1;FEZF2;FOS;FOXG1;GTF3A;HLF;HMGA1;ID2;JAZF1;JUN;MAFG;MAZ;MEF2C;MEF2D;MEIS3;MESP1;MLX;MLXIPL;MTA3;MYRF;NEUROD2;NPAS2;NR1D1;NR4A1;RBFOX2;SCRT1;SREBF2;TBPL1;TEF;THRA;UBP1;ZBTB18;ZBTB7A;ZNF32;ZSCAN18,44,exp03-coregnet,0.43508,0.47798,0.45155,4.71787,7.79099,2.88668,0.53736,1.64681,0.47606,0.04545,0.1,0.03226
33,4e1684326f38,SUMO1,APEX1;ARNT2;ATF2;ATF4;BHLHE22;BHLHE41;CEBPG;CIC;CREBL2;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E4F1;EGR3;ELK1;EMX2;ENO1;EWSR1;FEZF2;FOXG1;FOXJ3;GTF2F1;GTF3A;HDAC3;HIF1A;HLF;HMGA1;HMGB2;HSF4;ID2;ID4;JAZF1;JUND;KLF13;KLF16;KLF9;LHX2;MAFG;MAZ;MEF2C;MEF2D;MEIS3;MESP1;MLX;MLXIPL;MTA3;NCOA1;NEUROD2;NFE2L1;NPAS2;NR1D2;NR2E1;NR2F2;PBX1;PIR;PPARD;RBFOX2;RFX5;SMARCA1;SND1;SOX2;SOX9;SREBF2;TBPL1;TEF;TFE3;THRA;UBP1;XBP1;ZBTB18;ZBTB7A;ZNF32;ZSCAN18,75,exp03-coregnet,0.46417,0.48036,0.47637,5.56931,5.97836,4.01781,0.52639,1.63158,0.4605,0.0,0.0,0.0
34,0ecc6243b467,TAGLN,ATF3;BCL6;CEBPD;ERF;ETS2;FOS;HIF3A;HSF4;ID1;JUNB;KLF9;MYRF;NFIL3;NKX6-2;NR4A1;STAT2;ZNF692,17,exp03-coregnet,0.45637,0.57353,0.46042,6.67512,17.63427,3.41026,0.61594,1.82461,0.55921,0.0,0.0,0.0
35,be767b283510,TIMP1,ARID5A;ATF3;ATF4;BCL6;BHLHE40;BHLHE41;CEBPB;CEBPD;CEBPG;DBP;DDIT3;EGR1;EGR3;ENO1;ERF;ETS2;FOS;HES5;HIF1A;HMGA1;HMGB2;ID1;ID2;JUN;JUNB;JUND;KLF9;LMO2;MESP1;MYRF;NFIL3;NR1D1;NR4A1;PIR;RELA;RFX4;SMARCA1;STAT1;STAT2;STAT3;TFE3;XBP1,42,exp03-coregnet,0.51713,0.60008,0.5182,8.66293,24.61795,5.93624,0.53289,1.86856,0.44038,0.19048,0.21053,0.11111
36,fac0aea719eb,TKT,APEX1;ARID5A;ARNT2;ATF2;ATF3;ATF4;BHLHE22;BHLHE40;BHLHE41;CEBPB;CEBPG;CIC;CREBL2;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E4F1;EGR3;ELK1;EMX2;ENO1;ERF;ETS2;EWSR1;FEZF2;FOS;FOXG1;FOXJ3;GTF2F1;GTF3A;HDAC3;HIF1A;HLF;HMGA1;HMGB2;ID2;ID4;JAZF1;JUN;JUND;KLF13;KLF15;KLF16;KLF9;LHX2;MAFG;MAZ;MEF2C;MEF2D;MEIS3;MESP1;MLX;MTA3;NCOA1;NCOR2;NEUROD2;NFE2L1;NFIL3;NPAS2;NR1D1;NR2E1;NR2F2;PBX1;PIR;PPARD;RBFOX2;RELA;RFX5;SMARCA1;SND1;SOX2;SOX9;SREBF2;STAT1;STAT2;STAT3;TBPL1;TEF;TFE3;THRA;UBP1;XBP1;ZBTB18;ZBTB7A;ZNF32;ZSCAN18,88,exp03-coregnet,0.48356,0.50712,0.49371,7.11688,9.88935,5.31294,0.52717,1.67389,0.45572,0.03409,0.10714,0.02655
37,35a3f6dc5870,TXN,APEX1;ARNT2;ATF2;ATF4;BHLHE22;BHLHE41;CEBPG;CIC;CREBL2;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E4F1;EGR3;ELK1;EMX2;ENO1;EWSR1;FEZF2;FOXG1;FOXJ3;GTF2F1;GTF3A;HDAC3;HES4;HIF1A;HLF;HMGA1;HMGB2;HSF4;ID2;ID4;JAZF1;JUND;KLF13;KLF16;KLF9;LHX2;MAFG;MAZ;MEF2C;MEF2D;MEIS3;MESP1;MLX;MLXIPL;MTA3;NCOA1;NEUROD2;NFE2L1;NPAS2;NR1D2;NR2E1;PBX1;PIR;PPARD;RBFOX2;RFX5;SMARCA1;SND1;SOX2;SOX9;SREBF2;TBPL1;TEF;TFE3;THRA;UBP1;XBP1;ZBTB18;ZBTB7A;ZNF189;ZNF32;ZSCAN18,76,exp03-coregnet,0.46307,0.4738,0.47401,5.42621,5.63208,3.88698,0.52729,1.62315,0.46295,0.02632,0.1,0.02128
38,050921448bb6,VEGFA,ATF3;BCL6;BHLHE22;CEBPD;EGR1;EGR3;FOS;HIF3A;JUN;NFIL3;NR4A1;XBP1,12,exp03-coregnet,0.44697,0.75,0.48485,11.84028,46.21455,7.17439,0.58037,2.00994,0.48293,0.5,0.04225,0.04054
39,bd556c6642a1,VIM,APEX1;ATF3;ATF4;BCL6;BHLHE22;BHLHE40;BHLHE41;CEBPB;CEBPD;CEBPG;CIC;CREBL2;DBP;DDIT3;EGR1;EGR3;ELK1;EMX2;ENO1;ERF;ETS2;FEZF2;FOS;FOXG1;HIF1A;HIF3A;HLF;HMGA1;HMGB2;HSF4;ID2;ID4;JAZF1;JUN;JUNB;JUND;KLF16;KLF9;LHX2;MAFG;MEF2C;MEF2D;MEIS3;MESP1;MLX;NCOA1;NEUROD2;NFIL3;NPAS2;NR1D1;NR2E1;NR4A1;PIR;RELA;RFX4;RFX5;SMARCA1;SND1;SOX2;SOX9;SREBF1;SREBF2;STAT1;STAT2;STAT3;TEF;TFE3;THRA;XBP1;ZBTB18;ZSCAN18,71,exp03-coregnet,0.48021,0.53119,0.48823,6.95634,14.05021,4.89922,0.5505,1.76763,0.47604,0.09859,0.14,0.0614
