"Regulator","Target"
"EHF","CDKN1C"
"EHF","CDKN1A"
"EHF","HLA-E"
"EHF","DUSP1"
"EHF","VEGFA"
"EHF","TNFSF10"
"EHF","APOE"
"EHF","TIMP3"
"EHF","CRYAB"
"EHF","SPARC"
"EHF","TAGLN"
"EHF","ACTA2"
"EHF","GADD45B"
"EHF","FN1"
"EHF","HBB"
"EHF","TIMP1"
"EHF","TKT"
"EHF","VIM"
"EHF","MT1A"
"EHF","PER1"
"EHF","HSPA1A"
"EHF","CSF1"
"EHF","SOD2"
"EHF","ACTB"
"EHF","PDLIM7"
"EHF","CLU"
"GATA3","PDK4"
"GATA3","NDRG1"
"GATA3","HLA-DRB1"
"GATA3","ID3"
"GATA3","SOCS3"
"GATA3","CDKN1C"
"GATA3","CDKN1A"
"GATA3","HLA-E"
"GATA3","DUSP1"
"GATA3","VEGFA"
"GATA3","TNFSF10"
"GATA3","APOE"
"GATA3","CRYAB"
"GATA3","SPARC"
"GATA3","TAGLN"
"GATA3","ACTA2"
"GATA3","GADD45B"
"GATA3","FN1"
"GATA3","HBB"
"GATA3","TIMP1"
"GATA3","TKT"
"GATA3","VIM"
"GATA3","MT1A"
"GATA3","PER1"
"GATA3","HSPA1A"
"GATA3","CSF1"
"GATA3","TIMP3"
"GATA3","SOD2"
"GATA3","ACTB"
"GATA3","PDLIM7"
"GATA3","CLU"
"FOXQ1","PDK4"
"FOXQ1","NDRG1"
"FOXQ1","SPARC"
"FOXQ1","HLA-DRB1"
"FOXQ1","ID3"
"FOXQ1","SOCS3"
"FOXQ1","HBB"
"FOXQ1","CDKN1C"
"FOXQ1","CDKN1A"
"FOXQ1","HLA-E"
"FOXQ1","DUSP1"
"FOXQ1","VEGFA"
"FOXQ1","TNFSF10"
"FOXQ1","APOE"
"FOXQ1","TIMP3"
"FOXQ1","CRYAB"
"FOXQ1","TAGLN"
"FOXQ1","ACTA2"
"FOXQ1","GADD45B"
"FOXQ1","FN1"
"FOXQ1","TIMP1"
"FOXQ1","TKT"
"FOXQ1","VIM"
"FOXQ1","MT1A"
"FOXQ1","PER1"
"FOXQ1","HSPA1A"
"FOXQ1","CSF1"
"FOXQ1","SOD2"
"FOXQ1","ACTB"
"FOXQ1","PDLIM7"
"FOXQ1","CLU"
"ID4","NDRG1"
"ID4","CDKN1C"
"CEBPD","NDRG1"
"CEBPD","GADD45B"
"CEBPD","CDKN1C"
"CEBPD","HLA-E"
"CEBPD","PER1"
"FOSL2","NDRG1"
"FOSL2","CDKN1A"
"CEBPB","NDRG1"
"CEBPB","CDKN1A"
"CEBPB","VIM"
"CEBPB","HLA-E"
"CEBPB","TIMP3"
"BHLHE40","NDRG1"
"BHLHE40","SPARC"
"BHLHE40","HLA-DRB1"
"BHLHE40","ID3"
"BHLHE40","SOCS3"
"BHLHE40","CDKN1A"
"BHLHE40","HLA-E"
"BHLHE40","DUSP1"
"BHLHE40","VEGFA"
"BHLHE40","TNFSF10"
"BHLHE40","APOE"
"BHLHE40","PDK4"
"BHLHE40","CRYAB"
"BHLHE40","TAGLN"
"BHLHE40","ACTA2"
"BHLHE40","FN1"
"BHLHE40","TKT"
"BHLHE40","HSPA1A"
"BHLHE40","ACTB"
"BHLHE40","PDLIM7"
"BHLHE40","CLU"
"ETS1","NDRG1"
"ETS1","SPARC"
"ETS1","HLA-DRB1"
"ETS1","SOCS3"
"ETS1","CDKN1A"
"ETS1","HLA-E"
"ETS1","TAGLN"
"ETS1","ACTA2"
"ETS1","TKT"
"ETS1","ACTB"
"ETS1","PDLIM7"
"NR4A1","NDRG1"
"NR4A1","SPARC"
"NR4A1","HLA-DRB1"
"NR4A1","SOCS3"
"NR4A1","HBB"
"NR4A1","CDKN1A"
"NR4A1","DUSP1"
"NR4A1","TIMP3"
"NR4A1","TAGLN"
"NR4A1","FN1"
"NR4A1","TKT"
"NR4A1","HLA-E"
"NR4A1","ACTB"
"NR4A1","CLU"
"AHR","NDRG1"
"AHR","SPARC"
"AHR","HLA-DRB1"
"AHR","SOCS3"
"AHR","CDKN1C"
"AHR","CDKN1A"
"AHR","HLA-E"
"AHR","VEGFA"
"AHR","TNFSF10"
"AHR","APOE"
"AHR","TIMP3"
"AHR","CRYAB"
"AHR","TAGLN"
"AHR","ACTA2"
"AHR","GADD45B"
"AHR","FN1"
"AHR","TIMP1"
"AHR","TKT"
"AHR","MT1A"
"AHR","HSPA1A"
"AHR","ACTB"
"AHR","PDLIM7"
"AHR","CLU"
"HES1","NDRG1"
"HES1","SPARC"
"HES1","HLA-DRB1"
"HES1","ID3"
"HES1","SOCS3"
"HES1","CDKN1C"
"HES1","CDKN1A"
"HES1","HLA-E"
"HES1","DUSP1"
"HES1","VEGFA"
"HES1","TNFSF10"
"HES1","APOE"
"HES1","PDK4"
"HES1","CRYAB"
"HES1","TAGLN"
"HES1","ACTA2"
"HES1","FN1"
"HES1","TIMP1"
"HES1","TKT"
"HES1","VIM"
"HES1","MT1A"
"HES1","PER1"
"HES1","HSPA1A"
"HES1","SOD2"
"HES1","ACTB"
"HES1","PDLIM7"
"HES1","CLU"
"ID1","NDRG1"
"ID1","HLA-DRB1"
"ID1","ID3"
"ID1","SOCS3"
"ID1","CDKN1C"
"ID1","CDKN1A"
"ID1","MT1A"
"ID1","HLA-E"
"ID1","DUSP1"
"ID1","VEGFA"
"ID1","TNFSF10"
"ID1","APOE"
"ID1","TIMP3"
"ID1","PDK4"
"ID1","CRYAB"
"ID1","SPARC"
"ID1","TAGLN"
"ID1","ACTA2"
"ID1","GADD45B"
"ID1","FN1"
"ID1","HBB"
"ID1","TIMP1"
"ID1","TKT"
"ID1","VIM"
"ID1","PER1"
"ID1","HSPA1A"
"ID1","CSF1"
"ID1","SOD2"
"ID1","ACTB"
"ID1","PDLIM7"
"ID1","CLU"
"ELF3","NDRG1"
"ELF3","SPARC"
"ELF3","HLA-DRB1"
"ELF3","ID3"
"ELF3","SOCS3"
"ELF3","HBB"
"ELF3","CDKN1C"
"ELF3","CDKN1A"
"ELF3","HLA-E"
"ELF3","DUSP1"
"ELF3","VEGFA"
"ELF3","TNFSF10"
"ELF3","APOE"
"ELF3","TIMP3"
"ELF3","PDK4"
"ELF3","CRYAB"
"ELF3","TAGLN"
"ELF3","ACTA2"
"ELF3","GADD45B"
"ELF3","FN1"
"ELF3","TIMP1"
"ELF3","TKT"
"ELF3","VIM"
"ELF3","MT1A"
"ELF3","PER1"
"ELF3","HSPA1A"
"ELF3","CSF1"
"ELF3","SOD2"
"ELF3","ACTB"
"ELF3","PDLIM7"
"ELF3","CLU"
"DDIT3","SPARC"
"NR2F1","SPARC"
"NR2F1","HLA-DRB1"
"NR2F1","CDKN1C"
"BCL3","SPARC"
"BCL3","SOCS3"
"BCL3","GADD45B"
"BCL3","TIMP1"
"BCL3","SOD2"
"BHLHE41","SPARC"
"BHLHE41","CRYAB"
"BHLHE41","FN1"
"BHLHE41","ACTB"
"BHLHE41","CLU"
"CREB3L1","SPARC"
"CREB3L1","HLA-DRB1"
"CREB3L1","HLA-E"
"CREB3L1","TIMP3"
"ATF3","SPARC"
"ATF3","SOCS3"
"ATF3","HBB"
"ATF3","CDKN1C"
"ATF3","HLA-E"
"ATF3","DUSP1"
"ATF3","APOE"
"ATF3","TIMP3"
"ATF3","NDRG1"
"ATF3","TAGLN"
"ATF3","FN1"
"ATF3","CSF1"
"ATF3","ACTB"
"ATF3","CLU"
"PLAGL1","HLA-DRB1"
"PLAGL1","CDKN1C"
"PLAGL1","CRYAB"
"PLAGL1","TAGLN"
"PLAGL1","ACTA2"
"PLAGL1","TKT"
"PLAGL1","CLU"
"JUNB","HLA-DRB1"
"JUNB","SOCS3"
"JUNB","HLA-E"
"JUNB","DUSP1"
"JUNB","VEGFA"
"JUNB","TNFSF10"
"JUNB","APOE"
"JUNB","CRYAB"
"JUNB","TAGLN"
"JUNB","ACTA2"
"JUNB","FN1"
"JUNB","TKT"
"JUNB","HSPA1A"
"JUNB","ACTB"
"JUNB","PDLIM7"
"JUNB","CLU"
"ID2","ID3"
"ID2","CDKN1A"
"ID2","HLA-E"
"ID2","TAGLN"
"ID2","ACTA2"
"ID2","CLU"
"GATA2","ID3"
"GATA2","TNFSF10"
"GATA2","TIMP3"
"GATA2","CRYAB"
"GATA2","TAGLN"
"GATA2","ACTA2"
"GATA2","FN1"
"GATA2","TIMP1"
"GATA2","TKT"
"GATA2","VIM"
"GATA2","MT1A"
"GATA2","HSPA1A"
"GATA2","CSF1"
"GATA2","SOD2"
"GATA2","ACTB"
"GATA2","PDLIM7"
"GATA2","CLU"
"GATA5","TAGLN"
"GATA5","ACTA2"
"MYC","SOCS3"
"MYC","GADD45B"
"MYC","PER1"
"MYC","CSF1"
"NFIL3","SOCS3"
"NFIL3","GADD45B"
"NFIL3","PER1"
"HMGA1","SOCS3"
"HMGA1","VEGFA"
"HMGA1","APOE"
"HMGA1","CRYAB"
"HMGA1","TAGLN"
"HMGA1","ACTA2"
"HMGA1","FN1"
"HMGA1","HSPA1A"
"HMGA1","ACTB"
"HMGA1","PDLIM7"
"HMGA1","CLU"
"EGR1","SOCS3"
"EGR1","CDKN1A"
"EGR1","DUSP1"
"EGR1","APOE"
"EGR1","TIMP3"
"EGR1","TAGLN"
"EGR1","TIMP1"
"EGR1","TKT"
"EGR1","HLA-E"
"EGR1","CSF1"
"EGR1","CLU"
"FOS","SOCS3"
"FOS","CDKN1A"
"FOS","HLA-E"
"FOS","DUSP1"
"FOS","TNFSF10"
"FOS","APOE"
"FOS","CRYAB"
"FOS","TAGLN"
"FOS","ACTA2"
"FOS","FN1"
"FOS","HSPA1A"
"FOS","CSF1"
"FOS","ACTB"
"FOS","PDLIM7"
"FOS","CLU"
"BCL6","GADD45B"
"BCL6","PER1"
"BCL6","SOD2"
"TEAD2","FN1"
"TEAD2","CLU"
"FOSB","CDKN1C"
"FOSB","APOE"
"FOSB","TIMP3"
"FOSB","CRYAB"
"FOSB","NDRG1"
"FOSB","TAGLN"
"FOSB","ACTA2"
"FOSB","FN1"
"FOSB","TIMP1"
"FOSB","VIM"
"FOSB","HLA-E"
"FOSB","HSPA1A"
"FOSB","ACTB"
"FOSB","PDLIM7"
"FOSB","CLU"
"TBX3","CDKN1C"
"TBX3","HLA-E"
"TBX3","CRYAB"
"TBX3","TAGLN"
"TBX3","ACTA2"
"TBX3","GADD45B"
"TBX3","FN1"
"TBX3","TIMP1"
"TBX3","TKT"
"TBX3","MT1A"
"TBX3","HSPA1A"
"TBX3","CSF1"
"TBX3","SOD2"
"TBX3","ACTB"
"TBX3","PDLIM7"
"TBX3","CLU"
"ETS2","CDKN1A"
"ETS2","HLA-E"
"HES4","CDKN1A"
"HES4","DUSP1"
"HES4","VEGFA"
"HES4","TAGLN"
"HES4","ACTA2"
"HES4","FN1"
"HES4","HSPA1A"
"HES4","ACTB"
"HES4","CLU"
"KLF4","VIM"
"KLF4","HLA-E"
"SOX18","VIM"
"STAT1","HLA-E"
"STAT1","CSF1"
"XBP1","HLA-E"
"XBP1","CSF1"
"MAFF","HLA-E"
"SNAI2","HLA-E"
"SNAI2","ACTB"
"HIF1A","HLA-E"
"HIF1A","TAGLN"
"HIF1A","ACTA2"
"HIF1A","CLU"
"HIF3A","PER1"
"HIF3A","HLA-DRB1"
"HIF3A","SOCS3"
"HIF3A","CDKN1A"
"HIF3A","VEGFA"
"JUND","TIMP3"
"JUN","TIMP3"
"PITX1","ACTB"
"ZEB1","ACTB"
"HSF4","PDLIM7"
"HSF4","ID3"
"TEAD1","CDKN1A"
