cluster_uid,target,sources,n_sources,silhouette_score,note
5554d45fafa0,CRYAB,LRRFIP1;HSF2;ELK1;DRAP1;RUVBL1;NPAS2;GTF2F1;ESRRA;SRF;E2F4;HMGA1;CUX1;CBFB;NONO;TEAD4;ZBTB7B;NFYC;YBX1;ZHX2,19,0.0,exp03_heart_left_ventricle-coregtor-r1
b5e9a763a8f0,DUSP1,FOS;JUN;NR4A1;MAFK;JUNB;CEBPB;STAT2;ZNF274;HES1;ID2;ABL1;CBFB;EGR1;KLF9;NFKB2;ZEB1;HDAC3;BHLHE40;ERF;ATF4;RELA;ARNT;SMAD3;PPARD;MAFG;BCL6B;PHF1;NFIB;ZGPAT;SREBF1;KLF4;LDB1;CIC;CEBPD;HSF1;ARID5A;TFE3;FOXO3;CUX1;KLF6;CREB3L1;XBP1,42,0.0,exp03_heart_left_ventricle-coregtor-r1
248e53aa384a,EBP,CUX1;PPARA;MLX;ESRRA;APEX1;EWSR1;NFYC;YBX1;THAP11;HSF2;MITF;SND1;DRAP1;GTF3A;MEF2D;RUVBL1;THRA;NFIC,18,0.5523,exp03_heart_left_ventricle-coregtor-r1
058e8634f660,ERBB2,SND1;CUX1;MLX;APEX1;PPARA;THAP11;ZNF32;EWSR1;THRA;TEAD1;ZHX2;RBFOX2;NFIC;MEF2D;RXRA;YBX1;ESRRA;ZBED1;MITF;HCFC1;HSF2;NFX1;MEF2A;VEZF1,24,0.0,exp03_heart_left_ventricle-coregtor-r1
7e48fde11773,FGFR1,NFKB2;MAFG;KLF6;NONO;GTF2F1;MBD2;ELK1;MLXIP;UBP1;HMGA1;LRRFIP1;TBL1XR1;SF1;TFE3;ARNT;MBD1;SRF;MAX;SSRP1;IRF3;RELA;CREB3;CBFB;YY1;NCOR2;MAFK;MAFF;SREBF1;ATF4;ING4;PPARD;ERF;PML;ZGPAT;CREB3L1;USF1;SKI;PHF1;KDM2A;CREBZF;ETS2;BCL6B;BHLHE40;MSC;STAT5B;SMARCA5;CEBPD;HMGB1;RBFOX2;KLF10;HLX;CEBPB;ETS1;TRIM28;ZNF266;CIC;NR2F2;E2F4;XBP1;HES4;RARA;HDAC3;EWSR1;NFE2L2;FOXJ3;IRF7;CXXC1;FOXO3;ELK3;HMGB2,70,0.303,exp03_heart_left_ventricle-coregtor-r1
e729427d4ebb,FN1,LRRFIP1;HIF1A;ELK1;SND1;APEX1;DRAP1;MAZ;TFCP2;NONO;NCOR2;GTF2F1;KDM2A;MLXIP;CREB3;YBX1;NFIX;ENO1;ELK3;UBP1;ATF6B;MBD2;SSRP1;MSC;HCFC1;CREB3L1;CUX1;TBL1XR1;CTNNB1;HMGB1,29,0.3147,exp03_heart_left_ventricle-coregtor-r1
a4df4c91a3fd,GADD45B,BCL3;NFIL3;CEBPD;ABL1;ETS2;ARID5A;MAFF;FOSL2;BHLHE40;NFKB2;SMAD3;BCLAF1;CEBPB,13,0.0,exp03_heart_left_ventricle-coregtor-r1
d67c53f3e901,GSTP1,DRAP1;NR1H2;TRIM28;GTF2F1;CREB3,5,0.0,exp03_heart_left_ventricle-coregtor-r1
74c6a5f6696e,HBA2,ZSCAN18;STAT2,2,0.3584,exp03_heart_left_ventricle-coregtor-r1
c05acceeab66,HBB,HMGA1;MSC;USF1,3,0.3608,exp03_heart_left_ventricle-coregtor-r1
ba45b65f80aa,HLA-DRB1,SMAD7;RARA;JUND;SREBF1;RFXANK;ETS1;MZF1;PHF1;SOX7;BCL3;ETS2;IRF3;PML;NFKB2;MEOX1;IRF7;HSF4;BHLHE40;HSF1;ID2;E4F1;MAX;ZEB1;ABL1;CREBZF;CEBPB;SP100;ELK3;NFE2L2;ZNF32;ARNT;HES4;CEBPD;ZNF362;NFIB;HDAC3,36,0.2534,exp03_heart_left_ventricle-coregtor-r1
7327b936a87c,HLA-E,ELF1;CREBZF;IRF7;ID2;NFIB;STAT2;SP100;ZBED1;NFKB2;ARNT;SMAD3;ZSCAN18;ZNF24;ETS1;CTNNB1;MAFK;ERF;NR1D1;RARA;CIC;PHF1;FOXO3;CREB3L1;ZNF266;FOSL2;FOXJ3;SMAD7;SOX7;MBD2;DDIT3;RBFOX2;ZNF692;NFIL3;BCLAF1;ZNF384;ABL1;SREBF1;PBX2;SF1;GATA6;ETS2;HES1;CEBPB;ZEB1;ZHX2;HMGB2;PML;CUX1;MAX;MAFF;KLF9;ZNF274;HDAC3;EGR1;HMGA1;HLX;USF1;MZF1;MEF2D;IRF3;ING4;TFE3;CBFB;BHLHE40;HSF1;GTF2F1;CEBPD;MAFG;NFIX;XBP1;NR4A1;STAT6;KDM2A;BCL3;HES4;RELA,76,0.3712,exp03_heart_left_ventricle-coregtor-r1
e2fb939d61ab,HSP90AA1,CEBPG;XBP1;ATF4;KDM2A;YY1;MAFG;TFE3;HCFC1;E2F4;RELA;NPAS2;TEAD1;ZBTB7B;RUVBL1;ELK1;NR2F6;EWSR1;BCL6;TBL1XR1;CEBPB;MBD1;LRRFIP1;DDIT3;MXD4;FOXO3;KLF10;NONO;ZBTB7A;MAZ;CEBPD;MLXIP;GTF2F1;EP300;SREBF2;CXXC1;BCLAF1;ZNF24;TRIM28;TEAD4;VEZF1;PPARA;ZNF384;MAFK;MITF,44,0.219,exp03_heart_left_ventricle-coregtor-r1
13b04dceb22a,HSPA1A,CEBPG;DDIT3;ATF3;JUN;ZNF692;MXD4;XBP1;NFE2L2;ATF4;BCL6;MAFG;SOX17;FOS,13,0.4152,exp03_heart_left_ventricle-coregtor-r1
df2c31025f92,HSPA4,SMARCA5;NFX1;TEAD1;SMARCA1;CUX1;PBX3;VEZF1;NPAS2;YY1;HCFC1;RUVBL1,11,0.0,exp03_heart_left_ventricle-coregtor-r1
9ae43b57ac58,ID3,NFIB;MAX;E4F1;ID1;CXXC1;SF1;STAT5B;SKI;CREBZF;ZNF692;FOXO3;CTBP1;STAT6;MZF1;SOX18;PML;USF1;ZNF384;CIC;ZGPAT;PBX2;HLX;STAT2;IRF3;ZEB1;IRF7;ID2;KDM2A;ARNT;SMAD7;SMAD3;NFE2L2;RARA;SP100;NR2F2;ZNF266;ABL1;HDAC3;ELK3;ERF;E2F4;KLF6;MBD1;SREBF1;RELA;ZSCAN18;ATF4;CBFB;YY1;NR1D1;ZNF274;PHF1;MLXIP;CEBPD;TFE3;ZNF24;LDB1;ATF6B;MXI1;BHLHE40;RXRB;HDAC1;JUNB;FOXJ3;EGR1;CTNNB1;NCOR2,67,0.3903,exp03_heart_left_ventricle-coregtor-r1
72e543e3b6ec,ITGB1,ELK1;SND1;TEAD1;HIF1A;CUX1;MBD2;DRAP1;GTF2F1;HSF2;SREBF2;LRRFIP1;CREB3,12,0.5889,exp03_heart_left_ventricle-coregtor-r1
25d200d671a6,MAT2A,ELK1;ZNF274;HIF1A;FOXJ3;NONO;SF1;PPARD;E2F4;CEBPG;SRF;SFPQ;MBD1;LRRFIP1;BHLHE40;MAFG;FOSL2;XBP1;MEF2D;ZNF24;CTNNB1;ARNT;KDM2A;SMARCA5;SSRP1;ZNF189;EWSR1;ABL1;MAFF;MXD4;ZNF384;KLF10;NFIL3;YY1;KLF6;PPARGC1A;CEBPD;ETS2;TBX2,38,0.3062,exp03_heart_left_ventricle-coregtor-r1
f76467d7c550,MCL1,ARNT;RELA,2,0.5094,exp03_heart_left_ventricle-coregtor-r1
db9dcdaa68ab,NDRG1,SKI;ZNF266;STAT6;ELK3;SFPQ;TFE3;ZNF692;STAT5B;FOXJ3;ERF;BCLAF1;MAFF;NCOR2;ABL1;ID2;ETS1;ELF1;SP100;CEBPD;FOXO3;ARID5A;RARA;ZEB1;BCL6B;FOSL2;PML;MAFG;SMAD3;PBX2;NFIL3;RELA;ARNT;NFIB;NR2F2;IRF3;CREB3L1;MZF1;CTNNB1;SMAD7;ZNF384;SF1;NR1D1;IRF7;NFE2L2;ENO1;ZNF24;ATF4;KLF6;ATF6B;MXI1;HMGB1;TRIM28;MLXIP;HLX;CREB3;NONO;USF1;BHLHE40;KDM2A;ZNF274;NR4A1;XBP1,62,0.3149,exp03_heart_left_ventricle-coregtor-r1
922c85909e27,NFKBIA,NFKB2;FOSL2;CEBPD;BCL3;RARA;ARID5A;SMAD3;SOX17;MAFF;ABL1;ETS2;CEBPB;IRF7;NFIL3;ERF;MSC,16,0.0,exp03_heart_left_ventricle-coregtor-r1
7a1b9f676e06,OGA,ZNF24;ZBTB4;MXI1;ZNF274;NFYC;HSF2;MBD1;FOXJ3;ZSCAN18;VEZF1;THRA;TFCP2;NONO;RXRA;MITF;HBP1;NFIB;ZHX2;SND1;BCLAF1;FOXO3;HMGB2;LDB1;ARNT;PML;RXRB;HDAC1;KDM2A;NFYB;HCFC1;RBFOX2;ZNF384;ING4,33,0.0,exp03_heart_left_ventricle-coregtor-r1
c2a10c00aeb9,PCNA,HIF1A;ATF6B;YBX1;TFCP2;EWSR1;NFYC;APEX1;MAZ;TFDP1;HDAC1;YY1;NFIC;SSRP1;UBP1;CTNNB1;EP300;BCL6B;SMARCA5;HMGB1;NFX1;NONO;RFXANK;RUVBL1;GTF2F1;SND1;CREB3;SF1;THAP11;VEZF1;ELK3;ZNF384;SMARCA1;HMGB2;KLF10;ELK1;HCFC1;CREB3L1;EPAS1;CUX1;SREBF2;ETS1;PML;MBD2;RELA;BCLAF1;ENO1;KLF6;TBL1XR1;TFE3;MSC,50,0.3013,exp03_heart_left_ventricle-coregtor-r1
9be9672b9b44,PDK4,BCL6;NFIL3,2,0.4679,exp03_heart_left_ventricle-coregtor-r1
00c1165cdbc3,PDLIM7,GTF2F1;TBX2;UBP1,3,0.3069,exp03_heart_left_ventricle-coregtor-r1
e9d817781179,PER1,ERF;NR4A1;HES4;JUND;ZBTB16;JUNB;ARID5A;FOSL2;SP100;MAX;ENO1;KLF9;MAFF;GATA6;CEBPB;ARNT;PHF1;MBD2;ELF1;BHLHE40;SMAD7;ID2;IRF3;ETS2;FOXJ3;MAFK;SMAD3;ZEB1;ZBED1;ETS1;NFKB2;BCL6B;ZSCAN18;CXXC1;IRF7;NFE2L2;RARA,37,0.0,exp03_heart_left_ventricle-coregtor-r1
099b9ef7a38b,PRKACA,NFYC;YBX1;PPARA;CUX1;SND1;SREBF2;SMARCA1;MLX;THAP11;LRRFIP1;ZHX2;RUVBL1;ZBED1;EWSR1;GATA4;TFDP1;APEX1;NFX1;SMARCA5;TFCP2,20,0.0,exp03_heart_left_ventricle-coregtor-r1
5f0d670f964f,RHOA,NONO;MBD2;SSRP1;CTNNB1;SND1;ARNT;CREB3;UBP1;LRRFIP1;YY1;ELK3;TBL1XR1;ZNF384;HIF1A,14,0.0,exp03_heart_left_ventricle-coregtor-r1
8715090855a1,SOCS3,ETS2;BCL3;ABL1,3,0.4048,exp03_heart_left_ventricle-coregtor-r1
ce358991fb6a,SOD2,CREB3L1;HMGB2;BCL6B;PML;RELA;FOXJ3;ETS1;SND1;ELK3;NONO;SF1;XBP1;HDAC3;BCLAF1;MLXIP;CTNNB1;KDM2A;PBX2;SMARCA5;HCFC1;ENO1;TRIM28;KLF6;TEAD2;CREB3;CIC;NFX1;HIF1A;HDAC1;ARNT;NCOR2;TFE3;RUVBL1;ELK1;KLF10;RFXANK;YY1;EWSR1;NFKB2;VEZF1;YBX1,41,0.4939,exp03_heart_left_ventricle-coregtor-r1
d2f382015011,SPARC,SMARCA1;SF1;EP300,3,0.2554,exp03_heart_left_ventricle-coregtor-r1
5a633e9bd1b7,SQSTM1,ZHX2;MEF2D;CUX1;HBP1;SMARCA5;EWSR1;NFE2L1;ZBTB4;ZBED1;THAP11;HMGA1;NFX1;THRA,13,0.3726,exp03_heart_left_ventricle-coregtor-r1
f2ad9b5af1cf,SUMO1,YBX1;TFCP2;SMARCA1;TFDP1;YY1;CUX1;UBP1;SMARCA5;NFYC;NFX1;PBX3;SND1;ZHX2;RUVBL1;FOXJ3;EWSR1,16,0.0,exp03_heart_left_ventricle-coregtor-r1
0cb505bfb621,TAGLN,FOXJ3;CREBZF,2,0.2925,exp03_heart_left_ventricle-coregtor-r1
621b43a45082,TGFBR2,SP100;SMAD3;KLF6;RELA;SMARCA5;ETS1;ZNF692;CBFB;FOXO3;UBP1;EP300;MBD2;NFYB;YY1;ID2;SND1;SSRP1;FOXJ3;STAT5B;TFDP1;ZNF266;ATF4;ARNT;VEZF1;BCL6;ELF1;HIF1A;KDM2A,28,0.2788,exp03_heart_left_ventricle-coregtor-r1
eb19726a5756,TIMP1,E2F4;RUVBL1;ETS1;KLF6;NONO;TEAD4;MLXIP;ELK1;APEX1;CBFB;CREB3;ENO1;SF1;ZGPAT;CEBPD;ELK3;CEBPG;XBP1;PML;HDAC3;ZNF274;CEBPB;MAZ;TFE3;ABL1;RELA;HDAC1;SSRP1;MBD2;MAFK;TRIM28;STAT5B;ZNF384;SMAD7;HMGB1;CXXC1;SMAD3;MSC;UBP1;PPARD;BCLAF1;E4F1;HLX;FOXJ3;ZNF24;USF1;YY1;EWSR1;NFKB2;HMGA1;MAFG;MBD1;HIF1A;ATF4;ZNF266;MXD4;ID2;NCOR2;PBX2;IRF7;KDM2A;CREB3L1;STAT6;MAX;HMGB2;FOXO3;CIC;SP100;NFE2L2,69,0.0,exp03_heart_left_ventricle-coregtor-r1
19a979dab5e5,TIMP3,EPAS1;ZBTB16;KLF9;ZBTB4;KLF13;ERF;NR4A1;KLF4;KLF2;ZNF76;ARNT;HEYL;NFE2L2;EGR1;SKI;FOS;JUND;ZSCAN18;ZBTB7A;MAFK;JUNB;LDB1;NR2F2;STAT5B;PHF1;ZNF362,26,0.0,exp03_heart_left_ventricle-coregtor-r1
d35f44e5977a,TXN,ZGPAT;ETS1;ELK3;E2F4;HDAC1;SSRP1;TFE3;PML;CREB3;CEBPG;KLF6;ENO1;HMGA1;PPARD;UBP1;TEAD4;MBD2;RFXANK;NONO;STAT5B;TRIM28;MSC;SND1;MLXIP;NR1H2;HIF1A;NFE2L2;HMGB1;RELA;E4F1;CTNNB1,31,0.4177,exp03_heart_left_ventricle-coregtor-r1
5fbb2551d772,VEGFA,MAFF;HES4;NR1D1;ETS2;DDIT3;BHLHE40;ZHX2;SREBF1;ZEB1;HSF4;PML;RARA;IRF7;ABL1;JUNB;NFIL3;ID1;NFKB2;PHF1;CEBPD;NCOR2;CREB3L1;PPARGC1A;SF1;MAFG;ZSCAN18;HES1;ZBED1;SMAD3;ING4,30,0.2919,exp03_heart_left_ventricle-coregtor-r1
0bebb989a1e2,VIM,ATF4;NR4A1,2,0.3465,exp03_heart_left_ventricle-coregtor-r1
