,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
10,5554d45fafa0,CRYAB,LRRFIP1;HSF2;ELK1;DRAP1;RUVBL1;NPAS2;GTF2F1;ESRRA;SRF;E2F4;HMGA1;CUX1;CBFB;NONO;TEAD4;ZBTB7B;NFYC;YBX1;ZHX2,19,0.0,exp03_heart_left_ventricle-coregtor-r1,0.51462,0.5039,0.52047,7.61802,6.72224,9.26058,0.54523,1.62727,0.48205,0.10526,0.08333,0.04878
11,b5e9a763a8f0,DUSP1,FOS;JUN;NR4A1;MAFK;JUNB;CEBPB;STAT2;ZNF274;HES1;ID2;ABL1;CBFB;EGR1;KLF9;NFKB2;ZEB1;HDAC3;BHLHE40;ERF;ATF4;RELA;ARNT;SMAD3;PPARD;MAFG;BCL6B;PHF1;NFIB;ZGPAT;SREBF1;KLF4;LDB1;CIC;CEBPD;HSF1;ARID5A;TFE3;FOXO3;CUX1;KLF6;CREB3L1;XBP1,42,0.0,exp03_heart_left_ventricle-coregtor-r1,0.53117,0.58072,0.53329,10.58752,24.26042,7.71911,0.54631,1.85792,0.45522,0.09524,0.13793,0.0597
12,248e53aa384a,EBP,CUX1;PPARA;MLX;ESRRA;APEX1;EWSR1;NFYC;YBX1;THAP11;HSF2;MITF;SND1;DRAP1;GTF3A;MEF2D;RUVBL1;THRA;NFIC,18,0.5523,exp03_heart_left_ventricle-coregtor-r1,0.51525,0.50654,0.5207,9.69781,7.10272,9.72916,0.52935,1.50676,0.47661,0.0,0.0,0.0
13,058e8634f660,ERBB2,SND1;CUX1;MLX;APEX1;PPARA;THAP11;ZNF32;EWSR1;THRA;TEAD1;ZHX2;RBFOX2;NFIC;MEF2D;RXRA;YBX1;ESRRA;ZBED1;MITF;HCFC1;HSF2;NFX1;MEF2A;VEZF1,24,0.0,exp03_heart_left_ventricle-coregtor-r1,0.52355,0.48249,0.53502,10.18344,6.3908,8.92685,0.58987,1.65516,0.52527,0.04167,0.01587,0.01163
14,7e48fde11773,FGFR1,NFKB2;MAFG;KLF6;NONO;GTF2F1;MBD2;ELK1;MLXIP;UBP1;HMGA1;LRRFIP1;TBL1XR1;SF1;TFE3;ARNT;MBD1;SRF;MAX;SSRP1;IRF3;RELA;CREB3;CBFB;YY1;NCOR2;MAFK;MAFF;SREBF1;ATF4;ING4;PPARD;ERF;PML;ZGPAT;CREB3L1;USF1;SKI;PHF1;KDM2A;CREBZF;ETS2;BCL6B;BHLHE40;MSC;STAT5B;SMARCA5;CEBPD;HMGB1;RBFOX2;KLF10;HLX;CEBPB;ETS1;TRIM28;ZNF266;CIC;NR2F2;E2F4;XBP1;HES4;RARA;HDAC3;EWSR1;NFE2L2;FOXJ3;IRF7;CXXC1;FOXO3;ELK3;HMGB2,70,0.303,exp03_heart_left_ventricle-coregtor-r1,0.51953,0.51753,0.52395,11.57593,12.40932,8.5405,0.53083,1.66512,0.45551,0.15714,0.13095,0.07692
15,e729427d4ebb,FN1,LRRFIP1;HIF1A;ELK1;SND1;APEX1;DRAP1;MAZ;TFCP2;NONO;NCOR2;GTF2F1;KDM2A;MLXIP;CREB3;YBX1;NFIX;ENO1;ELK3;UBP1;ATF6B;MBD2;SSRP1;MSC;HCFC1;CREB3L1;CUX1;TBL1XR1;CTNNB1;HMGB1,29,0.3147,exp03_heart_left_ventricle-coregtor-r1,0.52463,0.50452,0.53736,16.29013,8.94618,14.65067,0.48521,1.50942,0.41684,0.10345,0.04615,0.03297
16,a4df4c91a3fd,GADD45B,BCL3;NFIL3;CEBPD;ABL1;ETS2;ARID5A;MAFF;FOSL2;BHLHE40;NFKB2;SMAD3;BCLAF1;CEBPB,13,0.0,exp03_heart_left_ventricle-coregtor-r1,0.53632,0.65598,0.54915,12.13513,26.36646,6.69949,0.56261,1.82214,0.47297,0.15385,0.08696,0.05882
17,d67c53f3e901,GSTP1,DRAP1;NR1H2;TRIM28;GTF2F1;CREB3,5,0.0,exp03_heart_left_ventricle-coregtor-r1,0.45,0.48333,0.51667,2.9946,3.93789,5.26342,0.4823,1.82776,0.36824,0.0,0.0,0.0
18,74c6a5f6696e,HBA2,ZSCAN18;STAT2,2,0.3584,exp03_heart_left_ventricle-coregtor-r1,0.5,0.33333,0.5,0.80307,0.0,0.71673,0.50501,1.18951,0.51434,0.0,0.0,0.0
19,c05acceeab66,HBB,HMGA1;MSC;USF1,3,0.3608,exp03_heart_left_ventricle-coregtor-r1,0.5,0.5,0.5,7.14836,8.98161,7.81392,0.56537,1.68669,0.49589,0.66667,0.0339,0.03333
20,ba45b65f80aa,HLA-DRB1,SMAD7;RARA;JUND;SREBF1;RFXANK;ETS1;MZF1;PHF1;SOX7;BCL3;ETS2;IRF3;PML;NFKB2;MEOX1;IRF7;HSF4;BHLHE40;HSF1;ID2;E4F1;MAX;ZEB1;ABL1;CREBZF;CEBPB;SP100;ELK3;NFE2L2;ZNF32;ARNT;HES4;CEBPD;ZNF362;NFIB;HDAC3,36,0.2534,exp03_heart_left_ventricle-coregtor-r1,0.50794,0.50966,0.50582,7.93365,14.29738,6.44817,0.53706,1.72097,0.46328,0.05556,0.06667,0.03125
21,7327b936a87c,HLA-E,ELF1;CREBZF;IRF7;ID2;NFIB;STAT2;SP100;ZBED1;NFKB2;ARNT;SMAD3;ZSCAN18;ZNF24;ETS1;CTNNB1;MAFK;ERF;NR1D1;RARA;CIC;PHF1;FOXO3;CREB3L1;ZNF266;FOSL2;FOXJ3;SMAD7;SOX7;MBD2;DDIT3;RBFOX2;ZNF692;NFIL3;BCLAF1;ZNF384;ABL1;SREBF1;PBX2;SF1;GATA6;ETS2;HES1;CEBPB;ZEB1;ZHX2;HMGB2;PML;CUX1;MAX;MAFF;KLF9;ZNF274;HDAC3;EGR1;HMGA1;HLX;USF1;MZF1;MEF2D;IRF3;ING4;TFE3;CBFB;BHLHE40;HSF1;GTF2F1;CEBPD;MAFG;NFIX;XBP1;NR4A1;STAT6;KDM2A;BCL3;HES4;RELA,76,0.3712,exp03_heart_left_ventricle-coregtor-r1,0.50368,0.5102,0.51181,8.28176,11.84346,6.55034,0.53928,1.68113,0.46763,0.05263,0.07692,0.03226
22,e2fb939d61ab,HSP90AA1,CEBPG;XBP1;ATF4;KDM2A;YY1;MAFG;TFE3;HCFC1;E2F4;RELA;NPAS2;TEAD1;ZBTB7B;RUVBL1;ELK1;NR2F6;EWSR1;BCL6;TBL1XR1;CEBPB;MBD1;LRRFIP1;DDIT3;MXD4;FOXO3;KLF10;NONO;ZBTB7A;MAZ;CEBPD;MLXIP;GTF2F1;EP300;SREBF2;CXXC1;BCLAF1;ZNF24;TRIM28;TEAD4;VEZF1;PPARA;ZNF384;MAFK;MITF,44,0.219,exp03_heart_left_ventricle-coregtor-r1,0.53136,0.54739,0.54405,13.60812,13.84333,10.66976,0.53751,1.68458,0.46519,0.04545,0.1,0.03226
23,13b04dceb22a,HSPA1A,CEBPG;DDIT3;ATF3;JUN;ZNF692;MXD4;XBP1;NFE2L2;ATF4;BCL6;MAFG;SOX17;FOS,13,0.4152,exp03_heart_left_ventricle-coregtor-r1,0.62607,0.71154,0.62607,16.30829,43.75759,11.08307,0.56772,2.0244,0.47131,0.15385,0.08,0.05556
24,df2c31025f92,HSPA4,SMARCA5;NFX1;TEAD1;SMARCA1;CUX1;PBX3;VEZF1;NPAS2;YY1;HCFC1;RUVBL1,11,0.0,exp03_heart_left_ventricle-coregtor-r1,0.57879,0.53333,0.59091,22.04245,24.54909,22.65652,0.52966,1.67198,0.46479,0.18182,0.04878,0.04
25,9ae43b57ac58,ID3,NFIB;MAX;E4F1;ID1;CXXC1;SF1;STAT5B;SKI;CREBZF;ZNF692;FOXO3;CTBP1;STAT6;MZF1;SOX18;PML;USF1;ZNF384;CIC;ZGPAT;PBX2;HLX;STAT2;IRF3;ZEB1;IRF7;ID2;KDM2A;ARNT;SMAD7;SMAD3;NFE2L2;RARA;SP100;NR2F2;ZNF266;ABL1;HDAC3;ELK3;ERF;E2F4;KLF6;MBD1;SREBF1;RELA;ZSCAN18;ATF4;CBFB;YY1;NR1D1;ZNF274;PHF1;MLXIP;CEBPD;TFE3;ZNF24;LDB1;ATF6B;MXI1;BHLHE40;RXRB;HDAC1;JUNB;FOXJ3;EGR1;CTNNB1;NCOR2,67,0.3903,exp03_heart_left_ventricle-coregtor-r1,0.51417,0.52827,0.51726,8.61385,14.76185,6.68416,0.52817,1.67498,0.45649,0.08955,0.28571,0.07317
26,72e543e3b6ec,ITGB1,ELK1;SND1;TEAD1;HIF1A;CUX1;MBD2;DRAP1;GTF2F1;HSF2;SREBF2;LRRFIP1;CREB3,12,0.5889,exp03_heart_left_ventricle-coregtor-r1,0.50505,0.48737,0.51263,6.05447,5.13859,5.55661,0.51581,1.54525,0.44842,0.0,0.0,0.0
27,25d200d671a6,MAT2A,ELK1;ZNF274;HIF1A;FOXJ3;NONO;SF1;PPARD;E2F4;CEBPG;SRF;SFPQ;MBD1;LRRFIP1;BHLHE40;MAFG;FOSL2;XBP1;MEF2D;ZNF24;CTNNB1;ARNT;KDM2A;SMARCA5;SSRP1;ZNF189;EWSR1;ABL1;MAFF;MXD4;ZNF384;KLF10;NFIL3;YY1;KLF6;PPARGC1A;CEBPD;ETS2;TBX2,38,0.3062,exp03_heart_left_ventricle-coregtor-r1,0.51778,0.5275,0.51612,11.859,12.06362,9.01863,0.52383,1.59015,0.46568,0.10526,0.19048,0.07273
28,f76467d7c550,MCL1,ARNT;RELA,2,0.5094,exp03_heart_left_ventricle-coregtor-r1,1.0,1.0,1.0,34.87537,39.87035,17.46224,0.65167,2.83108,0.4385,0.5,0.02703,0.02632
29,db9dcdaa68ab,NDRG1,SKI;ZNF266;STAT6;ELK3;SFPQ;TFE3;ZNF692;STAT5B;FOXJ3;ERF;BCLAF1;MAFF;NCOR2;ABL1;ID2;ETS1;ELF1;SP100;CEBPD;FOXO3;ARID5A;RARA;ZEB1;BCL6B;FOSL2;PML;MAFG;SMAD3;PBX2;NFIL3;RELA;ARNT;NFIB;NR2F2;IRF3;CREB3L1;MZF1;CTNNB1;SMAD7;ZNF384;SF1;NR1D1;IRF7;NFE2L2;ENO1;ZNF24;ATF4;KLF6;ATF6B;MXI1;HMGB1;TRIM28;MLXIP;HLX;CREB3;NONO;USF1;BHLHE40;KDM2A;ZNF274;NR4A1;XBP1,62,0.3149,exp03_heart_left_ventricle-coregtor-r1,0.50784,0.52278,0.50661,8.74909,13.43679,6.62395,0.53724,1.72589,0.4587,0.01613,0.05,0.01235
30,922c85909e27,NFKBIA,NFKB2;FOSL2;CEBPD;BCL3;RARA;ARID5A;SMAD3;SOX17;MAFF;ABL1;ETS2;CEBPB;IRF7;NFIL3;ERF;MSC,16,0.0,exp03_heart_left_ventricle-coregtor-r1,0.50417,0.60694,0.5125,8.17869,22.0734,4.85884,0.56455,1.82887,0.48573,0.125,0.05882,0.04167
31,7a1b9f676e06,OGA,ZNF24;ZBTB4;MXI1;ZNF274;NFYC;HSF2;MBD1;FOXJ3;ZSCAN18;VEZF1;THRA;TFCP2;NONO;RXRA;MITF;HBP1;NFIB;ZHX2;SND1;BCLAF1;FOXO3;HMGB2;LDB1;ARNT;PML;RXRB;HDAC1;KDM2A;NFYB;HCFC1;RBFOX2;ZNF384;ING4,33,0.0,exp03_heart_left_ventricle-coregtor-r1,0.50979,0.48516,0.52525,9.95154,6.08418,9.00163,0.54573,1.58609,0.48272,0.0,0.0,0.0
32,c2a10c00aeb9,PCNA,HIF1A;ATF6B;YBX1;TFCP2;EWSR1;NFYC;APEX1;MAZ;TFDP1;HDAC1;YY1;NFIC;SSRP1;UBP1;CTNNB1;EP300;BCL6B;SMARCA5;HMGB1;NFX1;NONO;RFXANK;RUVBL1;GTF2F1;SND1;CREB3;SF1;THAP11;VEZF1;ELK3;ZNF384;SMARCA1;HMGB2;KLF10;ELK1;HCFC1;CREB3L1;EPAS1;CUX1;SREBF2;ETS1;PML;MBD2;RELA;BCLAF1;ENO1;KLF6;TBL1XR1;TFE3;MSC,50,0.3013,exp03_heart_left_ventricle-coregtor-r1,0.55293,0.5366,0.56231,17.80773,14.69448,18.35332,0.50771,1.57064,0.43606,0.14,0.14894,0.07778
33,9be9672b9b44,PDK4,BCL6;NFIL3,2,0.4679,exp03_heart_left_ventricle-coregtor-r1,0.5,1.0,0.5,0.418,43.77888,0.47552,0.5755,1.76562,0.49821,0.0,0.0,0.0
34,00c1165cdbc3,PDLIM7,GTF2F1;TBX2;UBP1,3,0.3069,exp03_heart_left_ventricle-coregtor-r1,0.5,0.44444,0.5,2.02902,0.32229,2.62273,0.41359,1.17135,0.39477,0.0,0.0,0.0
35,e9d817781179,PER1,ERF;NR4A1;HES4;JUND;ZBTB16;JUNB;ARID5A;FOSL2;SP100;MAX;ENO1;KLF9;MAFF;GATA6;CEBPB;ARNT;PHF1;MBD2;ELF1;BHLHE40;SMAD7;ID2;IRF3;ETS2;FOXJ3;MAFK;SMAD3;ZEB1;ZBED1;ETS1;NFKB2;BCL6B;ZSCAN18;CXXC1;IRF7;NFE2L2;RARA,37,0.0,exp03_heart_left_ventricle-coregtor-r1,0.51276,0.52402,0.51677,8.90893,15.00346,5.59814,0.56198,1.78256,0.48774,0.10811,0.15385,0.0678
36,099b9ef7a38b,PRKACA,NFYC;YBX1;PPARA;CUX1;SND1;SREBF2;SMARCA1;MLX;THAP11;LRRFIP1;ZHX2;RUVBL1;ZBED1;EWSR1;GATA4;TFDP1;APEX1;NFX1;SMARCA5;TFCP2,20,0.0,exp03_heart_left_ventricle-coregtor-r1,0.55088,0.51579,0.5693,13.15676,10.339,16.34646,0.52442,1.53196,0.46261,0.0,0.0,0.0
37,5f0d670f964f,RHOA,NONO;MBD2;SSRP1;CTNNB1;SND1;ARNT;CREB3;UBP1;LRRFIP1;YY1;ELK3;TBL1XR1;ZNF384;HIF1A,14,0.0,exp03_heart_left_ventricle-coregtor-r1,0.55311,0.53114,0.55678,18.89964,12.83014,19.01158,0.46036,1.43586,0.39945,0.14286,0.09524,0.06061
