cluster_uid,target,sources,n_sources,silhouette_score,note
dd73fb467c6c,ACSF3,TRMT1;PICK1;ZNF316;DEAF1;ZBTB17;BANP;ZNF324B;TCF3;HMG20B;ARFGAP1;GTF3C5;DUS3L;ZNF133,13,0.1744,exp04_brca-coregtor-r1
c3a0f0d7301a,ACSL1,ZNF160;ARID3C;SUCLG1,3,0.3853,exp04_brca-coregtor-r1
ccf3875437ab,ACSL3,ZNF296;EZR,2,0.2237,exp04_brca-coregtor-r1
c06b2f1ba9f8,ACSL4,SMAD3;GLI2,2,0.3388,exp04_brca-coregtor-r1
44a74f515c8f,ACSL5,ZFP28;CREBL2,2,0.1805,exp04_brca-coregtor-r1
b09515f5274d,ACSM3,PKNOX1;ZNF641;ZNF235;NPAS4,4,0.6146,exp04_brca-coregtor-r1
b161f94dd1bd,ACSM5,ZNF497;ZNF774,2,0.2741,exp04_brca-coregtor-r1
26ae977d51cc,ACSS1,GAR1;TRIM28,2,0.2659,exp04_brca-coregtor-r1
146a4ce238c8,ACSS2,TBX15;TRAF4,2,0.2824,exp04_brca-coregtor-r1
2a3fe52b0b4e,ACSS3,MESP1;ZNF710,2,0.4185,exp04_brca-coregtor-r1
b171de6521d3,ACTA2,SP2;ZSCAN18,2,0.1488,exp04_brca-coregtor-r1
213432a02149,ACTA2-AS1,BCL11A;ZNF154,2,0.206,exp04_brca-coregtor-r1
bc3324522fe7,ACTB,RELB;POU2F2;GRHPR,3,0.2745,exp04_brca-coregtor-r1
229bb0d49aa7,ACTG1,TRIM28;APEX2;NME1;RFC2;RUVBL1;DNTTIP1;GOT1;HDAC3;RARA;TGIF1;HNRNPA0;RAN;ILF2;CERS5;HNRNPA1,15,0.0974,exp04_brca-coregtor-r1
68b7c2327aba,ACTG2,ZNF503;ZBTB41;TEF;FEZ1;PRDM12;ZNF658B;PRRX1;SP4;ZNF835;SKI;ZNF800;FHL2;BDP1;SP5;NKX2-8;ZNF625;ZNF775;ZNF423;FOXE1;SSBP3;MYLK;SALL1;REST;NEUROG2;SOX15,25,0.2679,exp04_brca-coregtor-r1
7b882007b34a,ACTL6A,HMGB2;HNRNPC,2,0.2381,exp04_brca-coregtor-r1
9aa3455d0943,ACTN1,TEAD3;FHL2;MYLK;ENO1;PRNP;AHDC1;ZSCAN18,7,0.1479,exp04_brca-coregtor-r1
864e42d9e730,ACTN4,DNMT1;LMX1B,2,0.1678,exp04_brca-coregtor-r1
a80dbd61d430,ACTR10,RBM17;CPEB1,2,0.3289,exp04_brca-coregtor-r1
db26638745cd,ACTR1A,MAFG;ZNF32,2,0.5104,exp04_brca-coregtor-r1
fc21da59686a,ACTR1B,NELFB;GTPBP6;HSF1;PPP5C;LAS1L;GMEB2;TAF6;ZNF76;RXRB;DAZAP1;XRCC1;ATF6B;TRIM28;CTBP1;RFXANK;ZNF768;GTF3C5;PRDX5;CREB3;PARP1;TIMM44;GTF2F1;EWSR1;STAT6;ZNF771,25,0.1998,exp04_brca-coregtor-r1
6ebb59149187,ACTR2,RIOK2;ATF2,2,0.1514,exp04_brca-coregtor-r1
a806fbe6fff1,ACTR3,RBBP9;GZF1,2,0.1397,exp04_brca-coregtor-r1
c56fccb3db01,ACTR3B,CELF5;SOX8;ETV6;ZNF133;ZNF485;TIGD2;ELF5;ZNF239;KLF5;BCL11A;CTNNB1;ZNF883;EHF,13,0.1264,exp04_brca-coregtor-r1
86778b0c6780,ACTR5,RNF114;ZNF783,2,0.2926,exp04_brca-coregtor-r1
2ad9eb1328be,ACTR6,RLF;ZNF654,2,0.1697,exp04_brca-coregtor-r1
27cebc5a088f,ACTR8,ZNF510;AGGF1,2,0.2474,exp04_brca-coregtor-r1
510362305512,ACVR1,RBM7;ZFP2,2,0.2375,exp04_brca-coregtor-r1
3e42fe409359,ACVR1B,SALL2;GRHL2,2,0.2598,exp04_brca-coregtor-r1
a1e0d4d654ad,ACVR1C,DMRT2;MTHFD1;STAT5A;TWIST1;FOXP2;GLYCTK;PPARA;EBF1;PPARG;ESR2;SOX5;GPAM;RORB;ACO1;DMRTA1;MLXIPL;E2F8;SUCLG1;EBF3;CFL2;FOXN2;FOXN4;HOXC8;CAT;PKM;STAT5B;TEAD1,27,0.2947,exp04_brca-coregtor-r1
560aba272357,ACVR2A,ZNF22;FOXJ2,2,0.2778,exp04_brca-coregtor-r1
7c07d00d7f88,ACVR2B,ZNF621;ZBTB40,2,0.191,exp04_brca-coregtor-r1
a327cd5b5f82,ACVRL1,KLRG1;TBPL1,2,0.2574,exp04_brca-coregtor-r1
5968b3b1d8f3,ACYP2,RHOXF1;POLI;TFCP2L1,3,0.4225,exp04_brca-coregtor-r1
432b00e32d8f,ADA2,E2F3;POU2F2;IRF8;TFEC;IRF5;HIF1A,6,0.3132,exp04_brca-coregtor-r1
39e196cdde5b,ADAL,HSF2;MIOS,2,0.2081,exp04_brca-coregtor-r1
8bc238cc2e2a,ADAM10,NFX1;ZNF614,2,0.109,exp04_brca-coregtor-r1
2245de2dac4c,ADAM12,RAN;NKX6-1,2,0.3561,exp04_brca-coregtor-r1
