"Regulator","Target"
"BACH1","PTEN"
"BACH1","NOTCH1"
"BACH1","TGFBR2"
"BACH1","OGA"
"BACH1","SOD2"
"BACH1","HBA2"
"BACH1","HBB"
"LMO2","SUMO1"
"LMO2","CD14"
"LMO2","HBA2"
"LMO2","HBB"
"SRF","SUMO1"
"SRF","VIM"
"SRF","ACTB"
"SRF","MAT2A"
"SRF","CD44"
"SRF","CCND3"
"SRF","HBB"
"ZBTB7B","SUMO1"
"ZBTB7B","VIM"
"ZBTB7B","MCL1"
"ZBTB7B","PSEN1"
"ZBTB7B","ACTB"
"ZBTB7B","SOCS3"
"ZBTB7B","HLA-E"
"ZBTB7B","CD44"
"ZBTB7B","NFKBIA"
"ZBTB7B","SPARC"
"ZBTB7B","TKT"
"ZBTB7B","CCND3"
"ZBTB7B","NOTCH1"
"ZBTB7B","PDLIM7"
"ZBTB7B","TGFBR2"
"ZBTB7B","PRKACA"
"ZBTB7B","CD14"
"ZBTB7B","HBA2"
"ZBTB7B","VEGFA"
"ZBTB7B","BCL2L1"
"ZBTB7B","HBB"
"HHEX","SUMO1"
"HHEX","CLU"
"HHEX","VIM"
"HHEX","MCL1"
"HHEX","PSEN1"
"HHEX","ACTB"
"HHEX","MAT2A"
"HHEX","PCNA"
"HHEX","SOCS3"
"HHEX","TNFSF10"
"HHEX","HLA-E"
"HHEX","CD44"
"HHEX","NFKBIA"
"HHEX","MAPK14"
"HHEX","SPARC"
"HHEX","TKT"
"HHEX","CCND3"
"HHEX","NOTCH1"
"HHEX","PDLIM7"
"HHEX","TGFBR2"
"HHEX","PRKACA"
"HHEX","SOD2"
"HHEX","CD14"
"HHEX","HLA-DRB1"
"HHEX","HSPA1A"
"HHEX","HBA2"
"HHEX","DUSP1"
"HHEX","GSTP1"
"HHEX","VEGFA"
"HHEX","CXCR4"
"HHEX","CDKN1A"
"HHEX","TIMP1"
"HHEX","PER1"
"HHEX","BCL2L1"
"HHEX","HBB"
"HHEX","NDRG1"
"SP100","SUMO1"
"SP100","VIM"
"SP100","CD44"
"SP100","NOTCH1"
"SP100","HBB"
"ZXDC","SUMO1"
"ZXDC","HLA-E"
"ZXDC","TKT"
"ZXDC","CCND3"
"ZXDC","NOTCH1"
"ZXDC","PDLIM7"
"ZXDC","PRKACA"
"ZXDC","HBA2"
"ZXDC","HBB"
"LRRFIP1","SUMO1"
"LRRFIP1","CDKN1B"
"LRRFIP1","MCL1"
"LRRFIP1","RBL2"
"LRRFIP1","AKT1"
"LRRFIP1","SOCS3"
"LRRFIP1","PTEN"
"LRRFIP1","NOTCH1"
"LRRFIP1","HBA2"
"LRRFIP1","HBB"
"VEZF1","SUMO1"
"VEZF1","CDKN1B"
"VEZF1","VIM"
"VEZF1","MCL1"
"VEZF1","RBL2"
"VEZF1","MAT2A"
"VEZF1","NOTCH1"
"VEZF1","HBA2"
"VEZF1","HBB"
"CTNNB1","SUMO1"
"CTNNB1","CDKN1B"
"CTNNB1","RBL2"
"CTNNB1","AKT1"
"CTNNB1","SOCS3"
"CTNNB1","NOTCH1"
"CTNNB1","OGA"
"FLI1","SUMO1"
"FLI1","CDKN1B"
"FLI1","MCL1"
"FLI1","RBL2"
"FLI1","MAT2A"
"FLI1","HLA-E"
"FLI1","NOTCH1"
"FLI1","TGFBR2"
"FLI1","HBA2"
"FLI1","HBB"
"BCLAF1","SUMO1"
"BCLAF1","CDKN1B"
"BCLAF1","RBL2"
"BCLAF1","AKT1"
"BCLAF1","PCNA"
"BCLAF1","SOCS3"
"BCLAF1","NOTCH1"
"BCLAF1","OGA"
"NR3C1","SUMO1"
"NR3C1","CDKN1B"
"NR3C1","RBL2"
"NR3C1","MAT2A"
"NR3C1","OGA"
"NR3C1","HBA2"
"NR3C1","HBB"
"ELF1","SUMO1"
"ELF1","CDKN1B"
"ELF1","MCL1"
"ELF1","RBL2"
"ELF1","AKT1"
"ELF1","MAT2A"
"ELF1","SOCS3"
"ELF1","PTEN"
"ELF1","NOTCH1"
"ELF1","OGA"
"ELF1","HBA2"
"ELF1","HBB"
"ATF6","SUMO1"
"ATF6","CLU"
"ATF6","VIM"
"ATF6","PSEN1"
"ATF6","ACTB"
"ATF6","SOCS3"
"ATF6","HLA-E"
"ATF6","CD44"
"ATF6","NFKBIA"
"ATF6","TKT"
"ATF6","CCND3"
"ATF6","PTEN"
"ATF6","NOTCH1"
"ATF6","PRKACA"
"ATF6","SOD2"
"ATF6","CD14"
"ATF6","HBA2"
"ATF6","BCL2L1"
"ATF6","HBB"
"IRF2","SUMO1"
"IRF2","PSEN1"
"IRF2","ACTB"
"IRF2","SOCS3"
"IRF2","CD44"
"IRF2","CCND3"
"IRF2","PTEN"
"IRF2","NOTCH1"
"IRF2","TGFBR2"
"IRF2","SOD2"
"IRF2","CD14"
"IRF2","HBA2"
"IRF2","HBB"
"SP1","SUMO1"
"SP1","VIM"
"SP1","PSEN1"
"SP1","HLA-E"
"SP1","CD44"
"SP1","TKT"
"SP1","CCND3"
"SP1","PTEN"
"SP1","NOTCH1"
"SP1","PDLIM7"
"SP1","PRKACA"
"SP1","SOD2"
"SP1","CD14"
"SP1","HBA2"
"SP1","HBB"
"STAT5B","SUMO1"
"STAT5B","VIM"
"STAT5B","MCL1"
"STAT5B","PSEN1"
"STAT5B","ACTB"
"STAT5B","SOCS3"
"STAT5B","HLA-E"
"STAT5B","CD44"
"STAT5B","NFKBIA"
"STAT5B","TKT"
"STAT5B","CCND3"
"STAT5B","PTEN"
"STAT5B","NOTCH1"
"STAT5B","PDLIM7"
"STAT5B","PRKACA"
"STAT5B","SOD2"
"STAT5B","CD14"
"STAT5B","HBA2"
"STAT5B","HBB"
"ZBTB18","SUMO1"
"ZBTB18","VIM"
"ZBTB18","MCL1"
"ZBTB18","PSEN1"
"ZBTB18","RBL2"
"ZBTB18","MAT2A"
"ZBTB18","SOCS3"
"ZBTB18","HLA-E"
"ZBTB18","CD44"
"ZBTB18","NFKBIA"
"ZBTB18","SPARC"
"ZBTB18","TKT"
"ZBTB18","CCND3"
"ZBTB18","PTEN"
"ZBTB18","NOTCH1"
"ZBTB18","TGFBR2"
"ZBTB18","PRKACA"
"ZBTB18","SOD2"
"ZBTB18","HBA2"
"ZBTB18","BCL2L1"
"ZBTB18","HBB"
"KLF13","SUMO1"
"KLF13","VIM"
"KLF13","MCL1"
"KLF13","PSEN1"
"KLF13","ACTB"
"KLF13","MAT2A"
"KLF13","SOCS3"
"KLF13","HLA-E"
"KLF13","CD44"
"KLF13","NFKBIA"
"KLF13","SPARC"
"KLF13","CCND3"
"KLF13","NOTCH1"
"KLF13","TGFBR2"
"KLF13","PRKACA"
"KLF13","HBA2"
"KLF13","VEGFA"
"KLF13","BCL2L1"
"KLF13","HBB"
"HTATIP2","SUMO1"
"HTATIP2","CLU"
"HTATIP2","TXN"
"HTATIP2","VIM"
"HTATIP2","PSEN1"
"HTATIP2","ACTB"
"HTATIP2","MAT2A"
"HTATIP2","HLA-E"
"HTATIP2","CD44"
"HTATIP2","MAPK14"
"HTATIP2","SPARC"
"HTATIP2","TKT"
"HTATIP2","CCND3"
"HTATIP2","NOTCH1"
"HTATIP2","PDLIM7"
"HTATIP2","TGFBR2"
"HTATIP2","PRKACA"
"HTATIP2","SOD2"
"HTATIP2","CD14"
"HTATIP2","HLA-DRB1"
"HTATIP2","HSPA1A"
"HTATIP2","HBA2"
"HTATIP2","VEGFA"
"HTATIP2","CDKN1A"
"HTATIP2","BCL2L1"
"HTATIP2","HBB"
"MEF2A","SUMO1"
"MEF2A","VIM"
"MEF2A","MCL1"
"MEF2A","PSEN1"
"MEF2A","ACTB"
"MEF2A","MAT2A"
"MEF2A","SOCS3"
"MEF2A","HLA-E"
"MEF2A","CD44"
"MEF2A","NFKBIA"
"MEF2A","MAPK14"
"MEF2A","SPARC"
"MEF2A","CCND3"
"MEF2A","PTEN"
"MEF2A","NOTCH1"
"MEF2A","TGFBR2"
"MEF2A","PRKACA"
"MEF2A","SOD2"
"MEF2A","CD14"
"MEF2A","HLA-DRB1"
"MEF2A","HSPA1A"
"MEF2A","HBA2"
"MEF2A","VEGFA"
"MEF2A","BCL2L1"
"MEF2A","HBB"
"CREB5","SUMO1"
"CREB5","CLU"
"CREB5","VIM"
"CREB5","MCL1"
"CREB5","PSEN1"
"CREB5","ACTB"
"CREB5","MAT2A"
"CREB5","SOCS3"
"CREB5","HLA-E"
"CREB5","CD44"
"CREB5","NFKBIA"
"CREB5","MAPK14"
"CREB5","SPARC"
"CREB5","TKT"
"CREB5","CCND3"
"CREB5","PTEN"
"CREB5","NOTCH1"
"CREB5","PDLIM7"
"CREB5","TGFBR2"
"CREB5","PRKACA"
"CREB5","SOD2"
"CREB5","CD14"
"CREB5","HLA-DRB1"
"CREB5","HSP90AA1"
"CREB5","HSPA1A"
"CREB5","HBA2"
"CREB5","VEGFA"
"CREB5","CXCR4"
"CREB5","CDKN1A"
"CREB5","PER1"
"CREB5","BCL2L1"
"CREB5","HBB"
"ZNF217","SUMO1"
"ZNF217","CDKN1B"
"ZNF217","VIM"
"ZNF217","MCL1"
"ZNF217","RBL2"
"ZNF217","AKT1"
"ZNF217","MAT2A"
"ZNF217","SOCS3"
"ZNF217","HLA-E"
"ZNF217","CD44"
"ZNF217","NFKBIA"
"ZNF217","PTEN"
"ZNF217","NOTCH1"
"ZNF217","TGFBR2"
"ZNF217","SOD2"
"ZNF217","HBA2"
"ZNF217","HBB"
"JUND","HLA-DRB1"
"JUND","GSTP1"
"JUND","TIMP1"
"JUND","CSF1R"
"JUND","TGFB1"
"JUND","SQSTM1"
"JUND","TXN"
"JUND","TNFSF10"
"JUND","MAPK14"
"PHF1","HLA-DRB1"
"PHF1","GSTP1"
"PHF1","TIMP1"
"PHF1","RASSF1"
"PHF1","TGFB1"
"PHF1","SQSTM1"
"PHF1","TXN"
"PHF1","TNFSF10"
"PHF1","BCL2L1"
"ZBTB4","HLA-DRB1"
"ZBTB4","CDKN1B"
"ZBTB4","GSTP1"
"ZBTB4","PCNA"
"ZBTB4","TIMP1"
"ZBTB4","RASSF1"
"ZBTB4","CSF1R"
"ZBTB4","SQSTM1"
"ZBTB4","TXN"
"RUNX3","HLA-DRB1"
"RUNX3","HSP90AA1"
"RUNX3","CDKN1B"
"RUNX3","HSPA1A"
"RUNX3","GSTP1"
"RUNX3","AKT1"
"RUNX3","HMOX1"
"RUNX3","PCNA"
"RUNX3","CDKN1A"
"RUNX3","TIMP1"
"RUNX3","PER1"
"RUNX3","RASSF1"
"RUNX3","CSF1R"
"RUNX3","TGFB1"
"RUNX3","SQSTM1"
"RUNX3","OGA"
"RUNX3","NDRG1"
"RUNX3","CLU"
"RUNX3","TXN"
"RUNX3","TNFSF10"
"RUNX3","MAPK14"
"RUNX3","BCL2L1"
"RUNX3","SPARC"
"RUNX3","PTEN"
"RUNX3","TGFBR2"
"RUNX3","PRKACA"
"RUNX3","CD14"
"EOMES","HLA-DRB1"
"EOMES","HSP90AA1"
"EOMES","CDKN1B"
"EOMES","HSPA1A"
"EOMES","GSTP1"
"EOMES","HMOX1"
"EOMES","PCNA"
"EOMES","CDKN1A"
"EOMES","RASSF1"
"EOMES","CSF1R"
"EOMES","SQSTM1"
"EOMES","OGA"
"EOMES","CLU"
"EOMES","TXN"
"EOMES","VIM"
"EOMES","PSEN1"
"EOMES","TNFSF10"
"EOMES","NFKBIA"
"EOMES","MAPK14"
"EOMES","SPARC"
"EOMES","PTEN"
"EOMES","TGFBR2"
"EOMES","SOD2"
"NR4A1","HLA-DRB1"
"NR4A1","HSP90AA1"
"NR4A1","HSPA1A"
"NR4A1","DUSP1"
"NR4A1","GSTP1"
"NR4A1","VEGFA"
"NR4A1","HMOX1"
"NR4A1","CXCR4"
"NR4A1","PCNA"
"NR4A1","CDKN1A"
"NR4A1","TIMP1"
"NR4A1","GADD45B"
"NR4A1","PER1"
"NR4A1","CSF1R"
"NR4A1","TGFB1"
"NR4A1","SQSTM1"
"NR4A1","OGA"
"NR4A1","NDRG1"
"NR4A1","CLU"
"NR4A1","TXN"
"NR4A1","MCL1"
"NR4A1","RBL2"
"NR4A1","ACTB"
"NR4A1","MAT2A"
"NR4A1","SOCS3"
"NR4A1","TNFSF10"
"NR4A1","HLA-E"
"NR4A1","MAPK14"
"NR4A1","BCL2L1"
"NR4A1","SPARC"
"NR4A1","TKT"
"NR4A1","CCND3"
"NR4A1","PDLIM7"
"NR4A1","TGFBR2"
"NR4A1","PRKACA"
"NR4A1","SOD2"
"NR4A2","HLA-DRB1"
"NR4A2","HSP90AA1"
"NR4A2","CDKN1B"
"NR4A2","HSPA1A"
"NR4A2","DUSP1"
"NR4A2","GSTP1"
"NR4A2","VEGFA"
"NR4A2","AKT1"
"NR4A2","HMOX1"
"NR4A2","CXCR4"
"NR4A2","PCNA"
"NR4A2","CDKN1A"
"NR4A2","TIMP1"
"NR4A2","GADD45B"
"NR4A2","PER1"
"NR4A2","RASSF1"
"NR4A2","CSF1R"
"NR4A2","SQSTM1"
"NR4A2","OGA"
"NR4A2","CLU"
"NR4A2","TXN"
"NR4A2","VIM"
"NR4A2","PSEN1"
"NR4A2","ACTB"
"NR4A2","MAT2A"
"NR4A2","TNFSF10"
"NR4A2","HLA-E"
"NR4A2","NFKBIA"
"NR4A2","MAPK14"
"NR4A2","BCL2L1"
"NR4A2","SPARC"
"NR4A2","PDLIM7"
"NR4A2","SOD2"
"NR4A2","CD14"
"BHLHE40","HLA-DRB1"
"BHLHE40","HSP90AA1"
"BHLHE40","HSPA1A"
"BHLHE40","DUSP1"
"BHLHE40","GSTP1"
"BHLHE40","VEGFA"
"BHLHE40","HMOX1"
"BHLHE40","CXCR4"
"BHLHE40","CDKN1A"
"BHLHE40","TIMP1"
"BHLHE40","GADD45B"
"BHLHE40","PER1"
"BHLHE40","CSF1R"
"BHLHE40","OGA"
"BHLHE40","NDRG1"
"BHLHE40","CLU"
"BHLHE40","TXN"
"BHLHE40","MCL1"
"BHLHE40","PSEN1"
"BHLHE40","ACTB"
"BHLHE40","TNFSF10"
"BHLHE40","MAPK14"
"BHLHE40","BCL2L1"
"BHLHE40","SPARC"
"BHLHE40","TKT"
"BHLHE40","CCND3"
"BHLHE40","SOD2"
"BHLHE40","CD14"
"ATF3","HLA-DRB1"
"ATF3","HSP90AA1"
"ATF3","HSPA1A"
"ATF3","DUSP1"
"ATF3","GSTP1"
"ATF3","VEGFA"
"ATF3","HMOX1"
"ATF3","CXCR4"
"ATF3","PCNA"
"ATF3","CDKN1A"
"ATF3","TIMP1"
"ATF3","GADD45B"
"ATF3","PER1"
"ATF3","CSF1R"
"ATF3","SQSTM1"
"ATF3","NDRG1"
"ATF3","CLU"
"ATF3","TXN"
"ATF3","VIM"
"ATF3","MCL1"
"ATF3","PSEN1"
"ATF3","RBL2"
"ATF3","ACTB"
"ATF3","SOCS3"
"ATF3","TNFSF10"
"ATF3","HLA-E"
"ATF3","NFKBIA"
"ATF3","MAPK14"
"ATF3","BCL2L1"
"ATF3","SPARC"
"ATF3","TKT"
"ATF3","CCND3"
"ATF3","PTEN"
"ATF3","NOTCH1"
"ATF3","PDLIM7"
"ATF3","TGFBR2"
"ATF3","PRKACA"
"ATF3","SOD2"
"TBX21","HLA-DRB1"
"TBX21","HSP90AA1"
"TBX21","CDKN1B"
"TBX21","HSPA1A"
"TBX21","GSTP1"
"TBX21","PCNA"
"TBX21","RASSF1"
"TBX21","CSF1R"
"TBX21","SQSTM1"
"TBX21","OGA"
"TBX21","CLU"
"TBX21","TXN"
"TBX21","TNFSF10"
"TBX21","MAPK14"
"TBX21","BCL2L1"
"TBX21","TGFBR2"
"TBX21","SOD2"
"TBX21","CD14"
"JUN","HLA-DRB1"
"JUN","HSP90AA1"
"JUN","HSPA1A"
"JUN","DUSP1"
"JUN","GSTP1"
"JUN","VEGFA"
"JUN","HMOX1"
"JUN","CXCR4"
"JUN","CDKN1A"
"JUN","TIMP1"
"JUN","GADD45B"
"JUN","PER1"
"JUN","CSF1R"
"JUN","OGA"
"JUN","NDRG1"
"JUN","SUMO1"
"JUN","CLU"
"JUN","TXN"
"JUN","PSEN1"
"JUN","RBL2"
"JUN","ACTB"
"JUN","PCNA"
"JUN","SOCS3"
"JUN","TNFSF10"
"JUN","HLA-E"
"JUN","CD44"
"JUN","NFKBIA"
"JUN","MAPK14"
"JUN","BCL2L1"
"JUN","SPARC"
"JUN","TKT"
"JUN","NOTCH1"
"JUN","PRKACA"
"JUN","SOD2"
"JUN","CD14"
"MAFF","HLA-DRB1"
"MAFF","HSP90AA1"
"MAFF","HSPA1A"
"MAFF","DUSP1"
"MAFF","GSTP1"
"MAFF","VEGFA"
"MAFF","HMOX1"
"MAFF","CXCR4"
"MAFF","CDKN1A"
"MAFF","TIMP1"
"MAFF","GADD45B"
"MAFF","PER1"
"MAFF","OGA"
"MAFF","NDRG1"
"MAFF","SUMO1"
"MAFF","CLU"
"MAFF","TXN"
"MAFF","VIM"
"MAFF","RBL2"
"MAFF","ACTB"
"MAFF","TNFSF10"
"MAFF","MAPK14"
"MAFF","BCL2L1"
"MAFF","SPARC"
"MAFF","TKT"
"MAFF","CCND3"
"MAFF","TGFBR2"
"MAFF","SOD2"
"ID2","HSP90AA1"
"ID2","CDKN1B"
"ID2","AKT1"
"ID2","PCNA"
"ID2","RASSF1"
"ID2","SQSTM1"
"ID2","OGA"
"STAT4","HSP90AA1"
"STAT4","CDKN1B"
"STAT4","PCNA"
"STAT4","TIMP1"
"STAT4","RASSF1"
"STAT4","CSF1R"
"STAT4","SQSTM1"
"STAT4","OGA"
"STAT4","TXN"
"ETS1","HSP90AA1"
"ETS1","CDKN1B"
"ETS1","AKT1"
"ETS1","HMOX1"
"ETS1","PCNA"
"ETS1","RASSF1"
"ETS1","CSF1R"
"ETS1","SQSTM1"
"ETS1","OGA"
"ETS1","TXN"
"RLF","HSP90AA1"
"RLF","CDKN1B"
"RLF","DUSP1"
"RLF","HMOX1"
"RLF","CXCR4"
"RLF","GADD45B"
"RLF","PER1"
"RLF","OGA"
"RLF","NDRG1"
"RLF","TNFSF10"
"DDIT3","HSP90AA1"
"DDIT3","DUSP1"
"DDIT3","HMOX1"
"DDIT3","CXCR4"
"DDIT3","GADD45B"
"DDIT3","PER1"
"DDIT3","OGA"
"DDIT3","NDRG1"
"DDIT3","TNFSF10"
"DDIT3","BCL2L1"
"FOS","HSP90AA1"
"FOS","CDKN1B"
"FOS","DUSP1"
"FOS","HMOX1"
"FOS","CXCR4"
"FOS","TIMP1"
"FOS","GADD45B"
"FOS","PER1"
"FOS","CSF1R"
"FOS","OGA"
"FOS","NDRG1"
"FOS","CLU"
"FOS","TXN"
"FOS","TNFSF10"
"FOS","BCL2L1"
"SPI1","CLU"
"SPI1","VIM"
"SPI1","TKT"
"SPI1","CCND3"
"SPI1","PDLIM7"
"SPI1","PRKACA"
"SPI1","CD14"
"SPI1","HBB"
"BATF","CLU"
"BATF","VIM"
"BATF","CD44"
"BATF","PDLIM7"
"BATF","CD14"
"BATF","HBA2"
"BATF","HBB"
"NFE2","CLU"
"NFE2","CD44"
"NFE2","SPARC"
"NFE2","CD14"
"NFE2","HBA2"
"NFE2","VEGFA"
"NFE2","HMOX1"
"NFE2","CXCR4"
"NFE2","PER1"
"NFE2","RASSF1"
"NFE2","BCL2L1"
"NFE2","HBB"
"TRIM21","CLU"
"TRIM21","VIM"
"TRIM21","PSEN1"
"TRIM21","ACTB"
"TRIM21","PCNA"
"TRIM21","HLA-E"
"TRIM21","CD44"
"TRIM21","SPARC"
"TRIM21","TKT"
"TRIM21","CCND3"
"TRIM21","PDLIM7"
"TRIM21","PRKACA"
"TRIM21","SOD2"
"TRIM21","CD14"
"TRIM21","HSPA1A"
"TRIM21","HBA2"
"TRIM21","GADD45B"
"TRIM21","BCL2L1"
"TRIM21","HBB"
"CEBPD","CLU"
"CEBPD","MCL1"
"CEBPD","PSEN1"
"CEBPD","ACTB"
"CEBPD","SOCS3"
"CEBPD","HLA-E"
"CEBPD","CD44"
"CEBPD","NFKBIA"
"CEBPD","SPARC"
"CEBPD","TKT"
"CEBPD","CCND3"
"CEBPD","PTEN"
"CEBPD","NOTCH1"
"CEBPD","PDLIM7"
"CEBPD","PRKACA"
"CEBPD","SOD2"
"CEBPD","CD14"
"CEBPD","HLA-DRB1"
"CEBPD","HBA2"
"CEBPD","VEGFA"
"CEBPD","CDKN1A"
"CEBPD","BCL2L1"
"CEBPD","HBB"
"BCL6","CLU"
"BCL6","ACTB"
"BCL6","SOCS3"
"BCL6","CD44"
"BCL6","NFKBIA"
"BCL6","MAPK14"
"BCL6","TKT"
"BCL6","PTEN"
"BCL6","NOTCH1"
"BCL6","PRKACA"
"BCL6","CD14"
"BCL6","HBA2"
"BCL6","VEGFA"
"BCL6","HBB"
"KLF3","CDKN1B"
"KLF3","OGA"
"NONO","CDKN1B"
"NONO","AKT1"
"NONO","PCNA"
"NONO","RHOA"
"NONO","RASSF1"
"NONO","TGFB1"
"NONO","SQSTM1"
"NONO","OGA"
"ZNF384","CDKN1B"
"ZNF384","AKT1"
"ZNF384","TGFB1"
"ZNF384","SQSTM1"
"KDM2A","CDKN1B"
"KDM2A","AKT1"
"KDM2A","SOCS3"
"KDM2A","RHOA"
"KDM2A","TGFB1"
"KDM2A","SQSTM1"
"KDM2A","NOTCH1"
"KDM2A","OGA"
"NCOA3","CDKN1B"
"NCOA3","AKT1"
"NCOA3","TGFB1"
"NCOA3","NOTCH1"
"NCOA3","OGA"
"ZNF266","CDKN1B"
"ZNF266","AKT1"
"ZNF266","PCNA"
"ZNF266","RASSF1"
"CBFB","CDKN1B"
"CBFB","AKT1"
"CBFB","PCNA"
"CBFB","OGA"
"KLF6","CDKN1B"
"KLF6","DUSP1"
"KLF6","SOCS3"
"KLF6","NOTCH1"
