cluster_uid,target,sources,n_sources,silhouette_score,note
bf95ff11c8c4,SOCS3,ZBED1;NFIL3;ARID5A;CEBPB;ZNF189;SOX9;BCL6;CEBPD;XBP1;STAT3;NPAS2;HMGA1;PPARD;ENO1;CEBPG;BHLHE40;TERF2;THAP12,18,0.4013,exp03_amygdala-coregtor-r1
77d881b58d8f,SOD2,XBP1;ERF,2,0.3789,exp03_amygdala-coregtor-r1
a1a489fd7624,SPARC,NR2E1;SMARCA1;SALL2;CEBPB;RFX4;NFIA;TFDP1;NFE2L2;SOX2;YBX1;HDAC1;ESRRA;ID4;ZBED1;MEIS3;NEUROD2;CEBPD;ZNF219;RFXANK;RXRA;ZEB1;NCOA1;NFE2L1;TCF12;CEBPG;PIR;ID2;STAT3,28,0.3039,exp03_amygdala-coregtor-r1
744b80803333,SQSTM1,RELA;ENO1;APEX1;TFE3;TRIM28;MLX;SND1;HSF1;NONO;CEBPG;THAP11;GTF2F1;IRF3;MBD1;E4F1;HMGB2;ATF4;SF1;EWSR1;ZSCAN18;SSRP1;FOXO3;STAT3;PIR;ESRRA;CTNNB1;DDIT3;FOXJ3;NFIC,29,0.3301,exp03_amygdala-coregtor-r1
f6844dc4c684,STMN1,GTF3A;JAZF1;ING4;GTF2F1;MEF2C;TBPL1;CTBP1;HLF;CREB3;HMGA1;MESP1;TERF2;ZSCAN18;ZNF32,14,0.0,exp03_amygdala-coregtor-r1
7dbbcd1415ae,SUMO1,GTF3A;HLF;JAZF1;THAP11;CREBL2;MLX;TBPL1;GTF2F1;TERF2;HEY1;UBP1;ZNF32;FOXG1,13,0.0,exp03_amygdala-coregtor-r1
3673b8fba357,TAGLN,SND1;SFPQ,2,0.1814,exp03_amygdala-coregtor-r1
5e5f17bafe81,TIMP1,STAT3;ARID5A;TFE3;IRF3;PPARD;CEBPB;BCL6;LMO2;XBP1;RELA;HMGA1;NFIL3;HSF1;HES5;SF1;JUND;STAT1;CTNNB1;NCOR2;NFIC;NR1H2;IRF9,22,0.3236,exp03_amygdala-coregtor-r1
f16eef7132e0,TIMP3,PIR;ABL1,2,0.4715,exp03_amygdala-coregtor-r1
2c3400aac803,TKT,ESRRA;BCL6;HES5;HSF1;PIR;RFX4;TFE3;OLIG1;TRIM28;ENO1;OLIG2;SND1;NR1D1;APEX1;MLX;NFIC;PHF1;NR1H2;IRF3;EPAS1;TFCP2;SSRP1;ETV5;NFE2L2;NONO;THAP11;GTF2F1;RXRA;USF1;STAT3;E4F1;EWSR1;MAFG;RELA;NCOA1;HDAC3;FOXJ3;BHLHE40;NFE2L1,39,0.212,exp03_amygdala-coregtor-r1
87097c213b19,TXN,JAZF1;THAP11;CREB3;GTF3A;ZNF32;DRAP1;MESP1;ING4;TBPL1;HEY1;THAP12;MLX;HLF;THRA;ATF2;CREBL2,16,0.3663,exp03_amygdala-coregtor-r1
9c012a3ca436,VEGFA,ARID5A;ATF5,2,0.2673,exp03_amygdala-coregtor-r1
de2fa2ec1b3a,VIM,ENO1;STAT3;HIF1A;IRF3;HMGB2;ZSCAN18;ATF5;SOX9;ZHX2;E4F1;ZBED1;KLF9;BCLAF1;CEBPD;EPAS1;HSF1;HIF3A;NFE2L2;CEBPG;CBFB;DDIT3;STAT1;NONO;RFX4;MXD4;IRF9;RELA;LMO2;BCL6;RXRA;TFE3;ATF3,32,0.1646,exp03_amygdala-coregtor-r1
