"Regulator","Target"
"FOSL2","ACTB"
"FOSL2","SOCS3"
"FOSL2","CRYAB"
"FOSL2","CDKN1A"
"FOSL2","FN1"
"FOSL2","TIMP1"
"FOSL2","TGFB1"
"FOSL2","TGFBR2"
"FOSL2","VEGFA"
"FOSL2","NFKBIA"
"FOSL2","GADD45B"
"FOSL2","MAT2A"
"FOSL2","MCL1"
"FOSL2","HLA-DRB1"
"FOSL2","VIM"
"FOSL2","ITGB1"
"FOSL2","HSPA4"
"FOSL2","TAGLN"
"FOSL2","PER1"
"FOSL2","HSP90AA1"
"NFIL3","TIMP3"
"NFIL3","NDRG1"
"NFIL3","SOD2"
"NFIL3","ACTB"
"NFIL3","MT1A"
"NFIL3","SOCS3"
"NFIL3","CRYAB"
"NFIL3","CDKN1A"
"NFIL3","FN1"
"NFIL3","TIMP1"
"NFIL3","TGFB1"
"NFIL3","TGFBR2"
"NFIL3","VEGFA"
"NFIL3","NFKBIA"
"NFIL3","GADD45B"
"NFIL3","APOE"
"NFIL3","MAT2A"
"NFIL3","MCL1"
"NFIL3","HLA-DRB1"
"NFIL3","VIM"
"NFIL3","ITGB1"
"NFIL3","HSPA4"
"NFIL3","TAGLN"
"NFIL3","PER1"
"NFIL3","HSP90AA1"
"FOS","TIMP3"
"FOS","NDRG1"
"FOS","ACTB"
"FOS","SOCS3"
"FOS","CD14"
"FOS","CLU"
"FOS","SPARC"
"FOS","FN1"
"FOS","TGFB1"
"FOS","NFKBIA"
"FOS","ID3"
"FOS","GADD45B"
"FOS","APOE"
"FOS","MAT2A"
"FOS","ACTA2"
"FOS","MCL1"
"FOS","HLA-DRB1"
"FOS","DUSP1"
"FOS","VIM"
"FOS","ITGB1"
"FOS","PER1"
"FOS","HSP90AA1"
"FOS","ERBB2"
"JUNB","TIMP3"
"JUNB","NDRG1"
"JUNB","SOD2"
"JUNB","ACTB"
"JUNB","SOCS3"
"JUNB","CLU"
"JUNB","SPARC"
"JUNB","CDKN1A"
"JUNB","FN1"
"JUNB","TGFB1"
"JUNB","VEGFA"
"JUNB","NFKBIA"
"JUNB","ID3"
"JUNB","GADD45B"
"JUNB","APOE"
"JUNB","MAT2A"
"JUNB","MCL1"
"JUNB","HLA-DRB1"
"JUNB","DUSP1"
"JUNB","VIM"
"JUNB","ITGB1"
"JUNB","PDLIM7"
"JUNB","PER1"
"JUNB","HSP90AA1"
"ZNF331","TIMP3"
"ZNF331","NDRG1"
"ZNF331","SOD2"
"ZNF331","ACTB"
"ZNF331","MT1A"
"ZNF331","SOCS3"
"ZNF331","CLU"
"ZNF331","SPARC"
"ZNF331","CDKN1A"
"ZNF331","FN1"
"ZNF331","TIMP1"
"ZNF331","TGFB1"
"ZNF331","VEGFA"
"ZNF331","HSPA1A"
"ZNF331","NFKBIA"
"ZNF331","GADD45B"
"ZNF331","APOE"
"ZNF331","MAT2A"
"ZNF331","ACTA2"
"ZNF331","MCL1"
"ZNF331","HLA-DRB1"
"ZNF331","DUSP1"
"ZNF331","HBA2"
"ZNF331","VIM"
"ZNF331","HBB"
"ZNF331","ITGB1"
"ZNF331","PDLIM7"
"ZNF331","HSPA4"
"ZNF331","TAGLN"
"ZNF331","PER1"
"ZNF331","HSP90AA1"
"ZNF331","ERBB2"
"EGR1","TIMP3"
"EGR1","NDRG1"
"EGR1","SOD2"
"EGR1","ACTB"
"EGR1","SOCS3"
"EGR1","CLU"
"EGR1","SPARC"
"EGR1","CDKN1A"
"EGR1","FN1"
"EGR1","TGFB1"
"EGR1","VEGFA"
"EGR1","HSPA1A"
"EGR1","NFKBIA"
"EGR1","ID3"
"EGR1","GADD45B"
"EGR1","APOE"
"EGR1","MAT2A"
"EGR1","ACTA2"
"EGR1","MCL1"
"EGR1","HLA-DRB1"
"EGR1","DUSP1"
"EGR1","HBA2"
"EGR1","VIM"
"EGR1","HBB"
"EGR1","ITGB1"
"EGR1","PDLIM7"
"EGR1","TAGLN"
"EGR1","PER1"
"EGR1","HSP90AA1"
"NR4A1","TIMP3"
"NR4A1","NDRG1"
"NR4A1","ACTB"
"NR4A1","SOCS3"
"NR4A1","CLU"
"NR4A1","SPARC"
"NR4A1","CDKN1A"
"NR4A1","FN1"
"NR4A1","TGFB1"
"NR4A1","VEGFA"
"NR4A1","HSPA1A"
"NR4A1","NFKBIA"
"NR4A1","ID3"
"NR4A1","GADD45B"
"NR4A1","APOE"
"NR4A1","MAT2A"
"NR4A1","ACTA2"
"NR4A1","MCL1"
"NR4A1","HLA-DRB1"
"NR4A1","DUSP1"
"NR4A1","HBA2"
"NR4A1","VIM"
"NR4A1","HBB"
"NR4A1","PDLIM7"
"NR4A1","TAGLN"
"NR4A1","PER1"
"NR4A1","HSP90AA1"
"NR4A1","ERBB2"
"FOSB","TIMP3"
"FOSB","NDRG1"
"FOSB","SOD2"
"FOSB","ACTB"
"FOSB","MT1A"
"FOSB","PDK4"
"FOSB","SOCS3"
"FOSB","CD14"
"FOSB","CLU"
"FOSB","CRYAB"
"FOSB","SPARC"
"FOSB","CDKN1A"
"FOSB","FN1"
"FOSB","TGFB1"
"FOSB","TGFBR2"
"FOSB","HSPA1A"
"FOSB","NFKBIA"
"FOSB","ID3"
"FOSB","GADD45B"
"FOSB","APOE"
"FOSB","MAT2A"
"FOSB","ACTA2"
"FOSB","MCL1"
"FOSB","HLA-DRB1"
"FOSB","DUSP1"
"FOSB","VIM"
"FOSB","ITGB1"
"FOSB","HSPA4"
"FOSB","TAGLN"
"FOSB","PER1"
"FOSB","HSP90AA1"
"FOSB","ERBB2"
"FOSB","TIMP1"
"FOSB","VEGFA"
"FOSB","HBA2"
"FOSB","HBB"
"FOSB","PDLIM7"
"NR4A2","TIMP3"
"NR4A2","ACTB"
"NR4A2","SOCS3"
"NR4A2","CLU"
"NR4A2","SPARC"
"NR4A2","CDKN1A"
"NR4A2","FN1"
"NR4A2","HSPA1A"
"NR4A2","NFKBIA"
"NR4A2","ID3"
"NR4A2","APOE"
"NR4A2","MAT2A"
"NR4A2","ACTA2"
"NR4A2","MCL1"
"NR4A2","HLA-DRB1"
"NR4A2","DUSP1"
"NR4A2","HBA2"
"NR4A2","VIM"
"NR4A2","HBB"
"NR4A2","ITGB1"
"NR4A2","TAGLN"
"NR4A2","PER1"
"NR4A2","HSP90AA1"
"NR4A2","ERBB2"
"NR4A2","CD14"
"NR4A2","CRYAB"
"NR4A3","TIMP3"
"NR4A3","NDRG1"
"NR4A3","SOD2"
"NR4A3","ACTB"
"NR4A3","MT1A"
"NR4A3","PDK4"
"NR4A3","SOCS3"
"NR4A3","CLU"
"NR4A3","CRYAB"
"NR4A3","SPARC"
"NR4A3","CDKN1A"
"NR4A3","FN1"
"NR4A3","TIMP1"
"NR4A3","TGFB1"
"NR4A3","TGFBR2"
"NR4A3","VEGFA"
"NR4A3","HSPA1A"
"NR4A3","NFKBIA"
"NR4A3","ID3"
"NR4A3","GADD45B"
"NR4A3","APOE"
"NR4A3","MAT2A"
"NR4A3","ACTA2"
"NR4A3","MCL1"
"NR4A3","HLA-DRB1"
"NR4A3","DUSP1"
"NR4A3","HBA2"
"NR4A3","VIM"
"NR4A3","HBB"
"NR4A3","ITGB1"
"NR4A3","HSPA4"
"NR4A3","TAGLN"
"NR4A3","PER1"
"NR4A3","HSP90AA1"
"NR4A3","ERBB2"
"NR4A3","CD14"
"ATF3","TIMP3"
"ATF3","NDRG1"
"ATF3","ACTB"
"ATF3","SOCS3"
"ATF3","CLU"
"ATF3","CRYAB"
"ATF3","SPARC"
"ATF3","CDKN1A"
"ATF3","FN1"
"ATF3","TGFB1"
"ATF3","VEGFA"
"ATF3","HSPA1A"
"ATF3","NFKBIA"
"ATF3","ID3"
"ATF3","GADD45B"
"ATF3","APOE"
"ATF3","MAT2A"
"ATF3","ACTA2"
"ATF3","MCL1"
"ATF3","HLA-DRB1"
"ATF3","DUSP1"
"ATF3","HBA2"
"ATF3","VIM"
"ATF3","HBB"
"ATF3","ITGB1"
"ATF3","PDLIM7"
"ATF3","TAGLN"
"ATF3","PER1"
"ATF3","HSP90AA1"
"ATF3","ERBB2"
"ETS1","NDRG1"
"ETS1","MCL1"
"BCL6","NDRG1"
"BCL6","SOD2"
"BCL6","TGFB1"
"BCL6","TGFBR2"
"BCL6","HSPA4"
"RARA","NDRG1"
"RARA","ACTB"
"RARA","TGFB1"
"RARA","VIM"
"RARA","PDLIM7"
"IRF7","NDRG1"
"IRF7","VIM"
"CEBPB","NDRG1"
"CEBPB","SOD2"
"CEBPB","TGFB1"
"CEBPB","NFKBIA"
"CEBPB","MCL1"
"SMAD3","NDRG1"
"SMAD3","SOD2"
"SMAD3","ACTB"
"SMAD3","TGFB1"
"SMAD3","TGFBR2"
"SMAD3","VIM"
"STAT3","NDRG1"
"STAT3","SOD2"
"STAT3","ACTB"
"STAT3","CDKN1A"
"STAT3","TIMP1"
"STAT3","TGFB1"
"STAT3","TGFBR2"
"STAT3","NFKBIA"
"STAT3","MAT2A"
"STAT3","MCL1"
"STAT3","ITGB1"
"STAT3","HSPA4"
"STAT3","HSP90AA1"
"ENO1","NDRG1"
"ENO1","SOD2"
"ENO1","ACTB"
"ENO1","CRYAB"
"ENO1","CDKN1A"
"ENO1","TIMP1"
"ENO1","TGFB1"
"ENO1","TGFBR2"
"ENO1","VEGFA"
"ENO1","MAT2A"
"ENO1","ITGB1"
"ENO1","HSPA4"
"NFKB2","NDRG1"
"NFKB2","SOD2"
"NFKB2","CLU"
"NFKB2","CDKN1A"
"NFKB2","TGFB1"
"NFKB2","VEGFA"
"NFKB2","PDLIM7"
"KLF6","NDRG1"
"KLF6","ACTB"
"KLF6","CLU"
"KLF6","TGFB1"
"KLF6","TGFBR2"
"KLF6","NFKBIA"
"KLF6","MCL1"
"KLF6","VIM"
"KLF6","PER1"
"ETS2","NDRG1"
"ETS2","SOD2"
"ETS2","ACTB"
"ETS2","CDKN1A"
"ETS2","TIMP1"
"ETS2","TGFB1"
"ETS2","TGFBR2"
"ETS2","VEGFA"
"ETS2","NFKBIA"
"ETS2","GADD45B"
"ETS2","MAT2A"
"ETS2","VIM"
"ID2","NDRG1"
"ID2","SOD2"
"ID2","ACTB"
"ID2","TIMP1"
"ID2","TGFBR2"
"ID2","NFKBIA"
"ID2","ID3"
"ID2","GADD45B"
"ID2","VIM"
"ID2","ITGB1"
"ID2","HSP90AA1"
"CEBPD","NDRG1"
"CEBPD","SOD2"
"CEBPD","ACTB"
"CEBPD","MT1A"
"CEBPD","SOCS3"
"CEBPD","CLU"
"CEBPD","CDKN1A"
"CEBPD","FN1"
"CEBPD","TIMP1"
"CEBPD","TGFB1"
"CEBPD","TGFBR2"
"CEBPD","VEGFA"
"CEBPD","NFKBIA"
"CEBPD","GADD45B"
"CEBPD","APOE"
"CEBPD","HLA-DRB1"
"CEBPD","VIM"
"DDIT3","NDRG1"
"DDIT3","CDKN1A"
"DDIT3","FN1"
"DDIT3","TGFB1"
"DDIT3","VEGFA"
"DDIT3","HSPA1A"
"DDIT3","GADD45B"
"DDIT3","HLA-DRB1"
"DDIT3","VIM"
"DDIT3","PDLIM7"
"DDIT3","HSP90AA1"
"MAFF","NDRG1"
"MAFF","SOD2"
"MAFF","ACTB"
"MAFF","MT1A"
"MAFF","PDK4"
"MAFF","SOCS3"
"MAFF","CLU"
"MAFF","CRYAB"
"MAFF","SPARC"
"MAFF","CDKN1A"
"MAFF","FN1"
"MAFF","TIMP1"
"MAFF","TGFB1"
"MAFF","VEGFA"
"MAFF","HSPA1A"
"MAFF","NFKBIA"
"MAFF","GADD45B"
"MAFF","APOE"
"MAFF","MAT2A"
"MAFF","MCL1"
"MAFF","HLA-DRB1"
"MAFF","DUSP1"
"MAFF","HBA2"
"MAFF","VIM"
"MAFF","HBB"
"MAFF","ITGB1"
"MAFF","PDLIM7"
"MAFF","TAGLN"
"MAFF","PER1"
"MAFF","HSP90AA1"
"BHLHE40","NDRG1"
"BHLHE40","SOD2"
"BHLHE40","ACTB"
"BHLHE40","MT1A"
"BHLHE40","SOCS3"
"BHLHE40","CLU"
"BHLHE40","CRYAB"
"BHLHE40","SPARC"
"BHLHE40","CDKN1A"
"BHLHE40","FN1"
"BHLHE40","TIMP1"
"BHLHE40","TGFB1"
"BHLHE40","VEGFA"
"BHLHE40","HSPA1A"
"BHLHE40","NFKBIA"
"BHLHE40","ID3"
"BHLHE40","GADD45B"
"BHLHE40","APOE"
"BHLHE40","MAT2A"
"BHLHE40","ACTA2"
"BHLHE40","MCL1"
"BHLHE40","HLA-DRB1"
"BHLHE40","DUSP1"
"BHLHE40","HBA2"
"BHLHE40","VIM"
"BHLHE40","HBB"
"BHLHE40","ITGB1"
"BHLHE40","PDLIM7"
"BHLHE40","TAGLN"
"BHLHE40","PER1"
"BHLHE40","HSP90AA1"
"BHLHE40","ERBB2"
"BHLHE40","CD14"
"SMAD7","NDRG1"
"SMAD7","ACTB"
"SMAD7","SPARC"
"SMAD7","FN1"
"SMAD7","TIMP1"
"SMAD7","TGFB1"
"SMAD7","VEGFA"
"SMAD7","ID3"
"SMAD7","GADD45B"
"SMAD7","APOE"
"SMAD7","VIM"
"SMAD7","ITGB1"
"SMAD7","PDLIM7"
"SMAD7","TAGLN"
"SMAD7","ERBB2"
"JUN","NDRG1"
"JUN","ACTB"
"JUN","CLU"
"JUN","SPARC"
"JUN","HSPA1A"
"JUN","NFKBIA"
"JUN","ID3"
"JUN","APOE"
"JUN","MCL1"
"JUN","HLA-DRB1"
"JUN","DUSP1"
"JUN","VIM"
"JUN","PDLIM7"
"JUN","HSP90AA1"
"HES1","NDRG1"
"HES1","ACTB"
"HES1","CLU"
"HES1","SPARC"
"HES1","CDKN1A"
"HES1","FN1"
"HES1","TGFB1"
"HES1","VEGFA"
"HES1","HSPA1A"
"HES1","NFKBIA"
"HES1","ID3"
"HES1","GADD45B"
"HES1","APOE"
"HES1","MCL1"
"HES1","HLA-DRB1"
"HES1","DUSP1"
"HES1","HBA2"
"HES1","VIM"
"HES1","HBB"
"HES1","PDLIM7"
"NR1D1","NDRG1"
"NR1D1","SOD2"
"NR1D1","ACTB"
"NR1D1","SPARC"
"NR1D1","CDKN1A"
"NR1D1","FN1"
"NR1D1","TIMP1"
"NR1D1","TGFB1"
"NR1D1","VEGFA"
"NR1D1","HSPA1A"
"NR1D1","ID3"
"NR1D1","GADD45B"
"NR1D1","APOE"
"NR1D1","HLA-DRB1"
"NR1D1","HBA2"
"NR1D1","VIM"
"NR1D1","HBB"
"NR1D1","ITGB1"
"NR1D1","PDLIM7"
"NR1D1","PER1"
"NR1D1","HSP90AA1"
"NR1D1","TIMP3"
"ARID5A","NDRG1"
"ARID5A","SOD2"
"ARID5A","ACTB"
"ARID5A","MT1A"
"ARID5A","SOCS3"
"ARID5A","CLU"
"ARID5A","SPARC"
"ARID5A","CDKN1A"
"ARID5A","FN1"
"ARID5A","TIMP1"
"ARID5A","TGFB1"
"ARID5A","VEGFA"
"ARID5A","HSPA1A"
"ARID5A","NFKBIA"
"ARID5A","GADD45B"
"ARID5A","APOE"
"ARID5A","MAT2A"
"ARID5A","MCL1"
"ARID5A","HLA-DRB1"
"ARID5A","VIM"
"ARID5A","PDLIM7"
"ARID5A","TAGLN"
"ARID5A","PER1"
"HMGA1","SOD2"
"HMGA1","CRYAB"
"HMGA1","TGFB1"
"HMGA1","ITGB1"
"HMGA1","HSPA4"
"HMGA1","HSP90AA1"
"MEF2A","SOD2"
"MEF2A","CRYAB"
"MEF2A","TGFBR2"
"MEF2A","ITGB1"
"MEF2A","HSPA4"
"MEF2A","ERBB2"
"PPARD","SOD2"
"PPARD","TGFB1"
"PPARD","MAT2A"
"PPARD","HSPA4"
"XBP1","SOD2"
"XBP1","TGFB1"
"XBP1","TGFBR2"
"XBP1","ITGB1"
"XBP1","HSPA4"
"HIF1A","SOD2"
"HIF1A","TIMP1"
"HIF1A","TGFB1"
"HIF1A","TGFBR2"
"HIF1A","NFKBIA"
"HIF1A","MAT2A"
"HIF1A","MCL1"
"HIF1A","ITGB1"
"HIF1A","HSPA4"
"BCL3","SOD2"
"BCL3","MT1A"
"BCL3","SOCS3"
"BCL3","CDKN1A"
"BCL3","TIMP1"
"BCL3","TGFB1"
"BCL3","TGFBR2"
"BCL3","GADD45B"
"BCL3","MAT2A"
"BCL3","HLA-DRB1"
"BCL3","PDLIM7"
"ARID5B","SOD2"
"ARID5B","CRYAB"
"ARID5B","CDKN1A"
"ARID5B","TGFB1"
"ARID5B","TGFBR2"
"ARID5B","MAT2A"
"ARID5B","ITGB1"
"PPARGC1A","SOD2"
"PPARGC1A","ACTB"
"PPARGC1A","CRYAB"
"PPARGC1A","TGFBR2"
"PPARGC1A","VEGFA"
"PPARGC1A","MAT2A"
"PPARGC1A","ACTA2"
"PPARGC1A","ITGB1"
"PPARGC1A","HSPA4"
"PPARGC1A","TAGLN"
"PPARGC1A","PER1"
"PPARGC1A","HSP90AA1"
"PPARGC1A","ERBB2"
"KDM5D","SOD2"
"KDM5D","MT1A"
"KDM5D","PDK4"
"KDM5D","SOCS3"
"KDM5D","CD14"
"KDM5D","CLU"
"KDM5D","SPARC"
"KDM5D","CDKN1A"
"KDM5D","FN1"
"KDM5D","TIMP1"
"KDM5D","TGFB1"
"KDM5D","TGFBR2"
"KDM5D","VEGFA"
"KDM5D","HSPA1A"
"KDM5D","ID3"
"KDM5D","GADD45B"
"KDM5D","APOE"
"KDM5D","MAT2A"
"KDM5D","ACTA2"
"KDM5D","HLA-DRB1"
"KDM5D","DUSP1"
"KDM5D","HBA2"
"KDM5D","VIM"
"KDM5D","HBB"
"KDM5D","ITGB1"
"KDM5D","HSPA4"
"KDM5D","TAGLN"
"KDM5D","HSP90AA1"
"KDM5D","ERBB2"
"KDM5D","CRYAB"
"KDM5D","PDLIM7"
"SRF","ACTB"
"SRF","CRYAB"
"SRF","HSPA4"
"SRF","ERBB2"
"CREB3L2","ACTB"
"CREB3L2","TGFB1"
"CREB3L2","MAT2A"
"CREB3L2","MCL1"
"CREB3L2","VIM"
"CREB3L2","ITGB1"
"CREB3L2","PDLIM7"
"TCF21","ACTB"
"TCF21","SPARC"
"TCF21","ID3"
"TCF21","VIM"
"TCF21","PDLIM7"
"MSC","ACTB"
"MSC","SPARC"
"MSC","TIMP1"
"MSC","TGFB1"
"MSC","HSPA1A"
"MSC","ID3"
"MSC","APOE"
"MSC","VIM"
"MSC","PDLIM7"
"HES4","ACTB"
"HES4","SPARC"
"HES4","VEGFA"
"HES4","APOE"
"HES4","VIM"
"HES4","PDLIM7"
"JUND","ACTB"
"JUND","SPARC"
"JUND","ID3"
"JUND","APOE"
"JUND","MCL1"
"JUND","HLA-DRB1"
"JUND","DUSP1"
"JUND","VIM"
"JUND","PER1"
"JUND","ERBB2"
"HSF2","CRYAB"
"HSF2","HSPA4"
"HSF2","ERBB2"
"NFE2L1","CRYAB"
"NFE2L1","TGFBR2"
"NFE2L1","HSPA4"
"NFE2L1","ERBB2"
"NKX2-5","CRYAB"
"NKX2-5","HSPA4"
"NKX2-5","ERBB2"
"TBX5","CRYAB"
"TBX5","TGFBR2"
"TBX5","ITGB1"
"TBX5","HSPA4"
"TBX5","ERBB2"
"MEOX1","SPARC"
"MEOX1","ID3"
"MEOX1","PDLIM7"
"SNAI1","CDKN1A"
"SNAI1","TIMP1"
"SNAI1","TGFB1"
"SNAI1","GADD45B"
"SNAI1","PDLIM7"
"PRRX1","TGFB1"
"PRRX1","TGFBR2"
"MAFK","TGFB1"
"HSF4","TGFB1"
"HSF4","ERBB2"
"BHLHE41","TGFB1"
"BHLHE41","PER1"
"BHLHE41","ERBB2"
"HBP1","TGFBR2"
"HBP1","ITGB1"
"HBP1","HSPA4"
"FOXO1","TGFBR2"
"FOXO1","MCL1"
"ATOH8","ID3"
"SMAD6","ID3"
"KLF2","ID3"
"SREBF2","HSPA4"
"SREBF2","ERBB2"
"HAND2","ERBB2"
