"Regulator","Target"
"ARID5A","ACTA2"
"ARID5A","FN1"
"ARID5A","HBA2"
"ARID5A","NFKBIA"
"ARID5A","TNFSF10"
"ARID5A","VEGFA"
"ARID5A","SOD2"
"ARID5A","TIMP3"
"ARID5A","TIMP1"
"ARID5A","DUSP1"
"ARID5A","PDLIM7"
"ARID5A","HLA-DRB1"
"ARID5A","CLU"
"ARID5A","HSP90AA1"
"ARID5A","CRYAB"
"ARID5A","PDK4"
"ARID5A","FASN"
"ATF3","HBB"
"ATF3","SOCS3"
"ATF3","CDKN1A"
"ATF3","GADD45B"
"ATF3","HLA-E"
"ATF3","HSPA1A"
"ATF3","CXCR4"
"ATF3","SPARC"
"ATF3","TAGLN"
"ATF3","ACTA2"
"ATF3","FN1"
"ATF3","HBA2"
"ATF3","NFKBIA"
"ATF3","TNFSF10"
"ATF3","VEGFA"
"ATF3","SOD2"
"ATF3","DUSP1"
"ATF3","CLU"
"ATF3","HSP90AA1"
"ATF3","CRYAB"
"ATF3","ID3"
"ATF3","APOE"
"ATF3","FASN"
"ATF3","HMOX1"
"KDM5D","HBB"
"KDM5D","CDKN1A"
"KDM5D","HLA-E"
"KDM5D","HSPA1A"
"KDM5D","PER1"
"KDM5D","APOE"
"KDM5D","CXCR4"
"KDM5D","SPARC"
"KDM5D","MT1A"
"KDM5D","PDK4"
"KDM5D","TAGLN"
"KDM5D","LDLR"
"KDM5D","FASN"
"KDM5D","ACTA2"
"KDM5D","FN1"
"KDM5D","HBA2"
"KDM5D","NFKBIA"
"KDM5D","TNFSF10"
"KDM5D","CD14"
"KDM5D","TIMP3"
"KDM5D","HMOX1"
"KDM5D","TIMP1"
"KDM5D","DUSP1"
"KDM5D","PDLIM7"
"KDM5D","HLA-DRB1"
"KDM5D","CLU"
"KDM5D","HSP90AA1"
"KDM5D","CRYAB"
"KDM5D","ID3"
"KDM5D","SOCS3"
"KDM5D","GADD45B"
"KDM5D","VEGFA"
"KDM5D","SOD2"
"MYC","SOCS3"
"MYC","LDLR"
"MYC","NFKBIA"
"BHLHE40","SOCS3"
"BHLHE40","GADD45B"
"BHLHE40","FN1"
"BHLHE40","VEGFA"
"BHLHE40","DUSP1"
"NFKB2","SOCS3"
"NFKB2","CDKN1A"
"NFKB2","GADD45B"
"NFKB2","HLA-E"
"NFKB2","NFKBIA"
"NFKB2","VEGFA"
"NFKB2","SOD2"
"SNAI1","SOCS3"
"SNAI1","LDLR"
"SNAI1","NFKBIA"
"SNAI1","VEGFA"
"SNAI1","DUSP1"
"SNAI1","ID3"
"ELF3","SOCS3"
"ELF3","PER1"
"ELF3","LDLR"
"ELF3","FASN"
"ELF3","NFKBIA"
"ELF3","HLA-DRB1"
"ELF3","CXCR4"
"ELF3","SPARC"
"ELF3","ACTA2"
"ELF3","PDLIM7"
"ELF3","CRYAB"
"ELF3","ID3"
"RELB","SOCS3"
"RELB","CDKN1A"
"RELB","GADD45B"
"RELB","HLA-E"
"RELB","MT1A"
"RELB","FN1"
"RELB","NFKBIA"
"RELB","VEGFA"
"RELB","SOD2"
"RELB","PDLIM7"
"RELB","PDK4"
"JUNB","SOCS3"
"JUNB","CDKN1A"
"JUNB","GADD45B"
"JUNB","HLA-E"
"JUNB","NFKBIA"
"JUNB","SOD2"
"JUNB","DUSP1"
"NR4A2","SOCS3"
"NR4A2","TAGLN"
"NR4A2","FN1"
"NR4A2","TIMP3"
"NR4A2","DUSP1"
"NR4A2","CLU"
"NR4A2","HSP90AA1"
"FOSB","SOCS3"
"FOSB","HSPA1A"
"FOSB","PER1"
"FOSB","PDK4"
"FOSB","LDLR"
"FOSB","FASN"
"FOSB","NFKBIA"
"FOSB","CD14"
"FOSB","TIMP3"
"FOSB","HMOX1"
"FOSB","DUSP1"
"FOSB","HSP90AA1"
"FOSB","ID3"
"FOSB","HBB"
"FOSB","HLA-E"
"FOSB","APOE"
"FOSB","CXCR4"
"FOSB","SPARC"
"FOSB","MT1A"
"FOSB","TAGLN"
"FOSB","ACTA2"
"FOSB","FN1"
"FOSB","HBA2"
"FOSB","TNFSF10"
"FOSB","SOD2"
"FOSB","TIMP1"
"FOSB","PDLIM7"
"FOSB","HLA-DRB1"
"FOSB","CLU"
"FOSB","CRYAB"
"EGR1","SOCS3"
"EGR1","PER1"
"EGR1","PDK4"
"EGR1","LDLR"
"EGR1","CD14"
"EGR1","DUSP1"
"EGR1","ID3"
"EGR1","TIMP1"
"EGR1","PDLIM7"
"FOSL2","CDKN1A"
"ETS2","CDKN1A"
"ETS2","HLA-E"
"ETS2","NFKBIA"
"ARID5B","CDKN1A"
"ARID5B","FN1"
"NFIL3","CDKN1A"
"NFIL3","GADD45B"
"NFIL3","FN1"
"MAFF","CDKN1A"
"MAFF","GADD45B"
"MAFF","HLA-E"
"MAFF","NFKBIA"
"MAFF","VEGFA"
"MAFF","TIMP3"
"MAFF","DUSP1"
"MAFF","CRYAB"
"NR1D1","CDKN1A"
"NR1D1","HLA-E"
"NR1D1","PER1"
"NR1D1","TNFSF10"
"NR1D1","TIMP3"
"NR1D1","CRYAB"
"NR4A1","CDKN1A"
"NR4A1","GADD45B"
"NR4A1","PER1"
"NR4A1","TAGLN"
"NR4A1","FN1"
"NR4A1","NFKBIA"
"NR4A1","TIMP3"
"NR4A1","DUSP1"
"NR4A1","CRYAB"
"NR4A1","ID3"
"NR4A1","HMOX1"
"LMO2","HLA-E"
"ETS1","HLA-E"
"EPAS1","HLA-E"
"EPAS1","TIMP3"
"FOXF1","HLA-E"
"ZNF331","HLA-E"
"MYRF","HLA-E"
"MYRF","VEGFA"
"MYRF","TIMP3"
"BCL6B","HLA-E"
"BCL6B","TNFSF10"
"BCL6B","VEGFA"
"JUN","HLA-E"
"JUN","DUSP1"
"JUN","HSP90AA1"
"JUN","CRYAB"
"KLF9","PER1"
"KLF9","NFKBIA"
"KLF9","TIMP3"
"HIF3A","PER1"
"HIF3A","PDK4"
"HIF3A","TIMP3"
"HIF3A","SOCS3"
"HIF3A","LDLR"
"HIF3A","CD14"
"HIF3A","SOD2"
"HIF3A","TIMP1"
"HIF3A","HLA-DRB1"
"KLF2","PER1"
"KLF2","NFKBIA"
"KLF2","DUSP1"
"KLF4","PER1"
"KLF4","NFKBIA"
"KLF4","DUSP1"
"KLF15","PER1"
"KLF15","PDK4"
"KLF15","FASN"
"KLF15","TIMP3"
"KLF15","HBB"
"KLF15","SOCS3"
"KLF15","CDKN1A"
"KLF15","GADD45B"
"KLF15","HLA-E"
"KLF15","HSPA1A"
"KLF15","SPARC"
"KLF15","MT1A"
"KLF15","ACTA2"
"KLF15","FN1"
"KLF15","HBA2"
"KLF15","TNFSF10"
"KLF15","CD14"
"KLF15","VEGFA"
"KLF15","SOD2"
"KLF15","TIMP1"
"KLF15","PDLIM7"
"KLF15","HLA-DRB1"
"KLF15","HSP90AA1"
"ZBTB16","PER1"
"ZBTB16","CXCR4"
"ZBTB16","PDK4"
"ZBTB16","TIMP3"
"ZBTB16","DUSP1"
"ZBTB16","CRYAB"
"ZBTB16","SOCS3"
"ZBTB16","LDLR"
"ZBTB16","TNFSF10"
"ZBTB16","CD14"
"ZBTB16","VEGFA"
"ZBTB16","HLA-DRB1"
"ZBTB16","ID3"
"FOS","CXCR4"
"FOS","PDK4"
"FOS","CD14"
"FOS","DUSP1"
"FOS","ID3"
"FOS","HBB"
"FOS","SPARC"
"FOS","TAGLN"
"FOS","FN1"
"FOS","PDLIM7"
"OSR1","SPARC"
"OSR1","TAGLN"
"OSR1","PDLIM7"
"OSR1","CLU"
"SMAD6","PDK4"
"SMAD6","FASN"
"SMAD6","CRYAB"
"SMAD6","ID3"
"SMAD6","HBB"
"SMAD6","SOCS3"
"SMAD6","CDKN1A"
"SMAD6","HLA-E"
"SMAD6","MT1A"
"SMAD6","FN1"
"SMAD6","HBA2"
"SMAD6","NFKBIA"
"SMAD6","VEGFA"
"SMAD6","SOD2"
"SMAD6","TIMP1"
"SMAD6","HLA-DRB1"
"HES4","TAGLN"
"HES4","PDLIM7"
"ID1","LDLR"
"ID1","FASN"
"ID1","ID3"
"NKX2-1","FASN"
"NKX2-1","HBB"
"NKX2-1","GADD45B"
"NKX2-1","HLA-E"
"NKX2-1","SPARC"
"NKX2-1","TAGLN"
"NKX2-1","ACTA2"
"NKX2-1","FN1"
"NKX2-1","HBA2"
"NKX2-1","SOD2"
"NKX2-1","TIMP1"
"NKX2-1","PDLIM7"
"NKX2-1","CLU"
"NKX2-1","HSP90AA1"
"NKX2-1","CRYAB"
"HIF1A","NFKBIA"
"HIF1A","SOD2"
"SMAD7","ID3"
"SOX18","ID3"
