cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
fa427b56b9f2,TGFB1,ZBTB7B;IRF2;HMGA1;SP1;MBD2;TBX2;USF2;ID2;ATF6B;SMAD7;ZNF384;NONO;BHLHE41;AHR;HDAC1;IRF9;STAT6;HIF1A;ELF1;HES4;SMAD3;RARG;HIF3A;FHL2;E2F4;USF1;IRF3;EWSR1,28,41.1765,0.1282,exp03_bladder-coregtor-default
9736ac219a4d,TGFB1,NFE2L2;PPARD;HES1;RXRA,4,5.8824,0.1055,exp03_bladder-coregtor-default
7740bb744a24,TGFB1,XBP1;EP300,2,2.9412,0.1022,exp03_bladder-coregtor-default
1a91b1d34c1c,TGFB1,NR2F6;ELF3,2,2.9412,0.0875,exp03_bladder-coregtor-default
a967ad6c1786,TGFB1,NR2F1;MAFG;ATF4;MBD1,4,5.8824,0.0656,exp03_bladder-coregtor-default
730055dfd01b,TGFB1,JUNB;ABL1,2,2.9412,0.042,exp03_bladder-coregtor-default
6fc1baab990b,TGFBR2,CTBP1;E2F4;TWIST2,3,6.6667,0.4105,exp03_bladder-coregtor-default
f30844d2b147,TGFBR2,ZBTB4;LRRFIP1,2,4.4444,0.245,exp03_bladder-coregtor-default
da6a2c9b2277,TGFBR2,HDAC1;CTNNB1,2,4.4444,0.2175,exp03_bladder-coregtor-default
7893e623fcd6,TGFBR2,PML;FOSL2,2,4.4444,0.1755,exp03_bladder-coregtor-default
01a912db8b24,TGFBR2,ZNF32;ETS1,2,4.4444,0.1366,exp03_bladder-coregtor-default
3d8a63df8864,TGFBR2,ZNF692;HOXA11,2,4.4444,0.1295,exp03_bladder-coregtor-default
fba14513df9e,TGFBR2,THAP11;ARID5B,2,4.4444,0.1042,exp03_bladder-coregtor-default
aabeb55c5499,TGFBR2,NFIL3;TRIM28;SMARCA1;ZNF219;ARNT;NPAS2;TEAD1;TEF;CEBPD;MYC;ZNF362;NR2F2;MBD2;FHL2;PBX1;NFATC4;XBP1,17,37.7778,0.1038,exp03_bladder-coregtor-default
4bdc52731cbc,TGFBR2,KLF9;HBP1,2,4.4444,0.0537,exp03_bladder-coregtor-default
55115d091c4a,TGFBR2,SOX18;FOXO3,2,4.4444,0.0472,exp03_bladder-coregtor-default
1dfe43557317,TIMP1,JUN;CTNNB1;FOXO4,3,5.2632,0.5201,exp03_bladder-coregtor-default
ad929dba1cb0,TIMP1,GATA3;CEBPD,2,3.5088,0.3224,exp03_bladder-coregtor-default
c51e3389ccf9,TIMP1,TFE3;CREB3L1,2,3.5088,0.2011,exp03_bladder-coregtor-default
f8af1b4340da,TIMP1,MBD1;NPAS2;CREBL2,3,5.2632,0.1963,exp03_bladder-coregtor-default
0eb668ab9698,TIMP1,EHF;BCL3;KLF5;TEF;YBX1;PBX1;ENO1;NR2F2;STAT5B;STAT3;BCL6;TEAD2;BHLHE41;SSRP1;HOXA11;ARID5B;RFXANK;RXRA;RARA;ZNF362;MLX;MAFK;JUND;MYC;E2F4;STAT5A;ELF3,27,47.3684,0.1843,exp03_bladder-coregtor-default
6fdadcea5594,TIMP1,YY1;CIC,2,3.5088,0.1185,exp03_bladder-coregtor-default
583cde8b9c76,TIMP1,ETS2;HES4,2,3.5088,0.0942,exp03_bladder-coregtor-default
902f981c09da,TIMP1,MLXIP;FOXQ1;NFATC4,3,5.2632,0.0853,exp03_bladder-coregtor-default
1a761f5a1229,TIMP1,IRF9;SOX18,2,3.5088,0.0508,exp03_bladder-coregtor-default
c244413ad700,TIMP1,KLF3;ARID5A,2,3.5088,0.0456,exp03_bladder-coregtor-default
3005e222a5e9,TIMP3,HMGB1;NR2F6,2,3.9216,0.2796,exp03_bladder-coregtor-default
4be74ccb8d46,TIMP3,SMARCC1;ESRRA;MAZ;KLF4;TRIM28;KLF9;HDAC1;RXRA;HTATIP2;STAT6;ZNF384;ERF;JUND;EPAS1;CTBP1;KLF2;UBP1;PIR,18,35.2941,0.2479,exp03_bladder-coregtor-default
ee63e26c4287,TIMP3,SREBF1;MEIS1;KMT2B,3,5.8824,0.2386,exp03_bladder-coregtor-default
e5456f9118f2,TIMP3,CREB3L1;IRF2,2,3.9216,0.2207,exp03_bladder-coregtor-default
5b348b9950a8,TIMP3,SMARCA5;FOXO4,2,3.9216,0.1726,exp03_bladder-coregtor-default
592ad2067f82,TIMP3,ARNT;ZNF692,2,3.9216,0.1634,exp03_bladder-coregtor-default
09af9c759983,TIMP3,UBTF;MBD1,2,3.9216,0.1339,exp03_bladder-coregtor-default
dd4e79fc2d06,TIMP3,LDB1;ZBTB16,2,3.9216,0.1225,exp03_bladder-coregtor-default
b7f979a2cb86,TIMP3,APEX1;E2F4,2,3.9216,0.0997,exp03_bladder-coregtor-default
8f0fc22c2e05,TKT,MLXIP;ZBTB48,2,8.6957,0.4175,exp03_bladder-coregtor-default
8f7b42d9a11a,TKT,ZNF32;HTATIP2,2,8.6957,0.1754,exp03_bladder-coregtor-default
862bdafd7276,TKT,TRIM28;NR1H2;FOXO4;MAZ;DRAP1;THAP11;MAFG;NFE2L1;ETS1;ZBTB4,10,43.4783,0.1527,exp03_bladder-coregtor-default
5d7197749093,TKT,CREB3;ZNF219,2,8.6957,0.1081,exp03_bladder-coregtor-default
80341d6c26e4,TNFSF10,IRF2;STAT5B;STAT1;SP1;GATA6;ZSCAN18;STAT2;ELF3;MBD2;ZEB1;IRF9;XBP1;SRF;KLF3;ID1;PML;HMGA1,17,37.7778,0.2339,exp03_bladder-coregtor-default
07eaab64502e,TNFSF10,AHR;MLX;NFATC4;SKI;KLF5,5,11.1111,0.1632,exp03_bladder-coregtor-default
ab084a726036,TNFSF10,ATF6B;HES1,2,4.4444,0.091,exp03_bladder-coregtor-default
dbd3d40ca5f8,TXN,E2F4;GTF3A;SMARCC1;ENO1;STAT3;TEAD2;ARID5B;TFE3;SSRP1;RELA;HTATIP2;MLX;STAT5A;YBX1,14,58.3333,0.2619,exp03_bladder-coregtor-default
c742ee962f4d,TXN,VEZF1;BCL6,2,8.3333,0.117,exp03_bladder-coregtor-default
d05181153c4b,VEGFA,ESRRA;CEBPB,2,3.3898,0.2073,exp03_bladder-coregtor-default
700532a74b85,VEGFA,MAX;STAT6;RELA;NR1D1;SMAD3;SF1;ELF3;HBP1;MXI1;NR4A1;MAFK;SMAD7;SREBF1;NFE2L2;BHLHE40;ETS1;MAFF;HES4;RBPJ;ARNT;DDIT3;TEAD1;HMGB2;ETS2;NFIX;RBFOX2;MBD1;ZNF692;HAND2;STAT2;JUNB;ZEB1;BCLAF1;NFIL3;ZBTB16,35,59.322,0.179,exp03_bladder-coregtor-default
c40af328d115,VEGFA,OSR1;IRF3,2,3.3898,0.1699,exp03_bladder-coregtor-default
2d2143f0e626,VEGFA,ID2;AHR,2,3.3898,0.114,exp03_bladder-coregtor-default
ed5e9550d6f2,VEGFA,ZNF362;FHL2,2,3.3898,0.099,exp03_bladder-coregtor-default
0bb657b974bf,VEGFA,YBX1;HES1,2,3.3898,0.0908,exp03_bladder-coregtor-default
66fc214d7f24,VEGFA,XBP1;LRRFIP1,2,3.3898,0.0709,exp03_bladder-coregtor-default
30f88d59424b,VIM,KLF4;TWIST2;CEBPD;NFATC4;ESRRA;ZBTB7B;SREBF2;NR2F2;SMARCC1;TRIM28;KMT2B;APEX1;ARNT;SMARCA5;YY1;GTF2F1;NPAS2;NFIL3;ERF;RXRA;NONO;ZBTB16;NFYC,23,63.8889,0.1769,exp03_bladder-coregtor-default
713b1342b675,VIM,HOXA11;ID4,2,5.5556,0.1596,exp03_bladder-coregtor-default
755b80b129c2,VIM,KLF2;ENO1,2,5.5556,0.0541,exp03_bladder-coregtor-default
