cluster_uid,target,sources,n_sources,silhouette_score,note
974b9e69abe2,ACTB,GTF2F1;USF1;MLX;NONO;YY1;SSRP1;CTBP1;E4F1;TERF2;E2F4;SND1;TRIM28;ZSCAN18;APEX1;MEF2D;NFE2L1;MBD1;HDAC3;BCLAF1;FOXJ3;NFYC;TFCP2;DRAP1;HMGA1;ZBTB4;TBPL1;SRF;GTF3A;STAT1;EWSR1;JAZF1;THAP11;SMARCA1;UBP1;ATF2;SREBF2;TFE3;CEBPG;ATF5,39,0.4534,exp05_amygdala-coregtor-r1
631b991eec02,AKT1,NONO;FOXJ3;MBD1;APEX1;ZBTB4;MLX;TERF2;THAP11;UBP1;YY1;E4F1;THRA;SND1;E2F4;USF1;NR1H2;FOXO3;ATF2;GTF2F1;SSRP1;PBX2;TFCP2;TFE3;MEF2D;SKI;CTBP1;RXRB;EWSR1;ZNF362;RFX5;CIC;BCLAF1;ARNT2;PPARD;STAT5B;HDAC3;SRF;POU6F1;CEBPG;CTCF;CTNNB1;DRAP1;PHF1,43,0.3932,exp05_amygdala-coregtor-r1
fd5285dc7a37,APOE,EMX2;ESRRA;SOX2;RFX4;ENO1;ID2;NR2E1;SOX21;SOX9;USF2;NFIA;RFXANK;ID4;ZBED1;RXRA;LHX2;PIR;NR2F6;SALL2;DBP;NR2F1;HES4;NR1D1;THRA;SREBF1,25,0.0,exp05_amygdala-coregtor-r1
c7813c35cdac,APP,TERF2;RXRB;NFE2L1;MEF2D;YY1;TFCP2;RBFOX2;BCLAF1;NFYC;UBTF;ZSCAN18;SSRP1;PBX2;MBD1;LDB1;SND1;TBL1XR1;EWSR1;E2F4;ATF2;GTF2F1;ZBTB17;ATF6B;HDAC3;NONO;APEX1;CTBP1;ZNF189;JAZF1;FOXJ3;NCOR2;ZBTB4;ZNF316;KLF13;SRF;THAP11;CTCF;SF1,38,0.4384,exp05_amygdala-coregtor-r1
68a5a3f6e5ae,BCL2L1,CTBP1;ZSCAN18;TERF2;GTF2F1;TBPL1;USF1;MBD1;YY1;E2F4;RXRB;MLX;THAP11;SSRP1;ZBTB17;CREB3;BCLAF1;HDAC3;FOXJ3;MEF2D;APEX1;EWSR1;SND1;ZGPAT;ZBTB4;JAZF1;DMAP1;TRIM28;E4F1;ATF2;TFCP2;SRF;NFYC;RBFOX2;PHF1;TFE3;MEF2C;NR1H2,37,0.4756,exp05_amygdala-coregtor-r1
3f4d4c69d5d6,BMI1,HMGB1;CTCF;TCF12;SMARCA5;MAX;ZNF24;THAP12;VEZF1;CREBZF;SMARCA1;BHLHE41;RBPJ;NR1D2;MXI1;NFYB;YY1;ATF2;ABL1;ZBTB4;TFCP2;ZNF189;FOXO4,22,0.0,exp05_amygdala-coregtor-r1
d7122f599559,CCND3,NONO;TRIM28;HSF1;E2F4;E4F1;EWSR1;PHF1;IRF3;NFE2L1;SND1;SSRP1;HDAC3;MBD1;ESRRA;ZGPAT;ZSCAN18;BCLAF1;USF1;TERF2;CREB3;GTF2F1;APEX1;RFXANK;TFE3;ATF4;ATF5;RELA;FOXO3;ETS2;THRA;FOXJ3;THAP11;HSF4,33,0.5159,exp05_amygdala-coregtor-r1
aed59c3b0351,CD14,CEBPB;ABL1;MAX;MLX;STAT3;VEZF1;ZNF316;USF2;E2F4;ZNF189;PPARD;MYRF;SOX8;STAT5B;SF1;TRIM28;NKX6-2;ZGPAT;IRF3;CTCF;EWSR1;ZBTB17;BHLHE41;ZNF692;ATF6B;YBX1;LMO2;SOX10;CXXC1;RELA;MLXIPL;NFE2L1;SND1;KLF13,34,0.0,exp05_amygdala-coregtor-r1
bf812cb89812,CDKN1A,XBP1;NFIL3;STAT3;CEBPD;BCL6;JUN;RELA;HSF1;ARID5A;HIF1A;CEBPB;TFE3;IRF3;PPARD;ERF;NFIC;BHLHE40;ATF3,18,0.0,exp05_amygdala-coregtor-r1
627e519ba148,CLU,EMX2;RELA;HMGB2;ESRRA;RFX4;ENO1;NFIA;SOX2;RFXANK;THRA;NR2E1;STAT3;SOX9;HIF1A;NFE2L2;SND1;NCOA1;NR1D1;RXRA;IRF3;NR2F1;ID2;ZBED1;USF2;EWSR1;NONO;CEBPD;ATF4;TFE3;BCL6;BHLHE40,31,0.0,exp05_amygdala-coregtor-r1
4d5ccba3a3ce,CRYAB,CBFB;XBP1;MAX;DDIT3;RELA;ATF4;NKX6-2;YBX1;TCF12;NFE2L2;ATF3;PIR;HDAC1;HSF1;CEBPD;TRIM28;VEZF1;CEBPB;ERF;JUND;USF2;STAT3;HMGB2;OLIG2;JUN;ZNF24;IRF3;NFIL3;NFIC;BHLHE41;SMARCA5,31,0.2915,exp05_amygdala-coregtor-r1
d03c33e7ddcb,CSF1R,VEZF1;MLXIPL;STAT2;NFE2L1;BHLHE41;RFX5;CEBPB;ATF6B;RELA;STAT3;STAT5B;KLF13;ZNF316;NONO;HDAC1;SKI;ATF4;HIF1A;YBX1;MYRF;ATF5;IRF3;LMO2;E2F4;SMARCA1;CREBZF;ABL1;USF2;NCOR1;CEBPG;ZEB1;RBPJ;ZNF692;PBX2,34,0.55,exp05_amygdala-coregtor-r1
2bbf83a91e62,DUSP1,IRF9;JUNB;ID1;STAT1;NR4A1;HES1;FOS;JUN;CEBPB;ATF3;EGR1;ID2;STAT2;DDIT3;HDAC1;NFE2L1;ATF4;ATF6B,18,0.6393,exp05_amygdala-coregtor-r1
4b076ce50bed,FASN,SKI;SREBF2;NCOR2;E2F4;E4F1;MEF2D;HMGA1;MAZ;CTBP1;CIC;PBX2;GTF2F1;RBFOX2;MTA3;SRF;NPAS2;PPARD;SND1;NONO;FOXJ3;ARNT2;POU6F1;MAFG;YY1;DEAF1;NR1H2;ZGPAT;KLF16;KLF13;ZBTB4;MBD1;THRA;EWSR1;ZBTB7A;ZSCAN18;TERF2;ZNF316;ZBTB17;NFYC;TEF;LDB1,41,0.0,exp05_amygdala-coregtor-r1
bf8bacdc0fd9,FN1,HSF1;RELA;NFIC;TFE3;SND1;STAT5B;LMO2;XBP1;STAT3;PPARD;NONO;HIF1A;ETS2;HDAC1;EPAS1;IRF3;KLF13;STAT1;NFE2L2;ABL1;STAT2;IRF9;BCL6;SF1;RXRA,25,0.4868,exp05_amygdala-coregtor-r1
7d90933dc216,GADD45B,BHLHE40;NFIL3;ARID5A;JUN;STAT3;CEBPD;XBP1;JUNB;CEBPB;ATF3;ERF;RELA;DDIT3;BCL6;CEBPG;HIF1A,16,0.0,exp05_amygdala-coregtor-r1
b43e368a5704,GSTP1,NR1H2;ATF4;USF2;HMGB1;ESRRA;IRF3;TRIM28;DRAP1;HSF1;RFXANK;CREB3;DDIT3;SND1;ENO1;APEX1;THAP11;ID2;ZNF32;USF1;PHF1;ATF5;NFE2L2;THRA;ZSCAN18;YBX1;NONO;GTF2F1;HMGB2;MAX;RXRB,30,0.5376,exp05_amygdala-coregtor-r1
cd2669e2d942,HBA2,MEIS3;NFYB,2,0.5393,exp05_amygdala-coregtor-r1
e57dc679fcb9,HBB,HIF3A;CTNNB1;EPAS1;SOX9;SCRT1;GTF3A;HDAC1;RXRA;STAT3;ZNF219;ETV5;HLF;ZBTB7A;HIF1A;MAZ;ENO1;DEAF1;MEIS3;HMGB2;JAZF1;RBFOX2;MESP1;LMO2;MEF2C;KLF16;NR2F1,26,0.3165,exp05_amygdala-coregtor-r1
6b17ee15ad31,HLA-DRB1,NFE2L1;BHLHE41;STAT2;RFX5;IRF9;DDIT3;MLXIPL;ATF6B;CEBPB;STAT1;IRF3;USF2;RELA;ATF5;ZEB1;ATF4;ID1;NONO,18,0.3822,exp05_amygdala-coregtor-r1
86757988d2c5,HLA-E,HMGB2;CEBPD;CBFB;RELA;DDIT3;ARID5A;STAT5B;IRF3;XBP1;CEBPB;ERF;LMO2;STAT3;TRIM28;RFX4;HIF1A;TFE3;ESRRA;STAT2;YBX1;NONO;ATF5;NFE2L2;IRF9;BCL6;SMARCA1;BCLAF1;HDAC1,28,0.4224,exp05_amygdala-coregtor-r1
df648710d8d8,HSP90AA1,DDIT3;XBP1;SF1;JUN;NFIL3;YBX1;ATF4;CEBPG;HIF1A;NFE2L2;ATF3;CBFB;EGR1;ERF;RELA;SSRP1;E4F1;MAX;FOS;EWSR1,20,0.3655,exp05_amygdala-coregtor-r1
4a474556faab,HSPA1A,ATF3;JUN;EGR1;NFIL3;FOS;XBP1;DDIT3;ARID5A;NR4A1;ERF;HIF1A;STAT3,12,0.5586,exp05_amygdala-coregtor-r1
fb9c3fe7ed87,HSPA4,NONO;MLX;TERF2;SSRP1;CREB3;FOXJ3;YY1;TBPL1;CEBPG;ZSCAN18;THAP11;EWSR1;SMARCA5;SF1;BCLAF1;GTF2F1;SMARCA1;E2F4;CTCF;TFE3;SRF;SND1;ATF2;NFE2L1;MBD1;PBX2;DRAP1;NFYC;TRIM28;FOXO3;SFPQ;XBP1;TFCP2;E4F1;USF1;STAT5B;PPARD,37,0.4233,exp05_amygdala-coregtor-r1
39aaf63e5057,ID3,BHLHE41;STAT2;CEBPB;NFE2L1;CEBPD;ID1;STAT1;IRF3;RELA;BCL6;HDAC1;STAT5B;YBX1;ATF6B;STAT3;DDIT3;IRF9;RFX4;USF2;MXI1;SMARCA1,21,0.0,exp05_amygdala-coregtor-r1
b3c45da06a21,KAT2B,NFIA;RXRA;ID4;MXI1;ZHX2;NR2E1;SOX21;HDAC1;TFDP1;RFX4;FOXO3;SALL2;KLF15;NFE2L2;EMX2;SMARCA5;NCOA1;SOX2;ZNF24;CTCF;BHLHE41;SMARCA1;HMGB1;TCF12;RELA;HIF1A;RBPJ;SOX9;ZBED1,29,0.0,exp05_amygdala-coregtor-r1
93b7046e8508,MAT2A,SREBF1;ABL1;TCF12;NONO;SF1;CREBZF;STAT5B;ZNF24;ATF6B;VEZF1;PBX2;NCOA1;SFPQ;BCLAF1;STAT2;ERF;FOXJ3;TFCP2;SKI;ZNF316;E2F4;NCOR1;ZGPAT;KLF13;NCOR2;EWSR1;FOXO3;RELA;MBD1;SMARCA5;CXXC1;HDAC3;CTCF;DMAP1;SSRP1,35,0.5365,exp05_amygdala-coregtor-r1
33b56dc6372d,MCL1,NR4A1;HIF1A;STAT3;EGR1;JUNB;XBP1;NFE2L2;ATF3;HES4;ERF;JUN;NFIL3;SF1;FOS,14,0.0,exp05_amygdala-coregtor-r1
65242d089d81,NDRG1,VEZF1;MAFK;MYRF;SOX10;ZEB2;CBFB;NKX6-2;MXI1;FOXO4;ZNF24;RBPJ;SMARCC1;ZHX2;SMARCA5;SOX8;TCF12;ABL1;ZNF189,18,0.6512,exp05_amygdala-coregtor-r1
9c66a2fb0805,NFKBIA,RELA;CBFB;STAT3;ERF;ARID5A;XBP1;CEBPD;BCL6;IRF3;CEBPB;ESRRA;DDIT3;HMGB2;BHLHE40;NFIL3;ENO1;HIF1A;NFE2L2,18,0.5531,exp05_amygdala-coregtor-r1
862636358826,OGA,HDAC3;ZSCAN18;BCLAF1;MBD1;NONO;FOXJ3;FOXO3;ZGPAT;LDB1;NCOA1;TERF2;TFCP2;EWSR1;ZBTB4;SND1;SSRP1;USF1;NFE2L1;RXRB;SF1;STAT5B;PHF1;APEX1;NCOR1;GTF2F1;E4F1;NFYC;TRIM28;DMAP1;MLX;YY1;E2F4,32,0.0,exp05_amygdala-coregtor-r1
