cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
51c468f8463b,ENSG00000273448,ZKSCAN1;ZNF212,2,0.3595,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,2.99512,0.0,0.87194,2.04391,0.84431,,,,
fe31afb4522b,ENSG00000273449,EXO5;ZNF66;ZNF335,3,0.2916,exp01_kidney_cortex-coregtor-r1,0.33333,0.27778,0.33333,0.0,0.0,0.0,0.44874,1.03467,0.46643,,,,
ca5290cc0eb6,ENSG00000273454,RXRA;ZNF7;ZNF208,3,0.3536,exp01_kidney_cortex-coregtor-r1,0.36111,0.38889,0.44444,0.59787,0.20559,1.22924,0.60491,1.57442,0.57431,,,,
e78f5b7e245c,ENSG00000273456,USF1;UBXN1,2,0.1736,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,0.54315,0.0,0.65452,0.28579,1.01222,0.23318,,,,
5393e6b41242,ENSG00000273464,ZNF135;MESP2;C19orf25,3,0.2256,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.39877,0.75622,0.45215,,,,
1ae8102347f3,ENSG00000273471,A1CF;HMX3,2,0.294,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.30086,0.73918,0.26345,,,,
cda2a72c7b15,ENSG00000273472,ZNF343;ZNF34,2,0.2553,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,2.49096,0.0,0.90581,2.04129,0.88259,,,,
0b69fa750b73,ENSG00000273473,ZNF732;FIZ1,2,0.2355,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.58131,1.46209,0.51189,,,,
46f1090e5e19,ENSG00000273474,ZNF43;XG,2,0.3953,exp01_kidney_cortex-coregtor-r1,0.0,0.25,0.0,0.0,0.0,0.0,0.07814,0.33052,0.13898,,,,
7d14377268b5,ENSG00000273476,NR4A2;CDX1;TP53,3,0.3453,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.44444,3.71774,14.97756,3.83613,0.50891,1.78922,0.42737,,,,
