cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
abaef2062d97,A1BG,IRF6;NR1I3;ILF2;ZNF581;NAP1L1;RORC;ZNF513;PCK2;MRPL2;GRHPR;ZNF695;CELF5;ZNF826P;ESRP2;GPANK1;DRAP1;NONO;ZNF48;HMG20B;SOX12;SOX4;POLE4;MED30;TCF7;ID1;SATB1;LYL1;PPP2R3B;MYB;NFYB;RUFY3;MELK;ZNF32;RNASEH2C;AKR1A1;LEF1;ATF5;ZNF334;WDR83;ZNF283;DBP;NAGS;ZNF688;CUX2;ETFB;STUB1;SPAG7;MTHFD1;BAD;ASCL2;ZNF444;GOT1;MYEF2;EEF1D;PTPMT1;CSNK2B,56,0.2923,exp01_blood-coregtor-r1,0.41293,0.39069,0.42235,2.13548,2.40594,2.90996,0.37729,0.97265,0.36735,,,,
57eb69ba8b3c,A1BG-AS1,ZNF671;FBXL19;FIZ1;HOMEZ;ZNF490;ZNF2;ZNF557;ZNF71;JRK;ZBTB42;ZNF740;ZNF416;ZNF836;ZBTB45,14,0.2606,exp01_blood-coregtor-r1,0.39652,0.36575,0.40293,2.08872,0.51267,1.43942,0.70223,1.59708,0.6703,,,,
e74b8f10408d,A2M,ZNF23;THAP5,2,0.5341,exp01_blood-coregtor-r1,0.5,0.25,0.5,2.01725,0.0,2.04011,0.68352,1.6208,0.625,,,,
7d462ee7ea7e,A2M-AS1,ZNF831;FUBP1;KMT2A;ZNF827;IKZF3;NELFA;MGA;HCFC1;SMARCC2;ZNF76;DAZAP1;HMGXB3;NR2C1;IVD;CELF6;GATAD1;ZBTB40;TAF6;KLRG1;CBFA2T2;HP1BP3;DNMT1;KDM2B;SOX13,24,0.1936,exp01_blood-coregtor-r1,0.4689,0.43841,0.48219,10.50196,5.77676,12.25065,0.40486,1.09164,0.3892,,,,
06b09537579f,A2ML1,EHF;ZNF646;ZNF746;OVOL1;ARNTL;PITX1;GLIS2;TFF3;ZNF213;E2F2;BANP;GTF3A;RXRB;ZSWIM1;KLF1;CELF6;ZNF687;CBX7;ZDHHC5;OTX1;ESRP2;NFYC;ZNF18;FAAP24;CYB5R1;CERS3;RARA;PPP1R10;TEAD2;ELF3;ZXDC;CERS5;ZNF396;SMAP2,34,0.0,exp01_blood-coregtor-r1,0.38577,0.37923,0.39498,1.73766,1.11762,1.32094,0.43786,1.05821,0.43736,,,,
0000eae576bf,A2MP1,ZNF831;SOX13;ZNF600;ZNF827;IKZF3;ZNF76;HOXC4;TBX21;GATAD1;KDM2B;KMT2A;ZNF335;PRDM15;IVD;HDAC8;DMAP1;HMGXB3;ADARB1;BRF1;ZNF598;KLRG1;SMARCC2;ZBTB40;ZNF142;NELFA;POLR3A;ZNF880;KLF12;METTL3;ZNF875;ZNF251;TERF2;HLCS;ILF3;ZNF500;ZNF853;SCMH1,37,0.3893,exp01_blood-coregtor-r1,0.38976,0.39427,0.44044,3.71329,3.48376,4.22774,0.42359,1.14375,0.40952,,,,
35980154ab74,A3GALT2,KDM4B;SMAP2;JDP2;GLIS2;ZXDC;TFEB;ZNF687;RARA;STK40;LCOR;ZNF746;RAB7A;STAT5B;ZNF396;TSC22D4;ZNF646;NFYC;EP300;CERS2;ZBTB34;GATAD2A,21,0.1826,exp01_blood-coregtor-r1,0.48095,0.42222,0.47698,5.31954,5.3613,3.56167,0.44765,1.16073,0.43144,,,,
a5731dc62e30,A4GALT,EZH2;PUM3;TEAD4,3,0.295,exp01_blood-coregtor-r1,0.5,0.66667,0.5,5.81699,8.44158,16.88983,0.38798,1.16561,0.3314,,,,
d5490f9cab96,AAAS,NOC2L;CXXC1;POLD2;ASPSCR1;LAS1L;PDCD11;TRMT1;RUVBL1;TIMM44;TAF6;GTF3C5;NELFA;DAZAP1;SSRP1;HINFP;IRF3,16,0.0,exp01_blood-coregtor-r1,0.5,0.51944,0.5125,16.30571,13.88647,17.90541,0.39034,1.17126,0.35125,,,,
f156c69477ac,AACS,NFX1;NONO;PARP1;PRDM15;POLR3A;ZNF343;TAF6;SREBF2;ZNF664;ABCF2;ZFP64;DNMT1;DAZAP1;RFX5;SCMH1;NOC2L;SSRP1;TGIF2;PPP5C;MTA3;HDAC8;ZNF48;CREB3L2;NNT,24,0.3021,exp01_blood-coregtor-r1,0.50181,0.46196,0.5157,12.97776,9.10753,11.22227,0.41885,1.17279,0.38645,,,,
abeb961c4997,AAGAB,ZNF623;ZNF619;TSN;TBP;NUP107;ZNF766;ZNF512;NUP133;UTP18;METTL3;ZNF37A;PDLIM5;SMC3;MIEF1;METTL14;CEBPG;PSMC2;SNRPB2;ILF2;ZNF510;ZNF761,21,0.0,exp01_blood-coregtor-r1,0.47063,0.44405,0.49206,8.63353,5.04291,11.00493,0.35614,0.9783,0.34864,,,,
a921cc3881d3,AAK1,FOXJ3;ZNF236;BPTF;OTUD4;TAF1;THOC2;POLR3A;SMARCC1;ELK4;LARP1;MGA;ZFP91;NFATC3;FUBP1;BBX;ZNF326;BDP1;ZKSCAN8;KMT2A;FOXK1;DHX36;PPARA;ZBTB40;MBD1;ZNF207,25,0.5024,exp01_blood-coregtor-r1,0.50333,0.46667,0.51389,14.61489,5.14005,14.24857,0.45637,1.28571,0.41178,,,,
a0f388f23c07,AAMDC,ID1;CFL2;PIR;ETFB;GPD1;GTF2A2;MESP1;AR;GOT1;ZNF34;RBFOX2;ESRP2;NFIB;ZNF433;RARB;ATF4;LYL1;STUB1;IRF6;DRAP1;SOD1;PSMC2;TRIP10;KLF15;MRPL2;ZNF415;BNC2;TEAD4;SALL2;DUSP26;ZNF596;HEY2;ZNF22,33,0.1803,exp01_blood-coregtor-r1,0.4345,0.4274,0.44997,1.92087,2.88147,2.932,0.37783,1.06855,0.35269,,,,
c3c7b39568ad,AAMP,TP53;ABCF2;NOC2L;ZNF500;ZFP64;APEX2;NELFB;PDCD11,8,0.0,exp01_blood-coregtor-r1,0.52976,0.51786,0.56548,18.32586,20.87014,17.25043,0.36309,0.90661,0.35874,,,,
c5fdd317a033,AANAT,ESR1;SREBF2,2,0.3294,exp01_blood-coregtor-r1,0.5,0.5,0.5,7.54282,34.65059,4.89051,0.56713,1.91594,0.46297,,,,
42220dd40cd0,AAR2,FIZ1;ZNF490;HOMEZ;ZNF71;ZNF689;MIEF1;ZNF622;CENPB;TIGD5;CSTF2,10,0.6713,exp01_blood-coregtor-r1,0.47037,0.39444,0.47407,3.75425,0.45086,2.01045,0.47708,1.0487,0.45648,,,,
ed0144ea476e,AARS1,MTHFD1;PARP1;GOT1;SSRP1;DNMT1;SND1;RUVBL1;APEX2;ZNF777;DAZAP1,10,0.5808,exp01_blood-coregtor-r1,0.52963,0.51111,0.53333,25.06176,18.94881,31.60549,0.35631,1.15247,0.30694,,,,
b7018f2e4fda,AARS2,NELFA;ZNF76;LAS1L;DAZAP1;SSRP1;DNMT1;HMGXB3;BRF1;NOC2L,9,0.0,exp01_blood-coregtor-r1,0.46759,0.46759,0.49537,15.63179,11.88649,14.83355,0.36473,1.05134,0.35909,,,,
ac6b09f68864,AARSD1,RUVBL1;LAS1L;POLD2;TRMT1;DAZAP1;SSRP1;NOC2L;AVEN;IRF3;TIMM44,10,0.0,exp01_blood-coregtor-r1,0.48889,0.52593,0.5,15.49979,14.28907,18.79208,0.32801,0.95308,0.31399,,,,
f443c9688028,AASDH,ZNF615;SMARCA5;ZNF623;TSN;METTL14;ZNF561;ZNF761;HDAC2;DIS3;ZNF510;RIOK2;ZBTB33;ZNF41;ZNF780B;SMC3;ZNF37A;ZHX1;TIA1;ZNF644;LARP4;ZBTB14;CNOT6;MTERF1,23,0.3736,exp01_blood-coregtor-r1,0.44137,0.42029,0.4697,5.08838,3.36923,6.27981,0.47899,1.2363,0.44375,,,,
9fe99fa9701f,AASDHPPT,ZBTB14;TSN;DIS3;ZNF761;ZHX1;TIA1;GABPA;SMARCA5;CNOT6;ZNF468;ZNF17;ZNF644;THAP12,13,0.3261,exp01_blood-coregtor-r1,0.4594,0.40385,0.47436,3.48561,1.68822,5.0968,0.52942,1.33542,0.49283,,,,
ee6afda11b69,AASS,PHF1;ZBTB49,2,0.169,exp01_blood-coregtor-r1,0.5,0.33333,0.5,1.55152,0.0,3.91304,0.55698,1.55318,0.49903,,,,
6426571d6cb8,AATBC,ZNF383;TIMM8A;NUP107;ZNF337;MIEF1;TIGD6;ZNF665;ZNF513;ZKSCAN4;DRAP1;ZSCAN20;POU2F2;ARG1;ZNF33B;MYCL;ZFP30;ZNF512;ETV7;HDAC2;ZNF785;AIRE;ZNF764;ZNF576;CENPB;RBM8A;SNRPB2;CSTF2;RPP25;ZNF226;ZNF134;GAR1;ZBTB42;RIOK2;ZNF470;LARP4;RNASEH2C;PML;ZSCAN16;TEF;ZNF671;ZNF133;SPAG7;ZNF416;TRIM69;RNF114;FIZ1;ZNF225;PLAGL2;PSMC2;ZNF547;ZNF589;ZNF565;AKR1A1;ZNF620;MAGOH;VPS72;ZNF569;ZNF169;ZNF441;ZNF789,60,0.1926,exp01_blood-coregtor-r1,0.40683,0.38955,0.42858,2.02743,1.46149,2.34143,0.50569,1.1858,0.49857,,,,
7166fc9c7907,AATF,RBM42;EWSR1;XRCC1,3,0.0,exp01_blood-coregtor-r1,0.5,0.5,0.5,23.01557,9.83139,25.84744,0.42812,0.94383,0.42263,,,,
f30c557bf6fe,AATK,KDM4B;ZNF746;ZNF467;STAT5B;ZBTB7B;RARA,6,0.0,exp01_blood-coregtor-r1,0.53333,0.46667,0.5,5.40835,11.63647,3.10853,0.47956,1.39192,0.44445,,,,
7595f0133cc3,ABAT,VPS4B;GIT2;ZNF33A;MAPK1;ZNF652;ZXDC;ZNF148;CREB5;ZBTB18;FLI1,10,0.0,exp01_blood-coregtor-r1,0.44444,0.41111,0.45556,1.86217,1.84563,2.51402,0.48726,1.26811,0.46689,,,,
2b4c62eebc55,ABCA1,KDM7A;SP3;NCOA2;AHCTF1;GTF2A1;RCOR1;NFAT5;ZNF654;HMGXB4;PRDM10;ZBTB37;VDR;NR2C2;ZNF697;AFF4;POU2F1;ZFX;SREBF1;KDM2A,19,0.2854,exp01_blood-coregtor-r1,0.47466,0.40838,0.47563,7.92411,4.61033,5.41986,0.48659,1.42233,0.4416,,,,
7f1cf1aa9dc0,ABCA10,ZNF587;ZNF699,2,0.1747,exp01_blood-coregtor-r1,0.5,0.5,0.5,4.19822,2.66685,5.74724,1.0,2.20595,1.0,,,,
95fb36adfbb4,ABCA11P,ZNF546;ZNF585B;ZFP3;ZNF226;ZNF101;ZNF75A;ZNF461;ZNF606;ZNF136;ZNF551;ZNF543;ZNF134;ZNF7;ZNF432,14,0.1902,exp01_blood-coregtor-r1,0.36172,0.44139,0.3837,0.74815,1.59042,1.08703,0.8784,2.03852,0.85017,,,,
15b912e9d7a1,ABCA13,ERG;MYB;LTF,3,0.0,exp01_blood-coregtor-r1,0.5,0.44444,0.5,8.48386,5.30126,8.13586,0.40091,1.40277,0.33811,,,,
622001c53db8,ABCA17P,ZNF286A;PATZ1,2,0.3117,exp01_blood-coregtor-r1,0.5,0.33333,0.5,4.96245,0.0,2.65873,0.77869,1.82195,0.71065,,,,
c4835d266a8c,ABCA2,CTBP1;CNOT3;SNRNP70;KMT2B;HNRNPH3;ZBTB17;STAT6;KDM5D;ZNF335;PHF12;AGAP2;BPTF;GATAD2A;ZNF142;ZNF384;ZNF276;SNAPC4;FOXN3;DIDO1;CHD2;SMARCC2;ZNF592;PTCD1;KDM2A,24,0.2671,exp01_blood-coregtor-r1,0.47826,0.45773,0.49094,12.42823,5.43014,10.56523,0.44425,1.1624,0.41512,,,,
71d91e367297,ABCA3,MTA3;NOC2L;IKZF3;ZNF783;IRF3;BRF1;HLCS;NFATC2;NCALD;NELFA;PDCD11;AHDC1;ZNF514;ZNF831;LAS1L;TBX21;DMAP1;ZNF329;ZNF142;SOX13;DAZAP1;ZNF827;ZNF853;TAF6;ZNF76;IVD;ZNF720,27,0.2897,exp01_blood-coregtor-r1,0.3585,0.39207,0.42498,3.5837,3.24878,3.98739,0.39255,1.03909,0.37641,,,,
e4870db83e55,ABCA5,BDP1;ZNF326;ZNF26;ZNF529;ZNF548;ZNF451;ZNF236;OTUD4;CREBZF;DHX36;ZNF736;ZNF621;MEX3C;MTF2;ZNF841;FUBP1;ZNF550;ZNF83;ZNF507;IKZF5,20,0.3997,exp01_blood-coregtor-r1,0.40702,0.38114,0.43684,1.81447,1.13391,2.76608,0.59742,1.41762,0.57004,,,,
fa22b802e41a,ABCA6,NR2F2;TEAD2;ZNF521;NFIB;ZNF704;KLF15;TCF4;AR;CFL2;PRDM4;ZBTB8A;IRF8;NXPH3;ZBTB32;TEAD1;NFATC4;RARB;HES1;THRB,19,0.3151,exp01_blood-coregtor-r1,0.46979,0.46394,0.47661,4.37352,4.50985,5.34546,0.5244,1.59638,0.47937,,,,
9c4a27c6b1ba,ABCA7,STAT6;CNOT3;SNRNP70;ZNF692;PHF12,5,0.1999,exp01_blood-coregtor-r1,0.46667,0.46667,0.45,3.4427,1.64284,3.5973,0.43153,1.1933,0.37973,,,,
8778d130b643,ABCA8,ZBTB8A;GPD1;ZNF521;TEAD1;ZNF704;ASAP3;NXPH3;NR2F2;RBFOX2;RARB;IRX3;NFATC4;ID4;NFIB;HIF3A;THRB;DAB2;ATOH8;HOXB7;MECOM;GLI3;EPAS1;SIX5;GATA6;MEIS2;NR2F1;SOX10,27,0.0,exp01_blood-coregtor-r1,0.4283,0.4651,0.43732,2.69988,4.89388,2.66529,0.50204,1.508,0.45576,,,,
d38b4f1401dd,ABCA9,NR2F2;ZNF704;NFIB;TEAD2;TEAD1;HIF3A;ASAP3;ZNF521;NFATC4;PRRX1;NXPH3;EPAS1;ATOH8;EHF;IRX3;FOXC1;ZBTB8A;SOX7;TBX1;MECOM;DAB2;SP1;RARB,23,0.48,exp01_blood-coregtor-r1,0.43379,0.44104,0.44993,3.34194,4.68808,4.16219,0.52118,1.59667,0.47506,,,,
0e832daf8c14,ABCB1,CBFA2T2;NFATC2;ZNF831;EOMES;RORA;KMT2A;LUZP1;DNMT1;KLF12;HCFC1;IKZF3;ZNF827;ETS1;FUBP1;ZNF236;TBX21;KDM2B;NCALD;KDM4C;STAT4;MYBL1;HOXB4;NFATC3;ZXDA;FOXJ3;BNC2;GATA3;AHDC1;CREB3L2,29,0.3971,exp01_blood-coregtor-r1,0.45874,0.47024,0.46757,4.24121,10.543,5.19295,0.46654,1.36705,0.4261,,,,
bcdffba9d850,ABCB10,ZNF367;ZNF451;E2F7,3,0.0,exp01_blood-coregtor-r1,0.16667,0.44444,0.44444,0.29081,1.97921,2.69465,0.57417,1.60258,0.52356,,,,
bdb62d4cc9a7,ABCB11,KLF16;ZNF552;STAT6,3,0.4184,exp01_blood-coregtor-r1,0.44444,0.38889,0.5,0.30147,0.22123,0.45117,0.69445,1.70417,0.66952,,,,
2591486aa7b7,ABCB4,PAX5;EBF1;BCL11A,3,0.0,exp01_blood-coregtor-r1,0.66667,1.0,0.5,0.95524,55.15558,1.11065,0.56064,1.44289,0.54495,,,,
6f1fa82a533d,ABCB6,TAL1;PBX1;SOX6;FHL2;E2F2;FANK1;PPARG;FOXO4;GFI1B;TCF3;GATA1;BATF3;ZNF23;NFIX;KLF1;ZNF653;HES6;ELF3;MBNL2;UBB;ZNF175;ZMAT2;TFDP2;SOD1,24,0.0,exp01_blood-coregtor-r1,0.46739,0.4843,0.46679,3.08588,7.67772,3.49184,0.53535,1.54405,0.49116,,,,
586a60c1272f,ABCB7,NFX1;NONO;NR2C1;HP1BP3;RFX5;FUBP1;GATAD1;HMG20A;MGA;ZNF146;HDAC8;NNT;PDS5A;NAP1L1;POLE3;DNAJC21;PUM3;CREB3L2;ZNF664;CREBL2;TCF12;NCBP2;ZFP90;RUFY3;USP39;ZNF343,26,0.4039,exp01_blood-coregtor-r1,0.48359,0.42487,0.49436,12.57906,2.93804,10.17079,0.43972,1.11843,0.41772,,,,
2b53f8f400cc,ABCB8,PDCD11;TIMM44;NOC2L;RUVBL1;ASPSCR1;DAZAP1;PPP5C;CXXC1;TAF6;TRMT1;IRF3;GTPBP6;IVD;MTA3;ZFP64,15,0.4107,exp01_blood-coregtor-r1,0.5,0.4873,0.50952,9.28238,10.0227,10.29214,0.33912,0.93386,0.32151,,,,
b439f7a04c5d,ABCB9,CXXC1;CPSF4;TRMT1;MRPL2;HSF4;GTF3C5;RNASEH2C;TIMM44;DMAP1;SPATS2;HINFP;GTPBP6;POLD2;IRF3,14,0.4398,exp01_blood-coregtor-r1,0.46886,0.45604,0.47436,5.49483,3.47851,6.38731,0.33133,0.90561,0.32519,,,,
a2eb2b63554c,ABCC1,KDM2B;ABL1;KMT2A;SMARCC2;ILF3;HCFC1;HNRNPA0;DNMT1;KDM4C;AHDC1;LUZP1;HMGXB3;ETS1,13,0.0,exp01_blood-coregtor-r1,0.51496,0.51923,0.52778,20.27951,21.70383,22.06694,0.36207,1.16037,0.32751,,,,
c38c241a08a7,ABCC10,KDM2B;HMGXB3;DNMT1;SMARCC2;ZNF76;DAZAP1;TAF6;LAS1L;NELFA;PRDM15;POLR3A;ZNF142;KMT2A;NOC2L;ZNF598;ZBTB40;NFATC3;ILF3;KDM4C;PDCD11,20,0.493,exp01_blood-coregtor-r1,0.50263,0.49035,0.51053,15.33241,13.18316,14.84768,0.39598,1.15911,0.36751,,,,
5c9bfe58938b,ABCC13,TAL1;NFIX;ZNF23;UBB;PBX1;MXI1;FOXO4;KLF1;CSNK2B,9,0.0,exp01_blood-coregtor-r1,0.48148,0.52778,0.48148,3.56119,6.02619,4.60405,0.53038,1.4709,0.50036,,,,
81484f2da642,ABCC2,ZNF396;TMEM33;CREB5;LHX4;MDM2;ZNF33A;RAB7A;ZNF18;NFE4;GIT2;JDP2,11,0.4215,exp01_blood-coregtor-r1,0.37273,0.40606,0.3697,2.22864,3.14292,1.6929,0.44157,1.17277,0.42578,,,,
433505a3f9d8,ABCC3,NFKB2;E2F1;NFKB1;ETS2;MYLK;NR5A1;DAB2;POLR2A;ZNF385A;ZFHX3;ATF7;NFE2L1;NCOR1;CUX1,14,0.3777,exp01_blood-coregtor-r1,0.54212,0.53663,0.51465,8.8735,13.28683,7.55492,0.48983,1.55806,0.42948,,,,
d552f0e3f0fa,ABCC4,SOX6;ZNF367;E2F1;TAL1;FHL2;FOXO4;ARG2;ZNF23;ZNF653;ZNF211;HLTF;MXI1;ODC1;MBNL2;ZNF175;HES6;NFIX;E2F7;TFDP2;KLF1,20,0.3013,exp01_blood-coregtor-r1,0.39649,0.45,0.43947,2.42464,4.32573,2.70831,0.52351,1.46522,0.48748,,,,
ae7f210a085b,ABCC5,ZNF81;TFCP2;CERS2;ADNP;ZNF397;RBBP5;VEZF1;ZXDC;ZNF24;ZNF182;CDC5L;ZNF700;SETDB1;ZNF652;KDM4A;ZNF440;ZNF8;FLI1;ING3;ZKSCAN5;ZNF417;ZNF587;SF3B1;ZNF776;TOPORS;ZSCAN29;STAT6,27,0.4355,exp01_blood-coregtor-r1,0.44017,0.41429,0.44539,6.09277,3.80294,5.00694,0.5615,1.4058,0.54312,,,,
73e157a977eb,ABCC6,STAT6;CBX7;ZXDC;ESRRA;ZNF18;RPS6KA5;GLI1;NR6A1;PBX2;ZNF597;TIGD3;STK40;NFE4;TRMO;ZNF81;BRCA1;CERS2;SF3B1;ZNF652;ZNF674,20,0.2899,exp01_blood-coregtor-r1,0.37368,0.3886,0.37632,2.31614,2.07258,1.58362,0.4565,1.16216,0.44134,,,,
f6ad4888f8fb,ABCC9,NFIB;PPARA;TEAD1;ETV5;RORC;IRX3;GTF2IRD1;HEYL;NR2F2;ASAP3;PPARGC1A;PITX1;TBX2;ZNF462;FOXC1;NPAS2;THRB;ZNF704;ZNF579;TBX1;RBFOX2;KLF15;EPAS1;ZNF521;TEAD4;CFL2;MECOM;NFATC4;MAFA;ZNF573;MITF;BCL6B;NFE2L1;E2F6;TRIP10;PDLIM5;NFIC;HIF3A;NXPH3;ZBTB47;NR2F1;KLF9;DUSP26;GPD1;ZNF774;AR,46,0.0,exp01_blood-coregtor-r1,0.44879,0.44517,0.46184,3.75706,3.90643,3.70563,0.48585,1.42205,0.44836,,,,
bc0168bbb259,ABCD1,ZBTB7B;ZNF213;RARA;ZNF408;ANXA11;ZBTB45;CPTP;ZNF174;ZNF775;FBXL19;ZNF768;KLF16;SRF,13,0.0,exp01_blood-coregtor-r1,0.44551,0.40705,0.46368,2.3944,1.14057,2.06285,0.52978,1.41607,0.49004,,,,
1d8db92f8e21,ABCD2,ZNF793;ZNF354B,2,0.1201,exp01_blood-coregtor-r1,0.33333,0.5,0.33333,0.0,2.78478,0.0,0.88322,2.13498,0.84003,,,,
8ea3a56e0355,ABCD3,DIS3;SRP9;TSN;GABPA;ZBED5;ZNF518A;SMARCA5;ZNF780B;ZNF644;DR1;ZNF302;ZNF468;ZNF624;ZNF615;TET1;MAGOH;POLI;CEBPZ;METTL14;ZNF726;ZBTB26;TIA1,22,0.0,exp01_blood-coregtor-r1,0.43398,0.39538,0.4596,3.8789,3.49798,5.07824,0.49619,1.27524,0.46262,,,,
6d1b86021037,ABCD4,KDM2B;RFX5;ZBTB40;ZNF76;ILF3;NONO;NFX1;GATAD1;ZBTB5;POLR3A;NELFA;ZNF598;DMAP1;IVD;CXXC1;HMGXB3;CBFA2T2,17,0.0,exp01_blood-coregtor-r1,0.48039,0.44424,0.48162,10.25343,4.30261,8.91913,0.42055,1.12382,0.40673,,,,
a65512371b1d,ABCE1,ZZZ3;GTF2H3;DNAJC21;PUM3;ZNF121;LARP4;ZNF525;ZNF146;ZNF22;NCBP2;ZNF195;ZNF420;ZHX1;NUP107;ZNF260;ZSCAN12,16,0.0,exp01_blood-coregtor-r1,0.46528,0.37778,0.475,4.27391,1.99172,4.87285,0.54353,1.19651,0.53965,,,,
ab17fa648fbc,ABCF1,LAS1L;SSRP1;NOC2L;NELFA;DNMT1;SND1;DAZAP1;FOXP4,8,0.0,exp01_blood-coregtor-r1,0.5,0.5119,0.51786,25.03105,14.78805,26.25439,0.42082,1.1911,0.38402,,,,
694233ada8c9,ABCF3,GTF2F1;CXXC1;ZNF598;KAT7;ZBTB17;NOC2L;E4F1;NONO;HSF1;ARFGAP1;TAF6;TRIM28;ZNF335,13,0.0,exp01_blood-coregtor-r1,0.50214,0.51068,0.51923,15.7685,8.04333,15.09597,0.43017,1.39486,0.36342,,,,
38dc13c7dcdb,ABCG1,STAT6;PHF12;STAT5A;ZNF592;ZNF652;HES4;PBX2;POLR2A;IRF9;ZNF516;SREBF1;SKI;RFX1;ZNF552;KDM4A;AHCTF1;RPS6KA5;NR6A1;RUNX2;NFYC;BANP;ZNF333;LDB1,23,0.2598,exp01_blood-coregtor-r1,0.46574,0.44236,0.4664,4.57696,5.09807,3.78816,0.49878,1.35108,0.47076,,,,
445975f22806,ABCG2,TAL1;NFIX;SOX6;HES6;KLF1;ZNF653;E2F2;ZMAT2;GFI1B;PBX1;ZNF175;MXI1;ELF3;GATA1;FANK1;FOXO4;TFDP1;TFDP2;FHL2,19,0.0,exp01_blood-coregtor-r1,0.47661,0.49123,0.47758,3.61385,9.46006,4.38597,0.61187,1.72898,0.56756,,,,
9685712d836b,ABHD1,ASPSCR1;MRPL2;TRMT1;IVD;IRF3;ZNF575;POLD2;BRF1;AGMAT;NR1I2;GRHPR;RPS4X;CREB3L4;IL24;HLF;MESP1;DMAP1;MZF1;GLI4;ETV2,20,0.1516,exp01_blood-coregtor-r1,0.40965,0.40877,0.425,1.51927,1.10033,2.03971,0.34719,0.92249,0.34833,,,,
5b29cc38ede4,ABHD10,CEBPG;ZNF195;ZBTB33;ZNF22;ZNF510;ZNF260;RIOK2;ZNF761;ZNF614;ZNF480;ZNF816;TSN;ZNF283;TAF9;UTP18;ZHX1;ZNF41;LARP4;ZFP69,19,0.0,exp01_blood-coregtor-r1,0.38012,0.38986,0.43665,2.15332,2.35389,2.66568,0.60076,1.42264,0.57835,,,,
dd4053c08f2d,ABHD11,GPANK1;CERS5;ZBTB45;VPS72;ZNF622;ESRRA;ZNF775;NFYC;ZNF688;SIRT6;USF1;CPTP;C19orf25;ZNF524,14,0.0,exp01_blood-coregtor-r1,0.45055,0.37729,0.45604,2.29555,1.78126,2.01344,0.41699,0.98046,0.40914,,,,
381384ad456f,ABHD11-AS1,LSM6;GFI1;NR1D1;NCALD;PRDX5;GTF2A2;HES1;BATF;FOS;KLF11;MSRA;SSBP3;SHOX2;DACH1;PRDM5;ZFP1;DNTTIP1;SEMA4A;NMI,19,0.362,exp01_blood-coregtor-r1,0.42008,0.4269,0.4152,1.26663,2.57321,1.56485,0.37201,1.14255,0.33794,,,,
3dbda239bd71,ABHD12,NOC2L;DAZAP1;SND1;NELFA;SSRP1;LAS1L;FOXP4;PPP5C;HMGXB3;ZNF598;GTF2F1,11,0.0,exp01_blood-coregtor-r1,0.47273,0.50758,0.49091,14.14633,10.74298,17.37881,0.36034,1.03038,0.34475,,,,
aae48bc07d63,ABHD12B,PBX2;AHR;ZBTB37,3,0.3823,exp01_blood-coregtor-r1,0.44444,0.33333,0.44444,0.82289,0.0,1.90532,0.55797,1.69043,0.50183,,,,
5650a3569fee,ABHD13,TSNAX;TBL1XR1;RBM7;RB1;GABPA;PRKAA1;DR1;SP3;ZNF518A;ZNF267,10,0.0,exp01_blood-coregtor-r1,0.4963,0.42593,0.5,5.94844,3.22631,5.19977,0.45137,1.25275,0.41181,,,,
43c6161e8674,ABHD14A,ZNF48;IRF3;ASPSCR1;RUVBL1;GTPBP6;TRMT1;POLD2;NMRAL1;LAS1L;DUS3L,10,0.0,exp01_blood-coregtor-r1,0.48889,0.47593,0.4963,4.4691,5.80487,6.00954,0.36737,0.93139,0.35735,,,,
db8ed81657e8,ABHD14B,LAS1L;BRF1;RPS4X;IRF3;GATA3;ZBTB4;TRIM28;ZNF76;NFATC1;DAZAP1;SP140;ZNF575;NCALD;NELFA;SOX13;RUVBL1;POLD2;ZFPM1;GTPBP6;KDM2B,20,0.0,exp01_blood-coregtor-r1,0.46579,0.45614,0.47368,6.12115,5.41159,6.96497,0.37958,1.10797,0.34933,,,,
cd9e71424782,ABHD15,ABL1;ZNF76;KDM2B;HMGXB3;SIRT6;ZNF831;RFX5;DNMT1;NELFA;ILF3;NR1I2;NFATC2;ZBTB4;STAT4;TOB2;NFX1;HIRIP3;ZNF598;CUX2;NONO;AHDC1;PATZ1;ZBTB40;ZFHX2;HNRNPA1;ETS1;HOXB4;ZNF133;DAZAP1;ZBTB5;HOXB7;PBX3;FOXM1;LAS1L;HOXA4;ZNF367;ZNF579;YBX1;RUVBL1;RNASEH2C;GATA3;HNRNPA0;NAP1L1,43,0.0,exp01_blood-coregtor-r1,0.44998,0.4521,0.47084,9.1596,7.66001,9.26372,0.43704,1.20586,0.4114,,,,
84f52a77224c,ABHD16A,MNT;ZNF687;SRF;TSC22D4;NFYC;ANXA11;STAT5B;PIK3C3;RARA;PPP1R10;KDM4B;ZBED1;TRMO;ATF6;ACAA1;MLX;DUSP22;CYB5R1,18,0.5166,exp01_blood-coregtor-r1,0.49891,0.44662,0.49564,3.09796,3.10042,2.42492,0.34158,1.00351,0.33006,,,,
