cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
fbf9ab6c5f53,A1BG,ZRSR2;MIOS,2,0.3289,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,1.52176,0.3376,0.84933,0.35979,,,,
d2c193b96bf1,A1BG-AS1,ZBTB46;LMO2;ZNF841,3,0.0853,exp01_bladder-coregtor-r1,0.38889,0.38889,0.38889,0.15194,0.63511,0.1603,0.49529,1.29135,0.47006,,,,
f8b45d589619,A2M,GLI3;ONECUT3,2,0.1424,exp01_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,0.99594,0.0,0.56065,1.59345,0.53514,,,,
d25f4f65ff2e,A2M-AS1,SOX10;ZNF133,2,0.2097,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,1.01154,0.51895,1.36358,0.51118,,,,
783002fa8415,A2ML1,FOXH1;RPL35,2,0.3445,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.28145,0.0,0.2316,0.26409,0.92434,0.21222,,,,
f89f4159be63,A2MP1,FOXD3;ZNF467,2,0.1866,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.64961,0.0,0.67592,0.73323,1.80388,0.69463,,,,
e80f48d970c4,A3GALT2,ZNF598;ZNF175,2,0.3913,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,0.52052,0.31007,0.77822,0.32295,,,,
f74da5d306ef,A4GALT,NPDC1;AR,2,0.1863,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.42463,0.0,0.56225,0.23097,0.41074,0.29986,,,,
1e1f3abe5800,A4GNT,HOXA10;METTL3,2,0.2675,exp01_bladder-coregtor-r1,0.5,0.5,0.5,19.72339,3.92853,3.27435,0.40265,1.34916,0.32864,,,,
8fcf3453acb8,AAAS,ZNF576;ZNF343;ZNF239,3,0.2517,exp01_bladder-coregtor-r1,0.38889,0.27778,0.33333,0.62026,0.0,0.0,0.90255,1.98467,0.83051,,,,
effd79a43a4a,AACS,ZC3H7A;ZNF462,2,0.4009,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.63701,1.18256,0.59944,,,,
e6a95baa7dea,AADAC,ZNF713;RXRG,2,0.416,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.66681,1.79663,0.63443,,,,
00a636872184,AADACL2,ZNF827;KDM2A,2,0.4548,exp01_bladder-coregtor-r1,0.5,0.5,0.5,3.32061,1.61835,3.17164,0.47545,1.54945,0.4171,,,,
eef161f97751,AADACL4,FOXN2;ZNF552,2,0.3641,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.82959,1.90757,0.82464,,,,
54b40ad9e72b,AADAT,ZNF280B;HDAC1,2,0.2935,exp01_bladder-coregtor-r1,0.33333,0.5,0.5,0.0,0.24247,1.33855,0.29892,0.87753,0.28501,,,,
88016b816618,AAGAB,TRIB3;TRIB2,2,0.2069,exp01_bladder-coregtor-r1,0.5,0.5,0.5,8.40524,23.77837,8.31261,0.62139,3.05996,0.55201,,,,
1fabb4b862c5,AAK1,ZNF561;ZNF624,2,0.1893,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.85724,2.73374,3.70824,0.93712,2.18913,0.92174,,,,
5ed026135e03,AAMDC,DGCR8;R3HDM2,2,0.1798,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,1.20811,0.0,1.06488,0.40705,0.84134,0.42841,,,,
360cd1b06f49,AAMP,ZNF622;ZNF324;ZNF3;PPP5C;KMT2B,5,0.1118,exp01_bladder-coregtor-r1,0.45,0.4,0.46667,1.25144,0.91978,2.94281,0.43253,1.04466,0.42113,,,,
e8c08d95495a,AANAT,ISL1;ZBTB6;DRAP1,3,0.2606,exp01_bladder-coregtor-r1,0.44444,0.38889,0.44444,1.2546,0.73377,1.1874,0.41179,1.35486,0.34958,,,,
4df5dcd02365,AAR2,ZNF536;ACO1;ZNF777;DPF2;HOXB7;TEAD3;DNTTIP1;ETS1,8,0.1672,exp01_bladder-coregtor-r1,0.47024,0.38095,0.47619,7.39424,0.91671,5.82149,0.47274,1.25784,0.44431,,,,
4b58508f4ec9,AARD,ZBTB7A;THOC2,2,0.2179,exp01_bladder-coregtor-r1,0.5,0.5,0.5,24.00123,0.75019,12.99546,0.37163,1.34557,0.26124,,,,
6983682e117a,AARS1,RBM42;TFE3;EEF1D,3,0.1121,exp01_bladder-coregtor-r1,0.5,0.5,0.5,8.94405,0.97395,6.89892,0.44275,0.98019,0.42692,,,,
1a899702d7c4,AARS2,ZNF785;IRF3;ZBTB48;E2F5,4,0.3285,exp01_bladder-coregtor-r1,0.5,0.38889,0.5,2.59926,1.02562,1.65013,0.63613,1.63971,0.59242,,,,
f5b966c6ddab,AARSD1,RXRB;LAS1L;UQCRB;ATF4,4,0.2125,exp01_bladder-coregtor-r1,0.47222,0.5,0.47222,1.06777,11.40897,1.74037,0.31379,1.01354,0.28561,,,,
ec1360b12606,AARSD1P1,SF1;SFPQ;GTF3A;ZNF596;ZNF26,5,0.0769,exp01_bladder-coregtor-r1,0.41667,0.45,0.45,9.86437,11.90986,13.49743,0.53053,1.2123,0.50804,,,,
6be64658de41,AASDH,BPTF;NFXL1;KDM5A;MGA,4,0.2099,exp01_bladder-coregtor-r1,0.5,0.55556,0.5,37.30823,16.90226,21.02399,0.58327,1.57459,0.5504,,,,
7c50e060111b,AASDHPPT,ZBTB1;RREB1,2,0.2694,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.95296,0.0,12.73176,0.57905,2.21401,0.43819,,,,
d6df61b33968,AASS,ZNF219;NR2F1,2,0.2365,exp01_bladder-coregtor-r1,0.5,0.5,0.5,25.9747,0.90858,5.49905,0.82631,2.42819,0.73927,,,,
557a3ca09220,AATBC,HOXB7;TP63,2,0.2858,exp01_bladder-coregtor-r1,0.5,0.5,0.33333,1.5367,2.90767,0.0,0.57443,1.74773,0.51813,,,,
acf64a59ac48,AATF,ZNF32;GATA5,2,0.255,exp01_bladder-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.62902,1.55923,0.61698,,,,
116612f2bc3c,AATK,SOX8;SOX10;RXRG;LMX1B,4,0.3443,exp01_bladder-coregtor-r1,0.44444,0.66667,0.38889,4.66055,9.15776,0.534,0.65704,2.24439,0.54426,,,,
4300fbfb47f9,ABAT,LEF1;PPARG,2,0.2559,exp01_bladder-coregtor-r1,0.5,0.5,0.5,12.42945,66.46746,8.77463,0.59002,2.52308,0.40034,,,,
8f6fd04cd6a1,ABCA1,NR2C1;ZNF548,2,0.3371,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.59605,1.91182,1.6445,0.67738,1.82822,0.63036,,,,
84e7a98f2e00,ABCA10,E2F3;CENPB,2,0.2701,exp01_bladder-coregtor-r1,0.5,0.5,0.5,0.49454,0.90801,0.47286,0.58867,1.52467,0.54241,,,,
695b5e785bec,ABCA11P,ZNF556;ZNF74,2,0.3642,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.62828,1.96949,1.57451,0.84329,1.99594,0.82435,,,,
3deaad2f9131,ABCA12,TPPP;ZNF772,2,0.3079,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,4.04489,0.0,3.93589,0.26565,0.58758,0.29237,,,,
13592cc2dd95,ABCA13,GTF2A2;RUNX3,2,0.3468,exp01_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,2.38339,0.0,0.4068,1.4783,0.31784,,,,
04900ae72322,ABCA17P,ZNF589;CLOCK,2,0.3703,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.43948,1.26545,0.4094,,,,
3509a5234624,ABCA2,CTBP1;ZNF667;USF2,3,0.3435,exp01_bladder-coregtor-r1,0.44444,0.44444,0.44444,6.09478,4.64966,2.4473,0.50645,1.44884,0.44195,,,,
528acbeede9a,ABCA3,TGIF1;CFL2,2,0.1678,exp01_bladder-coregtor-r1,0.5,0.5,0.5,0.70196,0.37854,0.73168,0.11167,0.32344,0.15309,,,,
ddefaf0fb644,ABCA4,EGR2;ZNF226,2,0.3483,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,0.99343,0.45477,1.12672,0.47834,,,,
4287716b8f71,ABCA5,KLF3;RBM22,2,0.1292,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.41881,0.0,1.23297,0.42812,1.04832,0.39607,,,,
3d58f0bf70cb,ABCA6,ZNF813;ZNF595,2,0.3089,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,2.57527,0.0,2.38943,0.94866,2.28823,0.9353,,,,
46b0dc04f3e3,ABCA7,ZNF737;ETV7;IRF5;SIX4;ZNF320;IRF2;HNF4G;ZNF774;E2F7,9,0.1342,exp01_bladder-coregtor-r1,0.38889,0.37963,0.39352,0.44946,2.30889,0.83869,0.65861,1.82852,0.61735,,,,
76a870ee6c00,ABCA8,FOXP1;HOXB7,2,0.111,exp01_bladder-coregtor-r1,0.33333,0.5,0.5,0.0,4.19257,0.61534,0.59507,2.13367,0.4662,,,,
65a923ea273c,ABCA9,ZNF304;ZNF827;SRRM3,3,0.2442,exp01_bladder-coregtor-r1,0.38889,0.33333,0.38889,0.74666,0.0,0.68706,0.38049,1.07034,0.3469,,,,
eac64f141f22,ABCA9-AS1,GLI4;GABPA,2,0.4498,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.72673,1.76113,0.70266,,,,
6f1e08fc1047,ABCB1,DACH1;SOX5;NR5A2;ESR2;ELK3,5,0.2378,exp01_bladder-coregtor-r1,0.6,0.45,0.6,8.95195,4.83532,9.56031,0.64141,1.95458,0.56903,,,,
e0bb80920724,ABCB10,ATF2;ETS2,2,0.2497,exp01_bladder-coregtor-r1,0.5,0.5,0.5,7.47281,18.70796,6.56773,0.50515,1.739,0.44337,,,,
c48b8f147d8a,ABCB11,NR1D1;RFX7,2,0.5416,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.49485,1.46107,0.46335,,,,
2f93f238ff01,ABCB4,HIVEP1;KDM7A,2,0.4158,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,1.73179,0.0,1.40113,0.45128,1.17923,0.43247,,,,
478946873d46,ABCB5,ZNF572;APEX1,2,0.3774,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.13575,0.0,0.10676,0.34699,0.92434,0.32799,,,,
3380f851d19b,ABCB6,ZNF485;SNRNP70,2,0.3513,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,11.96261,0.0,12.8736,0.33787,0.78282,0.32491,,,,
091108dd4a91,ABCB7,ZNF585B;TCF7L2,2,0.1791,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.33123,0.99503,0.30081,,,,
94bf227397cc,ABCB8,ARG2;ZNF763;EEF1D,3,0.3376,exp01_bladder-coregtor-r1,0.36111,0.44444,0.38889,0.20276,1.57624,0.45846,0.31437,0.85963,0.3003,,,,
79e4e3bdfccb,ABCB9,FOXD3;DLX2,2,0.087,exp01_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,23.73876,0.0,0.82525,2.35217,0.75607,,,,
f90a13f522b3,ABCC1,ZNF233;ZNF548,2,0.134,exp01_bladder-coregtor-r1,0.25,0.5,0.33333,0.0,2.90971,0.0,0.98255,2.24251,0.9414,,,,
4939c79998b6,ABCC10,TCF3;FBXL19;JRK;HOXB6;ZNF774;ATF6B;ZNF443,7,0.0844,exp01_bladder-coregtor-r1,0.4127,0.38889,0.4127,1.07136,0.88031,1.15655,0.5529,1.35424,0.52951,,,,
1f54ed91fe4e,ABCC11,SIX4;DMRTA1,2,0.2845,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.57127,2.1015,0.48471,,,,
a0cc250bb3fe,ABCC2,ZNF837;CD59,2,0.4001,exp01_bladder-coregtor-r1,0.33333,0.25,0.5,0.0,0.0,0.47706,0.2063,0.43494,0.23815,,,,
06e29cb68715,ABCC3,ZNF771;TMEM33,2,0.2892,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.45229,0.0,1.60914,0.14372,0.38239,0.20142,,,,
b360a7362b15,ABCC4,HLCS;GLIS2,2,0.1745,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.24171,0.47278,0.27454,,,,
3ec53d31c213,ABCC5,ZNF726;CYB5R1,2,0.2129,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,1.1368,0.20709,0.41599,0.25923,,,,
57eec967e1ff,ABCC6,ZNF263;SOX8,2,0.3976,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.4526,1.36501,0.45182,,,,
99e54f46ecbc,ABCC6P2,HDAC3;CEBPD,2,0.4818,exp01_bladder-coregtor-r1,1.0,1.0,1.0,25.05198,81.20292,9.13546,0.40577,1.44554,0.29735,,,,
7951ffc090e9,ABCC8,ZNF519;ZHX2,2,0.527,exp01_bladder-coregtor-r1,0.25,0.33333,0.25,0.0,0.0,0.0,0.66868,1.58476,0.65715,,,,
fc46235d3c09,ABCC9,MAFG;ZNF248,2,0.4736,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,1.59852,0.84619,1.96986,0.78179,,,,
8cd755789824,ABCD1,NFE2L1;POU5F1B,2,0.2121,exp01_bladder-coregtor-r1,0.0,0.33333,0.0,0.0,0.0,0.0,0.46161,1.26793,0.4674,,,,
c2e1a803a51a,ABCD2,EN2;GLI2,2,0.3185,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.53872,11.19448,1.64476,0.53358,2.05553,0.43397,,,,
c4af3bf1df5b,ABCD3,HES2;HDAC1;ZNF283,3,0.2131,exp01_bladder-coregtor-r1,0.38889,0.11111,0.36111,0.35587,0.0,0.25707,0.46259,1.35081,0.42101,,,,
67b781b346ae,ABCD4,PHF20;ZFP92,2,0.3694,exp01_bladder-coregtor-r1,0.0,0.25,0.33333,0.0,0.0,0.0,0.57789,1.39498,0.5558,,,,
2252075e4ce3,ABCE1,KLF16;CPEB1,2,0.2352,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,14.33865,0.0,15.86455,0.36272,0.8385,0.35707,,,,
3eeb86b85786,ABCF1,ABCF2;NOC2L;USP39;SSRP1;E2F4,5,0.2163,exp01_bladder-coregtor-r1,0.5,0.55,0.6,37.12302,12.32543,38.50666,0.32187,0.99219,0.3113,,,,
0743c8824c73,ABCF3,HMGXB3;ZNF513;ACAA1,3,0.1785,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.18466,0.36684,0.29571,,,,
7ed1d9c25a48,ABCG1,MORN1;ZNF587,2,0.2472,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,1.53176,0.0,1.5426,0.0,0.0,0.0,,,,
1c507343566b,ABCG2,DACH1;ZNF536;FOXL1;ADARB1;SOX5;TET1,6,0.1386,exp01_bladder-coregtor-r1,0.56667,0.44444,0.6,5.56154,1.60401,9.33416,0.47342,1.41218,0.43247,,,,
1edb4ecaeb49,ABCG4,ZFPM1;P4HB,2,0.3664,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.57182,0.65479,1.51898,0.19736,0.66235,0.17706,,,,
68821be6cfbc,ABHD1,BRF2;ZNF384,2,0.3007,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.78152,0.0,0.87607,0.41814,1.27925,0.38156,,,,
608e6403c595,ABHD10,ZNF180;ZNF30;ZNF415;ZNF684;ZNF225,5,0.1519,exp01_bladder-coregtor-r1,0.375,0.5,0.4,0.72828,2.76091,0.97218,0.89471,2.12137,0.86149,,,,
e35a85a9b9ae,ABHD11,TBX3;ID1,2,0.227,exp01_bladder-coregtor-r1,0.33333,0.5,0.5,0.0,17.51466,1.61795,0.47058,1.92876,0.30718,,,,
dc81e76efb0e,ABHD11-AS1,STAT2;ZGPAT,2,0.3645,exp01_bladder-coregtor-r1,0.5,0.5,0.5,2.07255,0.27742,4.13601,0.61597,1.73972,0.54545,,,,
f4e8e815e00d,ABHD12,ZNF816;NFKB2,2,0.2512,exp01_bladder-coregtor-r1,0.33333,0.5,0.5,0.0,0.58403,1.05311,0.57117,1.53678,0.57519,,,,
12da37b65519,ABHD12B,ZNF486;TRAF4,2,0.2044,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.2584,0.59784,0.30921,,,,
83b276ad9d2c,ABHD13,TIGD4;ZNF711,2,0.2664,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.6915,1.21812,0.67428,,,,
539471be063b,ABHD14A,IKZF4;CXXC5,2,0.2416,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.67744,1.89246,0.60565,,,,
2f3a06454102,ABHD14B,HOXA6;SOD1,2,0.4637,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.15868,0.54453,0.1791,,,,
6f72775f5c20,ABHD15,ZNF296;SEMA4A,2,0.0776,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.27939,1.08522,0.21842,,,,
ab80c5cf50f8,ABHD16A,SOD1;NR3C2,2,0.2754,exp01_bladder-coregtor-r1,0.5,0.5,0.5,3.1724,19.48091,2.53154,0.26333,0.73374,0.25905,,,,
4886d57de4b0,ABHD17A,BAD;SCAND1;HMG20B;ZNF579;HES6,5,0.2452,exp01_bladder-coregtor-r1,0.43333,0.36667,0.45,0.69572,0.19619,1.08109,0.41292,0.76561,0.42358,,,,
5b9c308ee8fa,ABHD17AP1,ZNF770;ZNF224,2,0.3173,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.05638,1.76676,1.02291,0.7583,1.78687,0.74279,,,,
29993ca8c6f8,ABHD17AP3,ELF2;GLIS1;C19orf25,3,0.3391,exp01_bladder-coregtor-r1,0.44444,0.38889,0.44444,0.76947,0.49716,0.95762,0.52927,0.9897,0.57528,,,,
253142332ad8,ABHD17AP6,ZBTB43;TBX1,2,0.336,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,1.90605,0.0,1.55577,0.27982,0.72074,0.31861,,,,
dbfa828ef715,ABHD17B,DRAP1;RXRA,2,0.2694,exp01_bladder-coregtor-r1,0.5,0.5,0.5,2.05305,5.43423,2.5955,0.44225,1.61003,0.36143,,,,
188696647be1,ABHD17C,HDAC2;HDAC1;FOXA1,3,0.3314,exp01_bladder-coregtor-r1,0.66667,0.83333,0.66667,120.50507,75.78001,10.56381,0.59658,2.77986,0.48043,,,,
65d581a47ace,ABHD18,ZNF736;ATF2,2,0.3776,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.32649,0.93704,0.34742,,,,
39baa66e89d3,ABHD2,PRDM4;HIF1A,2,0.5386,exp01_bladder-coregtor-r1,0.5,0.5,0.5,4.2638,2.25716,6.34076,0.45693,1.5328,0.38362,,,,
118252b82ca7,ABHD3,HOXB6;ZNF334,2,0.2633,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.7797,1.75947,0.7803,,,,
a75d3742b041,ABHD4,ZNF680;ZNF32,2,0.3158,exp01_bladder-coregtor-r1,0.33333,0.25,0.25,0.0,0.0,0.0,0.94828,2.30888,0.9314,,,,
89501dbd7f97,ABHD5,ATF6;ELK1;ILF2;BCL6;PUM3;E2F3,6,0.1016,exp01_bladder-coregtor-r1,0.56667,0.51111,0.56667,7.33702,6.01275,6.82983,0.48825,1.31468,0.44447,,,,
d037b6734202,ABHD6,DLX6;PPP5C,2,0.2723,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.60946,0.55572,0.53331,0.14266,0.36258,0.19185,,,,
3141011bd584,ABHD8,FOXO4;FLI1,2,0.2741,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.10548,0.31374,2.3657,0.72155,2.07491,0.66706,,,,
fadbdd87f0b6,ABI1,RCOR1;ESRP1,2,0.272,exp01_bladder-coregtor-r1,0.5,0.5,0.5,0.75267,2.42372,0.91021,0.40122,1.05952,0.35531,,,,
31a0177f7273,ABI2,TERF1;ZNF569;PBX3;PRKAA2;ZBTB26,5,0.143,exp01_bladder-coregtor-r1,0.48333,0.4,0.46667,1.28626,0.86881,1.09541,0.37486,1.11873,0.34069,,,,
94ddcdd8bac6,ABI3,TRIB3;MYBL1,2,0.2816,exp01_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,3.08122,0.0,0.32134,1.00782,0.26496,,,,
dc52ebecf7e8,ABI3BP,MYC;AHCTF1,2,0.2098,exp01_bladder-coregtor-r1,1.0,0.5,1.0,16.70589,11.49558,13.74384,0.28873,1.10018,0.25863,,,,
1016fa5e762d,ABITRAM,PDCD11;ZNF146,2,0.2985,exp01_bladder-coregtor-r1,0.5,0.5,0.5,19.59181,0.54976,10.91446,0.47966,0.81239,0.50138,,,,
67eaaa905cbd,ABL2,NUP107;VENTX,2,0.2776,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,0.5848,0.0,0.92581,0.14855,0.36169,0.21566,,,,
6ed9a9437950,ABLIM1,THAP11;ZNF771,2,0.2922,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,2.16828,0.82649,2.12025,0.75389,,,,
6866979adcd5,ABLIM2,RFXANK;ZNF202;SMUG1,3,0.4523,exp01_bladder-coregtor-r1,0.38889,0.33333,0.38889,0.14132,0.0,0.17312,0.4482,1.00413,0.43935,,,,
ab4a14719f3f,ABLIM3,HMG20A;SOX13,2,0.473,exp01_bladder-coregtor-r1,0.5,0.5,0.5,7.04751,1.13489,8.88783,0.5243,1.16407,0.51178,,,,
5f275a661cc3,ABO,ZNF737;NR2F6,2,0.2439,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.74153,1.98732,0.71119,,,,
f56b1b852922,ABR,TFCP2L1;ZBTB8B;ZNF90;ZNF440;HHAT;ETV3;MSI2;CYB5R1,8,0.1159,exp01_bladder-coregtor-r1,0.3631,0.33631,0.38393,0.32528,0.18441,0.7343,0.42616,1.0399,0.42609,,,,
2715ad4a5df9,ABRA,GLI2;TAF9,2,0.5186,exp01_bladder-coregtor-r1,1.0,1.0,1.0,1.22517,2.95266,1.03474,0.35747,1.12479,0.32567,,,,
a57643df9e02,ABRACL,ZNF816;RARG,2,0.2821,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.52788,1.42873,0.53228,,,,
165acca65669,ABRAXAS1,ZNF780A;ZNF555,2,0.212,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,1.82754,0.0,6.49254,0.94673,2.06756,0.93508,,,,
9708a3af1617,ABRAXAS2,HMGXB4;RAB7A;CCDC25,3,0.1421,exp01_bladder-coregtor-r1,0.5,0.38889,0.5,4.36285,0.10216,4.32176,0.26747,0.76268,0.26982,,,,
fd283205a7dd,ABT1,MAFB;HMGXB3,2,0.2254,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.21817,0.48541,0.33242,,,,
724d8a77c111,ABTB1,PUM3;ZNF487,2,0.1251,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.39412,0.95969,0.34756,,,,
b270018f50c4,ABTB2,HIF1A;ZNF829,2,0.5144,exp01_bladder-coregtor-r1,0.5,0.5,0.5,2.38576,0.29779,1.06818,0.40193,1.09265,0.3665,,,,
396ff7460fb1,ACAA2,DNTTIP1;ABL1;TEAD3;UGP2,4,0.1527,exp01_bladder-coregtor-r1,0.44444,0.41667,0.5,5.26816,0.79074,2.84144,0.26724,0.73829,0.27297,,,,
3807c011b36e,ACACA,TRAF4;PBX4,2,0.3535,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,1.89683,0.0,2.02038,0.22408,0.53301,0.26067,,,,
99402f4f056d,ACACB,ZNF142;HOXB9,2,0.1834,exp01_bladder-coregtor-r1,0.5,0.33333,0.5,2.16366,0.0,2.11372,0.5923,1.4504,0.61419,,,,
f04ff0cca476,ACAD10,ELF3;CCNT2,2,0.6717,exp01_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,1.63639,0.0,0.40086,1.13351,0.3907,,,,
c94263f7a217,ACAD11,TFAM;ZNF451,2,0.2489,exp01_bladder-coregtor-r1,0.5,0.5,0.5,0.3258,0.23706,1.84471,0.34263,0.96465,0.33381,,,,
21abc3984b10,ACAD8,IRF9;TRIP10,2,0.3228,exp01_bladder-coregtor-r1,0.5,0.5,0.33333,0.6771,0.17415,0.0,0.35786,0.69296,0.3639,,,,
14e4f2fd0a30,ACAD9,ZNF69;ZSCAN2,2,0.2999,exp01_bladder-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.81772,1.9762,0.814,,,,
35ce8bff9c63,ACADL,MSX2;CSNK2B,2,0.2507,exp01_bladder-coregtor-r1,0.5,0.5,0.5,1.6527,0.50077,0.81501,0.3376,1.10525,0.28942,,,,
8a40943b27a0,ACADM,HOXB7;NFXL1;ZBTB8B,3,0.2415,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.75117,1.86879,0.73034,,,,
6a11afa901db,ACADS,LUZP1;BHLHE22;HADHB,3,0.2538,exp01_bladder-coregtor-r1,0.16667,0.38889,0.44444,3.43327,0.18785,6.48776,0.15655,0.46855,0.1752,,,,
6ad49c73de27,ACADSB,TFAM;GATAD1,2,0.1457,exp01_bladder-coregtor-r1,0.5,0.5,0.5,15.35208,0.36401,9.52521,0.29479,0.73815,0.32339,,,,
7d668a5c6bbb,ACADVL,MBD1;CXXC1;MEF2B,3,0.3257,exp01_bladder-coregtor-r1,0.44444,0.61111,0.44444,7.38169,5.51868,1.95274,0.53269,1.58461,0.48971,,,,
debc1ca3fe15,ACAN,BATF3;ZNF211,2,0.4958,exp01_bladder-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.66147,1.73324,0.64982,,,,
ebd3d5f47279,ACAP1,STAT2;TBX6,2,0.1164,exp01_bladder-coregtor-r1,0.33333,0.5,0.33333,0.0,2.16784,0.0,0.57207,1.48279,0.55744,,,,
060157aba445,ACAP2,SP3;PRKAA1;GABPA;DR1;NCOA2,5,0.1353,exp01_bladder-coregtor-r1,0.53333,0.53333,0.55,7.2985,5.53932,4.36156,0.46506,1.46299,0.40975,,,,
b8524808a837,ACAP2-IT1,SMAD1;POU5F1B,2,0.2708,exp01_bladder-coregtor-r1,0.0,0.33333,0.0,0.0,0.0,0.0,0.48252,1.40571,0.47198,,,,
1f332ad67b3b,ACAP3,P4HB;VPS4B,2,0.0793,exp01_bladder-coregtor-r1,0.5,0.5,0.5,4.65883,0.41213,10.80674,0.28854,1.02975,0.2391,,,,
d3e2e685e3bf,ACAT1,ACO1;TAGLN2;TFAP2A,3,0.0441,exp01_bladder-coregtor-r1,0.5,0.5,0.5,3.26309,0.81356,3.66382,0.24057,0.69843,0.23699,,,,
8d7d2136fb39,ACAT2,SREBF2;ZNF45,2,0.2586,exp01_bladder-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,0.9042,0.43654,1.17974,0.39403,,,,
