cluster_uid,target,sources,n_sources,silhouette_score,note
65d581a47ace,ABHD18,ZNF736;ATF2,2,0.3776,exp01_bladder-coregtor-r1
39baa66e89d3,ABHD2,PRDM4;HIF1A,2,0.5386,exp01_bladder-coregtor-r1
118252b82ca7,ABHD3,HOXB6;ZNF334,2,0.2633,exp01_bladder-coregtor-r1
a75d3742b041,ABHD4,ZNF680;ZNF32,2,0.3158,exp01_bladder-coregtor-r1
89501dbd7f97,ABHD5,ATF6;ELK1;ILF2;BCL6;PUM3;E2F3,6,0.1016,exp01_bladder-coregtor-r1
d037b6734202,ABHD6,DLX6;PPP5C,2,0.2723,exp01_bladder-coregtor-r1
3141011bd584,ABHD8,FOXO4;FLI1,2,0.2741,exp01_bladder-coregtor-r1
fadbdd87f0b6,ABI1,RCOR1;ESRP1,2,0.272,exp01_bladder-coregtor-r1
31a0177f7273,ABI2,TERF1;ZNF569;PBX3;PRKAA2;ZBTB26,5,0.143,exp01_bladder-coregtor-r1
94ddcdd8bac6,ABI3,TRIB3;MYBL1,2,0.2816,exp01_bladder-coregtor-r1
dc52ebecf7e8,ABI3BP,MYC;AHCTF1,2,0.2098,exp01_bladder-coregtor-r1
1016fa5e762d,ABITRAM,PDCD11;ZNF146,2,0.2985,exp01_bladder-coregtor-r1
67eaaa905cbd,ABL2,NUP107;VENTX,2,0.2776,exp01_bladder-coregtor-r1
6ed9a9437950,ABLIM1,THAP11;ZNF771,2,0.2922,exp01_bladder-coregtor-r1
6866979adcd5,ABLIM2,RFXANK;ZNF202;SMUG1,3,0.4523,exp01_bladder-coregtor-r1
ab4a14719f3f,ABLIM3,HMG20A;SOX13,2,0.473,exp01_bladder-coregtor-r1
5f275a661cc3,ABO,ZNF737;NR2F6,2,0.2439,exp01_bladder-coregtor-r1
f56b1b852922,ABR,TFCP2L1;ZBTB8B;ZNF90;ZNF440;HHAT;ETV3;MSI2;CYB5R1,8,0.1159,exp01_bladder-coregtor-r1
2715ad4a5df9,ABRA,GLI2;TAF9,2,0.5186,exp01_bladder-coregtor-r1
a57643df9e02,ABRACL,ZNF816;RARG,2,0.2821,exp01_bladder-coregtor-r1
165acca65669,ABRAXAS1,ZNF780A;ZNF555,2,0.212,exp01_bladder-coregtor-r1
9708a3af1617,ABRAXAS2,HMGXB4;RAB7A;CCDC25,3,0.1421,exp01_bladder-coregtor-r1
fd283205a7dd,ABT1,MAFB;HMGXB3,2,0.2254,exp01_bladder-coregtor-r1
724d8a77c111,ABTB1,PUM3;ZNF487,2,0.1251,exp01_bladder-coregtor-r1
b270018f50c4,ABTB2,HIF1A;ZNF829,2,0.5144,exp01_bladder-coregtor-r1
396ff7460fb1,ACAA2,DNTTIP1;ABL1;TEAD3;UGP2,4,0.1527,exp01_bladder-coregtor-r1
3807c011b36e,ACACA,TRAF4;PBX4,2,0.3535,exp01_bladder-coregtor-r1
99402f4f056d,ACACB,ZNF142;HOXB9,2,0.1834,exp01_bladder-coregtor-r1
f04ff0cca476,ACAD10,ELF3;CCNT2,2,0.6717,exp01_bladder-coregtor-r1
c94263f7a217,ACAD11,TFAM;ZNF451,2,0.2489,exp01_bladder-coregtor-r1
21abc3984b10,ACAD8,IRF9;TRIP10,2,0.3228,exp01_bladder-coregtor-r1
14e4f2fd0a30,ACAD9,ZNF69;ZSCAN2,2,0.2999,exp01_bladder-coregtor-r1
35ce8bff9c63,ACADL,MSX2;CSNK2B,2,0.2507,exp01_bladder-coregtor-r1
8a40943b27a0,ACADM,HOXB7;NFXL1;ZBTB8B,3,0.2415,exp01_bladder-coregtor-r1
6a11afa901db,ACADS,LUZP1;BHLHE22;HADHB,3,0.2538,exp01_bladder-coregtor-r1
6ad49c73de27,ACADSB,TFAM;GATAD1,2,0.1457,exp01_bladder-coregtor-r1
7d668a5c6bbb,ACADVL,MBD1;CXXC1;MEF2B,3,0.3257,exp01_bladder-coregtor-r1
debc1ca3fe15,ACAN,BATF3;ZNF211,2,0.4958,exp01_bladder-coregtor-r1
ebd3d5f47279,ACAP1,STAT2;TBX6,2,0.1164,exp01_bladder-coregtor-r1
060157aba445,ACAP2,SP3;PRKAA1;GABPA;DR1;NCOA2,5,0.1353,exp01_bladder-coregtor-r1
b8524808a837,ACAP2-IT1,SMAD1;POU5F1B,2,0.2708,exp01_bladder-coregtor-r1
1f332ad67b3b,ACAP3,P4HB;VPS4B,2,0.0793,exp01_bladder-coregtor-r1
d3e2e685e3bf,ACAT1,ACO1;TAGLN2;TFAP2A,3,0.0441,exp01_bladder-coregtor-r1
8d7d2136fb39,ACAT2,SREBF2;ZNF45,2,0.2586,exp01_bladder-coregtor-r1
9d6bdc97c389,ACBD3,ZNF146;AGGF1,2,0.1977,exp01_bladder-coregtor-r1
ebe36f42740d,ACBD4,ZNF226;JAZF1,2,0.1872,exp01_bladder-coregtor-r1
78cd49a1dd35,ACBD5,BCL11B;AGGF1,2,0.224,exp01_bladder-coregtor-r1
dac82ee6ed92,ACBD6,CERS5;BRF1;ZNF875;ZNF251,4,0.1793,exp01_bladder-coregtor-r1
ad50002db85e,ACBD7,RREB1;RAB14,2,0.1905,exp01_bladder-coregtor-r1
ce124f015027,ACCS,ZNF76;ZNF226;ZNF26,3,0.2014,exp01_bladder-coregtor-r1
871a1a11da9e,ACD,ZNF32;HSF4,2,0.1045,exp01_bladder-coregtor-r1
5c5722464a63,ACE,AHCTF1;KAT7;HOXD3;ZNF134;TBX2,5,0.2675,exp01_bladder-coregtor-r1
4888c5996abf,ACE2,FHL2;ZNF835;THRA;HOXB6;SMAD3;ZNF778;AKR1A1,7,0.2851,exp01_bladder-coregtor-r1
49db2da35898,ACER1,LSM6;ZNF341,2,0.2663,exp01_bladder-coregtor-r1
8c0b31c8e71a,ACER2,ZNF823;ZNF675,2,0.3674,exp01_bladder-coregtor-r1
3e89a7e27add,ACER3,FOXA1;TFCP2,2,0.4012,exp01_bladder-coregtor-r1
d7fefe6f664d,ACHE,RPS6KA5;RLF,2,0.4562,exp01_bladder-coregtor-r1
760a02f18aab,ACIN1,ZNF436;ZNF431,2,0.158,exp01_bladder-coregtor-r1
e6c3c1da7ed6,ACKR1,ZNF69;PUM3;CEBPB,3,0.4283,exp01_bladder-coregtor-r1
6b3e6f7e91ee,ACKR2,TAGLN2;LSM6,2,0.4166,exp01_bladder-coregtor-r1
0e7d1e0a556e,ACKR3,GADD45A;KLF2;GPAM,3,0.3125,exp01_bladder-coregtor-r1
29da47e872be,ACKR4,ZNF333;ZNF471,2,0.2147,exp01_bladder-coregtor-r1
90d5d6a7c032,ACKR4P1,ZNF791;ETV7,2,0.3892,exp01_bladder-coregtor-r1
50a14bef19e1,ACLY,ZNF613;LARP4,2,0.311,exp01_bladder-coregtor-r1
1fb86bc50ab8,ACO2,CLK1;ZNF133,2,0.2061,exp01_bladder-coregtor-r1
73634a376da4,ACOT1,TBX6;ZNF793,2,0.2073,exp01_bladder-coregtor-r1
76d7da2cc215,ACOT11,TFAP2C;APEX2,2,0.2666,exp01_bladder-coregtor-r1
5a7964aeb354,ACOT12,ZNF275;ZNF875;NR3C1,3,0.3434,exp01_bladder-coregtor-r1
3704c854882d,ACOT13,ZNF485;ZNF564,2,0.186,exp01_bladder-coregtor-r1
1f462db6bfa1,ACOT2,RBFOX2;LSM6,2,0.2293,exp01_bladder-coregtor-r1
c43a5adde45c,ACOT4,ZNF302;PTPMT1,2,0.272,exp01_bladder-coregtor-r1
f3cb71d64cad,ACOT7,ELK4;FOXP3,2,0.2182,exp01_bladder-coregtor-r1
deb435051406,ACOT8,TFAP2C;HSF4,2,0.3562,exp01_bladder-coregtor-r1
ced17e8cd444,ACOT9,AHCTF1;IRF3,2,0.4166,exp01_bladder-coregtor-r1
6574f5f33374,ACOX1,HMGB3;MYCL;VPS4B;GATA3;ELF5;EZR;EVX1;ZNF468;GTF2I;ZHX1,10,0.1213,exp01_bladder-coregtor-r1
ba39f8e3380d,ACOX2,NPAS4;HSF4;HIF1A;ZDHHC5;TMEM33;ZNF382;POU6F1;ZNF519,8,0.1126,exp01_bladder-coregtor-r1
c37648962a64,ACOX3,HMG20B;ZNF561,2,0.2575,exp01_bladder-coregtor-r1
6860eff11dcb,ACOXL,SP1;REL,2,0.0624,exp01_bladder-coregtor-r1
8211a835d4f5,ACOXL-AS1,VENTX;NKX3-1,2,0.3757,exp01_bladder-coregtor-r1
903d6c4fe6d7,ACP1,MDM2;LUZP1,2,0.2575,exp01_bladder-coregtor-r1
070a0492687d,ACP2,ZNF25;ARNTL2,2,0.2037,exp01_bladder-coregtor-r1
763df6e396aa,ACP3,FOXP1;CDX1;TULP1,3,0.328,exp01_bladder-coregtor-r1
c1998d3dd659,ACP4,SMAD6;TFDP2,2,0.4062,exp01_bladder-coregtor-r1
c7926fb84028,ACP5,MELK;IRF9,2,0.2174,exp01_bladder-coregtor-r1
d9825ac09f38,ACP6,CNOT3;ZNF195,2,0.2357,exp01_bladder-coregtor-r1
f82821c770fe,ACP7,ZNF124;ZNF222,2,0.2408,exp01_bladder-coregtor-r1
7cfde5e81f42,ACR,HES7;ZNF768,2,0.4276,exp01_bladder-coregtor-r1
d690d0116c65,ACRBP,ZNF462;MZF1,2,0.2934,exp01_bladder-coregtor-r1
09964be840df,ACRV1,FOXJ1;ATOH8,2,0.2581,exp01_bladder-coregtor-r1
b87435e81f8f,ACSBG1,NFAT5;PCK2,2,0.2462,exp01_bladder-coregtor-r1
aec78bf38b73,ACSBG2,FOXD4;ZNF160,2,0.2643,exp01_bladder-coregtor-r1
716bfe48cf90,ACSF2,ZNF66;SNAI3;ELF4;ZNF440;VDR;MSI2;TRAF4;RORC;ESRP2,9,0.1853,exp01_bladder-coregtor-r1
c69f340a6695,ACSF3,ZNF692;ZNF552,2,0.3079,exp01_bladder-coregtor-r1
eaef0c299d7b,ACSL1,NME1;ZNF253,2,0.3439,exp01_bladder-coregtor-r1
1f6fd15f01d4,ACSL3,NFXL1;ZNF853,2,0.2996,exp01_bladder-coregtor-r1
22931c6ddcbe,ACSL3-AS1,ZNF597;MYEF2;TIGD2,3,0.2518,exp01_bladder-coregtor-r1
7be55539be4d,ACSL4,SMPX;MKX,2,0.2505,exp01_bladder-coregtor-r1
98eb23d3d5ef,ACSL5,BCL11B;GTF2I,2,0.186,exp01_bladder-coregtor-r1
49ffb80d8d7c,ACSL6,ZSCAN5A;MECP2,2,0.4083,exp01_bladder-coregtor-r1
f013479ee10b,ACSM1,DRAP1;FAAP24,2,0.2039,exp01_bladder-coregtor-r1
2d76982b2321,ACSM2A,ZBTB34;ODC1;HNRNPLL,3,0.3745,exp01_bladder-coregtor-r1
763d72de58fb,ACSM2B,ZNF592;TBX3,2,0.3545,exp01_bladder-coregtor-r1
ca0ff6c9de1a,ACSM3,NNT;SALL1,2,0.3484,exp01_bladder-coregtor-r1
c7d771caada5,ACSM5,ZNF826P;ESR1,2,0.255,exp01_bladder-coregtor-r1
8a97c117ec1c,ACSM6,ZNF391;ZNF438,2,0.4672,exp01_bladder-coregtor-r1
99192c0c6364,ACSS1,HBP1;ZNF341,2,0.2509,exp01_bladder-coregtor-r1
98b97721b105,ACSS2,HMG20B;NAP1L1,2,0.2139,exp01_bladder-coregtor-r1
f7958a6b9360,ACSS3,ZNF207;HMGA2,2,0.2366,exp01_bladder-coregtor-r1
46d2bfa5da4b,ACTA1,ZBTB12;AGGF1;RORA,3,0.5637,exp01_bladder-coregtor-r1
6eab1f9d1280,ACTA2,MCTP2;HAND1,2,0.1976,exp01_bladder-coregtor-r1
7924ee1facd3,ACTA2-AS1,NR4A1;TFAP2A;ZNF471,3,0.2399,exp01_bladder-coregtor-r1
fc6afb1c51a6,ACTB,POU2F3;ZNF808,2,0.0884,exp01_bladder-coregtor-r1
45e69a135a6b,ACTBP11,ZNF681;SEMA4A;TFAP2A;ZNF641,4,0.2554,exp01_bladder-coregtor-r1
ae84f237ea05,ACTBP15,ZNF385D;E2F5,2,0.3706,exp01_bladder-coregtor-r1
532a0046dcb1,ACTBP2,ZNF503;MZF1,2,0.3099,exp01_bladder-coregtor-r1
833be4eff7b5,ACTC1,HLCS;GLYCTK,2,0.2368,exp01_bladder-coregtor-r1
9968fd320975,ACTG1,HIVEP2;ZNF813,2,0.1077,exp01_bladder-coregtor-r1
4872ef5f09ed,ACTG1P1,POLR2A;NFYC,2,0.2655,exp01_bladder-coregtor-r1
feffd30faef1,ACTG1P10,HOXC13;ZNF511,2,0.3468,exp01_bladder-coregtor-r1
0330316cb7b3,ACTG1P14,DMAP1;CPTP,2,0.2136,exp01_bladder-coregtor-r1
ed35d8d0ee5a,ACTG1P15,MAFG;HDAC2,2,0.4749,exp01_bladder-coregtor-r1
9775c63aada7,ACTG1P17,ZNF816;ARID3B,2,0.2486,exp01_bladder-coregtor-r1
f6b5a0339dba,ACTG1P20,DIDO1;MTA3,2,0.3122,exp01_bladder-coregtor-r1
390e7de57bb0,ACTG1P24,ZNF85;APEX1;FAAP24,3,0.2208,exp01_bladder-coregtor-r1
a89ae8138123,ACTG1P25,EOMES;ZNF799,2,0.2266,exp01_bladder-coregtor-r1
44bca4d78acb,ACTG1P3,ZNF334;ACAA1,2,0.1999,exp01_bladder-coregtor-r1
e2faab7c26c8,ACTG1P9,ASPSCR1;ARNTL;RBMS1,3,0.4237,exp01_bladder-coregtor-r1
18cc67306649,ACTG2,GTF3C2;ZBTB43,2,0.2215,exp01_bladder-coregtor-r1
2c5a8e55c90f,ACTL10,ZNF222;POU6F1,2,0.1445,exp01_bladder-coregtor-r1
af92132647e9,ACTL6A,GATAD2A;RAN;ATF6;ILF2;ZNF28,5,0.094,exp01_bladder-coregtor-r1
d018a40d7620,ACTN1,NFYB;ZNF71,2,0.1963,exp01_bladder-coregtor-r1
777aee866ccf,ACTN1-DT,CERS5;HNRNPC;ZNF599,3,0.2749,exp01_bladder-coregtor-r1
dcfb9b099f6d,ACTN2,ZNF787;GZF1,2,0.5268,exp01_bladder-coregtor-r1
4f522c66146b,ACTN3,SIX5;ZNF485,2,0.4455,exp01_bladder-coregtor-r1
82d11500dfc3,ACTN4,MAFK;EBF1,2,0.3497,exp01_bladder-coregtor-r1
83e1fb3e1de4,ACTN4P1,ZBTB38;GLIS3,2,0.3005,exp01_bladder-coregtor-r1
2e78cb2def52,ACTR10,GTF2A2;SNRPB2;PSMC2;VAMP3;HNRNPLL;ZNF649;ASCC1,7,0.1615,exp01_bladder-coregtor-r1
f17c7495d876,ACTR1A,MKX;ZNF711,2,0.2051,exp01_bladder-coregtor-r1
f6281ab1c669,ACTR1B,TBX5;ZNF580,2,0.3,exp01_bladder-coregtor-r1
72bfd3f700b3,ACTR2,RBM22;ILF2;POU6F1;IKZF3;PPP2R3B;CBX7;ZNF669,7,0.2395,exp01_bladder-coregtor-r1
0dc4e573132c,ACTR3,SOX15;PDCD11,2,0.2625,exp01_bladder-coregtor-r1
aebaaedd6b40,ACTR3-AS1,ZNF345;ZFP64;ZNF652;NFXL1,4,0.2655,exp01_bladder-coregtor-r1
e55cb4d31d9d,ACTR3B,ZNF394;ZNF503,2,0.371,exp01_bladder-coregtor-r1
6292925cf586,ACTR3C,ZNF296;HOXB3,2,0.1948,exp01_bladder-coregtor-r1
3a59e258e07e,ACTR5,ZNF18;ZNF544,2,0.1753,exp01_bladder-coregtor-r1
8b0b7fd30634,ACTR6,ZZZ3;PDS5A;SMC3;RBBP5;HDAC2,5,0.0569,exp01_bladder-coregtor-r1
ec1b71e1369c,ACTR8,HNF1B;ZNF658B,2,0.1267,exp01_bladder-coregtor-r1
74e2804d24a1,ACTRT3,ZNF562;VPS4B,2,0.1609,exp01_bladder-coregtor-r1
06a712aa41b8,ACVR1,AGGF1;ZNF664,2,0.1861,exp01_bladder-coregtor-r1
d10c9b69f3dd,ACVR1B,NFXL1;ZNF792;FIP1L1;PPARG;NCOA3;PCK2;ZNF468,7,0.148,exp01_bladder-coregtor-r1
bbbe9d164b3e,ACVR1C,IRX2;ZSCAN32,2,0.4204,exp01_bladder-coregtor-r1
2e544ef303b5,ACVR2A,ZNF709;ZSCAN25;MORN1;CREBZF,4,0.1516,exp01_bladder-coregtor-r1
fb6e2bf68383,ACVR2B,ZNF397;MGA,2,0.0818,exp01_bladder-coregtor-r1
0dfb0ca06444,ACVR2B-AS1,ADARB1;DBX2,2,0.2304,exp01_bladder-coregtor-r1
12bedb86ccd6,ACVRL1,ZNF676;SATB1,2,0.2193,exp01_bladder-coregtor-r1
b97e5a41d2d5,ACY1,ZNF382;ZNF165,2,0.2821,exp01_bladder-coregtor-r1
c95c685b0e29,ACYP1,KLF8;ZNF681,2,0.1827,exp01_bladder-coregtor-r1
3ffe32c736c2,ACYP2,HIC2;PRDM10,2,0.2457,exp01_bladder-coregtor-r1
95b09e68c25e,ADA,ZNF544;ZNF773,2,0.3963,exp01_bladder-coregtor-r1
a627ab783455,ADA2,ZNF217;POU6F1,2,0.4394,exp01_bladder-coregtor-r1
27b7c7015c7f,ADAD2,ZNF500;TCFL5,2,0.3792,exp01_bladder-coregtor-r1
0f5af22238b2,ADAL,KLF16;HOXB3;MCTP2,3,0.2218,exp01_bladder-coregtor-r1
01a1bd57312e,ADAM10,ZNF486;ZNF33B,2,0.1994,exp01_bladder-coregtor-r1
0b4e5d76995c,ADAM11,RPL6;ETFB,2,0.2527,exp01_bladder-coregtor-r1
8edda821239b,ADAM12,HDAC8;HOXB5,2,0.3766,exp01_bladder-coregtor-r1
28327515c549,ADAM15,ZNF133;ZNF23,2,0.2054,exp01_bladder-coregtor-r1
7f7900a992e9,ADAM17,ZNF431;CBX7,2,0.3162,exp01_bladder-coregtor-r1
4970e801b8ec,ADAM19,TFDP1;MSI1,2,0.233,exp01_bladder-coregtor-r1
