"Regulator","Target"
"MBD2","PER1"
"MBD2","ACTB"
"MBD2","GADD45B"
"MBD2","HSP90AA1"
"MBD2","VIM"
"MBD2","TGFBR2"
"TFE3","MCL1"
"TFE3","SQSTM1"
"TFE3","TKT"
"TFE3","RHOA"
"TFE3","GSTP1"
"TFE3","OGA"
"TFE3","NDRG1"
"TFE3","MAT2A"
"CTNNB1","MCL1"
"CTNNB1","SQSTM1"
"CTNNB1","HLA-E"
"CTNNB1","RHOA"
"CTNNB1","CDK4"
"CTNNB1","GSTP1"
"CTNNB1","OGA"
"CTNNB1","APP"
"CTNNB1","NDRG1"
"CTNNB1","ACTB"
"CTNNB1","PCNA"
"CTNNB1","SPARC"
"CTNNB1","MAT2A"
"CTNNB1","TNFSF10"
"CTNNB1","CD14"
"CTNNB1","HLA-DRB1"
"STAT6","MCL1"
"STAT6","SQSTM1"
"STAT6","ACTA2"
"STAT6","HLA-E"
"STAT6","RHOA"
"STAT6","OGA"
"STAT6","APP"
"STAT6","ERBB2"
"STAT6","NDRG1"
"STAT6","PER1"
"STAT6","SPARC"
"STAT6","MAT2A"
"STAT6","TNFSF10"
"STAT6","VIM"
"RELA","MCL1"
"RELA","SQSTM1"
"RELA","SUMO1"
"RELA","HLA-E"
"RELA","RHOA"
"RELA","CDK4"
"RELA","GSTP1"
"RELA","OGA"
"RELA","NFKBIA"
"RELA","APP"
"RELA","NDRG1"
"RELA","PER1"
"RELA","ACTB"
"RELA","CLU"
"RELA","SPARC"
"RELA","HSP90AA1"
"RELA","TIMP3"
"RELA","MAT2A"
"RELA","PDLIM7"
"RELA","VIM"
"RELA","HLA-DRB1"
"NFKB1","MCL1"
"NFKB1","SQSTM1"
"NFKB1","SUMO1"
"NFKB1","ACTA2"
"NFKB1","TKT"
"NFKB1","HLA-E"
"NFKB1","RHOA"
"NFKB1","TIMP1"
"NFKB1","CDK4"
"NFKB1","GSTP1"
"NFKB1","OGA"
"NFKB1","NFKBIA"
"NFKB1","APP"
"NFKB1","ERBB2"
"NFKB1","TAGLN"
"NFKB1","FN1"
"NFKB1","NDRG1"
"NFKB1","PER1"
"NFKB1","ACTB"
"NFKB1","CLU"
"NFKB1","PCNA"
"NFKB1","SPARC"
"NFKB1","HSP90AA1"
"NFKB1","TIMP3"
"NFKB1","MAT2A"
"NFKB1","PDLIM7"
"NFKB1","TNFSF10"
"NFKB1","TGFB1"
"NFKB1","CD14"
"NFKB1","VIM"
"NFKB1","HLA-DRB1"
"NFKB1","TGFBR2"
"FOSL2","MCL1"
"FOSL2","SQSTM1"
"FOSL2","SUMO1"
"FOSL2","CDKN1A"
"FOSL2","SOCS3"
"FOSL2","HLA-E"
"FOSL2","NFKBIA"
"FOSL2","NDRG1"
"FOSL2","PER1"
"FOSL2","SOD2"
"FOSL2","GADD45B"
"FOSL2","TNFSF10"
"FOSL2","TGFBR2"
"KLF6","MCL1"
"KLF6","SQSTM1"
"KLF6","CDKN1A"
"KLF6","HLA-E"
"KLF6","RHOA"
"KLF6","CDK4"
"KLF6","GSTP1"
"KLF6","CDKN1C"
"KLF6","OGA"
"KLF6","APP"
"KLF6","TAGLN"
"KLF6","NDRG1"
"KLF6","PER1"
"KLF6","ACTB"
"KLF6","HSP90AA1"
"KLF6","MAT2A"
"KLF6","TNFSF10"
"KLF6","TGFB1"
"KLF6","VIM"
"KLF6","HLA-DRB1"
"KLF6","TGFBR2"
"KLF6","TXN"
"BCL6","MCL1"
"BCL6","SQSTM1"
"BCL6","CDKN1A"
"BCL6","ACTA2"
"BCL6","SOCS3"
"BCL6","TKT"
"BCL6","HLA-E"
"BCL6","RHOA"
"BCL6","TIMP1"
"BCL6","GSTP1"
"BCL6","HMOX1"
"BCL6","CDKN1C"
"BCL6","OGA"
"BCL6","NFKBIA"
"BCL6","APP"
"BCL6","TAGLN"
"BCL6","FN1"
"BCL6","NDRG1"
"BCL6","PER1"
"BCL6","ACTB"
"BCL6","CLU"
"BCL6","SOD2"
"BCL6","GADD45B"
"BCL6","SPARC"
"BCL6","VEGFA"
"BCL6","HSP90AA1"
"BCL6","TIMP3"
"BCL6","MAT2A"
"BCL6","PDLIM7"
"BCL6","TNFSF10"
"BCL6","TGFB1"
"BCL6","TNFRSF10B"
"BCL6","PDK4"
"BCL6","CRYAB"
"BCL6","CD14"
"BCL6","VIM"
"BCL6","HLA-DRB1"
"BCL6","TGFBR2"
"ENO1","MCL1"
"ENO1","SQSTM1"
"ENO1","ACTA2"
"ENO1","TKT"
"ENO1","RHOA"
"ENO1","TIMP1"
"ENO1","CDK4"
"ENO1","GSTP1"
"ENO1","NDRG1"
"ENO1","ACTB"
"ENO1","TNFSF10"
"ENO1","CD14"
"ENO1","TXN"
"SND1","MCL1"
"SND1","SQSTM1"
"SND1","SUMO1"
"SND1","ACTA2"
"SND1","TKT"
"SND1","HLA-E"
"SND1","RHOA"
"SND1","TIMP1"
"SND1","CDK4"
"SND1","GSTP1"
"SND1","CDKN1C"
"SND1","OGA"
"SND1","APP"
"SND1","ERBB2"
"SND1","TAGLN"
"SND1","FN1"
"SND1","NDRG1"
"SND1","PER1"
"SND1","ACTB"
"SND1","CLU"
"SND1","PCNA"
"SND1","SPARC"
"SND1","HSP90AA1"
"SND1","TIMP3"
"SND1","MAT2A"
"SND1","PDLIM7"
"SND1","TNFSF10"
"SND1","PDK4"
"SND1","CD14"
"SND1","VIM"
"SND1","HLA-DRB1"
"SND1","TGFBR2"
"SND1","TXN"
"RELB","MCL1"
"RELB","SQSTM1"
"RELB","CDKN1A"
"RELB","SOCS3"
"RELB","TKT"
"RELB","HLA-E"
"RELB","RHOA"
"RELB","TIMP1"
"RELB","HMOX1"
"RELB","NFKBIA"
"RELB","APP"
"RELB","FN1"
"RELB","NDRG1"
"RELB","PER1"
"RELB","CLU"
"RELB","SOD2"
"RELB","GADD45B"
"RELB","VEGFA"
"RELB","HSP90AA1"
"RELB","TIMP3"
"RELB","MAT2A"
"RELB","TNFSF10"
"RELB","TGFB1"
"RELB","TNFRSF10B"
"RELB","CRYAB"
"RELB","CD14"
"RELB","HLA-DRB1"
"XBP1","MCL1"
"XBP1","SQSTM1"
"XBP1","CDKN1A"
"XBP1","ACTA2"
"XBP1","SOCS3"
"XBP1","TKT"
"XBP1","HLA-E"
"XBP1","RHOA"
"XBP1","TIMP1"
"XBP1","OGA"
"XBP1","NFKBIA"
"XBP1","APP"
"XBP1","TAGLN"
"XBP1","FN1"
"XBP1","NDRG1"
"XBP1","PER1"
"XBP1","ACTB"
"XBP1","CLU"
"XBP1","SOD2"
"XBP1","GADD45B"
"XBP1","VEGFA"
"XBP1","TIMP3"
"XBP1","MAT2A"
"XBP1","TNFSF10"
"XBP1","TGFB1"
"XBP1","TNFRSF10B"
"XBP1","PDK4"
"XBP1","CRYAB"
"XBP1","CD14"
"XBP1","HLA-DRB1"
"ELF3","MCL1"
"ELF3","SQSTM1"
"ELF3","SOCS3"
"ELF3","TKT"
"ELF3","HLA-E"
"ELF3","RHOA"
"ELF3","GSTP1"
"ELF3","OGA"
"ELF3","NFKBIA"
"ELF3","APP"
"ELF3","ERBB2"
"ELF3","TAGLN"
"ELF3","NDRG1"
"ELF3","PER1"
"ELF3","ACTB"
"ELF3","CLU"
"ELF3","MAT2A"
"ELF3","TNFSF10"
"ELF3","TGFB1"
"ELF3","TNFRSF10B"
"ELF3","CD14"
"ELF3","HLA-DRB1"
"ELF3","TGFBR2"
"NFKB2","MCL1"
"NFKB2","SQSTM1"
"NFKB2","SUMO1"
"NFKB2","CDKN1A"
"NFKB2","SOCS3"
"NFKB2","TKT"
"NFKB2","HLA-E"
"NFKB2","RHOA"
"NFKB2","TIMP1"
"NFKB2","CDK4"
"NFKB2","GSTP1"
"NFKB2","OGA"
"NFKB2","NFKBIA"
"NFKB2","APP"
"NFKB2","ERBB2"
"NFKB2","TAGLN"
"NFKB2","FN1"
"NFKB2","NDRG1"
"NFKB2","PER1"
"NFKB2","ACTB"
"NFKB2","CLU"
"NFKB2","GADD45B"
"NFKB2","SPARC"
"NFKB2","HSP90AA1"
"NFKB2","TIMP3"
"NFKB2","MAT2A"
"NFKB2","PDLIM7"
"NFKB2","TNFSF10"
"NFKB2","TGFB1"
"NFKB2","TNFRSF10B"
"NFKB2","CD14"
"NFKB2","VIM"
"NFKB2","HLA-DRB1"
"NFKB2","TGFBR2"
"STAT1","MCL1"
"STAT1","SQSTM1"
"STAT1","SUMO1"
"STAT1","SOCS3"
"STAT1","TKT"
"STAT1","HLA-E"
"STAT1","RHOA"
"STAT1","TIMP1"
"STAT1","CDK4"
"STAT1","GSTP1"
"STAT1","OGA"
"STAT1","NFKBIA"
"STAT1","APP"
"STAT1","ERBB2"
"STAT1","FN1"
"STAT1","NDRG1"
"STAT1","ACTB"
"STAT1","CLU"
"STAT1","SOD2"
"STAT1","GADD45B"
"STAT1","SPARC"
"STAT1","VEGFA"
"STAT1","HSP90AA1"
"STAT1","MAT2A"
"STAT1","TNFSF10"
"STAT1","TGFB1"
"STAT1","TNFRSF10B"
"STAT1","CD14"
"STAT1","VIM"
"STAT1","HLA-DRB1"
"STAT1","TGFBR2"
"STAT3","MCL1"
"STAT3","SQSTM1"
"STAT3","CDKN1A"
"STAT3","ACTA2"
"STAT3","SOCS3"
"STAT3","TKT"
"STAT3","HLA-E"
"STAT3","RHOA"
"STAT3","TIMP1"
"STAT3","CDK4"
"STAT3","GSTP1"
"STAT3","OGA"
"STAT3","NFKBIA"
"STAT3","APP"
"STAT3","ERBB2"
"STAT3","TAGLN"
"STAT3","FN1"
"STAT3","NDRG1"
"STAT3","PER1"
"STAT3","ACTB"
"STAT3","CLU"
"STAT3","GADD45B"
"STAT3","SPARC"
"STAT3","VEGFA"
"STAT3","HSP90AA1"
"STAT3","TIMP3"
"STAT3","MAT2A"
"STAT3","PDLIM7"
"STAT3","TNFSF10"
"STAT3","TGFB1"
"STAT3","TNFRSF10B"
"STAT3","PDK4"
"STAT3","CD14"
"STAT3","VIM"
"STAT3","HLA-DRB1"
"STAT3","TGFBR2"
"SOX9","MCL1"
"SOX9","SQSTM1"
"SOX9","CDKN1A"
"SOX9","ACTA2"
"SOX9","SOCS3"
"SOX9","TKT"
"SOX9","HLA-E"
"SOX9","RHOA"
"SOX9","TIMP1"
"SOX9","HMOX1"
"SOX9","CDKN1C"
"SOX9","OGA"
"SOX9","NFKBIA"
"SOX9","APP"
"SOX9","ERBB2"
"SOX9","TAGLN"
"SOX9","FN1"
"SOX9","NDRG1"
"SOX9","PER1"
"SOX9","ACTB"
"SOX9","CLU"
"SOX9","SOD2"
"SOX9","GADD45B"
"SOX9","HSP90AA1"
"SOX9","MAT2A"
"SOX9","PDLIM7"
"SOX9","TNFSF10"
"SOX9","TGFB1"
"SOX9","TNFRSF10B"
"SOX9","PDK4"
"SOX9","CRYAB"
"SOX9","CD14"
"SOX9","HLA-DRB1"
"SOX9","TGFBR2"
"CEBPD","MCL1"
"CEBPD","SUMO1"
"CEBPD","CDKN1A"
"CEBPD","ACTA2"
"CEBPD","SOCS3"
"CEBPD","TKT"
"CEBPD","HLA-E"
"CEBPD","TIMP1"
"CEBPD","CDKN1C"
"CEBPD","NFKBIA"
"CEBPD","TAGLN"
"CEBPD","FN1"
"CEBPD","PER1"
"CEBPD","CLU"
"CEBPD","SOD2"
"CEBPD","GADD45B"
"CEBPD","TIMP3"
"CEBPD","TGFB1"
"CEBPD","TNFRSF10B"
"CEBPD","PDK4"
"CEBPD","CRYAB"
"CEBPD","CD14"
"CEBPD","HLA-DRB1"
"ARID5A","MCL1"
"ARID5A","SQSTM1"
"ARID5A","ACTA2"
"ARID5A","SOCS3"
"ARID5A","TKT"
"ARID5A","HLA-E"
"ARID5A","RHOA"
"ARID5A","TIMP1"
"ARID5A","CDK4"
"ARID5A","GSTP1"
"ARID5A","NFKBIA"
"ARID5A","TAGLN"
"ARID5A","FN1"
"ARID5A","NDRG1"
"ARID5A","PER1"
"ARID5A","CLU"
"ARID5A","GADD45B"
"ARID5A","SPARC"
"ARID5A","HSP90AA1"
"ARID5A","TIMP3"
"ARID5A","MAT2A"
"ARID5A","PDLIM7"
"ARID5A","TGFB1"
"ARID5A","TNFRSF10B"
"ARID5A","CD14"
"ARID5A","HLA-DRB1"
"CIC","MCL1"
"CIC","SQSTM1"
"CIC","ACTA2"
"CIC","HLA-E"
"CIC","RHOA"
"CIC","TIMP1"
"CIC","CDK4"
"CIC","GSTP1"
"CIC","OGA"
"CIC","APP"
"CIC","ERBB2"
"CIC","NDRG1"
"CIC","CLU"
"CIC","MAT2A"
"CIC","PDLIM7"
"CIC","TNFSF10"
"CIC","TGFB1"
"CIC","CD14"
"CIC","VIM"
"CIC","HLA-DRB1"
"CIC","TGFBR2"
"MYRF","MCL1"
"MYRF","SQSTM1"
"MYRF","ACTA2"
"MYRF","TKT"
"MYRF","HLA-E"
"MYRF","RHOA"
"MYRF","TIMP1"
"MYRF","CDK4"
"MYRF","GSTP1"
"MYRF","OGA"
"MYRF","NFKBIA"
"MYRF","APP"
"MYRF","ERBB2"
"MYRF","TAGLN"
"MYRF","FN1"
"MYRF","NDRG1"
"MYRF","PER1"
"MYRF","ACTB"
"MYRF","CLU"
"MYRF","PCNA"
"MYRF","SPARC"
"MYRF","HSP90AA1"
"MYRF","TIMP3"
"MYRF","MAT2A"
"MYRF","PDLIM7"
"MYRF","TNFSF10"
"MYRF","TGFB1"
"MYRF","TNFRSF10B"
"MYRF","CD14"
"MYRF","VIM"
"MYRF","HLA-DRB1"
"MYRF","TGFBR2"
"BCL3","MCL1"
"BCL3","SQSTM1"
"BCL3","CDKN1A"
"BCL3","ACTA2"
"BCL3","SOCS3"
"BCL3","TKT"
"BCL3","HLA-E"
"BCL3","RHOA"
"BCL3","TIMP1"
"BCL3","HMOX1"
"BCL3","OGA"
"BCL3","NFKBIA"
"BCL3","APP"
"BCL3","TAGLN"
"BCL3","FN1"
"BCL3","NDRG1"
"BCL3","PER1"
"BCL3","CLU"
"BCL3","SOD2"
"BCL3","GADD45B"
"BCL3","VEGFA"
"BCL3","HSP90AA1"
"BCL3","TIMP3"
"BCL3","MAT2A"
"BCL3","PDLIM7"
"BCL3","TNFSF10"
"BCL3","TGFB1"
"BCL3","TNFRSF10B"
"BCL3","PDK4"
"BCL3","CRYAB"
"BCL3","CD14"
"BCL3","HLA-DRB1"
"BCL3","TGFBR2"
"ID4","MCL1"
"ID4","SUMO1"
"ID4","ACTA2"
"ID4","ID3"
"ID4","RHOA"
"ID4","CDK4"
"ID4","GSTP1"
"ID4","OGA"
"ID4","ERBB2"
"ID4","TAGLN"
"ID4","PER1"
"ID4","ACTB"
"ID4","PCNA"
"ID4","SPARC"
"ID4","HSP90AA1"
"ID4","TIMP3"
"ID4","MAT2A"
"ID4","PDLIM7"
"ID4","TNFSF10"
"ID4","VIM"
"NR2F1","MCL1"
"NR2F1","SQSTM1"
"NR2F1","ACTA2"
"NR2F1","HLA-E"
"NR2F1","ID3"
"NR2F1","RHOA"
"NR2F1","CDK4"
"NR2F1","GSTP1"
"NR2F1","CDKN1C"
"NR2F1","OGA"
"NR2F1","NFKBIA"
"NR2F1","APP"
"NR2F1","ERBB2"
"NR2F1","TAGLN"
"NR2F1","FN1"
"NR2F1","NDRG1"
"NR2F1","ACTB"
"NR2F1","CLU"
"NR2F1","PCNA"
"NR2F1","SPARC"
"NR2F1","HSP90AA1"
"NR2F1","TIMP3"
"NR2F1","MAT2A"
"NR2F1","PDLIM7"
"NR2F1","TNFSF10"
"NR2F1","TGFB1"
"NR2F1","VIM"
"NR2F1","HLA-DRB1"
"NR2F1","TGFBR2"
"NR2F1","TXN"
"NR2F1","VEGFA"
"PML","MCL1"
"PML","SQSTM1"
"PML","SUMO1"
"PML","ACTA2"
"PML","HLA-E"
"PML","ID3"
"PML","RHOA"
"PML","TIMP1"
"PML","CDK4"
"PML","GSTP1"
"PML","OGA"
"PML","NFKBIA"
"PML","APP"
"PML","TAGLN"
"PML","FN1"
"PML","NDRG1"
"PML","ACTB"
"PML","CLU"
"PML","PCNA"
"PML","SPARC"
"PML","MAT2A"
"PML","PDLIM7"
"PML","TNFSF10"
"PML","TGFB1"
"PML","CD14"
"PML","VIM"
"PML","HLA-DRB1"
"PML","TGFBR2"
"HMGB2","MCL1"
"HMGB2","SQSTM1"
"HMGB2","SUMO1"
"HMGB2","ACTA2"
"HMGB2","RHOA"
"HMGB2","CDK4"
"HMGB2","GSTP1"
"HMGB2","CDKN1C"
"HMGB2","OGA"
"HMGB2","APP"
"HMGB2","TAGLN"
"HMGB2","NDRG1"
"HMGB2","PER1"
"HMGB2","ACTB"
"HMGB2","GADD45B"
"HMGB2","VEGFA"
"HMGB2","HSP90AA1"
"HMGB2","MAT2A"
"HMGB2","VIM"
"HMGB2","TGFBR2"
"HMGB2","TXN"
"HIF1A","MCL1"
"HIF1A","SQSTM1"
"HIF1A","CDKN1A"
"HIF1A","SOCS3"
"HIF1A","TKT"
"HIF1A","HLA-E"
"HIF1A","RHOA"
"HIF1A","TIMP1"
"HIF1A","GSTP1"
"HIF1A","HMOX1"
"HIF1A","NFKBIA"
"HIF1A","APP"
"HIF1A","TAGLN"
"HIF1A","FN1"
"HIF1A","NDRG1"
"HIF1A","PER1"
"HIF1A","ACTB"
"HIF1A","CLU"
"HIF1A","SOD2"
"HIF1A","GADD45B"
"HIF1A","VEGFA"
"HIF1A","HSP90AA1"
"HIF1A","TIMP3"
"HIF1A","MAT2A"
"HIF1A","TNFSF10"
"HIF1A","TGFB1"
"HIF1A","TNFRSF10B"
"HIF1A","PDK4"
"HIF1A","CRYAB"
"HIF1A","CD14"
"HIF1A","HLA-DRB1"
"HIF1A","TGFBR2"
"NR2F2","MCL1"
"NR2F2","SQSTM1"
"NR2F2","SUMO1"
"NR2F2","ACTA2"
"NR2F2","HLA-E"
"NR2F2","ID3"
"NR2F2","RHOA"
"NR2F2","CDK4"
"NR2F2","GSTP1"
"NR2F2","OGA"
"NR2F2","APP"
"NR2F2","ERBB2"
"NR2F2","TAGLN"
"NR2F2","FN1"
"NR2F2","NDRG1"
"NR2F2","PER1"
"NR2F2","ACTB"
"NR2F2","PCNA"
"NR2F2","SPARC"
"NR2F2","HSP90AA1"
"NR2F2","TIMP3"
"NR2F2","MAT2A"
"NR2F2","PDLIM7"
"NR2F2","TNFSF10"
"NR2F2","TGFB1"
"NR2F2","CD14"
"NR2F2","VIM"
"NR2F2","HLA-DRB1"
"NR2F2","TGFBR2"
"NR2F2","APOE"
"NR2F2","VEGFA"
"ETS2","MCL1"
"ETS2","CDKN1A"
"ETS2","SOCS3"
"ETS2","HLA-E"
"ETS2","TIMP1"
"ETS2","NDRG1"
"ETS2","SOD2"
"ETS2","GADD45B"
"ETS2","VEGFA"
"ETS2","TGFB1"
"ETS2","TNFRSF10B"
"ETS2","CD14"
"ETS2","HLA-DRB1"
"CEBPB","MCL1"
"CEBPB","SQSTM1"
"CEBPB","CDKN1A"
"CEBPB","ACTA2"
"CEBPB","SOCS3"
"CEBPB","TKT"
"CEBPB","HLA-E"
"CEBPB","TIMP1"
"CEBPB","CDKN1C"
"CEBPB","NFKBIA"
"CEBPB","TAGLN"
"CEBPB","FN1"
"CEBPB","NDRG1"
"CEBPB","PER1"
"CEBPB","ACTB"
"CEBPB","CLU"
"CEBPB","SOD2"
"CEBPB","GADD45B"
"CEBPB","VEGFA"
"CEBPB","TIMP3"
"CEBPB","MAT2A"
"CEBPB","PDLIM7"
"CEBPB","TGFB1"
"CEBPB","PDK4"
"CEBPB","CRYAB"
"CEBPB","CD14"
"CEBPB","HLA-DRB1"
"ATF5","SQSTM1"
"ATF5","SUMO1"
"ATF5","NDRG1"
"ATF5","GADD45B"
"DRAP1","SQSTM1"
"DRAP1","SUMO1"
"DRAP1","RHOA"
"DRAP1","CDK4"
"DRAP1","GSTP1"
"DRAP1","NDRG1"
"DRAP1","ACTB"
"DRAP1","PCNA"
"DRAP1","VIM"
"STAT5A","SQSTM1"
"STAT5A","RHOA"
"STAT5A","CDK4"
"STAT5A","OGA"
"STAT5A","NDRG1"
"STAT5A","ACTB"
"STAT5A","SPARC"
"STAT5A","MAT2A"
"STAT5A","PDLIM7"
"MEF2D","SQSTM1"
"MEF2D","RHOA"
"MEF2D","CDK4"
"MEF2D","OGA"
"MEF2D","NFKBIA"
"MEF2D","NDRG1"
"MEF2D","PER1"
"MEF2D","ACTB"
"MEF2D","SPARC"
"MEF2D","MAT2A"
"MEF2D","PDLIM7"
"MEF2D","VIM"
"GTF2F1","SQSTM1"
"GTF2F1","SUMO1"
"GTF2F1","RHOA"
"GTF2F1","CDK4"
"GTF2F1","GSTP1"
"GTF2F1","ERBB2"
"GTF2F1","NDRG1"
"GTF2F1","ACTB"
"GTF2F1","PCNA"
"GTF2F1","SPARC"
"GTF2F1","VIM"
"GTF2F1","HLA-DRB1"
"GTF2F1","TGFBR2"
"SRF","SQSTM1"
"SRF","RHOA"
"SRF","CDK4"
"SRF","GSTP1"
"SRF","OGA"
"SRF","NFKBIA"
"SRF","ACTB"
"SRF","SPARC"
"SRF","MAT2A"
"SRF","PDLIM7"
"SMARCA1","SQSTM1"
"SMARCA1","SUMO1"
"SMARCA1","RHOA"
"SMARCA1","CDK4"
"SMARCA1","GSTP1"
"SMARCA1","OGA"
"SMARCA1","APP"
"SMARCA1","ERBB2"
"SMARCA1","NDRG1"
"SMARCA1","ACTB"
"SMARCA1","PCNA"
"SMARCA1","SPARC"
"SMARCA1","MAT2A"
"SMARCA1","PDLIM7"
"SMARCA1","VIM"
"SMARCA1","TGFBR2"
"ABL1","SQSTM1"
"ABL1","ACTA2"
"ABL1","RHOA"
"ABL1","CDK4"
"ABL1","GSTP1"
"ABL1","OGA"
"ABL1","NDRG1"
"ABL1","MAT2A"
"ABL1","VIM"
"ABL1","TGFBR2"
"TRIM28","SQSTM1"
"TRIM28","SUMO1"
"TRIM28","RHOA"
"TRIM28","CDK4"
"TRIM28","GSTP1"
"TRIM28","APP"
"TRIM28","ERBB2"
"TRIM28","NDRG1"
"TRIM28","ACTB"
"TRIM28","PCNA"
"TRIM28","SPARC"
"TRIM28","PDLIM7"
"TRIM28","VIM"
"TRIM28","HLA-DRB1"
"TRIM28","TGFBR2"
"SMAD3","SQSTM1"
"SMAD3","OGA"
"SMAD3","NDRG1"
"SMAD3","PER1"
"SMAD3","GADD45B"
"SMAD3","VEGFA"
"SMAD3","HSP90AA1"
"NONO","SQSTM1"
"NONO","ACTA2"
"NONO","RHOA"
"NONO","CDK4"
"NONO","GSTP1"
"NONO","OGA"
"NONO","NDRG1"
"NONO","PER1"
"NONO","ACTB"
"NONO","PCNA"
"NONO","SPARC"
"NONO","MAT2A"
"NONO","PDLIM7"
"NONO","VIM"
"SSRP1","SQSTM1"
"SSRP1","SUMO1"
"SSRP1","ACTA2"
"SSRP1","HLA-E"
"SSRP1","RHOA"
"SSRP1","CDK4"
"SSRP1","GSTP1"
"SSRP1","OGA"
"SSRP1","APP"
"SSRP1","ERBB2"
"SSRP1","FN1"
"SSRP1","ACTB"
"SSRP1","CLU"
"SSRP1","PCNA"
"SSRP1","SPARC"
"SSRP1","MAT2A"
"SSRP1","PDLIM7"
"SSRP1","VIM"
"SSRP1","TGFBR2"
"APEX1","SQSTM1"
"APEX1","SUMO1"
"APEX1","ACTA2"
"APEX1","TKT"
"APEX1","RHOA"
"APEX1","TIMP1"
"APEX1","CDK4"
"APEX1","GSTP1"
"APEX1","APP"
"APEX1","ERBB2"
"APEX1","TAGLN"
"APEX1","NDRG1"
"APEX1","ACTB"
"APEX1","PCNA"
"APEX1","SPARC"
"APEX1","MAT2A"
"APEX1","PDLIM7"
"APEX1","TGFB1"
"APEX1","VIM"
"APEX1","HLA-DRB1"
"APEX1","TGFBR2"
"APEX1","TXN"
"HMGA1","SQSTM1"
"HMGA1","SUMO1"
"HMGA1","CDKN1A"
"HMGA1","ACTA2"
"HMGA1","SOCS3"
"HMGA1","TKT"
"HMGA1","HLA-E"
"HMGA1","RHOA"
"HMGA1","TIMP1"
"HMGA1","CDK4"
"HMGA1","GSTP1"
"HMGA1","HMOX1"
"HMGA1","CDKN1C"
"HMGA1","APP"
"HMGA1","TAGLN"
"HMGA1","NDRG1"
"HMGA1","PER1"
"HMGA1","ACTB"
"HMGA1","CLU"
"HMGA1","SOD2"
"HMGA1","GADD45B"
"HMGA1","VEGFA"
"HMGA1","HSP90AA1"
"HMGA1","TIMP3"
"HMGA1","PDLIM7"
"HMGA1","TNFSF10"
"HMGA1","PDK4"
"HMGA1","CRYAB"
"HMGA1","TXN"
"HDAC1","SQSTM1"
"HDAC1","SUMO1"
"HDAC1","ACTA2"
"HDAC1","HLA-E"
"HDAC1","ID3"
"HDAC1","RHOA"
"HDAC1","CDK4"
"HDAC1","GSTP1"
"HDAC1","OGA"
"HDAC1","APP"
"HDAC1","ERBB2"
"HDAC1","TAGLN"
