cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
474e32960e51,ABCB1,FLI1;EBF1;ETS1;ZEB2;ZEB1;IKZF1,6,0.2331,exp01_luad-coregtor-r1,0.46667,0.73333,0.46667,8.14381,45.19775,11.95989,0.64696,1.85782,0.57762,,,,
31dfbf5b8ff6,ABCB10,ZBTB41;NUP133;TSNAX;AHCTF1,4,0.4555,exp01_luad-coregtor-r1,0.58333,0.5,0.58333,14.40294,14.38907,14.343,0.33594,1.0639,0.36448,,,,
e3898cdcd230,ABCB11,ZNF706;SP1,2,0.3774,exp01_luad-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,0.8088,0.31713,0.89533,0.30627,,,,
776decf21ce7,ABCB4,ZNF275;TBX15;PPARG;ODC1;ZNF281;HMGB3;CREB3L2;ANXA1,8,0.1245,exp01_luad-coregtor-r1,0.40476,0.41964,0.44048,3.17176,2.76745,3.58757,0.39479,1.14481,0.37159,,,,
e3aed1d4f01d,ABCB5,ZNF280B;ZNF343,2,0.4595,exp01_luad-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.9475,2.29391,0.91088,,,,
efa4ef6cb01a,ABCB6,MAFG;HSF4;ZNF692;CREBZF;RPS10;PIR;GLI4;DNMT3A;ZNF516;FOXJ3;ZNF789,11,0.1792,exp01_luad-coregtor-r1,0.43636,0.39545,0.44848,2.6791,0.73907,2.75733,0.55501,1.35668,0.53641,,,,
367325a9c9d8,ABCB7,ZBTB33;MBTPS2;NONO;TFAM;CEBPZ;FUBP1;TAF1,7,0.1852,exp01_luad-coregtor-r1,0.51587,0.56349,0.54762,11.79436,7.96833,18.77174,0.38141,1.07207,0.34872,,,,
ff50199b0dcd,ABCB8,ZNF296;NELFB;ASPSCR1;NR1H2;C19orf25;ESRRA;ZNF524;E4F1;SIRT6;RFXANK;ABCF2;ZNF212;ZNF598;RBM42;GLI4;ZBTB17;CPTP;ZNF282;TSC22D4;BRF1;ARFGAP1;DRAP1;ZNF786;KLF16;ZNF653;ZNF837;BAD;ZNF775;ERF;ZNF316,30,0.1891,exp01_luad-coregtor-r1,0.45096,0.4069,0.45824,3.16562,1.02749,2.88941,0.45658,1.11082,0.44484,,,,
27a35ca53b10,ABCB9,ZNF341;PPARGC1A;EPAS1;PHLDA2;DMBX1;DNTTIP1;AHDC1;ZNF217;FOXO1;DNMT1,10,0.153,exp01_luad-coregtor-r1,0.42778,0.4463,0.47407,5.46624,14.84881,5.84613,0.45109,1.2937,0.41759,,,,
333cb6213ab3,ABCC1,RREB1;HCFC1;ZNF407;LARP1;ZNF142;MAFG;POU2F1;PDCD11;KMT2A;ZNF37A;ZNF32;NCOA3;KDM2A;ZNF592;ZNF236;NKX2-1;ZNF598;MTF1;ZNF491;CTCF;BPTF,21,0.1727,exp01_luad-coregtor-r1,0.47024,0.43849,0.47778,14.05675,7.27231,11.63761,0.52326,1.38189,0.48922,,,,
545a5b45fb3d,ABCC10,ZNF707;FBXL19;SNAPC4;KMT2B;ILF3;ZNF335;DAZAP1;DGCR8;CRTC2;SNRNP70;ARFGAP1;ZBTB12;ZNF316;ZNF76;ZGPAT;FOXP4;HCFC1;ATF6B;ZNF142;DNMT3A;RXRB;CNOT3,22,0.3783,exp01_luad-coregtor-r1,0.47475,0.44336,0.49278,4.79392,3.72572,5.93655,0.47584,1.2485,0.44318,,,,
77da40d3d5bb,ABCC11,ZNF135;FREM1,2,0.3816,exp01_luad-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.26923,0.40297,0.34959,,,,
a148370f6ee7,ABCC13,TCF21;EPAS1;FOXF1;CAT;KIF22;TAL1;E2F8;GPD1;ETV4;HMGB3;CSTF2,11,0.2079,exp01_luad-coregtor-r1,0.45758,0.44545,0.4697,2.56433,4.45717,3.01806,0.39265,1.2727,0.35424,,,,
e11dfdaa3be8,ABCC2,HTATIP2;PIR,2,0.5303,exp01_luad-coregtor-r1,0.5,0.33333,0.5,0.94633,0.0,0.63835,0.40368,0.86425,0.37529,,,,
0bc59d9ca3ea,ABCC3,FOXQ1;NFYB;CFL2;ID2;ETV4;DACH1;FEZ1;CXXC5;RUNX1;PHLDA2;NPAS2;SPR;FOXD2;HNF1B,14,0.2238,exp01_luad-coregtor-r1,0.44322,0.44139,0.44689,2.46835,2.99312,2.54348,0.39917,1.2386,0.3682,,,,
5a8a2befbed2,ABCC4,RPS6KA5;ZNF641;FHL2;PKM;TRIP10;PITX1;SALL2;ZC3H7A,8,0.1909,exp01_luad-coregtor-r1,0.52381,0.41667,0.50595,4.32831,1.13524,4.2563,0.42124,1.0272,0.40235,,,,
a12fdad013ae,ABCC5,CBFA2T2;LHX4;ZNF26;JRK;DNMT3A;ZNF783;UBE2V1;ZNF789;ZNF558;ZNF587;DIABLO,11,0.1525,exp01_luad-coregtor-r1,0.36061,0.38485,0.44242,1.29287,1.16379,1.69854,0.53602,1.18919,0.52165,,,,
21c700c1632e,ABCC6,MELK;NKX2-1;MYBL2;RAN;HMGA1;ACAA1;HNF1B;HLF;KLF15;RFC3;FOXM1;STAT6;YBX1;IVD;MSANTD3,15,0.2522,exp01_luad-coregtor-r1,0.50635,0.48889,0.49683,8.89496,14.62344,8.6597,0.37075,1.05822,0.35868,,,,
ee88fa4737a8,ABCC6P1,HMGA1;NKX2-1;HLF,3,0.1932,exp01_luad-coregtor-r1,0.66667,0.5,0.66667,8.80093,1.68881,10.7323,0.60048,1.75711,0.54772,,,,
