cluster_uid,target,sources,n_sources,silhouette_score,note
577e07a2f6ed,ABCF3,ZNF777;ZNF768;FBXL19;ZNF282;GMEB2;NOC2L;MYBL2;RBM42;CENPB;SNRNP70;NCBP2;ZNF574;UBTF;CIC;SRF;NELFB;TAF6;NUCB1;HSF1;TCF3;TRIM28;MAGEF1;ZNF408;ZNF598;GTF2F1,25,0.3022,exp01_luad-coregtor-r1
3f68acc73c8a,ABCG1,TCF21;FLI1;ZEB2;GPD1;LMO2;EPAS1;RORA;FOXF1;FEZ1;NME1;CAT;ARNT2;SPI1;JAZF1;TCEAL2,15,0.1596,exp01_luad-coregtor-r1
21b7e139a24f,ABCG2,TCF21;ERG;TAL1;FOXF1;GPD1;EPAS1;ZNF366;FEZ1;CAT;ETV4;TBX3;PKNOX2;DACH1;FLI1,14,0.2346,exp01_luad-coregtor-r1
25eebdcf0195,ABCG4,DLX3;GATA3,2,0.5394,exp01_luad-coregtor-r1
534639a79ebc,ABCG5,NFE2L1;P4HB;AIRE,3,0.4807,exp01_luad-coregtor-r1
19368a35218f,ABHD1,ZNF829;ZNF558,2,0.2582,exp01_luad-coregtor-r1
199aba5e883b,ABHD10,MYNN;YEATS4;RUVBL1;ZNF639;ILF2;GTF2H3,6,0.254,exp01_luad-coregtor-r1
c49370da90bb,ABHD11,NMRAL1;TRAF4;CPSF4;ETV4;ZEB2;KIF22;RFC2;NR2F6;GTF2IRD1;POLD2,10,0.3138,exp01_luad-coregtor-r1
94a176449aab,ABHD11-AS1,FOXM1;ACAA1,2,0.2476,exp01_luad-coregtor-r1
bea600128bac,ABHD12,PURA;ZEB1;OVOL2;HMGA1;ZNF341;TRAF4;ASPSCR1;CENPB;SNRPB2;NELFA;NR2F6;ZNF414;ATF6B,13,0.1144,exp01_luad-coregtor-r1
8c2b9c73e906,ABHD12B,RFX3;ZNF487;ZNF20;CPEB1;MEOX1;SOX10;FANK1;RFX2,8,0.191,exp01_luad-coregtor-r1
4e05fcc0bca3,ABHD13,MBNL2;GABPA;RB1;PRDM5;DIS3;RBMS1;NOC2L;ELF1;ZNF768;TFAP4,10,0.2711,exp01_luad-coregtor-r1
a5ce53ccf31c,ABHD14A,BBX;PRDX5;NCOA3;CERS6;LUZP1;DHX36;SMC3;BACH1;HIVEP2;ZFP91;PDLIM5;CEBPZ;TEAD1,13,0.2286,exp01_luad-coregtor-r1
79891bb773b6,ABHD14B,ACAA1;REST;HNF1B;DHX36;GTF2A1;ZNF765;RLF;IVD;ZNF146;ANXA11;SOCS4;HLTF,12,0.1615,exp01_luad-coregtor-r1
be49e0f6cfb8,ABHD15,PHF12;ZNF592;NFE2L1;ZNF319;SREBF2;ZDHHC5;RPL35;HNRNPLL;ZBTB7A;TFE3;NR2F2;SKI;ZNF213,13,0.1341,exp01_luad-coregtor-r1
c24f6ed218c7,ABHD16A,ZNF337;LHX4;IRF9;METTL3;ZNF276;CREBZF;ZNF23;TIA1;SOD1;MZF1;ZNF655;SCAND2P;MLLT10;UBE2V1;ZNF266;CLK1;ZBTB43,17,0.2303,exp01_luad-coregtor-r1
a8638005d997,ABHD17A,SIRT6;RNASEH2C;C19orf25;BAD;ZNF414;ZNF628;MXD4;LYL1;ASPSCR1;MAFK;RARA;E4F1;TSC22D4;ESRRA;KLF16;NR1H2;CPTP;ZNF837;HSF1;ZNF688;RBM42;HMG20B;ZNF598;NELFA;DUS3L;ERF,26,0.3201,exp01_luad-coregtor-r1
c790c395420b,ABHD17AP1,ZNF217;DBP;IKZF4;VENTX;TMSB4XP8;ZNF596;ZNF662;PHF20;TFEB;HOXB9;ZNF34;ZNF75D;KLRG1;PHLDA2;HOXB3;AHR;PLAG1;GLI1;PRDM6;SP2;ZSCAN22,21,0.3837,exp01_luad-coregtor-r1
bc53d474e1a3,ABHD17B,ZBTB6;RAB14;ZNF510;ZNF770;ING3,5,0.3418,exp01_luad-coregtor-r1
b76f75df56d9,ABHD17C,ZXDB;RORC,2,0.2992,exp01_luad-coregtor-r1
437ff9bc03bc,ABHD18,ZBTB25;ZNF141;CCNT2;TIA1;ZNF169;ELF2;ZNF518A;ZNF891;USF2;ZNF358;ZNF700;ZNF410;ZNF782;METTL14;LCOR;UBE2V1;ZNF414;ZNF449;LCORL;RARA;GIT2;ZNF213;ZNF717;RBM42,24,0.1344,exp01_luad-coregtor-r1
