plot_tool,index,target,sources,method,value
CoRegNet,goa_resnik_similarity,OGA,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,1.16336
CoRegNet,goa_resnik_similarity,PDK4,BCL3;EGR1;FOS,exp02-coregnet,2.11312
CoRegNet,goa_resnik_similarity,PDLIM7,BHLHE40;ELF3;EZR;FOS;ID1;JUNB,exp02-coregnet,1.44109
CoRegNet,goa_resnik_similarity,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,2.28262
CoRegNet,goa_resnik_similarity,PRKACA,CFL2;DRAP1;EGR1;EZR;GOT1;HADHB;HSPA5;P4HB;PDLIM5;PKM;PSMA6;SMPX;TPI1;UGP2;YWHAE,exp02-coregnet,1.04179
CoRegNet,goa_resnik_similarity,RHOA,ANXA1;ARID5A;ATF4;BCL3;BCL6;CEBPD;ENO1;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;JUND;KLF2;KLF6;MXD1;NUCB1;PKM;RAB7A;RPL6;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TPI1;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,1.26898
CoRegNet,goa_resnik_similarity,SOCS3,BCL3;BHLHE40;EGR1;GADD45A;JUNB;NR4A1,exp02-coregnet,1.84444
CoRegNet,goa_resnik_similarity,SOD2,BCL6;GADD45A;NR4A1,exp02-coregnet,1.81749
CoRegNet,goa_resnik_similarity,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,2.35742
CoRegNet,goa_resnik_similarity,SQSTM1,BCL6;CEBPD;GADD45A;MYF6,exp02-coregnet,1.67172
CoRegNet,goa_resnik_similarity,STMN1,AGAP2;CBX7;FOS;HSPA5;JUN;MAPK1;PRDX5;PRNP;RAN;SOD1;SREBF2;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,1.14526
CoRegNet,goa_resnik_similarity,SUMO1,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,1.16017
CoRegNet,goa_resnik_similarity,TAGLN,CEBPD;JUNB;NR4A1,exp02-coregnet,2.32035
CoRegNet,goa_resnik_similarity,TIMP1,BHLHE40;NR4A1,exp02-coregnet,1.91702
CoRegNet,goa_resnik_similarity,TIMP3,EGR1;NR4A1,exp02-coregnet,2.01649
CoRegNet,goa_resnik_similarity,TKT,BHLHE40;EGR1;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,1.90322
CoRegNet,goa_resnik_similarity,TXN,AKR1A1;ATF4;CAT;EGR1;ENO1;FOS;GADD45A;HADHB;JUN;JUND;LTF;NR4A1;P4HB;PRDX5;RPL35;RPL6;RPS4X;SOD1;SUCLG1;TPI1,exp02-coregnet,1.32101
CoRegNet,goa_resnik_similarity,VEGFA,BHLHE40;CEBPD;EGR1;ENO1;JUN;JUNB;NR4A1,exp02-coregnet,1.96345
CoRegNet,goa_resnik_similarity,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,2.24226
CoRegTor,goa_jc_similarity,ACTA2,ATF4;ETS2;TEAD3;ID2;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.46013
CoRegTor,goa_jc_similarity,ACTB,JUN;NR4A1;EGR1;JUNB,exp02_thyroid-coregtor-n_five,0.53004
CoRegTor,goa_jc_similarity,APOE,TSC22D4;THRA;UBXN1;YWHAE;ENO1,exp02_hypothalamus-coregtor-n_five,0.30815
CoRegTor,goa_jc_similarity,APP,STAT6;PKM;TRIM28;EPAS1;UBXN1;SF1,exp02_kidney_cortex-coregtor-n_five,0.36634
CoRegTor,goa_jc_similarity,BCL2L1,UBB;TAGLN2;MXD1,exp02_blood-coregtor-n_five,0.29109
CoRegTor,goa_jc_similarity,CCND3,CEBPD;HCLS1,exp02_blood-coregtor-n_five,0.3502
CoRegTor,goa_jc_similarity,CD44,STAT5B;YWHAZ;SPI1;PKM,exp02_blood-coregtor-n_five,0.34946
CoRegTor,goa_jc_similarity,CDKN1A,ID2;ETS2;JUNB;TAGLN2;FOSL2,exp02_bladder-coregtor-n_five,0.42295
CoRegTor,goa_jc_similarity,CDKN1C,TPI1;ATF4;SRP9;HADHB;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.2413
CoRegTor,goa_jc_similarity,CLU,UBB;HSPA5;RPS4X,exp02_cortex-ba9-coregtor-n_five,0.35767
CoRegTor,goa_jc_similarity,CRYAB,YBX1;HSPA5;JUN;ATF4;OLIG1;FEZ1,exp02_amygdala-coregtor-n_five,0.30166
CoRegTor,goa_jc_similarity,CXCR4,FOSL2;MXD1;GTPBP1;ATF4;SF1,exp02_blood-coregtor-n_five,0.36437
CoRegTor,goa_jc_similarity,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,0.51366
CoRegTor,goa_jc_similarity,FASN,SREBF2;AGAP2,exp02_cortex-ba9-coregtor-n_five,0.33141
CoRegTor,goa_jc_similarity,FN1,CEBPD;CSNK2B,exp02_heart_atrial_appendage-coregtor-n_five,0.35668
CoRegTor,goa_jc_similarity,GADD45B,JUNB;JUN;JUND;TSC22D4,exp02_amygdala-coregtor-n_five,0.48814
CoRegTor,goa_jc_similarity,GSTP1,RPS4X;UBXN1;RPL35;TSC22D4;RPL6;HNRNPA1,exp02_cortex-ba9-coregtor-n_five,0.406
CoRegTor,goa_jc_similarity,HBA2,STAT5B;HCLS1;RAB7A;ANXA1;USF1,exp02_blood-coregtor-n_five,0.30537
CoRegTor,goa_jc_similarity,HBB,NPDC1;TRIP10,exp02_lung-coregtor-n_five,0.43187
CoRegTor,goa_jc_similarity,HLA-DRB1,OLIG1;JUNB;FOS,exp02_amygdala-coregtor-n_five,0.48809
CoRegTor,goa_jc_similarity,HLA-E,HSF1;NR4A1,exp02_heart_left_ventricle-coregtor-n_five,0.46723
CoRegTor,goa_jc_similarity,HMOX1,MEF2D;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.62234
CoRegTor,goa_jc_similarity,HSP90AA1,HSPA5;ATF4;YWHAE;CEBPD;ESRRA,exp02_heart_left_ventricle-coregtor-n_five,0.3646
CoRegTor,goa_jc_similarity,HSPA1A,STAT6;NR4A1,exp02_lung-coregtor-n_five,0.59519
CoRegTor,goa_jc_similarity,ID3,EPAS1;JUNB,exp02_heart_left_ventricle-coregtor-n_five,0.62785
CoRegTor,goa_jc_similarity,MAT2A,JUNB;CEBPD,exp02_heart_left_ventricle-coregtor-n_five,0.80082
CoRegTor,goa_jc_similarity,MCL1,JUNB;JUND;NR4A1;CEBPD;JUN,exp02_heart_left_ventricle-coregtor-n_five,0.60922
CoRegTor,goa_jc_similarity,NDRG1,YBX1;HNRNPA1;CENPB;TPPP;FEZ1,exp02_amygdala-coregtor-n_five,0.32554
CoRegTor,goa_jc_similarity,NFKBIA,CEBPB;KLF9;BCL6,exp02_muscle_skeletal-coregtor-n_five,0.42527
CoRegTor,goa_jc_similarity,OGA,YWHAE;PRNP;CSNK2B;RAB7A;EWSR1;MAPK1,exp02_amygdala-coregtor-n_five,0.29293
CoRegTor,goa_jc_similarity,PDK4,EGR1;EPAS1;CEBPD;ID2;BCL6;NFE2L2;FOS,exp02_bladder-coregtor-n_five,0.42126
CoRegTor,goa_jc_similarity,PDLIM7,TSC22D4;TFE3;SPI1,exp02_blood-coregtor-n_five,0.37952
CoRegTor,goa_jc_similarity,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,0.50339
CoRegTor,goa_jc_similarity,PRKACA,TRIP10;YWHAE;MEF2D;ESRRA;NFIC,exp02_muscle_skeletal-coregtor-n_five,0.38689
CoRegTor,goa_jc_similarity,RHOA,P4HB;RPL6;RPS10;YWHAE,exp02_heart_atrial_appendage-coregtor-n_five,0.38823
CoRegTor,goa_jc_similarity,SOCS3,BCL3;JUNB;ETS2;BHLHE40;GADD45A,exp02_lung-coregtor-n_five,0.43751
CoRegTor,goa_jc_similarity,SOD2,BHLHE40;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.38542
CoRegTor,goa_jc_similarity,SPARC,USF2;YBX1,exp02_amygdala-coregtor-n_five,0.37202
CoRegTor,goa_jc_similarity,SQSTM1,MEF2D;PSMA6;CSNK2B;YWHAE;NFE2L1,exp02_muscle_skeletal-coregtor-n_five,0.30644
CoRegTor,goa_jc_similarity,STMN1,GOT1;YWHAZ;TCEAL2;NCALD;SOD1;PRDX5;TCEAL6,exp02_cortex-ba9-coregtor-n_five,0.33083
CoRegTor,goa_jc_similarity,SUMO1,YWHAZ;TCEAL2;SOD1;YWHAE;RAN,exp02_amygdala-coregtor-n_five,0.32369
CoRegTor,goa_jc_similarity,TAGLN,NFIC;NFIX,exp02_muscle_skeletal-coregtor-n_five,0.95827
CoRegTor,goa_jc_similarity,TIMP1,P4HB;RPL6;ENO1;HSPA5;HNRNPA1,exp02_heart_left_ventricle-coregtor-n_five,0.35068
CoRegTor,goa_jc_similarity,TIMP3,JUNB;JUND;EGR1;FOS;NR4A1,exp02_heart_left_ventricle-coregtor-n_five,0.52047
CoRegTor,goa_jc_similarity,TKT,PKM;CSNK2B;THRA;RAB7A;RAN;ENO1;OLIG1,exp02_amygdala-coregtor-n_five,0.33106
CoRegTor,goa_jc_similarity,TXN,YBX1;ENO1;BCL6;NUCB1;TEAD3,exp02_bladder-coregtor-n_five,0.35928
CoRegTor,goa_jc_similarity,VEGFA,ATF4;CEBPD;JUNB,exp02_heart_left_ventricle-coregtor-n_five,0.58233
CoRegTor,goa_jc_similarity,VIM,ATF4;NR4A1,exp02_heart_left_ventricle-coregtor-n_five,0.44428
CoRegNet,goa_jc_similarity,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46646
CoRegNet,goa_jc_similarity,ACTB,BHLHE40;ELF3;EZR;FOS;FOSL2;ID1;JUNB;NR4A1,exp02-coregnet,0.44062
CoRegNet,goa_jc_similarity,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.53202
CoRegNet,goa_jc_similarity,APP,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;HNRNPA1;HSPA5;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,0.32901
CoRegNet,goa_jc_similarity,BCL2L1,ANXA1;ARG1;BCL6;CEBPD;FOS;GTPBP1;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,0.31045
CoRegNet,goa_jc_similarity,CCND3,BCL6;CEBPD;HCLS1;LTF;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.31259
CoRegNet,goa_jc_similarity,CD44,ANXA1;ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;YWHAZ;ZBTB7B,exp02-coregnet,0.32606
CoRegNet,goa_jc_similarity,CDKN1A,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;FOSL2;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.50403
CoRegNet,goa_jc_similarity,CDKN1C,ATF4;BHLHE40;CEBPD;DDIT3;EGR1;GADD45A;HSPA5;JUN;JUNB;LTF;NR4A1;P4HB;RPS4X;TAGLN2,exp02-coregnet,0.33876
CoRegNet,goa_jc_similarity,CLU,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.53202
CoRegNet,goa_jc_similarity,CRYAB,ATF4;FOS;HSPA5;JUN;JUNB;JUND,exp02-coregnet,0.4555
CoRegNet,goa_jc_similarity,CXCR4,ANXA1;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,0.37021
CoRegNet,goa_jc_similarity,DUSP1,FOS;JUN;JUNB,exp02-coregnet,0.57483
CoRegNet,goa_jc_similarity,FASN,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.31663
CoRegNet,goa_jc_similarity,FN1,BHLHE40;CEBPD;EGR1;FOS;JUNB;NR4A1,exp02-coregnet,0.51671
CoRegNet,goa_jc_similarity,GADD45B,FOS;JUN;JUNB,exp02-coregnet,0.57483
CoRegNet,goa_jc_similarity,GSTP1,ARG1;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;LTF;PKM;RPL35;RPL6;RPS4X;SF1;SNRNP70,exp02-coregnet,0.33157
CoRegNet,goa_jc_similarity,HBA2,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;ZBTB7B,exp02-coregnet,0.32278
CoRegNet,goa_jc_similarity,HBB,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46646
CoRegNet,goa_jc_similarity,HLA-DRB1,BHLHE40;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.48534
CoRegNet,goa_jc_similarity,HLA-E,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.48755
CoRegNet,goa_jc_similarity,HMOX1,CEBPD;GADD45A;MYF6,exp02-coregnet,0.43893
CoRegNet,goa_jc_similarity,HSP90AA1,BCL6;CEBPD;GADD45A;JUNB;MYF6,exp02-coregnet,0.48566
CoRegNet,goa_jc_similarity,HSPA1A,BHLHE40;EGR1;JUN;NR4A1,exp02-coregnet,0.47323
CoRegNet,goa_jc_similarity,ID3,BHLHE40;EGR1;FOS;ID1;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.44831
CoRegNet,goa_jc_similarity,MAT2A,BHLHE40;CEBPB;CEBPD;GADD45A;JUNB;KLF10;NR4A1,exp02-coregnet,0.50073
CoRegNet,goa_jc_similarity,MCL1,BHLHE40;CEBPD;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.48951
CoRegNet,goa_jc_similarity,NDRG1,ATF4;BHLHE40;CAT;CD59;CEBPD;CLK1;CSNK2B;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HADHB;HES1;HNRNPA1;HSPA5;ID2;ILF2;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PKM;PRDX5;RPL35;RPL6;RPS10;RPS4X;SF1;SOD1;SRP9;STAT6;SUCLG1;TAGLN2;TPI1;TRIM28;UBXN1;YWHAE,exp02-coregnet,0.30535
CoRegNet,goa_jc_similarity,NFKBIA,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.47756
CoRegNet,goa_jc_similarity,OGA,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.30616
CoRegNet,goa_jc_similarity,PDK4,BHLHE40;ELF3;ID1,exp02-coregnet,0.51757
CoRegNet,goa_jc_similarity,PDLIM7,BHLHE40;ELF3;EZR;FOS;ID1;JUNB,exp02-coregnet,0.39391
CoRegNet,goa_jc_similarity,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,0.50515
CoRegNet,goa_jc_similarity,PRKACA,CFL2;DRAP1;EGR1;EZR;GOT1;HADHB;HSPA5;P4HB;PDLIM5;PKM;PSMA6;SMPX;TPI1;UGP2;YWHAE,exp02-coregnet,0.24646
CoRegNet,goa_jc_similarity,RHOA,ANXA1;ARID5A;ATF4;BCL3;BCL6;CEBPD;ENO1;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;JUND;KLF2;KLF6;MXD1;NUCB1;PKM;RAB7A;RPL6;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TPI1;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.34098
CoRegNet,goa_jc_similarity,SOCS3,BCL3;BHLHE40;EGR1;GADD45A;JUNB;NR4A1,exp02-coregnet,0.40279
CoRegNet,goa_jc_similarity,SOD2,BCL6;GADD45A;NR4A1,exp02-coregnet,0.38243
CoRegNet,goa_jc_similarity,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.51397
CoRegNet,goa_jc_similarity,SQSTM1,BCL6;CEBPD;GADD45A;MYF6,exp02-coregnet,0.43015
CoRegNet,goa_jc_similarity,STMN1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.31663
CoRegNet,goa_jc_similarity,SUMO1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30625
CoRegNet,goa_jc_similarity,TAGLN,CEBPD;JUNB;NR4A1,exp02-coregnet,0.66321
CoRegNet,goa_jc_similarity,TIMP1,BHLHE40;NR4A1,exp02-coregnet,0.47443
CoRegNet,goa_jc_similarity,TIMP3,EPAS1;KLF9;NR4A1,exp02-coregnet,0.53561
CoRegNet,goa_jc_similarity,TKT,BHLHE40;EGR1;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.47702
CoRegNet,goa_jc_similarity,TXN,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.3048
CoRegNet,goa_jc_similarity,VEGFA,BHLHE40;KLF10;MYF6;NR4A1,exp02-coregnet,0.55387
CoRegNet,goa_jc_similarity,VIM,CEBPD;GADD45A;JUNB;MYF6;NR4A1,exp02-coregnet,0.51552
CoRegTor,shortest_PPI_path_score_hippie,ACTA2,EPAS1;STAT6;PKM;ENO1;TRIM28,exp02_kidney_cortex-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,ACTB,JUN;NR4A1;EGR1;JUNB,exp02_thyroid-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_hippie,APOE,AKR1A1;SOD1;SUCLG1;CAT;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_hippie,APP,STAT6;PKM;TRIM28;EPAS1;UBXN1;SF1,exp02_kidney_cortex-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,BCL2L1,YWHAE;SOD1;CSNK2B;RAB7A;NUCB1,exp02_cortex-ba9-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,CCND3,ZBTB7B;RAB7A;TSC22D4,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,CD44,STAT5B;YWHAZ;SPI1;PKM,exp02_blood-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_hippie,CDKN1A,HNRNPA1;ENO1;GADD45A;SF1;CSNK2B,exp02_muscle_skeletal-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,CDKN1C,TPI1;ATF4;SRP9;HADHB;GADD45A,exp02_kidney_cortex-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,CXCR4,FOSL2;MXD1;GTPBP1;ATF4;SF1,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,FASN,SREBF2;AGAP2,exp02_cortex-ba9-coregtor-n_five,0.33333
CoRegTor,shortest_PPI_path_score_hippie,FN1,ENO1;P4HB;ID2;TAGLN2;PKM,exp02_heart_atrial_appendage-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,GADD45B,JUNB;JUN;JUND;TSC22D4,exp02_amygdala-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_hippie,GSTP1,RPS4X;UBXN1;RPL35;TSC22D4;RPL6;HNRNPA1,exp02_cortex-ba9-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_hippie,HBA2,DRAP1;EZR;HSPA5;HADHB;TSC22D4,exp02_amygdala-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,HBB,RPL6;CSNK2B;SOD1;YBX1;RPL35,exp02_kidney_cortex-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,HLA-DRB1,ATF4;YBX1;HNRNPA1;HSPA5;EWSR1;USF2,exp02_amygdala-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,HLA-E,RPL35;HNRNPA1;SNRNP70;CEBPD;RPS4X,exp02_muscle_skeletal-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,HMOX1,HSPA5;TPI1;ENO1;FOS;CSNK2B,exp02_blood-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,HSP90AA1,FOS;JUN;YBX1;HSPA5;HADHB,exp02_amygdala-coregtor-n_five,0.85
CoRegTor,shortest_PPI_path_score_hippie,HSPA1A,JUN;FOS,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,ID3,TAGLN2;ENO1,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,MAT2A,ENO1;TPI1,exp02_heart_left_ventricle-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,MCL1,EGR1;JUNB,exp02_thyroid-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,NDRG1,CENPB;FEZ1;TSC22D4;HNRNPA1,exp02_hypothalamus-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_hippie,NFKBIA,LDB1;FOSL2;HNRNPA1;CEBPB;EWSR1,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,OGA,YWHAE;PRNP;CSNK2B;RAB7A;EWSR1;MAPK1,exp02_amygdala-coregtor-n_five,0.56667
CoRegTor,shortest_PPI_path_score_hippie,PDK4,ESRRA;EZR;PSMA6;HADHB;UGP2,exp02_heart_left_ventricle-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,PDLIM7,PRDX5;GPD1;PKM;TPI1;HADHB,exp02_muscle_skeletal-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_hippie,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,PRKACA,SUCLG1;RPL6;YBX1,exp02_muscle_skeletal-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,RHOA,CSNK2B;SNRNP70,exp02_cortex-ba9-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,SOCS3,BCL3;CEBPB;ARID5A;NFIL3;FOS,exp02_blood-coregtor-n_five,0.51667
CoRegTor,shortest_PPI_path_score_hippie,SOD2,LTF;P4HB;HSPA5;TPI1;NUCB1,exp02_kidney_cortex-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,SPARC,EZR;HSPA5;SOX2;HADHB;EWSR1,exp02_amygdala-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,SQSTM1,MEF2D;PSMA6;CSNK2B;YWHAE;NFE2L1,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,STMN1,NFE2L1;RAD21;SOD1;GOT1;YWHAE;UBB;YWHAZ,exp02_hypothalamus-coregtor-n_five,0.61905
CoRegTor,shortest_PPI_path_score_hippie,SUMO1,YWHAZ;TCEAL2;SOD1;YWHAE;RAN,exp02_amygdala-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,TAGLN,RPL35;RPS4X,exp02_muscle_skeletal-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,TIMP1,P4HB;RPL6;ENO1;HSPA5;HNRNPA1,exp02_heart_left_ventricle-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_hippie,TIMP3,JUNB;JUND;EGR1;FOS;NR4A1,exp02_heart_left_ventricle-coregtor-n_five,0.8
CoRegTor,shortest_PPI_path_score_hippie,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,0.85
CoRegTor,shortest_PPI_path_score_hippie,TXN,SUCLG1;AKR1A1;SOD1;PRDX5;CAT;SRP9,exp02_kidney_cortex-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,VEGFA,ATF4;CEBPD;JUNB,exp02_heart_left_ventricle-coregtor-n_five,0.83333
CoRegTor,shortest_PPI_path_score_hippie,VIM,RPL35;RPS4X;SNRNP70;CSNK2B;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.75
CoRegNet,shortest_PPI_path_score_hippie,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_hippie,ACTB,BHLHE40;CEBPD;CLK1;EGR1;ENO1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,0.60354
CoRegNet,shortest_PPI_path_score_hippie,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.67857
