cluster_uid,target,sources,n_sources,method
88e3b597fb07,CRYAB,APEX1;CUX1;DRAP1;EGR1;ENO1;ESRRA;HAND1;HAND2;HIF1A;HMGA1;HSF2;LRRFIP1;MEF2A;MITF;MLX;NFIC;NFX1;NPAS2;PBX3;PPARA;RUVBL1;SMARCA1;SND1;SREBF2;SRF;TEAD1;YBX1;ZBTB7B,28,exp03-coregnet
20a77c0c4f28,DUSP1,ATF3;BHLHE40;EGR1;FOS;HES1;JUN;JUNB;JUND;KLF4;MAFF;NR4A1,11,exp03-coregnet
a9a99b856867,EBP,APEX1;CUX1;DRAP1;ESRRA;HAND1;HAND2;HMGA1;HSF2;MITF;MLX;NFIC;NKX2-5;PBX3;PPARA;SMARCA1;SND1;TEAD1;YBX1;ZBTB7B,19,exp03-coregnet
a3bff2b4be15,ERBB2,APEX1;CUX1;DRAP1;EWSR1;GTF2F1;HAND1;HMGA1;HSF2;LRRFIP1;MEF2A;MLX;NFIC;NFX1;NKX2-5;PBX3;PPARA;RUVBL1;SMARCA1;SND1;SREBF2;TEAD1;ZBTB7B,22,exp03-coregnet
14a5cb5b902a,FGFR1,APEX1;ARNT;BCLAF1;CREB3;CTBP1;CUX1;DRAP1;E2F4;E4F1;ELK1;ENO1;EWSR1;GTF2F1;HIF1A;HMGA1;HMGB1;KDM2A;LRRFIP1;MAFG;MAFK;MBD1;MBD2;NCOR2;NFIC;NFX1;NONO;NPAS2;PBX3;PPARD;RELA;RXRB;SF1;SFPQ;SMARCA5;SND1;SREBF2;SRF;TEAD1;TFE3;UBP1;YY1;ZBTB7A;ZBTB7B;ZGPAT,44,exp03-coregnet
b7ce272999ff,FN1,APEX1;ARID5A;ATF3;BHLHE40;CUX1;DRAP1;EGR1;ELK1;ENO1;FOSL2;HAND1;HAND2;HBP1;HEYL;HIF1A;HMGA1;HSF2;IRX3;JUNB;LRRFIP1;MAFF;MAFK;MEF2A;MITF;MLX;NFIC;NPAS2;PBX3;PPARA;RUVBL1;SMARCA1;SND1;SREBF2;SRF;STAT3;TEAD1;TEAD4;XBP1;ZBTB7B,39,exp03-coregnet
61ca1a6e04fb,GADD45B,APEX1;ARID5A;ATF3;ATF4;BCL3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;DRAP1;EGR1;ELK1;ENO1;ETS2;FOS;FOSL2;HIF1A;HMGA1;JUN;JUNB;LRRFIP1;MAFF;NFIL3;NONO;NR4A1;PPARD;PPARGC1A;RUVBL1;SFPQ;SND1;SRF;SSRP1;STAT3;TEAD4;XBP1,36,exp03-coregnet
ade64aaff722,GSTP1,APEX1;CREB3;CUX1;DRAP1;ENO1;GTF2F1;GTF3A;HAND1;HMGA1;HSF2;LRRFIP1;MLX;NFIC;NFX1;NKX2-5;NPAS2;NR1H2;RFXANK;RUVBL1;SMARCA1;SND1;SRF;TEAD1;TRIM28;YBX1;ZBTB7B,26,exp03-coregnet
b999850f0f9f,HBA2,BHLHE40;EGR1;FHL2;FOS;HAND1;HAND2;HBP1;IRF6;JUNB;KLF15;MAFF;MEF2A;MITF;NFE2L1;NR4A1;PBX3;PPARA;TBX5;TEAD1;ZBTB16,20,exp03-coregnet
72abdb872cb2,HBB,BHLHE40;EGR1;FHL2;FOS;HAND1;HAND2;HBP1;IRF6;JUNB;KLF15;MAFF;MEF2A;MITF;MLX;NFE2L1;NR4A1;PPARA;TBX5;TEAD1,19,exp03-coregnet
0ee5ce030d84,HLA-DRB1,ARID5A;ATF3;BCL3;BCL6B;BHLHE40;CEBPB;CEBPD;EGR1;ENO1;ETS2;FOS;FOSL2;HES1;HEYL;JUNB;JUND;MAFF;MEOX1;MSC;NFIL3;NFKB2;NR4A1;RARA;STAT3;TEAD4,25,exp03-coregnet
826be981f597,HSP90AA1,APEX1;CUX1;DRAP1;GTF2F1;HAND1;HIF1A;HMGA1;HSF2;LRRFIP1;MITF;MLX;NFX1;NPAS2;PPARA;RUVBL1;SMARCA1;SND1;SREBF2;SRF;TEAD1;UBP1;XBP1;ZBTB7B,23,exp03-coregnet
447f3ab0f8a6,HSPA1A,ARID5A;ATF3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;FHL2;FOS;FOSL2;HAND1;HAND2;HEY2;IRX3;JUN;JUNB;JUND;MAFF;MAFK;NFIL3;NKX2-5;NR4A1;PPARGC1A;STAT3;TBX5,26,exp03-coregnet
f2a5227ddd5d,HSPA4,APEX1;CUX1;EGR1;HAND1;HBP1;HIF1A;HMGA1;HSF2;KLF15;LRRFIP1;MEF2A;MITF;MLX;NFX1;NPAS2;PBX3;PPARA;SMARCA1;SND1;TEAD1,20,exp03-coregnet
17e69e1bb395,ID3,ABL1;APEX1;ARID5A;ATF3;ATF4;ATF6B;BCL3;BCLAF1;BHLHE40;CBFB;CEBPD;CEBPG;CREB3;CTBP1;CTNNB1;CXXC1;DRAP1;E2F4;E4F1;EGR1;ELK3;ENO1;EPAS1;ETS1;ETS2;FOS;FOSL2;FOXJ3;FOXO3;HDAC1;HDAC3;HES1;HES4;HIF1A;HLX;HMGB1;ID1;ID2;IRF7;JUN;JUNB;JUND;KDM2A;KLF2;KLF6;LRRFIP1;MAFF;MAZ;MBD1;MBD2;MEOX1;MSC;NFE2L2;NFKB2;NONO;NR4A1;PPARD;RARA;RELA;SF1;SFPQ;SMAD7;SND1;SOX18;SOX7;SP100;SSRP1;STAT2;STAT6;TBL1XR1;TBX2;TFE3;TRIM28;UBP1;UBTF;YY1;ZBTB7A;ZGPAT;ZNF24;ZNF384;ZNF692,81,exp03-coregnet
4ecb5fa56fc1,ITGB1,APEX1;CUX1;EGR1;HAND1;HBP1;HIF1A;HSF2;LRRFIP1;MEF2A;MITF;MLX;NFX1;PBX3;PPARA;SMARCA1;SMARCA5;SND1;TEAD1,18,exp03-coregnet
4cef85680e7c,MAT2A,APEX1;CREB3;CUX1;ENO1;EWSR1;HBP1;HIF1A;HMGA1;HSF2;LRRFIP1;MEF2A;MLX;NFX1;NONO;RUVBL1;SFPQ;SMARCA1;SMARCA5;SND1;STAT3;TEAD1;UBP1;VEZF1;XBP1;ZBTB7B;ZNF189,26,exp03-coregnet
67621a41a828,MCL1,ABL1;APEX1;ARID5A;ARNT;ATF3;ATF4;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CTBP1;CUX1;DRAP1;E2F4;E4F1;EGR1;ELF1;ENO1;FOSL2;GTF2F1;HDAC1;HIF1A;HMGA1;JUN;JUNB;JUND;KDM2A;KLF6;LRRFIP1;MAFG;MBD1;MBD2;NFE2L2;NFIL3;NFX1;NONO;NPAS2;NR4A1;PBX2;PHF1;PPARD;RELA;RUVBL1;SF1;SFPQ;SMARCA5;SND1;SRF;STAT3;TFE3;TRIM28;UBP1;XBP1;YY1;ZBTB7A;ZBTB7B;ZGPAT;ZNF274;ZNF384,60,exp03-coregnet
19c44c92fabd,NDRG1,ABL1;ARID5A;ARNT;ATF3;BCL3;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CTBP1;CTNNB1;DDIT3;E2F4;EGR1;ELF1;EPAS1;ETS1;ETS2;FOS;FOSL2;HBP1;HDAC1;HES1;HES4;HIF1A;HMGB1;ID2;JUN;JUNB;JUND;KDM2A;KLF15;KLF6;MAFF;MAFG;MBD1;MBD2;NCOR2;NFE2L2;NFIL3;NFKB2;NR4A1;PHF1;PPARD;RARA;RBFOX2;RELA;SF1;SFPQ;SMAD3;SMAD7;SOX7;SP100;STAT3;STAT6;TFE3;TRIM28;UBTF;XBP1;YY1;ZBTB7A;ZEB1;ZGPAT;ZNF274,65,exp03-coregnet
1b5e43be57c8,NFKBIA,ABL1;APEX1;ARID5A;ARNT;ATF3;ATF4;BCL3;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CREBZF;CTBP1;CUX1;E2F4;E4F1;EGR1;ELF1;ELK1;ENO1;EWSR1;FHL2;FOSL2;FOXJ3;FOXO3;HBP1;HDAC1;HDAC3;HIF1A;HMGA1;HMGB1;HMGB2;JUNB;KDM2A;KLF15;KLF6;KLF9;LRRFIP1;MAFF;MAFG;MBD1;MBD2;NCOR2;NFE2L1;NFE2L2;NFIL3;NFX1;NONO;NR4A1;PHF1;PPARD;RARA;RELA;RFXANK;RXRB;SF1;SFPQ;SMAD3;SND1;SP100;SSRP1;STAT3;TFE3;TRIM28;XBP1;YY1;ZBTB16;ZBTB7A;ZGPAT;ZNF274;ZNF76;ZSCAN18,73,exp03-coregnet
336f4d38baf7,OGA,APEX1;ARNT;BCLAF1;CTBP1;CUX1;FHL2;FOXJ3;GATA4;GATA6;HAND1;HAND2;HBP1;HDAC1;HDAC3;HIF1A;HMGB2;HSF2;IRF6;MBD1;MEF2A;MITF;MLX;MXI1;NFE2L1;NFIC;NFX1;NFYC;PBX3;PPARA;PPARGC1A;RXRB;SF1;SMARCA1;SMARCA5;SND1;SREBF2;STAT3;TBX5;TEAD1;TFCP2;VEZF1;YBX1;ZBTB4;ZHX2;ZNF24;ZNF274;ZSCAN18,47,exp03-coregnet
6e45200bc53e,PCNA,APEX1;CUX1;HAND1;HDAC1;HIF1A;LRRFIP1;MEF2A;MLX;NFX1;PBX3;PPARA;SMARCA1;SMARCA5;SND1;SREBF2;TEAD1;TFDP1;UBP1;YBX1,19,exp03-coregnet
6168b1928605,PDK4,APEX1;CUX1;EGR1;ENO1;ESRRA;FHL2;HBP1;HIF1A;HMGA1;HSF2;IRF6;KLF15;LRRFIP1;MEF2A;MITF;MLX;NFE2L1;NFIC;NFIL3;NFX1;NPAS2;PBX3;PPARA;PPARGC1A;SMARCA1;SND1;SRF;STAT3;TEAD1;XBP1;YBX1;ZBTB16;ZBTB7B;ZNF189,34,exp03-coregnet
42ff0b81ca3c,PDLIM7,ABL1;APEX1;ARID5A;ATF6B;BCL3;CBFB;CREB3;DRAP1;E2F4;ELK1;ENO1;GTF2F1;HES4;HEYL;HIF1A;HMGA1;KLF13;KLF6;LRRFIP1;MAFK;MAZ;MBD2;MLXIP;MSC;NCOR2;NFKB2;NPAS2;PBX3;RARA;RELA;RUVBL1;SND1;STAT6;TFE3;XBP1;ZBTB7B;ZGPAT,37,exp03-coregnet
3216084f4121,PER1,APEX1;ARID5A;ARNT;ATF3;BHLHE40;CEBPB;CEBPD;CTBP1;CUX1;DRAP1;EGR1;ELF1;EWSR1;FHL2;FOSL2;FOXO3;HBP1;HDAC1;HDAC3;HSF2;JUNB;JUND;KLF15;KLF6;KLF9;LDB1;LRRFIP1;MAFK;MEF2A;MEF2D;NFE2L1;NFE2L2;NFIC;NFIL3;NFX1;NR4A1;PPARA;PPARGC1A;RELA;RXRB;SF1;SFPQ;SMARCA1;SMARCA5;SND1;SRF;STAT3;TEAD1;VEZF1;XBP1;ZBTB16;ZBTB7B;ZNF189;ZNF274;ZNF76;ZSCAN18,56,exp03-coregnet
4982b4737a8b,PRKACA,APEX1;CUX1;EGR1;HAND1;HAND2;HMGA1;HSF2;LRRFIP1;MEF2A;MLX;NFIC;PBX3;PPARA;SND1;SREBF2;TEAD1;YBX1,17,exp03-coregnet
ee87457daddf,RHOA,APEX1;CREB3;CUX1;DRAP1;ELK1;ENO1;EWSR1;GTF2F1;HIF1A;HMGA1;HSF2;LRRFIP1;MBD2;MEF2A;MLX;NFX1;NONO;NPAS2;PBX3;RUVBL1;SMARCA1;SMARCA5;SND1;SSRP1;TBL1XR1;TEAD1;TFDP1;UBP1;XBP1;YBX1;ZBTB7B,31,exp03-coregnet
583391cd2d89,SOCS3,ARID5A;ATF3;BCL3;BHLHE40;CEBPD;EGR1;ETS2;FHL2;FOS;FOSL2;JUNB;MAFF;NFIL3;NR4A1,14,exp03-coregnet
781142aa760a,SOD2,CUX1;EGR1;HAND1;HBP1;HIF1A;HSF2;MEF2A;MITF;MLX;NFE2L1;PPARA;SMARCA1;STAT3;TEAD1,14,exp03-coregnet
87ecf7a85f72,SPARC,APEX1;ARNT;ATF6B;CREB3;DRAP1;E2F4;ELK1;ENO1;EWSR1;GTF2F1;HIF1A;HMGA1;HMGB1;KDM2A;KLF13;KLF6;LRRFIP1;MAFK;MAZ;MBD2;MLXIP;NFX1;NONO;NPAS2;RELA;SND1;SSRP1;STAT6;TBL1XR1;TEAD1;TFE3;UBP1;XBP1;ZBTB7B;ZEB1;ZNF384,36,exp03-coregnet
5504105b4a95,SQSTM1,APEX1;CUX1;HAND2;HBP1;HSF2;MEF2A;MITF;MLX;NFE2L1;PBX3;PPARA;SMARCA1;SND1;SREBF2;TEAD1;ZHX2,16,exp03-coregnet
11041d1480f0,SUMO1,APEX1;CUX1;HBP1;HIF1A;HSF2;LRRFIP1;MEF2A;MLX;NFX1;PBX3;PPARA;RUVBL1;SMARCA1;SMARCA5;SND1;TEAD1;UBP1;VEZF1;YBX1,19,exp03-coregnet
3c9035e4e6e6,TAGLN,APEX1;ATF6B;CREB3;CUX1;DRAP1;ELK1;ENO1;GTF2F1;HIF1A;HMGA1;HSF2;KLF13;LRRFIP1;MBD2;MEF2A;NFYB;NONO;NPAS2;RUVBL1;SMARCA1;SND1;SSRP1;TEAD1;TFE3;UBP1;ZBTB7B;ZGPAT,27,exp03-coregnet
5091015eaff8,TGFBR2,APEX1;CUX1;EWSR1;HBP1;HIF1A;HSF2;MEF2A;MLX;NFE2L1;NFIC;NFX1;NFYB;NPAS2;PBX3;PPARA;RUVBL1;SMARCA1;SMARCA5;SND1;STAT3;TEAD1;UBP1;VEZF1;YBX1,24,exp03-coregnet
e8df086e3e65,TIMP1,APEX1;ARID5A;BCL6;CBFB;CEBPB;DRAP1;ELK1;ENO1;HIF1A;HMGA1;LRRFIP1;MAFF;MAZ;NPAS2;SND1;STAT3;TEAD1;TEAD4;XBP1;ZBTB7B,20,exp03-coregnet
753698a80d97,TIMP3,APEX1;BCLAF1;CUX1;EGR1;ELF1;ESRRA;EWSR1;FHL2;FOXO3;FOXO4;HBP1;HIF1A;HSF2;KLF15;KLF9;LRRFIP1;MEF2A;MITF;MLX;NFE2L1;NFIC;NFX1;PBX3;PPARA;PPARGC1A;SMARCA5;SND1;TBX5;TEAD1;THRA;VEZF1;YBX1;ZBTB16;ZNF189,34,exp03-coregnet
e5978f84db5d,TXN,APEX1;CREB3;DRAP1;ENO1;GTF2F1;HIF1A;HMGA1;LRRFIP1;NFIC;NFX1;NFYB;NONO;NPAS2;RUVBL1;SF1;SND1;SSRP1;STAT3;TEAD1;UBP1;XBP1;ZBTB7B;ZGPAT,23,exp03-coregnet
6688f7e2368d,VEGFA,APEX1;ARNT;ATF3;CEBPB;CTBP1;CUX1;E2F4;ESRRA;FHL2;FOSL2;GTF3A;HAND1;HAND2;HIF1A;HMGA1;HSF1;HSF2;IRF6;KLF15;LRRFIP1;MAFK;MEF2A;MITF;MLX;NFE2L1;NFE2L2;NFIL3;NKX2-5;PBX3;PPARA;PPARGC1A;RUVBL1;SF1;SFPQ;SMARCA1;SMARCA5;SND1;SRF;STAT3;TEAD1;USF2;XBP1;YBX1;ZBTB7A;ZNF189;ZNF274;ZSCAN18,47,exp03-coregnet
677b9577f7c1,VIM,ABL1;APEX1;ARID5A;ATF3;BCL3;BHLHE40;CEBPD;CREB3;DDIT3;EGR1;ELK3;ETS1;FHL2;FOS;FOSL2;HES1;HEYL;HIF1A;ID2;IRF6;JUN;JUNB;JUND;KLF6;MAFF;MSC;NFE2L2;NFKB2;NONO;NR4A1;RARA;SFPQ;SMAD7;SND1;SREBF1;STAT6;TFE3;ZGPAT,38,exp03-coregnet
