,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
20,ce8ea4f6d794,HSP90AA1,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;BHLHE41;CEBPG;CREBL2;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;ENO1;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HIF1A;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;JAZF1;JUND;KDM2A;LDB1;LRRFIP1;MAFG;MBD1;MEF2D;MLX;MTA3;NCOA1;NFE2L1;NFIL3;NONO;NR1D2;OTP;PBX1;PBX2;PBX3;PEG3;PHF1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SMARCA1;SMARCA5;SND1;SREBF2;SSRP1;STAT1;STAT2;STAT3;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;XBP1;ZFP90;ZGPAT;ZSCAN18,81,exp03-coregnet,0.5001,0.49506,0.50622,9.08924,7.69674,7.62644,0.50755,1.57221,0.4398,0.07407,0.3,0.06316
21,df3c07089f19,HSPA1A,ATF3;EGR1;FEZF1;FOS;FOSL2;FOXJ1;JUN;JUNB;KDM5D;MAFF;NR4A1;OTP;PEG3;SIX3,14,exp03-coregnet,0.51648,0.64469,0.48901,10.59969,29.99689,6.47293,0.56818,1.76758,0.51585,0.0,0.0,0.0
22,38dd0fd2089b,HSPA4,APEX1;ATF2;ATF6B;BCLAF1;CEBPG;CREBL2;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;ENO1;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HIF1A;HMGA1;HSF1;HSF2;ING4;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;NCOA1;NFE2L1;NONO;NR2F6;OTP;PBX1;PBX2;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SF1;SFPQ;SMARCA1;SND1;SREBF2;SSRP1;STAT1;STAT5B;TBL1XR1;TBPL1;TERF2;TFCP2;TFE3;THAP11;TRIM28;UBP1;USF1;XBP1;ZFP90;ZGPAT;ZSCAN18,70,exp03-coregnet,0.49872,0.48699,0.50449,9.72221,6.606,8.0835,0.51852,1.557,0.45273,0.1,0.17073,0.06731
23,dd373cae00dc,ID3,ARID5A;ATF3;BCL6;BHLHE40;CEBPD;FEZF1;FOS;FOSL2;FOXJ1;HES5;ID1;JUN;JUNB;KDM5D;MAFF;NFIL3;NR4A1;OTP;PEG3;RFX4;STAT1,21,exp03-coregnet,0.4873,0.59683,0.47579,8.86496,21.74603,4.79446,0.56581,1.76156,0.50217,0.04762,0.04762,0.02439
24,16098ee591f7,MAT2A,APEX1;ATF2;ATF4;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DDIT3;DMAP1;DRAP1;E2F4;E4F1;ENO1;ERF;ETS2;EWSR1;FOXJ3;GTF2F1;HDAC3;HEY1;HIF1A;HMGA1;HMGB2;HSF1;HSF2;ING4;IRF9;JAZF1;JUND;KDM2A;KLF16;KLF6;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NONO;NR1D2;PBX1;PBX2;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5B;TBL1XR1;TBPL1;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZNF692;ZNF76;ZSCAN18,94,exp03-coregnet,0.50799,0.49445,0.51098,9.41389,7.5691,7.65024,0.52596,1.60272,0.459,0.03191,0.14286,0.02679
25,75993f9b51a6,MCL1,ARID5A;ATF3;BCL6;BCLAF1;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ENO1;ERF;ETS2;FEZF1;FOS;FOSL2;HIF1A;HSF2;ID2;JUN;JUNB;JUND;KDM5D;KLF6;KLF9;MAFF;MLX;NFIL3;NR4A1;OTP;PEG3;SIX3;SND1;SOX2;STAT2;STAT3;STAT5B;TFE3;XBP1,38,exp03-coregnet,0.51873,0.60906,0.51612,10.02546,24.83538,6.30466,0.56456,1.80772,0.48624,0.15789,0.16216,0.08696
26,ac5441da77bc,NDRG1,ATF3;EGR1;FEZF1;FOXJ1;FOXO4;HES5;KDM5D;MYRF;NKX6-2;OLIG2;OTP;SIX3;SOX10;SOX8;ZEB2,15,exp03-coregnet,0.36968,0.57778,0.37032,1.11942,13.49149,1.14429,0.55672,1.93519,0.4683,0.06667,0.05,0.02941
27,d29151ef3304,NFKBIA,ARID5A;ATF3;ATF4;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ERF;ETS2;FOS;FOSL2;HES5;HIF1A;JUN;JUNB;KDM5D;KLF6;KLF9;LMO2;MAFF;NFIL3;NR1D1;NR4A1;OTP;SREBF1;STAT3;XBP1,29,exp03-coregnet,0.53797,0.68391,0.53366,10.97408,33.00391,6.50983,0.56064,1.91138,0.47352,0.17241,0.14706,0.08621
28,69d9072ecc37,OGA,APEX1;ATF2;ATF4;ATF6B;BCLAF1;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGB2;HSF1;HSF2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZFP90;ZGPAT;ZNF189;ZNF219;ZNF692;ZNF76;ZSCAN18,88,exp03-coregnet,0.49858,0.47655,0.50266,8.27147,5.94071,7.02092,0.5305,1.58239,0.46818,0.05682,0.19231,0.04587
29,1ca7bc9c10e9,PCNA,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF13;KLF16;LDB1;LRRFIP1;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NFIX;NONO;NR1D2;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZNF219;ZNF692;ZNF76;ZSCAN18,97,exp03-coregnet,0.49597,0.47625,0.50233,8.2434,5.84243,6.71904,0.53083,1.58679,0.46956,0.05155,0.10638,0.03597
