cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
c513c745f143,CLU,ARNT;NR2F2;SMARCA1;MAF;SMAD3;ZNF32;ELF3;NKX2-1;SPI1;STAT6;HTATIP2;RXRA;EPAS1;ABL1;HLX;CREB3L2;RBPJ;SKI;OSR1;HBP1;NR2F1;NFIL3;KLF6,23,74.1935,0.3089,exp03_lung-coregtor-default
bcdd2c9206f3,CLU,KDM5D;ATF4,2,6.4516,0.1171,exp03_lung-coregtor-default
508d96eff7db,CLU,IRF3;CEBPG,2,6.4516,0.0548,exp03_lung-coregtor-default
59389c37ff19,CRYAB,SREBF1;HDAC3;SKI,3,7.8947,0.3577,exp03_lung-coregtor-default
07c72ad656c8,CRYAB,HBP1;SNAI1;RXRA;MYC;ID2;HTATIP2;ZNF32;KDM2A;MAFF;EGR1;FOS;CEBPG;ZNF503;STAT6;NR4A2;ARID5B;KLF6;NCOR2;APEX1;YBX1;ARNT;NFIL3;MYRF;ESRRA;DDIT3;CTBP1;SPI1;MEF2D;MXD4;MAX;JUNB;YY1;MXD1,33,86.8421,0.2865,exp03_lung-coregtor-default
b2cd518dd177,CXCR4,MXD1;MAX;CREBZF;CEBPD;ZNF266;HMGB2;DDIT3;SF1;CEBPB;RBPJ;HES1;MBD1;ID2;ENO1;MAF;ELF1;KDM5D;JUN;STAT1;STAT5B;IRF9;STAT2;IRF3;KLF6;SREBF1,25,89.2857,0.2577,exp03_lung-coregtor-default
62383ef1ba24,DUSP1,JUN;NR4A1;EGR1,3,100.0,0.0,exp03_lung-coregtor-default
30e91d425e9c,FASN,MAX;KLF13;PML;SREBF2,4,80.0,0.4702,exp03_lung-coregtor-default
3443f407bf0a,FN1,MAFK;CREB3L2;ERF;ARID5B;NKX2-1;NONO;ARID5A;NR2F1;SMARCA1,9,75.0,0.2466,exp03_lung-coregtor-default
9f60c4e5a972,FN1,ZHX2;PML,2,16.6667,0.2272,exp03_lung-coregtor-default
7df6ff079938,GADD45B,BCL3;ARID5A;NFKB2;JUNB;FOSL2;ETS2;MAFF;GTF3A;NFKB1;ESRRA;STAT5A;MLX;THAP11;RARA,14,100.0,0.0,exp03_lung-coregtor-default
b9dec7ecf3b5,GSTP1,HTATIP2;PML;ENO1;ETS1;ESRRA;APEX1;RBPJ;NR2F6;MLX;SREBF2;SMAD3;ARID5B;ARID5A;ID1;KDM2A;SOX7;ZHX2;MXD1,18,90.0,0.488,exp03_lung-coregtor-default
dd5b85c13be1,GSTP1,MAX;NFKB2,2,10.0,0.1361,exp03_lung-coregtor-default
88bf3581e9b0,HBA2,HIF3A;BHLHE40;KLF15;SNAI1;BCL6;MXD1;AHR;STAT5B;HMGB2;ZBTB17;TCF21;ZBTB16;MXD4;NKX2-1;MAX;FOXO1;NR2F2;SOX18;HSF1;TBX2;DRAP1;XBP1;NR1H3;ARNT,24,85.7143,0.3102,exp03_lung-coregtor-default
b54855be2b8e,HBB,NR1H3;BHLHE40;AHR;SNAI1;HIF3A;TCF21;HMGB2;KLF15;BCL6;MXD1;STAT5B;NKX2-1;NFYB;MYC;HDAC3;MAX;MXD4;ZBTB16;DRAP1,19,57.5758,0.2503,exp03_lung-coregtor-default
817565be5766,HBB,ZBTB17;HSF4,2,6.0606,0.1453,exp03_lung-coregtor-default
7508cd935102,HBB,XBP1;ELF3;TBX2;HSF1,4,12.1212,0.0721,exp03_lung-coregtor-default
bdb6a3de7f0a,HBB,SOX18;CEBPD,2,6.0606,0.0462,exp03_lung-coregtor-default
238fe8b3114c,HLA-DRB1,CXXC1;ETS1;HIF3A;IRF1;STAT1;SPI1;UBTF;LRRFIP1;ZNF384;MYRF;ERF;RFXANK;MLX;ZNF32;PPARD;TRIM28;FOXF2;LMO2;TEAD4;TCF21;BHLHE40;ZBTB16;STAT5A;PML;SMAD7;NFE2L2,26,83.871,0.3006,exp03_lung-coregtor-default
6f3943a2fb79,HLA-DRB1,JUNB;BCL3,2,6.4516,0.0914,exp03_lung-coregtor-default
a9f6833b4151,HLA-E,LMO2;FLI1;PML;ETS1;SP100;PHF1;EPAS1;STAT5B;RELA;IRF1,10,100.0,0.0,exp03_lung-coregtor-default
cd73de09154f,HMOX1,RXRB;LDB1;HMGA1;ENO1;RARA;CREBZF;JUN;PHF1;TBX4;APEX1;OSR1;ZBTB4;AHR,13,76.4706,0.2187,exp03_lung-coregtor-default
d2c7c22d7add,HMOX1,MEF2D;MAFK,2,11.7647,0.172,exp03_lung-coregtor-default
3e97cba7529c,HSP90AA1,NFIL3;MEF2D,2,5.7143,0.5942,exp03_lung-coregtor-default
65392507e8ba,HSP90AA1,MXD1;SREBF1;SRF;HIF1A,4,11.4286,0.3185,exp03_lung-coregtor-default
a7c94aebebac,HSP90AA1,HTATIP2;CEBPG;KDM2A;KLF6;USF1;CTBP1;MXD4;ETS2;EPAS1;NCOR2;ATF3;SNAI1;HES4;MAFF;RXRA;SPI1;SKI;CREBZF;APEX1;MYC;STAT6;KLF2;MYRF;YBX1;ZNF503;ZNF32;THAP11;EGR1,28,80.0,0.2368,exp03_lung-coregtor-default
9b5c868cf05b,HSPA1A,KLF6;CEBPG;RXRA;SNAI1;HTATIP2;YBX1;KDM2A;MAFF;ZNF32;THAP11;FOXF1;ATF3;STAT6;ZNF503;MYRF;NR4A1;SREBF1;HOXA5;NR4A2;JUN;CTBP1;CREBZF;HES1;EP300;HLX;NCOR2;MXD1;SPI1;GTF3A;MXD4;DDIT3;EPAS1;HES4;ENO1;EGR1,35,87.5,0.3759,exp03_lung-coregtor-default
9e2f2631b57a,HSPA1A,HIF1A;MAX;SKI,3,7.5,0.1247,exp03_lung-coregtor-default
e6253aca996f,ID3,SMAD6;SMAD7;SOX18;FOXF1;SNAI1;CXXC1;ID2,7,77.7778,0.2662,exp03_lung-coregtor-default
a8e0e84eed48,LDLR,XBP1;MYC;STAT2;ING4;SREBF2;MAF;KLF10;IRF3,8,100.0,0.0,exp03_lung-coregtor-default
49754c6c3e85,MAT2A,MLX;PPARD;ZNF219;ARID5A;FOSL2;ETS2;E4F1;ESRRA;RXRA;BCL3;ABL1;ZNF503;MYC;NR2F6;THAP11;ING4;ARID5B;ZNF32,18,94.7368,0.3345,exp03_lung-coregtor-default
aec6daa83aac,MCL1,KLF6;NR4A1;MAFF;MYC;JUNB;FOSL2;ATF3;FOSB,8,100.0,0.0,exp03_lung-coregtor-default
04443ac659f8,MT1A,E2F4;CREBL2;ATF6B;ABL1;NFE2L1;PPARD;STAT5A;ING4;RELB;STAT3;HTATIP2;ETS2;RFXANK;THRA;USF2;TCF21;ZNF32;HDAC3;HIF1A;NFIX;SKI;TRIM28;ZNF384;ZNF503;THAP11;RXRA;UBTF;SOX18,28,90.3226,0.4106,exp03_lung-coregtor-default
b58f1f71b4ea,MT1A,NFKB1;MLXIP,2,6.4516,0.2234,exp03_lung-coregtor-default
b6e2c33e0e2a,NDRG1,RELA;ZHX2;MAFF;MAFK;SOX7;ETS1;MEF2D;FOSL2,8,80.0,0.2557,exp03_lung-coregtor-default
445728140f40,NFKBIA,JUNB;BCL3;ETS2;IRF1;STAT5A;NFKB2;KLF10;RELB;RARA;NFKB1,10,83.3333,0.2322,exp03_lung-coregtor-default
c2817316f939,OGA,ARNT;MEIS1;RXRB;MAX;TBX5;ENO1;STAT5B,7,100.0,0.0,exp03_lung-coregtor-default
b9027156386f,PDK4,KLF15;NR1H2;ZBTB16;FOXO1;FOXO3;HIF3A,6,100.0,0.0,exp03_lung-coregtor-default
9b317b8d6b0a,PDLIM7,ZBTB17;NKX2-1;DRAP1;ZGPAT;TRIM28;E4F1;OSR1,7,100.0,0.0,exp03_lung-coregtor-default
2c0464595ad4,PER1,KLF9;KLF4;KLF2;MEF2D;NR1D1,5,100.0,0.0,exp03_lung-coregtor-default
69a0e46a24d3,RASSF1,PML;ZBTB17;ARID5A;ERF;PHF1;HSF1;RELA;MAFK;PBX2,9,90.0,0.589,exp03_lung-coregtor-default
33f3108eef6c,RHOA,MBD2;ETS1;TFE3;YBX1;TEAD4;CREB3L2;LRRFIP1;HMGB1;MXD1;ELK3,10,100.0,0.0,exp03_lung-coregtor-default
f76cbb549af6,SOCS3,JUNB;FOSL2;MYC;BCL3;ETS2;LRRFIP1;RELB;ING4;FOSB;NFKB1,10,83.3333,0.3294,exp03_lung-coregtor-default
6e942ab0ddc4,SOD2,RELB;NFKB1;NFKB2;STAT5A;HSF4;HIF1A;ZNF32,7,87.5,0.4941,exp03_lung-coregtor-default
29c4aa91de45,SPARC,SMARCA1;NFIX;NR2F1;TFDP1;APEX1;SKI;ELK3;TEAD2;TBX5;NKX2-1;TBX2;NONO;HDAC3;NR2F2;ZNF384;MEIS1;CREB3L2;PML;UBP1;DRAP1;STAT2;HEYL,22,95.6522,0.4335,exp03_lung-coregtor-default
a101362c312e,SQSTM1,ESRRA;SREBF2;MLX;USF1;ENO1;XBP1;PML;SND1;TBX5;SMARCA5;MEIS1;HTATIP2,12,75.0,0.3493,exp03_lung-coregtor-default
279bd7624a47,TAGLN,ABL1;CREB3L2;DRAP1;NKX2-1;YBX1;ZGPAT;CREB3;OSR1,8,72.7273,0.3532,exp03_lung-coregtor-default
e46bc5177ba0,TAGLN,HEYL;MYRF,2,18.1818,0.1601,exp03_lung-coregtor-default
e9b9ebbd3591,TGFB1,PBX2;PML;HSF1;ZBTB17;PHF1;RELA;PPARD;IRF7;NFKB2;STAT5A;MAX;ERF,12,85.7143,0.2765,exp03_lung-coregtor-default
18d6da8c132d,TGFBR2,NFYB;MBD2;NFE2L1,3,75.0,0.3686,exp03_lung-coregtor-default
519cd517abae,TIMP1,NFKB1;USF2;CTBP1;STAT2;ATF6B;NFIC;ELF1;CREBL2;LDB1;CREBZF;RXRB;IRF9;EP300;THRA;OSR1;NFYB;FOXF2;NFIX;KLF13;HMGB1;GATA2;NR2F2;ZBTB4;NKX2-1;MXD4;FOXO1;TBX2;NFKB2;HIF1A;E2F4;HEYL;DRAP1;KLF3;SP1;YBX1;GTF3A;HSF4;PBX2;TBX5;ZBTB16;BCLAF1;AHR,42,97.6744,0.4159,exp03_lung-coregtor-default
70dd5de150e2,TIMP3,FOXO3;FOXO1;EPAS1;MEF2D,4,100.0,0.0,exp03_lung-coregtor-default
7167a6402a96,TKT,ENO1;SND1;MLX,3,75.0,0.4275,exp03_lung-coregtor-default
60de1ab36197,TNFSF10,LMO2;FLI1;SP100,3,100.0,0.0,exp03_lung-coregtor-default
f231f3683436,TXN,LDB1;ENO1;HMGA1,3,75.0,0.7812,exp03_lung-coregtor-default
449b925e41a5,VEGFA,SMAD3;NFKB1;SMARCA1;RELA;BHLHE40;ZHX2;NFKB2;ARID5A;MAFF;NFIL3;TBX2;ATF3;USF2;NFIC;SOX7;KLF13;ZNF384;ETS1;NR2F6;ZNF503;MYRF;NFE2L2;PHF1,23,95.8333,0.481,exp03_lung-coregtor-default
98736b67ef1c,VIM,TBX2;MAF;XBP1;ZBTB7B;HMGB1;NR2F1,6,66.6667,0.2402,exp03_lung-coregtor-default
