plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_lin,GSTP1,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;HES1;HNRNPA1;HSPA5;ID1;JUN;JUNB;JUND;LTF;NR4A1;P4HB;PAX8;PKM;RPL35;RPL6;RPS10;RPS4X;SF1;STAT6;TAGLN2;TPI1;TRIM28;UBXN1,exp02-coregnet,0.37785
CoRegNet,goa_similarity_lin,HBB,BHLHE40;EGR1;FOS;JUN;LTF;NR4A1,exp02-coregnet,0.50681
CoRegNet,goa_similarity_lin,HLA-DRB1,BHLHE40;CD59;CEBPD;DDIT3;EGR1;ENO1;EZR;FOS;HNRNPA1;HSPA5;JUN;JUNB;LTF;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,0.3783
CoRegNet,goa_similarity_lin,HLA-E,ATF4;BHLHE40;CD59;CEBPD;CLK1;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HNRNPA1;HSPA5;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PAX8;PKM;RPL35;RPS10;RPS4X;SF1;SNRNP70;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,0.38647
CoRegNet,goa_similarity_lin,HSP90AA1,BHLHE40;CEBPD;CSNK2B;DDIT3;EGR1;FOS;HES1;HNRNPA1;HSPA5;ID2;JUN;JUNB;JUND;LTF;NR4A1;P4HB;RPL35;RPL6;RPS4X;SF1;SOD1;TAGLN2,exp02-coregnet,0.40069
CoRegNet,goa_similarity_lin,HSPA1A,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;LTF;NR4A1,exp02-coregnet,0.47798
CoRegNet,goa_similarity_lin,NDRG1,ATF4;BHLHE40;CAT;CD59;CEBPD;CLK1;CSNK2B;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HADHB;HES1;HNRNPA1;HSPA5;ID2;ILF2;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PKM;PRDX5;RPL35;RPL6;RPS10;RPS4X;SF1;SOD1;SRP9;STAT6;SUCLG1;TAGLN2;TPI1;TRIM28;UBXN1;YWHAE,exp02-coregnet,0.35912
CoRegNet,goa_similarity_lin,RHOA,ATF4;BHLHE40;CAT;CD59;CEBPD;CLK1;CSNK2B;DDIT3;EGR1;ENO1;EPAS1;EZR;FOS;GADD45A;HADHB;HES1;HNRNPA1;HSPA5;ID1;ILF2;JUN;JUNB;JUND;LTF;NFE2L1;NR4A1;P4HB;PAX8;PKM;PRDX5;RPL35;RPL6;RPS10;RPS4X;SF1;STAT6;TAGLN2;TPI1;TRIM28;UBXN1;YWHAE,exp02-coregnet,0.36946
CoRegNet,goa_similarity_lin,SOD2,CEBPD;EGR1;GADD45A;HSPA5;LTF;NR4A1;P4HB;PAX8,exp02-coregnet,0.39364
CoRegNet,goa_similarity_lin,SPARC,ATF4;CEBPD;EGR1;EPAS1;EZR;FOS;HSPA5;ID1;JUN;JUNB;LTF;NFE2L1;NR4A1;P4HB;PKM;RPL35;RPL6;RPS10;RPS4X;SF1;STAT6;TAGLN2;TRIM28;UBXN1,exp02-coregnet,0.39649
