plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_jc,ID3,FOS;GOT1;JUN;JUNB;TAGLN2,exp02-coregnet,0.32444
CoRegNet,goa_similarity_jc,MAT2A,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30405
CoRegNet,goa_similarity_jc,SPARC,FOS;GOT1;HSPA5;PRNP;RAN;TCEAL2;TCEAL6;YWHAZ,exp02-coregnet,0.31821
CoRegNet,goa_similarity_jc,STMN1,CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30126
CoRegNet,goa_similarity_jc,SUMO1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30622
CoRegNet,goa_similarity_jc,TIMP3,CANX;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;YWHAZ;ZMAT2,exp02-coregnet,0.30087
CoRegNet,goa_similarity_jc,TKT,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30004
CoRegNet,goa_similarity_jc,TXN,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30004
CoRegNet,goa_similarity_jc,VIM,FOS;HSPA5;JUN;JUNB;TAGLN2,exp02-coregnet,0.33842
CoRegTor,shortest_PPI_path_score_hippie,ACTB,RAB7A;CSNK2B;YWHAE;RPL6;ENO1,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,APOE,TSC22D4;THRA;UBXN1;YWHAE;ENO1,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,APP,ZMAT2;YWHAE,exp02_hypothalamus-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,CLU,RAB7A;UBXN1;ENO1;PKM;EWSR1;THRA,exp02_hypothalamus-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_hippie,CRYAB,TSC22D4;CENPB;UBXN1;ATF4;FEZ1;ENO1,exp02_hypothalamus-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,DUSP1,FOS;JUNB;SNRNP70,exp02_hypothalamus-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,GADD45B,JUN;JUNB;ENO1;TAGLN2;ATF4;CSNK2B,exp02_hypothalamus-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,GSTP1,DRAP1;CSNK2B;PHF1;ENO1;PRDX5,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,HLA-DRB1,HNRNPA1;RPS4X;TAGLN2;ATF4;RPL6,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,HLA-E,TAGLN2;RPS4X;HNRNPA1;UBXN1;ATF4,exp02_hypothalamus-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,HSP90AA1,UBB;HSPA5;CANX;RAN;NUCB1,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,HSPA1A,JUN;FOS,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,ID3,TAGLN2;ENO1,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,MAT2A,RAB7A;EWSR1;HNRNPA1;CANX;RAD21,exp02_hypothalamus-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,SPARC,PHF1;CANX,exp02_hypothalamus-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,STMN1,NFE2L1;RAD21;SOD1;GOT1;YWHAE;UBB;YWHAZ,exp02_hypothalamus-coregtor-n_five,0.61905
CoRegTor,shortest_PPI_path_score_hippie,SUMO1,SOD1;YWHAZ;RAN;PRNP;SRP9,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,TIMP3,RAB7A;PKM;YWHAE;EWSR1;ENO1;CSNK2B,exp02_hypothalamus-coregtor-n_five,0.56667
CoRegTor,shortest_PPI_path_score_hippie,TKT,NUCB1;STUB1;RAB7A;ZMAT2;SOD1;YWHAE,exp02_hypothalamus-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,TXN,SOD1;RPL6;TPI1;CSNK2B;DRAP1;RAN,exp02_hypothalamus-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_hippie,VIM,RPL6;HNRNPA1;TAGLN2;ATF4;CLK1;HSPA5,exp02_hypothalamus-coregtor-n_five,0.6
CoRegNet,shortest_PPI_path_score_hippie,ACTB,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53438
CoRegNet,shortest_PPI_path_score_hippie,APOE,DUSP26;ENO1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;PRNP;RAN;TCEAL2;TCEAL6;TPI1;YWHAZ,exp02-coregnet,0.56777
CoRegNet,shortest_PPI_path_score_hippie,APP,CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53249
CoRegNet,shortest_PPI_path_score_hippie,CLU,ATF4;CANX;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAN;SCAND1;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.54009
CoRegNet,shortest_PPI_path_score_hippie,CRYAB,FEZ1;FOS;JUN,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_hippie,DUSP1,FOS;JUN;JUNB,exp02-coregnet,1.0
CoRegNet,shortest_PPI_path_score_hippie,GADD45B,FOS;HSPA5;JUN;JUNB,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_hippie,GSTP1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53438
CoRegNet,shortest_PPI_path_score_hippie,HLA-DRB1,DUSP26;FOS;GOT1;HSPA5;JUN;JUNB;PRNP;RAN;TCEAL6;YWHAZ,exp02-coregnet,0.56667
CoRegNet,shortest_PPI_path_score_hippie,HLA-E,FOS;GOT1;HSPA5;JUN;JUNB;NUCB1;TAGLN2,exp02-coregnet,0.64286
CoRegNet,shortest_PPI_path_score_hippie,HSP90AA1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53361
CoRegNet,shortest_PPI_path_score_hippie,HSPA1A,FOS;HSPA5;JUN;JUNB,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_hippie,ID3,FOS;GOT1;JUN;JUNB;TAGLN2,exp02-coregnet,0.65
CoRegNet,shortest_PPI_path_score_hippie,MAT2A,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53504
CoRegNet,shortest_PPI_path_score_hippie,SPARC,FOS;GOT1;HSPA5;PRNP;RAN;TCEAL2;TCEAL6;YWHAZ,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_hippie,STMN1,CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.52549
CoRegNet,shortest_PPI_path_score_hippie,SUMO1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53492
CoRegNet,shortest_PPI_path_score_hippie,TIMP3,CANX;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;YWHAZ;ZMAT2,exp02-coregnet,0.5457
CoRegNet,shortest_PPI_path_score_hippie,TKT,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53438
CoRegNet,shortest_PPI_path_score_hippie,TXN,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.53438
CoRegNet,shortest_PPI_path_score_hippie,VIM,FOS;HSPA5;JUN;JUNB;TAGLN2,exp02-coregnet,0.75
CoRegTor,shortest_PPI_path_score_stringdb,ACTB,RAB7A;CSNK2B;YWHAE;RPL6;ENO1,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_stringdb,APOE,TSC22D4;THRA;UBXN1;YWHAE;ENO1,exp02_hypothalamus-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_stringdb,APP,GOT1;CANX;RAB7A,exp02_hypothalamus-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_stringdb,CLU,RAB7A;UBXN1;ENO1;PKM;EWSR1;THRA,exp02_hypothalamus-coregtor-n_five,0.52222
CoRegTor,shortest_PPI_path_score_stringdb,CRYAB,TSC22D4;CENPB;UBXN1;ATF4;FEZ1;ENO1,exp02_hypothalamus-coregtor-n_five,0.43333
CoRegTor,shortest_PPI_path_score_stringdb,DUSP1,FOS;JUNB;SNRNP70,exp02_hypothalamus-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_stringdb,GADD45B,JUN;JUNB;ENO1;TAGLN2;ATF4;CSNK2B,exp02_hypothalamus-coregtor-n_five,0.65556
CoRegTor,shortest_PPI_path_score_stringdb,GSTP1,DRAP1;CSNK2B;PHF1;ENO1;PRDX5,exp02_hypothalamus-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_stringdb,HLA-DRB1,HNRNPA1;RPS4X;TAGLN2;ATF4;RPL6,exp02_hypothalamus-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_stringdb,HLA-E,TAGLN2;RPS4X;HNRNPA1;UBXN1;ATF4,exp02_hypothalamus-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_stringdb,HSP90AA1,UBB;HSPA5;CANX;RAN;NUCB1,exp02_hypothalamus-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_stringdb,HSPA1A,JUN;FOS,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,ID3,TAGLN2;ENO1,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,MAT2A,RAB7A;EWSR1;HNRNPA1;CANX;RAD21,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,SPARC,EWSR1;RAB7A;SRP9;ENO1;YWHAE,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_stringdb,STMN1,NFE2L1;RAD21;SOD1;GOT1;YWHAE;UBB;YWHAZ,exp02_hypothalamus-coregtor-n_five,0.57143
CoRegTor,shortest_PPI_path_score_stringdb,SUMO1,SOD1;YWHAZ;RAN;PRNP;SRP9,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,TIMP3,RAB7A;PKM;YWHAE;EWSR1;ENO1;CSNK2B,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,TKT,NUCB1;STUB1;RAB7A;ZMAT2;SOD1;YWHAE,exp02_hypothalamus-coregtor-n_five,0.55556
CoRegTor,shortest_PPI_path_score_stringdb,TXN,SOD1;RPL6;TPI1;CSNK2B;DRAP1;RAN,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,VIM,RPL6;HNRNPA1;TAGLN2;ATF4;CLK1;HSPA5,exp02_hypothalamus-coregtor-n_five,0.62222
CoRegNet,shortest_PPI_path_score_stringdb,ACTB,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.50628
CoRegNet,shortest_PPI_path_score_stringdb,APOE,DUSP26;ENO1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;PRNP;RAN;TCEAL2;TCEAL6;TPI1;YWHAZ,exp02-coregnet,0.57875
CoRegNet,shortest_PPI_path_score_stringdb,APP,CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.5021
CoRegNet,shortest_PPI_path_score_stringdb,CLU,ATF4;CANX;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAN;SCAND1;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.51847
CoRegNet,shortest_PPI_path_score_stringdb,CRYAB,FEZ1;FOS;JUN,exp02-coregnet,0.61111
CoRegNet,shortest_PPI_path_score_stringdb,DUSP1,FOS;JUN;JUNB,exp02-coregnet,1.0
CoRegNet,shortest_PPI_path_score_stringdb,GADD45B,FOS;HSPA5;JUN;JUNB,exp02-coregnet,0.91667
CoRegNet,shortest_PPI_path_score_stringdb,GSTP1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.50628
CoRegNet,shortest_PPI_path_score_stringdb,HLA-DRB1,DUSP26;FOS;GOT1;HSPA5;JUN;JUNB;PRNP;RAN;TCEAL6;YWHAZ,exp02-coregnet,0.56296
CoRegNet,shortest_PPI_path_score_stringdb,HLA-E,FOS;GOT1;HSPA5;JUN;JUNB;NUCB1;TAGLN2,exp02-coregnet,0.60317
CoRegNet,shortest_PPI_path_score_stringdb,HSP90AA1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.50966
CoRegNet,shortest_PPI_path_score_stringdb,HSPA1A,FOS;HSPA5;JUN;JUNB,exp02-coregnet,0.91667
CoRegNet,shortest_PPI_path_score_stringdb,ID3,FOS;GOT1;JUN;JUNB;TAGLN2,exp02-coregnet,0.61667
CoRegNet,shortest_PPI_path_score_stringdb,MAT2A,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.51039
CoRegNet,shortest_PPI_path_score_stringdb,SPARC,FOS;GOT1;HSPA5;PRNP;RAN;TCEAL2;TCEAL6;YWHAZ,exp02-coregnet,0.51786
CoRegNet,shortest_PPI_path_score_stringdb,STMN1,CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.4937
CoRegNet,shortest_PPI_path_score_stringdb,SUMO1,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.51019
CoRegNet,shortest_PPI_path_score_stringdb,TIMP3,CANX;DRAP1;DUSP26;ENO1;EWSR1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;YWHAZ;ZMAT2,exp02-coregnet,0.51478
CoRegNet,shortest_PPI_path_score_stringdb,TKT,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.50628
CoRegNet,shortest_PPI_path_score_stringdb,TXN,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.50628
CoRegNet,shortest_PPI_path_score_stringdb,VIM,FOS;HSPA5;JUN;JUNB;TAGLN2,exp02-coregnet,0.73333
CoRegTor,shortest_PPI_path_score_biogrid,ACTB,RAB7A;CSNK2B;YWHAE;RPL6;ENO1,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,APOE,TSC22D4;THRA;UBXN1;YWHAE;ENO1,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,APP,NFE2L1;UBB;PRNP;RAD21;TPPP,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,CLU,RAB7A;UBXN1;ENO1;PKM;EWSR1;THRA,exp02_hypothalamus-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_biogrid,CRYAB,TSC22D4;CENPB;UBXN1;ATF4;FEZ1;ENO1,exp02_hypothalamus-coregtor-n_five,0.48889
CoRegTor,shortest_PPI_path_score_biogrid,DUSP1,FOS;JUNB;SNRNP70,exp02_hypothalamus-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_biogrid,GADD45B,JUN;JUNB;ENO1;TAGLN2;ATF4;CSNK2B,exp02_hypothalamus-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_biogrid,GSTP1,DRAP1;CSNK2B;PHF1;ENO1;PRDX5,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,HLA-DRB1,HNRNPA1;RPS4X;TAGLN2;ATF4;RPL6,exp02_hypothalamus-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,HLA-E,TAGLN2;RPS4X;HNRNPA1;UBXN1;ATF4,exp02_hypothalamus-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,HSP90AA1,UBB;HSPA5;CANX;RAN;NUCB1,exp02_hypothalamus-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,HSPA1A,JUN;FOS,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_biogrid,ID3,TAGLN2;ENO1,exp02_hypothalamus-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_biogrid,MAT2A,RAB7A;EWSR1;HNRNPA1;CANX;RAD21,exp02_hypothalamus-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_biogrid,SPARC,PHF1;CANX,exp02_hypothalamus-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,STMN1,NFE2L1;RAD21;SOD1;GOT1;YWHAE;UBB;YWHAZ,exp02_hypothalamus-coregtor-n_five,0.5873
CoRegTor,shortest_PPI_path_score_biogrid,SUMO1,SOD1;YWHAZ;RAN;PRNP;SRP9,exp02_hypothalamus-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_biogrid,TIMP3,RAB7A;PKM;YWHAE;EWSR1;ENO1;CSNK2B,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,TKT,NUCB1;STUB1;RAB7A;ZMAT2;SOD1;YWHAE,exp02_hypothalamus-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,TXN,SOD1;RPL6;TPI1;CSNK2B;DRAP1;RAN,exp02_hypothalamus-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_biogrid,VIM,RPL6;HNRNPA1;TAGLN2;ATF4;CLK1;HSPA5,exp02_hypothalamus-coregtor-n_five,0.63333
CoRegNet,shortest_PPI_path_score_biogrid,ACTB,ATF4;CANX;CLK1;DRAP1;DUSP26;ENO1;EWSR1;FEZ1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;NFE2L1;NPDC1;NUCB1;PHF1;PKM;PRDX5;PRNP;RAB7A;RAD21;RAN;SCAND1;SNRNP70;SOD1;SRP9;STUB1;TAGLN2;TCEAL2;TCEAL6;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.51565
CoRegNet,shortest_PPI_path_score_biogrid,APOE,DUSP26;ENO1;FOS;GOT1;HSPA5;JUN;JUNB;JUND;PRNP;RAN;TCEAL2;TCEAL6;TPI1;YWHAZ,exp02-coregnet,0.53114
