plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_lin,SPARC,EZR;FOS;HSPA5;JUN;JUNB;SOX2,exp02-coregnet,0.44626
CoRegNet,goa_similarity_lin,STMN1,AGAP2;CBX7;FOS;HSPA5;JUN;MAPK1;PRDX5;PRNP;RAN;SOD1;SREBF2;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.34695
CoRegNet,goa_similarity_lin,SUMO1,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.3501
CoRegNet,goa_similarity_lin,TKT,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.35324
CoRegNet,goa_similarity_lin,TXN,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.3501
CoRegNet,goa_similarity_lin,VIM,AGAP2;ATF4;CBX7;ENO1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;TCEAL2;THRA;TPI1;YWHAZ;ZMAT2,exp02-coregnet,0.35547
CoRegTor,goa_similarity_resnik,ACTB,RAN;RAB7A;PKM;ZMAT2;CSNK2B,exp02_amygdala-coregtor-n_five,1.22279
CoRegTor,goa_similarity_resnik,APOE,EZR;HADHB;SOX2;TSC22D4,exp02_amygdala-coregtor-n_five,0.71426
CoRegTor,goa_similarity_resnik,APP,RAB7A;PRNP;MAPK1;EWSR1;HNRNPA1,exp02_amygdala-coregtor-n_five,1.19871
CoRegTor,goa_similarity_resnik,CLU,HADHB;EZR;SOX2;ENO1;TSC22D4,exp02_amygdala-coregtor-n_five,0.94516
CoRegTor,goa_similarity_resnik,CRYAB,YBX1;HSPA5;JUN;ATF4;OLIG1;FEZ1,exp02_amygdala-coregtor-n_five,1.34381
CoRegTor,goa_similarity_resnik,DUSP1,FOS;JUNB;JUN;HNRNPA1,exp02_amygdala-coregtor-n_five,2.07974
CoRegTor,goa_similarity_resnik,GADD45B,JUNB;JUN;JUND;TSC22D4,exp02_amygdala-coregtor-n_five,1.85193
