plot_tool,index,target,sources,method,value
CoRegNet,shared_PPI_partners_score_hippie,STMN1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,8.43907
CoRegNet,shared_PPI_partners_score_hippie,VIM,GOT1;NCALD;TSC22D4,exp02-coregnet,0.43655
CoRegTor,shared_PPI_partners_score_stringdb,ACTB,NUCB1;CSNK2B;RAB7A;YWHAE;EWSR1,exp02_cortex-ba9-coregtor-n_five,7.03352
CoRegTor,shared_PPI_partners_score_stringdb,APP,GOT1;TPPP;YWHAZ;MAPK1;NFE2L1,exp02_cortex-ba9-coregtor-n_five,10.93845
CoRegTor,shared_PPI_partners_score_stringdb,DUSP1,HNRNPA1;ENO1,exp02_cortex-ba9-coregtor-n_five,55.09869
CoRegTor,shared_PPI_partners_score_stringdb,FASN,SREBF2;AGAP2,exp02_cortex-ba9-coregtor-n_five,0.50001
CoRegTor,shared_PPI_partners_score_stringdb,HSP90AA1,UBB;NUCB1;HSPA5;ATF4;RAN,exp02_cortex-ba9-coregtor-n_five,33.58651
CoRegTor,shared_PPI_partners_score_stringdb,MAT2A,ATF4;HNRNPA1,exp02_cortex-ba9-coregtor-n_five,37.36836
CoRegTor,shared_PPI_partners_score_stringdb,NDRG1,OLIG1;FEZ1;HNRNPA1;TSC22D4;RPS4X,exp02_cortex-ba9-coregtor-n_five,9.52986
CoRegTor,shared_PPI_partners_score_stringdb,SPARC,HNRNPA1;SNRNP70;TSC22D4;UBXN1;FEZ1;CSNK2B;HSPA5;EWSR1,exp02_cortex-ba9-coregtor-n_five,21.95892
CoRegTor,shared_PPI_partners_score_stringdb,STMN1,GOT1;YWHAZ;TCEAL2;NCALD;SOD1;PRDX5;TCEAL6,exp02_cortex-ba9-coregtor-n_five,7.80838
CoRegTor,shared_PPI_partners_score_stringdb,VIM,ATF4;CSNK2B;EWSR1;ENO1;RAB7A,exp02_cortex-ba9-coregtor-n_five,7.69739
CoRegNet,shared_PPI_partners_score_stringdb,ACTB,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,7.97267
CoRegNet,shared_PPI_partners_score_stringdb,APP,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,7.93466
CoRegNet,shared_PPI_partners_score_stringdb,DUSP1,GOT1;NCALD,exp02-coregnet,0.0
CoRegNet,shared_PPI_partners_score_stringdb,FASN,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,7.97267
CoRegNet,shared_PPI_partners_score_stringdb,HSP90AA1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,7.97267
CoRegNet,shared_PPI_partners_score_stringdb,MAT2A,BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,8.74738
CoRegNet,shared_PPI_partners_score_stringdb,NDRG1,NCALD;OLIG1;TSC22D4,exp02-coregnet,0.17493
CoRegNet,shared_PPI_partners_score_stringdb,SPARC,GOT1;NCALD;OLIG1;TSC22D4,exp02-coregnet,0.20056
CoRegNet,shared_PPI_partners_score_stringdb,STMN1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,7.97267
CoRegNet,shared_PPI_partners_score_stringdb,VIM,GOT1;NCALD;TSC22D4,exp02-coregnet,0.0
CoRegTor,shared_PPI_partners_score_biogrid,ACTB,NUCB1;CSNK2B;RAB7A;YWHAE;EWSR1,exp02_cortex-ba9-coregtor-n_five,19.15535
CoRegTor,shared_PPI_partners_score_biogrid,APP,RAN;TCEAL6;SOD1,exp02_cortex-ba9-coregtor-n_five,8.34283
CoRegTor,shared_PPI_partners_score_biogrid,DUSP1,HNRNPA1;ENO1,exp02_cortex-ba9-coregtor-n_five,111.02642
CoRegTor,shared_PPI_partners_score_biogrid,FASN,SREBF2;AGAP2,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,shared_PPI_partners_score_biogrid,HSP90AA1,UBB;NUCB1;HSPA5;ATF4;RAN,exp02_cortex-ba9-coregtor-n_five,17.1818
CoRegTor,shared_PPI_partners_score_biogrid,MAT2A,RAB7A;EWSR1;CSNK2B;ENO1;TPPP,exp02_cortex-ba9-coregtor-n_five,18.65274
CoRegTor,shared_PPI_partners_score_biogrid,NDRG1,OLIG1;FEZ1;HNRNPA1;TSC22D4;RPS4X,exp02_cortex-ba9-coregtor-n_five,18.07023
CoRegTor,shared_PPI_partners_score_biogrid,SPARC,HNRNPA1;SNRNP70;TSC22D4;UBXN1;FEZ1;CSNK2B;HSPA5;EWSR1,exp02_cortex-ba9-coregtor-n_five,41.01707
CoRegTor,shared_PPI_partners_score_biogrid,STMN1,GOT1;YWHAZ;TCEAL2;NCALD;SOD1;PRDX5;TCEAL6,exp02_cortex-ba9-coregtor-n_five,5.60409
CoRegTor,shared_PPI_partners_score_biogrid,VIM,ATF4;CSNK2B;EWSR1;ENO1;RAB7A,exp02_cortex-ba9-coregtor-n_five,19.25265
CoRegNet,shared_PPI_partners_score_biogrid,ACTB,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,9.9819
CoRegNet,shared_PPI_partners_score_biogrid,APP,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,9.21723
CoRegNet,shared_PPI_partners_score_biogrid,DUSP1,GOT1;NCALD,exp02-coregnet,0.27946
CoRegNet,shared_PPI_partners_score_biogrid,FASN,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,9.9819
CoRegNet,shared_PPI_partners_score_biogrid,HSP90AA1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,9.9819
CoRegNet,shared_PPI_partners_score_biogrid,MAT2A,BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,10.89978
CoRegNet,shared_PPI_partners_score_biogrid,NDRG1,NCALD;OLIG1;TSC22D4,exp02-coregnet,0.26998
CoRegNet,shared_PPI_partners_score_biogrid,SPARC,GOT1;NCALD;OLIG1;TSC22D4,exp02-coregnet,0.49443
CoRegNet,shared_PPI_partners_score_biogrid,STMN1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,9.9819
CoRegNet,shared_PPI_partners_score_biogrid,VIM,GOT1;NCALD;TSC22D4,exp02-coregnet,0.30645
CoRegTor,grn_collectri_precision,ACTB,NUCB1;CSNK2B;RAB7A;YWHAE;EWSR1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,APP,GOT1;TPPP;YWHAZ;MAPK1;NFE2L1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,DUSP1,HNRNPA1;ENO1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,FASN,SREBF2;AGAP2,exp02_cortex-ba9-coregtor-n_five,0.5
CoRegTor,grn_collectri_precision,HSP90AA1,UBB;NUCB1;HSPA5;ATF4;RAN,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,MAT2A,ATF4;HNRNPA1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,NDRG1,OLIG1;FEZ1;HNRNPA1;TSC22D4;RPS4X,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,SPARC,HNRNPA1;SNRNP70;TSC22D4;UBXN1;FEZ1;CSNK2B;HSPA5;EWSR1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,STMN1,GOT1;YWHAZ;TCEAL2;NCALD;SOD1;PRDX5;TCEAL6,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,VIM,ATF4;CSNK2B;EWSR1;ENO1;RAB7A,exp02_cortex-ba9-coregtor-n_five,0.2
CoRegNet,grn_collectri_precision,ACTB,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,APP,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,DUSP1,GOT1;NCALD,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,FASN,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,HSP90AA1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,MAT2A,BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,NDRG1,NCALD;OLIG1;TSC22D4,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,SPARC,GOT1;NCALD;OLIG1;TSC22D4,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,STMN1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,VIM,GOT1;NCALD;TSC22D4,exp02-coregnet,0.0
CoRegTor,grn_collectri_recall,ACTB,NUCB1;CSNK2B;RAB7A;YWHAE;EWSR1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,APP,GOT1;TPPP;YWHAZ;MAPK1;NFE2L1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,DUSP1,HNRNPA1;ENO1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,FASN,SREBF2;AGAP2,exp02_cortex-ba9-coregtor-n_five,0.02857
CoRegTor,grn_collectri_recall,HSP90AA1,UBB;NUCB1;HSPA5;ATF4;RAN,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,MAT2A,ATF4;HNRNPA1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,NDRG1,OLIG1;FEZ1;HNRNPA1;TSC22D4;RPS4X,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,SPARC,HNRNPA1;SNRNP70;TSC22D4;UBXN1;FEZ1;CSNK2B;HSPA5;EWSR1,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,STMN1,GOT1;YWHAZ;TCEAL2;NCALD;SOD1;PRDX5;TCEAL6,exp02_cortex-ba9-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,VIM,ATF4;CSNK2B;EWSR1;ENO1;RAB7A,exp02_cortex-ba9-coregtor-n_five,0.02
CoRegNet,grn_collectri_recall,ACTB,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,APP,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,DUSP1,GOT1;NCALD,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,FASN,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,HSP90AA1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,MAT2A,BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,NDRG1,NCALD;OLIG1;TSC22D4,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,SPARC,GOT1;NCALD;OLIG1;TSC22D4,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,STMN1,AGAP2;BHLHE40;CBX7;GOT1;HSPA5;MAPK1;NCALD;NFE2L1;PKM;PRNP;RAN;SNRNP70;SSBP3;TCEAL2;TCEAL6;TPI1;TPPP;UGP2;YWHAZ;ZBTB18;ZMAT2,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,VIM,GOT1;NCALD;TSC22D4,exp02-coregnet,0.0
