plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_resnik,HSPA1A,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,2.25184
CoRegNet,goa_similarity_resnik,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,2.29136
CoRegNet,goa_similarity_resnik,TAGLN,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,2.25184
CoRegNet,goa_similarity_resnik,TIMP1,BHLHE40;NR4A1,exp02-coregnet,1.91702
CoRegNet,goa_similarity_resnik,TKT,BHLHE40;EGR1;FOS;HSPA5;NR4A1,exp02-coregnet,1.80199
CoRegNet,goa_similarity_resnik,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,2.25184
CoRegTor,goa_similarity_jc,ACTA2,TAGLN2;EZR;JUNB;NR4A1;FOXE1;ANXA1,exp02_thyroid-coregtor-n_five,0.30153
CoRegTor,goa_similarity_jc,APOE,PAX8;EPAS1;ID4;CAT;CD59,exp02_thyroid-coregtor-n_five,0.26893
CoRegTor,goa_similarity_jc,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,0.34476
CoRegTor,goa_similarity_jc,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,0.29876
CoRegTor,goa_similarity_jc,DUSP1,JUN;FOS;EGR1;NR4A1,exp02_thyroid-coregtor-n_five,0.47761
CoRegTor,goa_similarity_jc,HBB,TAGLN2;CSNK2B;ATF4;CAT;UBXN1;CD59;RPL35,exp02_thyroid-coregtor-n_five,0.26391
CoRegTor,goa_similarity_jc,HSP90AA1,CLK1;DDIT3;ATF4;SOD1,exp02_thyroid-coregtor-n_five,0.27712
CoRegTor,goa_similarity_jc,HSPA1A,SOD1;CLK1;FOS;JUN;TRIM28,exp02_thyroid-coregtor-n_five,0.30152
CoRegTor,goa_similarity_jc,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,0.50339
CoRegTor,goa_similarity_jc,TAGLN,EZR;TAGLN2;JUNB;NR4A1;FOXE1,exp02_thyroid-coregtor-n_five,0.32092
CoRegTor,goa_similarity_jc,TIMP1,TAGLN2;ENO1;CD59;CEBPD,exp02_thyroid-coregtor-n_five,0.30228
CoRegTor,goa_similarity_jc,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,0.31345
CoRegTor,goa_similarity_jc,VIM,RPL35;RPL6;TAGLN2;ATF4;CSNK2B,exp02_thyroid-coregtor-n_five,0.33747
CoRegNet,goa_similarity_jc,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46723
CoRegNet,goa_similarity_jc,APOE,EGR1;NR4A1,exp02-coregnet,0.46235
CoRegNet,goa_similarity_jc,CLU,EGR1;HSPA5;NR4A1,exp02-coregnet,0.33411
CoRegNet,goa_similarity_jc,CRYAB,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;JUNB;NR4A1;TFF3,exp02-coregnet,0.38098
CoRegNet,goa_similarity_jc,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.51463
CoRegNet,goa_similarity_jc,HBB,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46723
CoRegNet,goa_similarity_jc,HSP90AA1,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;NR4A1,exp02-coregnet,0.4016
CoRegNet,goa_similarity_jc,HSPA1A,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46723
CoRegNet,goa_similarity_jc,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,0.50577
CoRegNet,goa_similarity_jc,TAGLN,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46723
CoRegNet,goa_similarity_jc,TIMP1,BHLHE40;NR4A1,exp02-coregnet,0.47443
CoRegNet,goa_similarity_jc,TKT,BHLHE40;EGR1;FOS;HSPA5;NR4A1,exp02-coregnet,0.3729
CoRegNet,goa_similarity_jc,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.46723
CoRegTor,shortest_PPI_path_score_hippie,ACTA2,TAGLN2;EZR;JUNB;NR4A1;FOXE1;ANXA1,exp02_thyroid-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_hippie,APOE,PAX8;EPAS1;ID4;CAT;CD59,exp02_thyroid-coregtor-n_five,0.45
CoRegTor,shortest_PPI_path_score_hippie,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,DUSP1,JUN;FOS;EGR1;NR4A1,exp02_thyroid-coregtor-n_five,0.66667
CoRegTor,shortest_PPI_path_score_hippie,HBB,TAGLN2;CSNK2B;ATF4;CAT;UBXN1;CD59;RPL35,exp02_thyroid-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,HSP90AA1,CLK1;DDIT3;ATF4;SOD1,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_hippie,HSPA1A,SOD1;CLK1;FOS;JUN;TRIM28,exp02_thyroid-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,TAGLN,EZR;TAGLN2;JUNB;NR4A1;FOXE1,exp02_thyroid-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,TIMP1,TAGLN2;ENO1;CD59;CEBPD,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_hippie,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,0.85
CoRegTor,shortest_PPI_path_score_hippie,VIM,RPL35;RPL6;TAGLN2;ATF4;CSNK2B,exp02_thyroid-coregtor-n_five,0.55
CoRegNet,shortest_PPI_path_score_hippie,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_hippie,APOE,EGR1;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_hippie,CLU,EGR1;HSPA5;NR4A1,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_hippie,CRYAB,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;JUNB;NR4A1;TFF3,exp02-coregnet,0.625
CoRegNet,shortest_PPI_path_score_hippie,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.7381
CoRegNet,shortest_PPI_path_score_hippie,HBB,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_hippie,HSP90AA1,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;NR4A1,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_hippie,HSPA1A,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_hippie,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,0.64286
CoRegNet,shortest_PPI_path_score_hippie,TAGLN,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_hippie,TIMP1,BHLHE40;NR4A1,exp02-coregnet,0.5
