plot_tool,index,target,sources,method,value
CoRegTor,goa_similarity_jc,SQSTM1,MEF2D;PSMA6;CSNK2B;YWHAE;NFE2L1,exp02_muscle_skeletal-coregtor-n_five,0.30738
CoRegTor,goa_similarity_jc,TAGLN,NFIC;NFIX,exp02_muscle_skeletal-coregtor-n_five,0.95827
CoRegTor,goa_similarity_jc,TIMP3,SF1;JUNB;HADHB;SNRNP70;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.35019
CoRegTor,goa_similarity_jc,VIM,RPL35;RPS4X;SNRNP70;CSNK2B;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.38653
CoRegNet,goa_similarity_jc,CDKN1A,BCL6;CEBPB;CEBPD;GADD45A,exp02-coregnet,0.42591
CoRegNet,goa_similarity_jc,DUSP1,CEBPB;CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.48295
CoRegNet,goa_similarity_jc,HMOX1,CEBPD;GADD45A;MYF6,exp02-coregnet,0.4398
CoRegNet,goa_similarity_jc,HSP90AA1,BCL6;CEBPD;GADD45A;JUNB;MYF6,exp02-coregnet,0.48607
CoRegNet,goa_similarity_jc,MAT2A,BHLHE40;CEBPB;CEBPD;GADD45A;JUNB;KLF10;NR4A1,exp02-coregnet,0.50131
CoRegNet,goa_similarity_jc,MCL1,BCL6;CEBPB;CEBPD;ENO1;GADD45A;GPD1;JUNB;KLF9;MYF6,exp02-coregnet,0.3993
CoRegNet,goa_similarity_jc,NFKBIA,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.47803
CoRegNet,goa_similarity_jc,PDK4,BCL6;CEBPD;GADD45A,exp02-coregnet,0.39674
CoRegNet,goa_similarity_jc,PER1,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.47803
CoRegNet,goa_similarity_jc,SOD2,BCL6;GADD45A;NR4A1,exp02-coregnet,0.38282
CoRegNet,goa_similarity_jc,SPARC,CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.49763
CoRegNet,goa_similarity_jc,SQSTM1,BCL6;CEBPD;GADD45A;MYF6,exp02-coregnet,0.43063
CoRegNet,goa_similarity_jc,TAGLN,CEBPD;JUNB;NR4A1,exp02-coregnet,0.66321
CoRegNet,goa_similarity_jc,TIMP3,CEBPD;GADD45A;JUNB;KLF9,exp02-coregnet,0.49806
CoRegNet,goa_similarity_jc,VIM,CEBPD;GADD45A;JUNB;MYF6;NR4A1,exp02-coregnet,0.516
CoRegTor,shortest_PPI_path_score_hippie,CDKN1A,HNRNPA1;ENO1;GADD45A;SF1;CSNK2B,exp02_muscle_skeletal-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,DUSP1,NR4A1;JUNB;CEBPB;HNRNPA1;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,HMOX1,CEBPB;UGP2;HNRNPA1;SMPX;NFIX;PKM;ENO1,exp02_muscle_skeletal-coregtor-n_five,0.51984
