plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_stringdb,HMOX1,HSPA5;TPI1;ENO1;FOS;CSNK2B,exp02_blood-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_stringdb,HSP90AA1,ATF4;RPL35;MXD1;RPL6;HSPA5,exp02_blood-coregtor-n_five,0.68333
CoRegTor,shortest_PPI_path_score_stringdb,HSPA1A,GTPBP1;ATF4;NUCB1;HSPA5;RPL35,exp02_blood-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_stringdb,MCL1,YWHAZ;STAT5B,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_stringdb,NFKBIA,CEBPD;RAB7A;SMAP2;STAT5B;FOS;HMGB2,exp02_blood-coregtor-n_five,0.51111
CoRegTor,shortest_PPI_path_score_stringdb,PDLIM7,TSC22D4;TFE3;SPI1,exp02_blood-coregtor-n_five,0.44444
CoRegTor,shortest_PPI_path_score_stringdb,RHOA,GTPBP1;JUNB;KLF2;JUND;KLF6;LTF,exp02_blood-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_stringdb,SOCS3,BCL3;CEBPB;ARID5A;NFIL3;FOS,exp02_blood-coregtor-n_five,0.73333
CoRegTor,shortest_PPI_path_score_stringdb,TKT,SPI1;SEMA4A;HCLS1,exp02_blood-coregtor-n_five,0.61111
CoRegNet,shortest_PPI_path_score_stringdb,ACTB,ANXA1;BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TSC22D4;UBB;YWHAZ;ZBTB7B,exp02-coregnet,0.50952
CoRegNet,shortest_PPI_path_score_stringdb,BCL2L1,ANXA1;ARG1;BCL6;CEBPD;FOS;GTPBP1;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,0.49861
CoRegNet,shortest_PPI_path_score_stringdb,CCND3,BCL6;CEBPD;HCLS1;LTF;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.50317
CoRegNet,shortest_PPI_path_score_stringdb,CD44,ANXA1;ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;YWHAZ;ZBTB7B,exp02-coregnet,0.51528
CoRegNet,shortest_PPI_path_score_stringdb,CXCR4,ANXA1;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,0.57323
CoRegNet,shortest_PPI_path_score_stringdb,GSTP1,ARG1;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;LTF;PKM;RPL35;RPL6;RPS4X;SF1;SNRNP70,exp02-coregnet,0.57778
CoRegNet,shortest_PPI_path_score_stringdb,HBA2,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;ZBTB7B,exp02-coregnet,0.49634
CoRegNet,shortest_PPI_path_score_stringdb,HBB,ANXA1;ARG1;BCL6;CEBPD;HCLS1;JUNB;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,0.48352
CoRegNet,shortest_PPI_path_score_stringdb,HMOX1,CEBPB;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,0.62271
CoRegNet,shortest_PPI_path_score_stringdb,HSP90AA1,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;RPL35;RPS4X,exp02-coregnet,0.57828
CoRegNet,shortest_PPI_path_score_stringdb,HSPA1A,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;LTF;NFE2,exp02-coregnet,0.64286
CoRegNet,shortest_PPI_path_score_stringdb,MCL1,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;LTF;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,0.47727
CoRegNet,shortest_PPI_path_score_stringdb,NFKBIA,ANXA1;ARG1;BCL6;CEBPD;HCLS1;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,0.46667
CoRegNet,shortest_PPI_path_score_stringdb,PDLIM7,ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;ZBTB7B,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_stringdb,RHOA,ANXA1;ARID5A;ATF4;BCL3;BCL6;CEBPD;ENO1;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;JUND;KLF2;KLF6;MXD1;NUCB1;PKM;RAB7A;RPL6;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TPI1;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.54062
CoRegNet,shortest_PPI_path_score_stringdb,SOCS3,ANXA1;ARID5A;BCL3;BCL6;CEBPB;CEBPD;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,0.55402
CoRegNet,shortest_PPI_path_score_stringdb,TKT,BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.51307
CoRegTor,shortest_PPI_path_score_biogrid,ACTB,FOSL2;YWHAZ;SF1;LYL1;KLF6,exp02_blood-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_biogrid,BCL2L1,UBB;TAGLN2;MXD1,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,CCND3,ZBTB7B;RAB7A;TSC22D4,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,CD44,STAT5B;YWHAZ;SPI1;PKM,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,CXCR4,FOSL2;MXD1;GTPBP1;ATF4;SF1,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,GSTP1,CSNK2B;UBXN1,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,HBA2,STAT5B;HCLS1;RAB7A;ANXA1;USF1,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,HBB,TSC22D4;YWHAZ,exp02_blood-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_biogrid,HMOX1,HSPA5;TPI1;ENO1;FOS;CSNK2B,exp02_blood-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,HSP90AA1,ATF4;RPL35;MXD1;RPL6;HSPA5,exp02_blood-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,HSPA1A,GTPBP1;ATF4;NUCB1;HSPA5;RPL35,exp02_blood-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,MCL1,YWHAZ;STAT5B,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,NFKBIA,CEBPD;RAB7A;SMAP2;STAT5B;FOS;HMGB2,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,PDLIM7,TSC22D4;TFE3;SPI1,exp02_blood-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,RHOA,GTPBP1;JUNB;KLF2;JUND;KLF6;LTF,exp02_blood-coregtor-n_five,0.51111
CoRegTor,shortest_PPI_path_score_biogrid,SOCS3,BCL3;CEBPB;ARID5A;NFIL3;FOS,exp02_blood-coregtor-n_five,0.56667
CoRegTor,shortest_PPI_path_score_biogrid,TKT,SPI1;SEMA4A;HCLS1,exp02_blood-coregtor-n_five,0.38889
CoRegNet,shortest_PPI_path_score_biogrid,ACTB,ANXA1;BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TSC22D4;UBB;YWHAZ;ZBTB7B,exp02-coregnet,0.48571
CoRegNet,shortest_PPI_path_score_biogrid,BCL2L1,ANXA1;ARG1;BCL6;CEBPD;FOS;GTPBP1;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,0.47361
CoRegNet,shortest_PPI_path_score_biogrid,CCND3,BCL6;CEBPD;HCLS1;LTF;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.4873
CoRegNet,shortest_PPI_path_score_biogrid,CD44,ANXA1;ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;YWHAZ;ZBTB7B,exp02-coregnet,0.48333
CoRegNet,shortest_PPI_path_score_biogrid,CXCR4,ANXA1;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,0.50253
CoRegNet,shortest_PPI_path_score_biogrid,GSTP1,ARG1;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;LTF;PKM;RPL35;RPL6;RPS4X;SF1;SNRNP70,exp02-coregnet,0.57937
CoRegNet,shortest_PPI_path_score_biogrid,HBA2,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;ZBTB7B,exp02-coregnet,0.47985
CoRegNet,shortest_PPI_path_score_biogrid,HBB,ANXA1;ARG1;BCL6;CEBPD;HCLS1;JUNB;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,0.47802
CoRegNet,shortest_PPI_path_score_biogrid,HMOX1,CEBPB;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,0.54762
CoRegNet,shortest_PPI_path_score_biogrid,HSP90AA1,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;RPL35;RPS4X,exp02-coregnet,0.52273
CoRegNet,shortest_PPI_path_score_biogrid,HSPA1A,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;LTF;NFE2,exp02-coregnet,0.51786
CoRegNet,shortest_PPI_path_score_biogrid,MCL1,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;LTF;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,0.48232
CoRegNet,shortest_PPI_path_score_biogrid,NFKBIA,ANXA1;ARG1;BCL6;CEBPD;HCLS1;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,0.46667
CoRegNet,shortest_PPI_path_score_biogrid,PDLIM7,ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;ZBTB7B,exp02-coregnet,0.48254
CoRegNet,shortest_PPI_path_score_biogrid,RHOA,ANXA1;ARID5A;ATF4;BCL3;BCL6;CEBPD;ENO1;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;JUND;KLF2;KLF6;MXD1;NUCB1;PKM;RAB7A;RPL6;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TPI1;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.51513
CoRegNet,shortest_PPI_path_score_biogrid,SOCS3,ANXA1;ARID5A;BCL3;BCL6;CEBPB;CEBPD;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,0.50132
CoRegNet,shortest_PPI_path_score_biogrid,TKT,BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,0.48257
CoRegTor,shared_PPI_partners_score_hippie,ACTB,FOSL2;YWHAZ;SF1;LYL1;KLF6,exp02_blood-coregtor-n_five,7.12212
CoRegTor,shared_PPI_partners_score_hippie,BCL2L1,UBB;TAGLN2;MXD1,exp02_blood-coregtor-n_five,6.60802
CoRegTor,shared_PPI_partners_score_hippie,CCND3,ZBTB7B;RAB7A;TSC22D4,exp02_blood-coregtor-n_five,1.12158
CoRegTor,shared_PPI_partners_score_hippie,CD44,STAT5B;YWHAZ;SPI1;PKM,exp02_blood-coregtor-n_five,22.48394
CoRegTor,shared_PPI_partners_score_hippie,CXCR4,FOSL2;MXD1;GTPBP1;ATF4;SF1,exp02_blood-coregtor-n_five,4.90609
CoRegTor,shared_PPI_partners_score_hippie,GSTP1,CSNK2B;UBXN1,exp02_blood-coregtor-n_five,10.17326
CoRegTor,shared_PPI_partners_score_hippie,HBA2,STAT5B;HCLS1;RAB7A;ANXA1;USF1,exp02_blood-coregtor-n_five,3.79512
CoRegTor,shared_PPI_partners_score_hippie,HBB,TSC22D4;YWHAZ,exp02_blood-coregtor-n_five,5.56049
CoRegTor,shared_PPI_partners_score_hippie,HMOX1,HSPA5;TPI1;ENO1;FOS;CSNK2B,exp02_blood-coregtor-n_five,35.12691
CoRegTor,shared_PPI_partners_score_hippie,HSP90AA1,ATF4;RPL35;MXD1;RPL6;HSPA5,exp02_blood-coregtor-n_five,48.62578
CoRegTor,shared_PPI_partners_score_hippie,HSPA1A,GTPBP1;ATF4;NUCB1;HSPA5;RPL35,exp02_blood-coregtor-n_five,12.78659
CoRegTor,shared_PPI_partners_score_hippie,MCL1,YWHAZ;STAT5B,exp02_blood-coregtor-n_five,9.80482
CoRegTor,shared_PPI_partners_score_hippie,NFKBIA,CEBPD;RAB7A;SMAP2;STAT5B;FOS;HMGB2,exp02_blood-coregtor-n_five,8.06204
CoRegTor,shared_PPI_partners_score_hippie,PDLIM7,TSC22D4;TFE3;SPI1,exp02_blood-coregtor-n_five,1.27796
CoRegTor,shared_PPI_partners_score_hippie,RHOA,GTPBP1;JUNB;KLF2;JUND;KLF6;LTF,exp02_blood-coregtor-n_five,6.95176
CoRegTor,shared_PPI_partners_score_hippie,SOCS3,BCL3;CEBPB;ARID5A;NFIL3;FOS,exp02_blood-coregtor-n_five,13.44816
CoRegTor,shared_PPI_partners_score_hippie,TKT,SPI1;SEMA4A;HCLS1,exp02_blood-coregtor-n_five,0.28979
CoRegNet,shared_PPI_partners_score_hippie,ACTB,ANXA1;BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TSC22D4;UBB;YWHAZ;ZBTB7B,exp02-coregnet,3.76173
CoRegNet,shared_PPI_partners_score_hippie,BCL2L1,ANXA1;ARG1;BCL6;CEBPD;FOS;GTPBP1;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,4.09067
CoRegNet,shared_PPI_partners_score_hippie,CCND3,BCL6;CEBPD;HCLS1;LTF;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,4.42372
CoRegNet,shared_PPI_partners_score_hippie,CD44,ANXA1;ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;YWHAZ;ZBTB7B,exp02-coregnet,5.13508
CoRegNet,shared_PPI_partners_score_hippie,CXCR4,ANXA1;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,11.64429
CoRegNet,shared_PPI_partners_score_hippie,GSTP1,ARG1;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;LTF;PKM;RPL35;RPL6;RPS4X;SF1;SNRNP70,exp02-coregnet,33.85598
CoRegNet,shared_PPI_partners_score_hippie,HBA2,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;ZBTB7B,exp02-coregnet,3.91151
CoRegNet,shared_PPI_partners_score_hippie,HBB,ANXA1;ARG1;BCL6;CEBPD;HCLS1;JUNB;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,4.29022
CoRegNet,shared_PPI_partners_score_hippie,HMOX1,CEBPB;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,14.00082
CoRegNet,shared_PPI_partners_score_hippie,HSP90AA1,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;RPL35;RPS4X,exp02-coregnet,16.85938
CoRegNet,shared_PPI_partners_score_hippie,HSPA1A,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;LTF;NFE2,exp02-coregnet,13.84818
CoRegNet,shared_PPI_partners_score_hippie,MCL1,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;LTF;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,3.85575
CoRegNet,shared_PPI_partners_score_hippie,NFKBIA,ANXA1;ARG1;BCL6;CEBPD;HCLS1;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,2.64995
CoRegNet,shared_PPI_partners_score_hippie,PDLIM7,ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;ZBTB7B,exp02-coregnet,4.90683
CoRegNet,shared_PPI_partners_score_hippie,RHOA,ANXA1;ARID5A;ATF4;BCL3;BCL6;CEBPD;ENO1;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;JUND;KLF2;KLF6;MXD1;NUCB1;PKM;RAB7A;RPL6;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TPI1;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,10.08899
CoRegNet,shared_PPI_partners_score_hippie,SOCS3,ANXA1;ARID5A;BCL3;BCL6;CEBPB;CEBPD;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,5.94914
CoRegNet,shared_PPI_partners_score_hippie,TKT,BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,4.85348
CoRegTor,shared_PPI_partners_score_stringdb,ACTB,FOSL2;YWHAZ;SF1;LYL1;KLF6,exp02_blood-coregtor-n_five,5.45562
CoRegTor,shared_PPI_partners_score_stringdb,BCL2L1,UBB;TAGLN2;MXD1,exp02_blood-coregtor-n_five,0.18686
CoRegTor,shared_PPI_partners_score_stringdb,CCND3,CEBPD;HCLS1,exp02_blood-coregtor-n_five,2.64369
CoRegTor,shared_PPI_partners_score_stringdb,CD44,STAT5B;YWHAZ;SPI1;PKM,exp02_blood-coregtor-n_five,46.72154
CoRegTor,shared_PPI_partners_score_stringdb,CXCR4,FOSL2;MXD1;GTPBP1;ATF4;SF1,exp02_blood-coregtor-n_five,2.76347
CoRegTor,shared_PPI_partners_score_stringdb,GSTP1,CSNK2B;UBXN1,exp02_blood-coregtor-n_five,4.78522
CoRegTor,shared_PPI_partners_score_stringdb,HBA2,STAT5B;HCLS1;RAB7A;ANXA1;USF1,exp02_blood-coregtor-n_five,14.59114
CoRegTor,shared_PPI_partners_score_stringdb,HBB,TSC22D4;YWHAZ,exp02_blood-coregtor-n_five,0.32943
CoRegTor,shared_PPI_partners_score_stringdb,HMOX1,HSPA5;TPI1;ENO1;FOS;CSNK2B,exp02_blood-coregtor-n_five,56.79831
CoRegTor,shared_PPI_partners_score_stringdb,HSP90AA1,ATF4;RPL35;MXD1;RPL6;HSPA5,exp02_blood-coregtor-n_five,28.87751
CoRegTor,shared_PPI_partners_score_stringdb,HSPA1A,GTPBP1;ATF4;NUCB1;HSPA5;RPL35,exp02_blood-coregtor-n_five,17.32182
CoRegTor,shared_PPI_partners_score_stringdb,MCL1,YWHAZ;STAT5B,exp02_blood-coregtor-n_five,34.39869
CoRegTor,shared_PPI_partners_score_stringdb,NFKBIA,CEBPD;RAB7A;SMAP2;STAT5B;FOS;HMGB2,exp02_blood-coregtor-n_five,18.05224
CoRegTor,shared_PPI_partners_score_stringdb,PDLIM7,TSC22D4;TFE3;SPI1,exp02_blood-coregtor-n_five,1.92373
CoRegTor,shared_PPI_partners_score_stringdb,RHOA,GTPBP1;JUNB;KLF2;JUND;KLF6;LTF,exp02_blood-coregtor-n_five,22.66382
CoRegTor,shared_PPI_partners_score_stringdb,SOCS3,BCL3;CEBPB;ARID5A;NFIL3;FOS,exp02_blood-coregtor-n_five,46.94532
CoRegTor,shared_PPI_partners_score_stringdb,TKT,SPI1;SEMA4A;HCLS1,exp02_blood-coregtor-n_five,12.58431
CoRegNet,shared_PPI_partners_score_stringdb,ACTB,ANXA1;BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TSC22D4;UBB;YWHAZ;ZBTB7B,exp02-coregnet,13.00747
CoRegNet,shared_PPI_partners_score_stringdb,BCL2L1,ANXA1;ARG1;BCL6;CEBPD;FOS;GTPBP1;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,13.93618
CoRegNet,shared_PPI_partners_score_stringdb,CCND3,BCL6;CEBPD;HCLS1;LTF;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,12.47019
CoRegNet,shared_PPI_partners_score_stringdb,CD44,ANXA1;ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;YWHAZ;ZBTB7B,exp02-coregnet,13.9169
CoRegNet,shared_PPI_partners_score_stringdb,CXCR4,ANXA1;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,16.74989
CoRegNet,shared_PPI_partners_score_stringdb,GSTP1,ARG1;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;LTF;PKM;RPL35;RPL6;RPS4X;SF1;SNRNP70,exp02-coregnet,22.12192
CoRegNet,shared_PPI_partners_score_stringdb,HBA2,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;NFE2;RAB7A;SEMA4A;SMAP2;SPI1;STAT5B;TAGLN2;ZBTB7B,exp02-coregnet,14.76964
CoRegNet,shared_PPI_partners_score_stringdb,HBB,ANXA1;ARG1;BCL6;CEBPD;HCLS1;JUNB;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;TAGLN2;UBB;ZBTB7B,exp02-coregnet,12.22287
CoRegNet,shared_PPI_partners_score_stringdb,HMOX1,CEBPB;FOS;FOSL2;GTPBP1;HSPA5;JUNB;JUND;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RPS4X,exp02-coregnet,27.50237
CoRegNet,shared_PPI_partners_score_stringdb,HSP90AA1,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;KLF6;LTF;MXD1;NFE2;RPL35;RPS4X,exp02-coregnet,16.5069
CoRegNet,shared_PPI_partners_score_stringdb,HSPA1A,CEBPD;FOS;FOSL2;GTPBP1;HSPA5;JUND;LTF;NFE2,exp02-coregnet,29.96042
CoRegNet,shared_PPI_partners_score_stringdb,MCL1,ANXA1;ARG1;BCL6;CEBPD;HCLS1;HMGB2;LTF;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,13.62407
CoRegNet,shared_PPI_partners_score_stringdb,NFKBIA,ANXA1;ARG1;BCL6;CEBPD;HCLS1;NFE2;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,13.9762
CoRegNet,shared_PPI_partners_score_stringdb,PDLIM7,ARID5A;BCL3;BCL6;CEBPD;HCLS1;LTF;NFE2;PKM;RAB7A;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;ZBTB7B,exp02-coregnet,12.7065
CoRegNet,shared_PPI_partners_score_stringdb,RHOA,ANXA1;ARID5A;ATF4;BCL3;BCL6;CEBPD;ENO1;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;JUND;KLF2;KLF6;MXD1;NUCB1;PKM;RAB7A;RPL6;SEMA4A;SF1;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TPI1;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,16.6506
CoRegNet,shared_PPI_partners_score_stringdb,SOCS3,ANXA1;ARID5A;BCL3;BCL6;CEBPB;CEBPD;FOS;FOSL2;GTPBP1;HCLS1;HSPA5;JUNB;KLF2;KLF6;LTF;MXD1;NFE2;NFIL3;RAB7A;SEMA4A;SMAP2;STAT5B;ZBTB7B,exp02-coregnet,18.78566
CoRegNet,shared_PPI_partners_score_stringdb,TKT,BCL6;CEBPD;HCLS1;LTF;NFE2;RAB7A;SEMA4A;SMAP2;SNRNP70;SPI1;STAT5B;STAT6;TAGLN2;TSC22D4;UBB;USF1;YWHAZ;ZBTB7B,exp02-coregnet,13.87872
CoRegTor,shared_PPI_partners_score_biogrid,ACTB,FOSL2;YWHAZ;SF1;LYL1;KLF6,exp02_blood-coregtor-n_five,4.58991
CoRegTor,shared_PPI_partners_score_biogrid,BCL2L1,UBB;TAGLN2;MXD1,exp02_blood-coregtor-n_five,4.7513
CoRegTor,shared_PPI_partners_score_biogrid,CCND3,CEBPD;HCLS1,exp02_blood-coregtor-n_five,1.85515
CoRegTor,shared_PPI_partners_score_biogrid,CD44,STAT5B;YWHAZ;SPI1;PKM,exp02_blood-coregtor-n_five,19.15789
CoRegTor,shared_PPI_partners_score_biogrid,CXCR4,FOSL2;MXD1;GTPBP1;ATF4;SF1,exp02_blood-coregtor-n_five,5.4749
CoRegTor,shared_PPI_partners_score_biogrid,GSTP1,CSNK2B;UBXN1,exp02_blood-coregtor-n_five,14.44184
CoRegTor,shared_PPI_partners_score_biogrid,HBA2,STAT5B;HCLS1;RAB7A;ANXA1;USF1,exp02_blood-coregtor-n_five,4.38558
