plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_resnik,TKT,BHLHE40;EGR1;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,1.92398
CoRegNet,goa_similarity_resnik,VIM,BHLHE40;CEBPB;EGR1;ELF3;EZR;ID1;ID2;JUN;NR4A1,exp02-coregnet,1.76168
CoRegTor,goa_similarity_jc,ACTA2,ATF4;ETS2;TEAD3;ID2;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.46101
CoRegTor,goa_similarity_jc,ACTB,YBX1;ELF3;ID1;TEAD3;PRDX5,exp02_bladder-coregtor-n_five,0.37529
CoRegTor,goa_similarity_jc,CDKN1A,ID2;ETS2;JUNB;TAGLN2;FOSL2,exp02_bladder-coregtor-n_five,0.4236
CoRegTor,goa_similarity_jc,CLU,TRIM28;YBX1;BCL6;RPL6;SOD1,exp02_bladder-coregtor-n_five,0.31769
CoRegTor,goa_similarity_jc,DUSP1,FOSL2;FOS;ID2;CEBPB;JUN,exp02_bladder-coregtor-n_five,0.44851
CoRegTor,goa_similarity_jc,FN1,CBX7;TEAD3;YBX1;ID2;PRNP,exp02_bladder-coregtor-n_five,0.29989
CoRegTor,goa_similarity_jc,GADD45B,HSPA5;CEBPD;ETS2;BCL6;EPAS1,exp02_bladder-coregtor-n_five,0.44786
CoRegTor,goa_similarity_jc,HLA-DRB1,RPL6;TAGLN2;HSPA5;PKM;TEAD3,exp02_bladder-coregtor-n_five,0.32232
CoRegTor,goa_similarity_jc,HLA-E,RPL6;PKM;HNRNPA1;STAT6;TAGLN2,exp02_bladder-coregtor-n_five,0.35516
CoRegTor,goa_similarity_jc,ID3,ID2;PRDX5;ID1;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.34453
CoRegTor,goa_similarity_jc,PDK4,EGR1;EPAS1;CEBPD;ID2;BCL6;NFE2L2;FOS,exp02_bladder-coregtor-n_five,0.42198
CoRegTor,goa_similarity_jc,PDLIM7,TEAD3;CBX7;ID2;ATF4;PRDX5,exp02_bladder-coregtor-n_five,0.31952
CoRegTor,goa_similarity_jc,SPARC,TAGLN2;BCL6;TRIM28;NFE2L1;CBX7,exp02_bladder-coregtor-n_five,0.3206
CoRegTor,goa_similarity_jc,TAGLN,TEAD3;YBX1;ATF4;ID2;CBX7,exp02_bladder-coregtor-n_five,0.35461
CoRegTor,goa_similarity_jc,TIMP1,JUND;ENO1;YBX1;TPI1;BCL6,exp02_bladder-coregtor-n_five,0.34678
CoRegTor,goa_similarity_jc,TIMP3,EPAS1;TRIM28;STAT6;JUND;UBB,exp02_bladder-coregtor-n_five,0.40532
CoRegTor,goa_similarity_jc,TKT,SOD1;TRIM28;CBX7;NFE2L1;UBXN1,exp02_bladder-coregtor-n_five,0.28214
CoRegTor,goa_similarity_jc,VIM,ENO1;TRIM28;PKM;CEBPD;CLK1,exp02_bladder-coregtor-n_five,0.37484
CoRegNet,goa_similarity_jc,ACTA2,BHLHE40;ELF3;EZR;FOS;ID1;ID2;JUNB,exp02-coregnet,0.3854
CoRegNet,goa_similarity_jc,ACTB,BHLHE40;ELF3;EZR;FOS;FOSL2;ID1;JUNB;NR4A1,exp02-coregnet,0.44181
CoRegNet,goa_similarity_jc,CDKN1A,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;FOSL2;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.50526
CoRegNet,goa_similarity_jc,CLU,BCL6;BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.3967
CoRegNet,goa_similarity_jc,DUSP1,BHLHE40;CEBPB;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUN;JUNB;NR4A1,exp02-coregnet,0.47653
CoRegNet,goa_similarity_jc,FN1,BHLHE40;ELF3;EZR;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.40906
CoRegNet,goa_similarity_jc,GADD45B,BCL6;CEBPD;ELF3;ID1,exp02-coregnet,0.4833
CoRegNet,goa_similarity_jc,HLA-DRB1,BHLHE40;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.48635
CoRegNet,goa_similarity_jc,HLA-E,BHLHE40;CEBPB;CEBPD;EGR1;ELF3;ETS2;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.48871
CoRegNet,goa_similarity_jc,ID3,BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.39903
CoRegNet,goa_similarity_jc,PDK4,BHLHE40;ELF3;ID1,exp02-coregnet,0.51909
CoRegNet,goa_similarity_jc,PDLIM7,BHLHE40;ELF3;EZR;FOS;ID1;JUNB,exp02-coregnet,0.3951
CoRegNet,goa_similarity_jc,SPARC,BCL6;BHLHE40;ELF3;EZR;ID1;NR4A1,exp02-coregnet,0.38566
