cluster_uid,target,sources,n_sources,silhouette_score,note
f8e092970852,HLA-DRB1,MLX;CXXC1;ZNF384;UBTF;IRF1;RFXANK;ETS1;THAP11;LRRFIP1;STAT5A;ZNF32;LMO2;ZBTB16;ERF;RELB;STAT1;BCL3;PPARD;KLF15;SPI1;E2F4;ESRRA;ZHX2;CTBP1;MYRF;PML;HBP1;STAT6;USF1,29,0.5513,exp05_lung-coregtor-r1
6e2d1dc8744e,HLA-E,ETS1;STAT5B;TBX4;EPAS1;FLI1;IRF1;ERF;LMO2;PML;PHF1;RELA;TEAD2;FOXF1;BCL6B;PBX2;SP100;HSF1;ZHX2;TFE3;MAX;USF1;SOX7;ARID5A,23,0.0,exp05_lung-coregtor-r1
d4213e2b0fac,HMOX1,HMGA1;ENO1;PHF1;APEX1;TBX4;TBX5;RXRB;MEF2D;ZBTB4;LDB1;MEIS1;ARNT;MAFK;CREBZF;MAFB;STAT5B;IRF3;ZHX2;TBX2;ING4;HOXA5;SND1;FOXF2,23,0.0,exp05_lung-coregtor-r1
b78f16deb8f7,HSP90AA1,CTBP1;THAP11;STAT6;HTATIP2;CEBPG;HBP1;KDM2A;RXRA;ZNF32;DDIT3;ZNF503;YBX1;SNAI1;MAFF;ETS2;KLF6;NCOR2;CREBZF;MYC;SPI1;ATF3;NFE2L2,22,0.0,exp05_lung-coregtor-r1
fb15ed5536f2,HSPA1A,KDM2A;NCOR2;ZNF503;ZNF32;THAP11;YBX1;KLF6;RXRA;SNAI1;ETS2;ATF3;STAT6;CREBZF;HTATIP2;CEBPG;SKI;MAX;ARNT;MAFF;JUN;HOXA5;NR4A2;DDIT3;NR4A1;NFE2L2;ENO1;ID2,27,0.2747,exp05_lung-coregtor-r1
c544b5cd93fb,ID3,ID2;SOX18;SMAD7;CXXC1;SMAD6;UBTF;ZNF32;FOXF1;THAP11;SNAI1;HOXA5;ZNF503;RFXANK;E4F1;ZNF384;TRIM28;GATA2,17,0.0,exp05_lung-coregtor-r1
2659612d9ea7,LDLR,ING4;XBP1;SREBF2;MYC;CXXC1;STAT2;RXRB;MAF;ZNF692;NR2F2;E4F1;TBX2;FOSB;ENO1;KLF10;LDB1;MBD1;STAT3;IRF3;ELF3;MAX;NR1H3;TBX5;HOXA5;KLF6;MEIS1,26,0.0,exp05_lung-coregtor-r1
7c780b8296a3,MAT2A,MLX;ARID5A;ETS2;RELB;FOSL2;HTATIP2;BCL3;RARA;ABL1;THAP11;PPARD;ARID5B;ERF;RFXANK;HIF1A;ING4;RXRA;ZNF32;USF2;MYC;MAFK,21,0.0,exp05_lung-coregtor-r1
4c47ff074f97,MCL1,MYC;NR4A1;KLF4;KLF10;KLF6;JUNB;FOSL2;ATF3;SNAI1;FOSB;MAFF;NR4A2;EGR1;SFPQ;NFIL3;JUND;KLF9;ELF1,18,0.0,exp05_lung-coregtor-r1
939693107621,MT1A,PPARD;RELB;ATF6B;ABL1;STAT3;HTATIP2;ETS2;HIF1A;ING4;BCL3;STAT5A;USF2;CREBL2;FOSL2;ZNF503;THRA;CTBP1;RFXANK;NFKB2;ARID5A;UBTF;NFE2L1;THAP11;PML;ZNF32;RXRA,26,0.3874,exp05_lung-coregtor-r1
