,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
33,50105b592ffa,PER1,ERF;NR4A1;BHLHE41;KLF6;SMAD7;HEYL;MAFF;JUND;ZNF331,9,0.242,exp03_heart_atrial_appendage-coregtor-r1,0.53241,0.52315,0.50926,5.42906,9.37795,2.24316,0.56866,1.69465,0.5179,0.33333,0.11538,0.09375
34,a6452bc6a463,PRKACA,YBX1;DRAP1;HMGA1;CUX1;GTF3A;APEX1;ESRRA;GATA4;NFIC;SRF;SMARCA1;SND1;MLX;MEF2D;LRRFIP1,15,0.0,exp03_heart_atrial_appendage-coregtor-r1,0.53175,0.50952,0.56508,9.22132,6.84646,12.09644,0.48424,1.45723,0.42731,0.06667,0.02128,0.01639
35,57344dad101c,RHOA,STAT5B;ATF7;ARNT;NFE2L2;NFKB1;TFE3;MBD2;HMGB1;CREB3;SKI;CBFB;SSRP1;ELK3;NONO;CREB3L2;RELA,16,0.0,exp03_heart_atrial_appendage-coregtor-r1,0.55,0.54583,0.5375,16.21342,20.64934,10.21503,0.51695,1.79106,0.42051,0.0625,0.04762,0.02778
36,3b6b833ecbac,SOD2,NFKB1;NFKB2;SMAD3;STAT5A;HIF1A;STAT3;BCL3;BCL6;ETS2;RELA;MAX;NPAS2;CUX1;TEAD2;SSRP1,15,0.0,exp03_heart_atrial_appendage-coregtor-r1,0.6,0.68571,0.58571,17.34632,47.59776,13.78509,0.54091,1.90865,0.43908,0.26667,0.1,0.07843
37,8055b302ef33,SPARC,ELK3;NFIX;ZBTB7B;IRF3;ZEB1;NFIB;PBX2;FOXC1;UBTF;HMGB1;ATF7;HDAC1;TCF7L1;FOXO3;TRIM28;TBL1XR1;CREBZF;GTF2F1;MEOX1;HES1;KDM5D;CUX1;ETS2;CBFB;MLXIP;NPAS2;E4F1;MBD1;TFE3;MXD4;STAT5B;RXRB;ZNF692;RBFOX2;ZNF219;TEAD2,36,0.3309,exp03_heart_atrial_appendage-coregtor-r1,0.49603,0.4881,0.50714,8.949,7.63444,6.46328,0.56158,1.69689,0.49327,0.02778,0.04348,0.01724
38,dfc15810767d,SQSTM1,MEF2A;CUX1;MEF2D;NFIC;HBP1;HMGA1;MLX;SMARCA1;YBX1;VEZF1;PBX3,11,0.5307,exp03_heart_atrial_appendage-coregtor-r1,0.51515,0.46364,0.56061,12.72327,5.43395,9.91301,0.5813,1.65364,0.53483,0.09091,0.05,0.03333
39,aacc0c49a34a,SUMO1,YY1;ZNF32;CREBL2;TFDP1;HMGB1;ZBTB4;TBL1XR1;SP100;NCOA1;UBP1;NFYC;SMARCA1;HDAC3;PBX3;UBTF;BCLAF1;CUX1;RUVBL1,18,0.0,exp03_heart_atrial_appendage-coregtor-r1,0.51198,0.49401,0.50871,13.49025,14.59825,11.75495,0.49741,1.57182,0.42422,0.0,0.0,0.0
40,0d4d8c23e2a5,TAGLN,SRF;CREB3L2;DRAP1,3,0.5454,exp03_heart_atrial_appendage-coregtor-r1,0.44444,0.44444,0.44444,0.94608,3.56514,1.39221,0.42818,1.50955,0.34438,0.33333,0.02857,0.02703
41,588eed53a9d5,TGFB1,CIC;MBD1;RELA;STAT5B;LRRFIP1;PML;NCOR2;ENO1;MBD2;CBFB;NONO;ARNT;DRAP1;TFE3;CREB3;RARA;KDM2A;SP100;USF1;CXXC1;FOXJ3;NFKB2;ATF4;IRF3;ETS1;CEBPB;MLXIP;SND1,28,0.3814,exp03_heart_atrial_appendage-coregtor-r1,0.53704,0.54189,0.54762,12.59611,15.99322,10.92332,0.50154,1.66333,0.41783,0.17857,0.06494,0.05
42,ae6ecd32c5ac,TGFBR2,SMARCA5;NFYB;UBP1;YY1;EPAS1;KLF13;MLX;TFDP1;NCOA1;GTF2F1;SNAI2,11,0.2545,exp03_heart_atrial_appendage-coregtor-r1,0.51515,0.52424,0.51818,9.8897,15.12581,8.81826,0.55325,1.7573,0.4931,0.09091,0.02564,0.02041
43,2780f3c313db,TIMP1,ENO1;STAT2;MBD1;NONO;CREB3;TRIM28;DRAP1;LRRFIP1;USF1;ABL1;RFXANK;ZGPAT;SSRP1;STAT5A;HMGA1;CXXC1;CUX1;ID2;SNAI1;TFE3;HIF1A;SND1;RELA;BCL6;MZF1;ZNF692;SOX18;E2F4;MBD2;PBX2;MAX;SP100;NFKB2;CBFB;SMAD3;SNAI2;IRF7;NR1H2;PML,39,0.0,exp03_heart_atrial_appendage-coregtor-r1,0.51372,0.53936,0.52429,9.24687,15.13195,8.95376,0.50272,1.6271,0.42392,0.10256,0.10526,0.05479
44,4236248f0399,TIMP3,EPAS1;KLF13;SOX9;FOXO1;TBX20;NFYB;NFE2L2;ELF1;TFDP1,9,0.4658,exp03_heart_atrial_appendage-coregtor-r1,0.49537,0.56481,0.49537,5.07267,19.5624,6.01821,0.56673,1.94231,0.49624,0.11111,0.04545,0.03333
45,8b2f810fe4e1,TXN,E2F4;CREB3;SSRP1;DRAP1;ENO1;XBP1;NFKB1;UBP1;HIF1A;NR1H2;STAT3;BCL3;TFE3;NONO;MBD2;SFPQ;CTNNB1,17,0.3623,exp03_heart_atrial_appendage-coregtor-r1,0.55392,0.58701,0.54779,18.58333,15.67357,14.95871,0.47578,1.71304,0.37724,0.05882,0.05,0.02778
46,00516728d7c3,VEGFA,ENO1;LRRFIP1;RELA;SMAD3;RARA;FOXJ3;CIC;SMAD7;DDIT3;PPARD;NCOR2;XBP1;MAFF;BCL6,14,0.3797,exp03_heart_atrial_appendage-coregtor-r1,0.56044,0.58059,0.55861,12.14461,26.34094,11.13383,0.50168,1.87591,0.39094,0.57143,0.05634,0.05405
47,0e6a38b40f9b,VIM,ATF7;STAT5B;CBFB;ARNT;UBP1;NFIB;IRF3;NFATC4,8,0.0,exp03_heart_atrial_appendage-coregtor-r1,0.5,0.5119,0.53571,7.24378,11.09077,4.84061,0.60158,1.86286,0.53368,0.0,0.0,0.0
