"Regulator","Target"
"FHL2","TAGLN"
"FHL2","PER1"
"ID4","TAGLN"
"ID4","MCL1"
"EHF","TAGLN"
"EHF","PER1"
"EHF","ACTA2"
"EHF","SOD2"
"EHF","CD14"
"EHF","MCL1"
"EHF","CD44"
"EHF","PDLIM7"
"EHF","DUSP1"
"EHF","TIMP1"
"EHF","TNFSF10"
"EHF","CLU"
"EHF","FN1"
"EHF","VEGFA"
"EHF","CDKN1C"
"EHF","PDK4"
"EHF","HSPA1A"
"EHF","HBB"
"EHF","CRYAB"
"EHF","FASN"
"EHF","CDKN1A"
"EHF","APOE"
"EHF","TIMP3"
"EHF","HLA-DRB1"
"EHF","MT1A"
"EHF","ID3"
"EHF","SOCS3"
"EHF","GADD45B"
"EHF","SPARC"
"ELF3","TAGLN"
"ELF3","PER1"
"ELF3","HSPA1A"
"ELF3","ACTA2"
"ELF3","SOD2"
"ELF3","CD14"
"ELF3","MCL1"
"ELF3","CD44"
"ELF3","PDLIM7"
"ELF3","DUSP1"
"ELF3","TIMP1"
"ELF3","TNFSF10"
"ELF3","CLU"
"ELF3","FN1"
"ELF3","VEGFA"
"ELF3","CDKN1C"
"ELF3","PDK4"
"ELF3","HBB"
"ELF3","CRYAB"
"ELF3","FASN"
"ELF3","CDKN1A"
"ELF3","APOE"
"ELF3","TIMP3"
"ELF3","HLA-DRB1"
"ELF3","MT1A"
"ELF3","ID3"
"ELF3","SOCS3"
"ELF3","SPARC"
"SOX10","TAGLN"
"SOX10","PER1"
"SOX10","ACTA2"
"SOX10","SOD2"
"SOX10","CD14"
"SOX10","MCL1"
"SOX10","CD44"
"SOX10","PDLIM7"
"SOX10","DUSP1"
"SOX10","TIMP1"
"SOX10","TNFSF10"
"SOX10","CLU"
"SOX10","FN1"
"SOX10","VEGFA"
"SOX10","CDKN1C"
"SOX10","PDK4"
"SOX10","HSPA1A"
"SOX10","HBB"
"SOX10","CRYAB"
"SOX10","FASN"
"SOX10","CDKN1A"
"SOX10","APOE"
"SOX10","TIMP3"
"SOX10","MT1A"
"SOX10","ID3"
"SOX10","SOCS3"
"SOX10","SPARC"
"GATA3","TAGLN"
"GATA3","PER1"
"GATA3","ACTA2"
"GATA3","SOD2"
"GATA3","CD14"
"GATA3","MCL1"
"GATA3","CD44"
"GATA3","PDLIM7"
"GATA3","DUSP1"
"GATA3","TIMP1"
"GATA3","TNFSF10"
"GATA3","CLU"
"GATA3","FN1"
"GATA3","VEGFA"
"GATA3","CDKN1C"
"GATA3","PDK4"
"GATA3","HSPA1A"
"GATA3","HBB"
"GATA3","CRYAB"
"GATA3","FASN"
"GATA3","CDKN1A"
"GATA3","APOE"
"GATA3","TIMP3"
"GATA3","HLA-DRB1"
"GATA3","MT1A"
"GATA3","ID3"
"GATA3","SOCS3"
"GATA3","GADD45B"
"GATA3","SPARC"
"TFAP2C","TAGLN"
"TFAP2C","PER1"
"TFAP2C","HSPA1A"
"TFAP2C","ACTA2"
"TFAP2C","SOD2"
"TFAP2C","CD14"
"TFAP2C","MCL1"
"TFAP2C","CD44"
"TFAP2C","PDLIM7"
"TFAP2C","DUSP1"
"TFAP2C","TIMP1"
"TFAP2C","TNFSF10"
"TFAP2C","CLU"
"TFAP2C","FN1"
"TFAP2C","VEGFA"
"TFAP2C","CDKN1C"
"TFAP2C","PDK4"
"TFAP2C","HBB"
"TFAP2C","CRYAB"
"TFAP2C","FASN"
"TFAP2C","CDKN1A"
"TFAP2C","APOE"
"TFAP2C","TIMP3"
"TFAP2C","HLA-DRB1"
"TFAP2C","MT1A"
"TFAP2C","ID3"
"TFAP2C","SOCS3"
"TFAP2C","GADD45B"
"TFAP2C","SPARC"
"ARID5A","TAGLN"
"ARID5A","PER1"
"ARID5A","HSPA1A"
"ARID5A","SOD2"
"ARID5A","HLA-DRB1"
"ARID5A","MCL1"
"ARID5A","CD44"
"ARID5A","PDLIM7"
"ARID5A","TIMP1"
"ARID5A","TNFSF10"
"ARID5A","CDKN1C"
"ARID5A","FASN"
"ARID5A","TIMP3"
"ETV6","TAGLN"
"ETV6","MCL1"
"ETV6","CD44"
"ETV6","PDLIM7"
"ETV6","TIMP1"
"ETV6","CDKN1C"
"ETV6","ID3"
"HES4","TAGLN"
"HES4","ACTA2"
"HES4","HLA-DRB1"
"HES4","PDLIM7"
"HES4","CDKN1C"
"HES4","TIMP3"
"JUND","TAGLN"
"JUND","ACTA2"
"JUND","HLA-DRB1"
"JUND","CD44"
"JUND","GADD45B"
"JUND","CDKN1C"
"JUND","FASN"
"JUND","MT1A"
"HES1","TAGLN"
"HES1","PER1"
"HES1","HLA-DRB1"
"HES1","MCL1"
"HES1","CD44"
"HES1","PDLIM7"
"HES1","CDKN1C"
"HES1","PDK4"
"HES1","FASN"
"HES1","TIMP3"
"EGR1","TAGLN"
"EGR1","HSPA1A"
"EGR1","HBB"
"EGR1","HLA-DRB1"
"EGR1","MCL1"
"EGR1","SOCS3"
"EGR1","CD44"
"EGR1","GADD45B"
"EGR1","CDKN1C"
"EGR1","FASN"
"NR4A1","TAGLN"
"NR4A1","HSPA1A"
"NR4A1","HBB"
"NR4A1","HLA-DRB1"
"NR4A1","SOCS3"
"NR4A1","GADD45B"
"NR4A1","DUSP1"
"NR4A1","CDKN1C"
"NR4A1","FASN"
"IRX3","TAGLN"
"IRX3","PER1"
"IRX3","HSPA1A"
"IRX3","ACTA2"
"IRX3","SOD2"
"IRX3","CD14"
"IRX3","MCL1"
"IRX3","CD44"
"IRX3","PDLIM7"
"IRX3","DUSP1"
"IRX3","TIMP1"
"IRX3","TNFSF10"
"IRX3","CLU"
"IRX3","FN1"
"IRX3","VEGFA"
"IRX3","CDKN1C"
"IRX3","PDK4"
"IRX3","HBB"
"IRX3","CRYAB"
"IRX3","FASN"
"IRX3","CDKN1A"
"IRX3","APOE"
"IRX3","TIMP3"
"IRX3","HLA-DRB1"
"IRX3","MT1A"
"IRX3","ID3"
"IRX3","SOCS3"
"IRX3","GADD45B"
"IRX3","SPARC"
"SPDEF","TAGLN"
"SPDEF","PER1"
"SPDEF","HSPA1A"
"SPDEF","ACTA2"
"SPDEF","SOD2"
"SPDEF","CD14"
"SPDEF","MCL1"
"SPDEF","CD44"
"SPDEF","PDLIM7"
"SPDEF","DUSP1"
"SPDEF","TIMP1"
"SPDEF","TNFSF10"
"SPDEF","CLU"
"SPDEF","FN1"
"SPDEF","VEGFA"
"SPDEF","CDKN1C"
"SPDEF","PDK4"
"SPDEF","HBB"
"SPDEF","CRYAB"
"SPDEF","FASN"
"SPDEF","CDKN1A"
"SPDEF","APOE"
"SPDEF","TIMP3"
"SPDEF","HLA-DRB1"
"SPDEF","MT1A"
"SPDEF","ID3"
"SPDEF","SOCS3"
"SPDEF","GADD45B"
"SPDEF","SPARC"
"TRPS1","TAGLN"
"TRPS1","ACTA2"
"TRPS1","SOD2"
"TRPS1","CD14"
"TRPS1","MCL1"
"TRPS1","CD44"
"TRPS1","PDLIM7"
"TRPS1","DUSP1"
"TRPS1","TIMP1"
"TRPS1","TNFSF10"
"TRPS1","CLU"
"TRPS1","FN1"
"TRPS1","VEGFA"
"TRPS1","CDKN1C"
"TRPS1","PDK4"
"TRPS1","HSPA1A"
"TRPS1","HBB"
"TRPS1","CRYAB"
"TRPS1","FASN"
"TRPS1","CDKN1A"
"TRPS1","APOE"
"TRPS1","TIMP3"
"TRPS1","HLA-DRB1"
"TRPS1","MT1A"
"TRPS1","ID3"
"TRPS1","SOCS3"
"TRPS1","SPARC"
"XBP1","TAGLN"
"XBP1","PER1"
"XBP1","SOD2"
"XBP1","CD14"
"XBP1","CD44"
"XBP1","PDLIM7"
"XBP1","DUSP1"
"XBP1","TIMP1"
"XBP1","CLU"
"XBP1","FN1"
"XBP1","VEGFA"
"XBP1","CDKN1C"
"XBP1","PDK4"
"XBP1","CRYAB"
"XBP1","CDKN1A"
"XBP1","APOE"
"XBP1","TIMP3"
"XBP1","MT1A"
"XBP1","ID3"
"XBP1","SOCS3"
"XBP1","SPARC"
"KLF9","PER1"
"MAFF","PER1"
"MAFF","HLA-DRB1"
"MAFF","MCL1"
"MAFF","FASN"
"DDIT3","PER1"
"DDIT3","HSPA1A"
"NR1D1","PER1"
"NR1D1","SOD2"
"NR1D1","HLA-DRB1"
"NR1D1","TNFSF10"
"NR1D1","CDKN1C"
"NR1D1","TIMP3"
"BHLHE41","PER1"
"BHLHE41","CD14"
"BHLHE41","MCL1"
"BHLHE41","TNFSF10"
"BHLHE41","CLU"
"BHLHE41","PDK4"
"BHLHE41","TIMP3"
"BHLHE41","MT1A"
"BHLHE41","ID3"
"ZBTB16","PDK4"
"KLF15","PDK4"
"KLF15","FASN"
"KLF15","MT1A"
"KLF15","FN1"
"KLF15","ACTA2"
"KLF15","CDKN1A"
"KLF15","PDLIM7"
"KLF15","TNFSF10"
"CREB3L4","ACTA2"
"CREB3L4","CD44"
"CREB3L4","PDLIM7"
"CREB3L4","DUSP1"
"CREB3L4","TIMP1"
"CREB3L4","TNFSF10"
"CREB3L4","CLU"
"CREB3L4","VEGFA"
"CREB3L4","CDKN1C"
"CREB3L4","PDK4"
"CREB3L4","CRYAB"
"CREB3L4","FASN"
"CREB3L4","CDKN1A"
"CREB3L4","APOE"
"CREB3L4","TIMP3"
"CREB3L4","MT1A"
"CREB3L4","ID3"
"CREB3L4","SOCS3"
"CREB3L4","SPARC"
"FOSB","HBB"
"FOSB","HLA-DRB1"
"FOSB","SOCS3"
"FOSB","CD44"
"FOSB","GADD45B"
"FOSB","DUSP1"
"FOSB","CDKN1C"
"FOSB","SOD2"
"FOSB","APOE"
"NFIL3","SOD2"
"NFIL3","CDKN1A"
"NFIL3","GADD45B"
"FOSL2","CDKN1A"
"ETS2","CDKN1A"
"ETS2","HLA-DRB1"
"KLF2","HLA-DRB1"
"OSR1","CD14"
"OSR1","PDLIM7"
"OSR1","CLU"
"OSR1","VEGFA"
"OSR1","CDKN1C"
"OSR1","PDK4"
"OSR1","TIMP3"
"NR2F1","CD14"
"NR2F1","PDLIM7"
"NR2F1","PDK4"
"NR2F1","CDKN1A"
"NR2F1","APOE"
"NR2F1","TIMP3"
"NR2F1","SPARC"
"KLF6","MCL1"
"ZNF692","MCL1"
"ZNF692","CDKN1C"
"ZNF692","TIMP3"
"SOX4","MCL1"
"SOX4","PDLIM7"
"SOX4","TNFSF10"
"SOX4","CDKN1C"
"SOX4","CRYAB"
"SOX4","TIMP3"
"SOX4","ID3"
"LDB1","PDLIM7"
"BCL3","TIMP1"
"MEOX2","SPARC"
"HSF4","CLU"
"TBX3","CRYAB"
"TBX3","APOE"
"ID1","MCL1"
"ID1","CD44"
"ID1","PDLIM7"
"ID1","TNFSF10"
"SOX18","MCL1"
