"Regulator","Target"
"BHLHE40","HSPA1A"
"BHLHE40","DUSP1"
"BHLHE40","VEGFA"
"BHLHE40","GADD45B"
"DDIT3","CDKN1C"
"DDIT3","ACTB"
"DDIT3","HLA-DRB1"
"DDIT3","HLA-E"
"DDIT3","RHOA"
"DDIT3","APP"
"DDIT3","GSTP1"
"DDIT3","VIM"
"DDIT3","NDRG1"
"DDIT3","HSP90AA1"
"DDIT3","HSPA1A"
"DDIT3","DUSP1"
"DDIT3","VEGFA"
"DDIT3","GADD45B"
"RPS4X","CDKN1C"
"RPS4X","ACTB"
"RPS4X","CLU"
"RPS4X","TXN"
"RPS4X","HLA-DRB1"
"RPS4X","HLA-E"
"RPS4X","ACTA2"
"RPS4X","RHOA"
"RPS4X","APP"
"RPS4X","GSTP1"
"RPS4X","VIM"
"RPS4X","NDRG1"
"RPS4X","HSP90AA1"
"RPS4X","TAGLN"
"RPS4X","SPARC"
"RPS4X","TIMP3"
"RPS4X","DUSP1"
"RPS4X","GADD45B"
"JUNB","CDKN1C"
"JUNB","ACTB"
"JUNB","CLU"
"JUNB","HLA-DRB1"
"JUNB","HLA-E"
"JUNB","ACTA2"
"JUNB","RHOA"
"JUNB","APP"
"JUNB","GSTP1"
"JUNB","VIM"
"JUNB","NDRG1"
"JUNB","HSP90AA1"
"JUNB","TAGLN"
"JUNB","SPARC"
"JUNB","TIMP1"
"JUNB","TIMP3"
"JUNB","DUSP1"
"JUNB","GADD45B"
"JUN","CDKN1C"
"JUN","ACTB"
"JUN","CLU"
"JUN","TXN"
"JUN","HLA-DRB1"
"JUN","HLA-E"
"JUN","ACTA2"
"JUN","RHOA"
"JUN","APP"
"JUN","GSTP1"
"JUN","VIM"
"JUN","HBB"
"JUN","NDRG1"
"JUN","HSP90AA1"
"JUN","TAGLN"
"JUN","HSPA1A"
"JUN","SPARC"
"JUN","TIMP1"
"JUN","DUSP1"
"JUN","GADD45B"
"NR4A1","CDKN1C"
"NR4A1","ACTB"
"NR4A1","TXN"
"NR4A1","HLA-DRB1"
"NR4A1","HLA-E"
"NR4A1","ACTA2"
"NR4A1","RHOA"
"NR4A1","APP"
"NR4A1","GSTP1"
"NR4A1","VIM"
"NR4A1","HBB"
"NR4A1","NDRG1"
"NR4A1","HSP90AA1"
"NR4A1","TAGLN"
"NR4A1","HSPA1A"
"NR4A1","SPARC"
"NR4A1","TIMP3"
"NR4A1","DUSP1"
"NR4A1","VEGFA"
"NR4A1","GADD45B"
"NR4A1","SOD2"
"NR4A1","CRYAB"
"NR4A1","APOE"
"TAGLN2","CDKN1C"
"TAGLN2","ACTB"
"TAGLN2","CLU"
"TAGLN2","HLA-DRB1"
"TAGLN2","HLA-E"
"TAGLN2","ACTA2"
"TAGLN2","RHOA"
"TAGLN2","APP"
"TAGLN2","GSTP1"
"TAGLN2","VIM"
"TAGLN2","NDRG1"
"TAGLN2","HSP90AA1"
"TAGLN2","TAGLN"
"TAGLN2","SPARC"
"TAGLN2","TIMP1"
"TAGLN2","TIMP3"
"TAGLN2","GADD45B"
"EGR1","CDKN1C"
"EGR1","ACTB"
"EGR1","CLU"
"EGR1","TXN"
"EGR1","HLA-DRB1"
"EGR1","HLA-E"
"EGR1","ACTA2"
"EGR1","RHOA"
"EGR1","APP"
"EGR1","GSTP1"
"EGR1","VIM"
"EGR1","HBB"
"EGR1","NDRG1"
"EGR1","HSP90AA1"
"EGR1","TAGLN"
"EGR1","HSPA1A"
"EGR1","SPARC"
"EGR1","TIMP1"
"EGR1","TIMP3"
"EGR1","DUSP1"
"EGR1","VEGFA"
"EGR1","GADD45B"
"EGR1","SOD2"
"EGR1","CRYAB"
"EGR1","APOE"
"ID1","ACTB"
"ID1","ACTA2"
"ID1","RHOA"
"ID1","GSTP1"
"ID1","SPARC"
"ID1","TIMP3"
"CSNK2B","ACTB"
"CSNK2B","RHOA"
"CSNK2B","NDRG1"
"CSNK2B","HSP90AA1"
"EPAS1","ACTB"
"EPAS1","HLA-E"
"EPAS1","ACTA2"
"EPAS1","RHOA"
"EPAS1","APP"
"EPAS1","GSTP1"
"EPAS1","VIM"
"EPAS1","NDRG1"
"EPAS1","SPARC"
"EPAS1","TIMP3"
"CLK1","ACTB"
"CLK1","HLA-E"
"CLK1","RHOA"
"CLK1","APP"
"CLK1","GSTP1"
"CLK1","VIM"
"CLK1","NDRG1"
"CLK1","TIMP3"
"CLK1","GADD45B"
"HES1","ACTB"
"HES1","RHOA"
"HES1","GSTP1"
"HES1","VIM"
"HES1","NDRG1"
"HES1","HSP90AA1"
"HES1","DUSP1"
"HES1","GADD45B"
"UBXN1","ACTB"
"UBXN1","HLA-DRB1"
"UBXN1","HLA-E"
"UBXN1","RHOA"
"UBXN1","APP"
"UBXN1","GSTP1"
"UBXN1","VIM"
"UBXN1","NDRG1"
"UBXN1","SPARC"
"RPL6","ACTB"
"RPL6","TXN"
"RPL6","RHOA"
"RPL6","GSTP1"
"RPL6","VIM"
"RPL6","NDRG1"
"RPL6","HSP90AA1"
"RPL6","SPARC"
"STAT6","ACTB"
"STAT6","CLU"
"STAT6","HLA-DRB1"
"STAT6","HLA-E"
"STAT6","ACTA2"
"STAT6","RHOA"
"STAT6","APP"
"STAT6","GSTP1"
"STAT6","VIM"
"STAT6","NDRG1"
"STAT6","SPARC"
"TRIM28","ACTB"
"TRIM28","HLA-DRB1"
"TRIM28","HLA-E"
"TRIM28","RHOA"
"TRIM28","APP"
"TRIM28","GSTP1"
"TRIM28","VIM"
"TRIM28","NDRG1"
"TRIM28","SPARC"
"RPS10","ACTB"
"RPS10","HLA-DRB1"
"RPS10","HLA-E"
"RPS10","RHOA"
"RPS10","APP"
"RPS10","GSTP1"
"RPS10","VIM"
"RPS10","NDRG1"
"RPS10","SPARC"
"RPL35","ACTB"
"RPL35","TXN"
"RPL35","HLA-DRB1"
"RPL35","HLA-E"
"RPL35","RHOA"
"RPL35","APP"
"RPL35","GSTP1"
"RPL35","VIM"
"RPL35","NDRG1"
"RPL35","HSP90AA1"
"RPL35","SPARC"
"RPL35","GADD45B"
"EZR","ACTB"
"EZR","CLU"
"EZR","HLA-DRB1"
"EZR","HLA-E"
"EZR","ACTA2"
"EZR","RHOA"
"EZR","APP"
"EZR","GSTP1"
"EZR","VIM"
"EZR","NDRG1"
"EZR","SPARC"
"EZR","TIMP1"
"EZR","TIMP3"
"SF1","ACTB"
"SF1","HLA-DRB1"
"SF1","HLA-E"
"SF1","RHOA"
"SF1","APP"
"SF1","GSTP1"
"SF1","VIM"
"SF1","NDRG1"
"SF1","HSP90AA1"
"SF1","SPARC"
"SF1","TIMP3"
"CD59","ACTB"
"CD59","CLU"
"CD59","HLA-DRB1"
"CD59","HLA-E"
"CD59","RHOA"
"CD59","APP"
"CD59","GSTP1"
"CD59","NDRG1"
"CD59","TIMP1"
"CD59","TIMP3"
"CD59","GADD45B"
"HNRNPA1","ACTB"
"HNRNPA1","HLA-DRB1"
"HNRNPA1","HLA-E"
"HNRNPA1","RHOA"
"HNRNPA1","APP"
"HNRNPA1","GSTP1"
"HNRNPA1","VIM"
"HNRNPA1","NDRG1"
"HNRNPA1","HSP90AA1"
"HNRNPA1","GADD45B"
"JUND","ACTB"
"JUND","TXN"
"JUND","HLA-E"
"JUND","RHOA"
"JUND","APP"
"JUND","GSTP1"
"JUND","VIM"
"JUND","NDRG1"
"JUND","HSP90AA1"
"JUND","TIMP3"
"JUND","DUSP1"
"JUND","GADD45B"
"PKM","ACTB"
"PKM","CLU"
"PKM","HLA-DRB1"
"PKM","HLA-E"
"PKM","ACTA2"
"PKM","RHOA"
"PKM","APP"
"PKM","GSTP1"
"PKM","VIM"
"PKM","NDRG1"
"PKM","TAGLN"
"PKM","SPARC"
"PKM","TIMP1"
"PKM","TIMP3"
"PKM","GADD45B"
"ENO1","ACTB"
"ENO1","CLU"
"ENO1","TXN"
"ENO1","HLA-DRB1"
"ENO1","HLA-E"
"ENO1","ACTA2"
"ENO1","RHOA"
"ENO1","APP"
"ENO1","GSTP1"
"ENO1","VIM"
"ENO1","NDRG1"
"ENO1","TAGLN"
"ENO1","TIMP1"
"ENO1","TIMP3"
"ENO1","GADD45B"
"FOS","ACTB"
"FOS","CLU"
"FOS","TXN"
"FOS","HLA-DRB1"
"FOS","HLA-E"
"FOS","ACTA2"
"FOS","RHOA"
"FOS","APP"
"FOS","GSTP1"
"FOS","VIM"
"FOS","HBB"
"FOS","NDRG1"
"FOS","HSP90AA1"
"FOS","TAGLN"
"FOS","HSPA1A"
"FOS","SPARC"
"FOS","TIMP1"
"FOS","TIMP3"
"FOS","DUSP1"
"FOS","VEGFA"
"FOS","GADD45B"
"AKR1A1","TXN"
"SUCLG1","TXN"
"SUCLG1","NDRG1"
"SOD1","TXN"
"SOD1","NDRG1"
"SOD1","HSP90AA1"
"PRDX5","TXN"
"PRDX5","RHOA"
"PRDX5","NDRG1"
"HADHB","TXN"
"HADHB","RHOA"
"HADHB","NDRG1"
"CAT","TXN"
"CAT","RHOA"
"CAT","NDRG1"
"TPI1","TXN"
"TPI1","RHOA"
"TPI1","GSTP1"
"TPI1","NDRG1"
"TPI1","GADD45B"
"SNRNP70","HLA-E"
"NFE2L1","HLA-E"
"NFE2L1","RHOA"
"NFE2L1","APP"
"NFE2L1","NDRG1"
"NFE2L1","SPARC"
"ILF2","RHOA"
"ILF2","NDRG1"
"YWHAE","RHOA"
"YWHAE","NDRG1"
"SRP9","NDRG1"
"ID2","NDRG1"
"ID2","HSP90AA1"
"ID2","VEGFA"
