cluster_uid,target,sources,n_sources,method
520731a856ee,SOCS3,AHR;ATF3;BCL3;BHLHE40;EGR1;EHF;ELF3;ETS1;FOS;FOXQ1;GATA3;HES1;HIF3A;HMGA1;ID1;IRF6;JUNB;KDM5D;KLF5;MYC;NFIL3;NR4A1,22,exp03-coregnet
6de8bf718bef,SOD2,BCL3;BCL6;EHF;ELF3;FOXQ1;GATA2;GATA3;HES1;ID1;IRF6;KLF5;TBX3,12,exp03-coregnet
2423a2aca19e,SPARC,AHR;ATF3;BCL3;BHLHE40;BHLHE41;CREB3L1;DDIT3;EHF;ELF3;ETS1;FOXQ1;GATA3;HES1;ID1;IRF6;KLF15;KLF5;NR2F1;NR4A1;ZBTB16,20,exp03-coregnet
a4d073006df4,TAGLN,AHR;ATF3;BHLHE40;EGR1;EHF;ELF3;ETS1;FOS;FOSB;FOXQ1;GATA2;GATA3;GATA5;HES1;HES4;HIF1A;HMGA1;ID1;ID2;IRF6;JUNB;KDM5D;KLF5;NR4A1;PLAGL1;TBX3,26,exp03-coregnet
e26201ea3a12,TIMP1,AHR;BCL3;EGR1;EHF;ELF3;FOSB;FOXQ1;GATA2;GATA3;HES1;ID1;IRF6;KLF5;TBX3,14,exp03-coregnet
b920a8d20f22,TIMP3,AHR;ATF3;CEBPB;CREB3L1;EGR1;EHF;ELF3;FOSB;FOXQ1;GATA2;GATA3;ID1;IRF6;JUN;JUND;KDM5D;KLF5;NR4A1,18,exp03-coregnet
6861542915e4,TKT,AHR;BHLHE40;EGR1;EHF;ELF3;ETS1;FOXQ1;GATA2;GATA3;HES1;ID1;IRF6;JUNB;KLF5;NR4A1;PLAGL1;TBX3,17,exp03-coregnet
8aa3724a7eba,TNFSF10,AHR;BHLHE40;EHF;ELF3;FOS;FOXQ1;GATA2;GATA3;HES1;ID1;IRF6;JUNB;KDM5D;KLF5,14,exp03-coregnet
a1ff3b94ab7c,VEGFA,AHR;BHLHE40;EHF;ELF3;FOXQ1;GATA3;HES1;HES4;HIF3A;HMGA1;ID1;IRF6;JUNB;KDM5D;KLF5,15,exp03-coregnet
433e34e4e551,VIM,CEBPB;EHF;ELF3;FOSB;FOXQ1;GATA2;GATA3;HES1;ID1;IRF6;KLF4;KLF5;SOX18,13,exp03-coregnet
