"Regulator","Target"
"IRF6","HBB"
"IRF6","TAGLN"
"IRF6","SOD2"
"ELF3","TIMP3"
"ELF3","SPARC"
"ELF3","APOE"
"ELF3","CDKN1A"
"ELF3","ID3"
"ELF3","SOCS3"
"ELF3","TNFSF10"
"ELF3","NDRG1"
"ELF3","HLA-DRB1"
"ELF3","HLA-E"
"ELF3","CDKN1C"
"ELF3","HBB"
"ELF3","DUSP1"
"ELF3","VEGFA"
"ELF3","CLU"
"ELF3","FN1"
"ELF3","HSPA1A"
"ELF3","ACTB"
"ELF3","TKT"
"ELF3","CRYAB"
"ELF3","TIMP1"
"ELF3","PDLIM7"
"ELF3","VIM"
"ELF3","PDK4"
"ELF3","GADD45B"
"ELF3","MT1A"
"ELF3","CSF1"
"ELF3","ACTA2"
"ELF3","PER1"
"ELF3","TAGLN"
"ELF3","SOD2"
"KDM5D","TIMP3"
"KDM5D","PDK4"
"KDM5D","MT1A"
"KDM5D","HBB"
"KDM5D","HSPA1A"
"KDM5D","ACTB"
"KDM5D","CRYAB"
"KDM5D","APOE"
"KDM5D","PDLIM7"
"KDM5D","CDKN1A"
"KDM5D","ID3"
"KDM5D","SOCS3"
"KDM5D","TNFSF10"
"KDM5D","NDRG1"
"KDM5D","ACTA2"
"KDM5D","HLA-DRB1"
"KDM5D","CDKN1C"
"KDM5D","TAGLN"
"KDM5D","DUSP1"
"KDM5D","VEGFA"
"EHF","TIMP3"
"EHF","APOE"
"EHF","CDKN1A"
"EHF","ID3"
"EHF","SOCS3"
"EHF","PDK4"
"EHF","TNFSF10"
"EHF","NDRG1"
"EHF","HLA-DRB1"
"EHF","HLA-E"
"EHF","CDKN1C"
"EHF","DUSP1"
"EHF","VEGFA"
"EHF","CLU"
"EHF","FN1"
"EHF","HSPA1A"
"EHF","ACTB"
"EHF","TKT"
"EHF","CRYAB"
"EHF","SPARC"
"EHF","TIMP1"
"EHF","PDLIM7"
"EHF","VIM"
"EHF","GADD45B"
"EHF","MT1A"
"EHF","CSF1"
"EHF","ACTA2"
"EHF","PER1"
"EHF","HBB"
"EHF","TAGLN"
"EHF","SOD2"
"KLF5","TIMP3"
"KLF5","APOE"
"KLF5","CDKN1A"
"KLF5","ID3"
"KLF5","SOCS3"
"KLF5","PDK4"
"KLF5","TNFSF10"
"KLF5","NDRG1"
"KLF5","HLA-DRB1"
"KLF5","HLA-E"
"KLF5","CDKN1C"
"KLF5","DUSP1"
"KLF5","VEGFA"
"KLF5","CLU"
"KLF5","FN1"
"KLF5","HSPA1A"
"KLF5","ACTB"
"KLF5","TKT"
"KLF5","CRYAB"
"KLF5","SPARC"
"KLF5","TIMP1"
"KLF5","PDLIM7"
"KLF5","VIM"
"KLF5","GADD45B"
"KLF5","MT1A"
"KLF5","CSF1"
"KLF5","ACTA2"
"KLF5","PER1"
"KLF5","HBB"
"KLF5","TAGLN"
"KLF5","SOD2"
"FOXQ1","TIMP3"
"FOXQ1","SPARC"
"FOXQ1","APOE"
"FOXQ1","CDKN1A"
"FOXQ1","ID3"
"FOXQ1","SOCS3"
"FOXQ1","PDK4"
"FOXQ1","TNFSF10"
"FOXQ1","NDRG1"
"FOXQ1","HLA-DRB1"
"FOXQ1","HLA-E"
"FOXQ1","CDKN1C"
"FOXQ1","HBB"
"FOXQ1","DUSP1"
"FOXQ1","VEGFA"
"FOXQ1","CLU"
"FOXQ1","FN1"
"FOXQ1","HSPA1A"
"FOXQ1","ACTB"
"FOXQ1","TKT"
"FOXQ1","CRYAB"
"FOXQ1","TIMP1"
"FOXQ1","PDLIM7"
"FOXQ1","VIM"
"FOXQ1","GADD45B"
"FOXQ1","MT1A"
"FOXQ1","CSF1"
"FOXQ1","ACTA2"
"FOXQ1","PER1"
"FOXQ1","TAGLN"
"FOXQ1","SOD2"
"PITX1","ACTB"
"ZEB1","ACTB"
"DDIT3","SPARC"
"NR2F1","SPARC"
"NR2F1","HLA-DRB1"
"NR2F1","CDKN1C"
"BCL3","SPARC"
"BCL3","TIMP1"
"BCL3","SOCS3"
"BCL3","GADD45B"
"BCL3","SOD2"
"BHLHE41","SPARC"
"BHLHE41","CLU"
"BHLHE41","FN1"
"BHLHE41","ACTB"
"BHLHE41","CRYAB"
"ETS1","SPARC"
"ETS1","CDKN1A"
"ETS1","SOCS3"
"ETS1","NDRG1"
"ETS1","HLA-DRB1"
"ETS1","HLA-E"
"ETS1","ACTB"
"ETS1","TKT"
"ETS1","PDLIM7"
"ETS1","ACTA2"
"ETS1","TAGLN"
"BHLHE40","SPARC"
"BHLHE40","APOE"
"BHLHE40","CDKN1A"
"BHLHE40","ID3"
"BHLHE40","SOCS3"
"BHLHE40","TNFSF10"
"BHLHE40","NDRG1"
"BHLHE40","HLA-DRB1"
"BHLHE40","HLA-E"
"BHLHE40","DUSP1"
"BHLHE40","VEGFA"
"BHLHE40","CLU"
"BHLHE40","FN1"
"BHLHE40","HSPA1A"
"BHLHE40","ACTB"
"BHLHE40","TKT"
"BHLHE40","CRYAB"
"BHLHE40","PDLIM7"
"BHLHE40","PDK4"
"BHLHE40","ACTA2"
"BHLHE40","TAGLN"
"HES1","SPARC"
"HES1","APOE"
"HES1","CDKN1A"
"HES1","ID3"
"HES1","SOCS3"
"HES1","TNFSF10"
"HES1","NDRG1"
"HES1","HLA-DRB1"
"HES1","HLA-E"
"HES1","CDKN1C"
"HES1","DUSP1"
"HES1","VEGFA"
"HES1","CLU"
"HES1","FN1"
"HES1","HSPA1A"
"HES1","ACTB"
"HES1","TKT"
"HES1","CRYAB"
"HES1","TIMP1"
"HES1","PDLIM7"
"HES1","VIM"
"HES1","PDK4"
"HES1","MT1A"
"HES1","ACTA2"
"HES1","PER1"
"HES1","TAGLN"
"HES1","SOD2"
"HMGA1","APOE"
"HMGA1","SOCS3"
"HMGA1","VEGFA"
"HMGA1","CLU"
"HMGA1","FN1"
"HMGA1","HSPA1A"
"HMGA1","ACTB"
"HMGA1","CRYAB"
"HMGA1","PDLIM7"
"HMGA1","ACTA2"
"HMGA1","TAGLN"
"JUNB","APOE"
"JUNB","SOCS3"
"JUNB","TNFSF10"
"JUNB","HLA-DRB1"
"JUNB","HLA-E"
"JUNB","DUSP1"
"JUNB","VEGFA"
"JUNB","CLU"
"JUNB","FN1"
"JUNB","HSPA1A"
"JUNB","ACTB"
"JUNB","TKT"
"JUNB","CRYAB"
"JUNB","PDLIM7"
"JUNB","ACTA2"
"JUNB","TAGLN"
"FOS","APOE"
"FOS","CDKN1A"
"FOS","SOCS3"
"FOS","TNFSF10"
"FOS","HLA-E"
"FOS","DUSP1"
"FOS","CLU"
"FOS","FN1"
"FOS","HSPA1A"
"FOS","ACTB"
"FOS","CRYAB"
"FOS","PDLIM7"
"FOS","CSF1"
"FOS","ACTA2"
"FOS","TAGLN"
"GATA3","APOE"
"GATA3","CDKN1A"
"GATA3","ID3"
"GATA3","SOCS3"
"GATA3","PDK4"
"GATA3","TNFSF10"
"GATA3","NDRG1"
"GATA3","HLA-DRB1"
"GATA3","HLA-E"
"GATA3","CDKN1C"
"GATA3","DUSP1"
"GATA3","VEGFA"
"GATA3","CLU"
"GATA3","FN1"
"GATA3","HSPA1A"
"GATA3","TIMP3"
"GATA3","ACTB"
"GATA3","TKT"
"GATA3","CRYAB"
"GATA3","SPARC"
"GATA3","TIMP1"
"GATA3","PDLIM7"
"GATA3","VIM"
"GATA3","GADD45B"
"GATA3","MT1A"
"GATA3","CSF1"
"GATA3","ACTA2"
"GATA3","PER1"
"GATA3","HBB"
"GATA3","TAGLN"
"GATA3","SOD2"
"HSF4","PDLIM7"
"HSF4","ID3"
"KLF4","VIM"
"KLF4","HLA-E"
"SOX18","VIM"
"FOSL2","CDKN1A"
"FOSL2","NDRG1"
"ETS2","CDKN1A"
"ETS2","HLA-E"
"ID2","CDKN1A"
"ID2","ID3"
"ID2","HLA-E"
"ID2","CLU"
"ID2","ACTA2"
"ID2","TAGLN"
"HES4","CDKN1A"
"HES4","DUSP1"
"HES4","VEGFA"
"HES4","CLU"
"HES4","FN1"
"HES4","HSPA1A"
"HES4","ACTB"
"HES4","ACTA2"
"HES4","TAGLN"
"MYC","SOCS3"
"MYC","GADD45B"
"MYC","CSF1"
"MYC","PER1"
"NFIL3","SOCS3"
"NFIL3","GADD45B"
"NFIL3","PER1"
"KLF15","PDK4"
"KLF15","PER1"
"KLF15","SPARC"
"KLF9","PDK4"
"KLF9","GADD45B"
"KLF9","NDRG1"
"KLF9","PER1"
"ZBTB16","PDK4"
"ZBTB16","PER1"
"ZBTB16","SPARC"
"BCL6","GADD45B"
"BCL6","PER1"
"BCL6","SOD2"
"CEBPD","GADD45B"
"CEBPD","NDRG1"
"CEBPD","HLA-E"
"CEBPD","PER1"
"CEBPD","CDKN1C"
"ID4","NDRG1"
"ID4","CDKN1C"
"STAT1","CSF1"
"STAT1","HLA-E"
"XBP1","CSF1"
"XBP1","HLA-E"
"GATA5","ACTA2"
"GATA5","TAGLN"
"PLAGL1","HLA-DRB1"
"PLAGL1","CDKN1C"
"PLAGL1","CLU"
"PLAGL1","TKT"
"PLAGL1","CRYAB"
"PLAGL1","ACTA2"
"PLAGL1","TAGLN"
"MAFF","HLA-E"
"SNAI2","HLA-E"
"SNAI2","ACTB"
"HIF1A","HLA-E"
"HIF1A","CLU"
"HIF1A","ACTA2"
"HIF1A","TAGLN"
"TBX3","HLA-E"
"TBX3","CDKN1C"
"TBX3","CLU"
"TBX3","FN1"
"TBX3","HSPA1A"
"TBX3","ACTB"
"TBX3","TKT"
"TBX3","CRYAB"
"TBX3","TIMP1"
"TBX3","PDLIM7"
"TBX3","GADD45B"
"TBX3","MT1A"
"TBX3","CSF1"
"TBX3","ACTA2"
"TBX3","TAGLN"
"TBX3","SOD2"
"HIF3A","PER1"
"HIF3A","CDKN1A"
"HIF3A","SOCS3"
"HIF3A","HLA-DRB1"
"HIF3A","VEGFA"
"TEAD1","CDKN1A"
