cluster_uid,target,sources,n_sources,silhouette_score,note
31624ae03100,ACADL,IRX2;IVD;FOXA2;TFCP2L1;ESRP1;ESRP2;NKX2-1;ZBTB42;KLF13;CEBPA;IRX5,11,0.4001,exp04_lung_reads-coregtor-r1
ed2e5627c644,ACADM,VPS4B;TFCP2;THAP1;MTERF1;ASH2L;AGGF1;ZNF561;ZNF28;ZNF391;ZSCAN20,10,0.3846,exp04_lung_reads-coregtor-r1
09c017559967,ACADS,ZBTB45;ZNF287;FAAP24;NMRAL1;RFXANK;ASH2L;ETFB;ZNF16;ZNF784;PCK2;IVD,11,0.5093,exp04_lung_reads-coregtor-r1
7d923bd0cb88,ACADSB,ZXDC;TFE3;IRX5;ZNF33A;TEAD2;IVD;ELF5,7,0.2188,exp04_lung_reads-coregtor-r1
25ce8d1bdddd,ACADVL,NR3C2;DAZAP1;ARFGAP1;TRMT1;ZNF598;ZBTB17;MXD3;ZGPAT;MBD1;ZNF692,10,0.264,exp04_lung_reads-coregtor-r1
1cb58db0ff25,ACAP1,MAX;AGAP2;STAT5B;IKZF1;SP140;MBD1;MXD1;ZBTB17;STAT4;IRF7;ESRP1,11,0.0,exp04_lung_reads-coregtor-r1
48c73cb662d4,ACAP2,ZBTB41;SP3;ZNF148;GTF2A1;GABPA;FOXN2;LCORL;RB1,8,0.509,exp04_lung_reads-coregtor-r1
ea082b9a793d,ACAP3,MZF1;ZNF692;PPP2R3B;NPDC1;HMG20B;MEF2B;TCF3;HOXB3;RARG;E4F1;GLI4;BRF1;ZNF511;IRF3,14,0.4198,exp04_lung_reads-coregtor-r1
6fed48df6130,ACAT1,ARID5A;PML;GTPBP1;CRTC2;GPAM;ASH2L;PPARD;TRIP10;ZBTB42;ZXDC;STAT4;ZNF311,12,0.3519,exp04_lung_reads-coregtor-r1
0df2f2946160,ACAT2,ZBTB42;IRX6;ZNF227;GOT1;SREBF2;RORB;NAGS;EHF;PGR,9,0.3708,exp04_lung_reads-coregtor-r1
abc50b1e4ae5,ACBD3,HMG20B;ZNF770;CEBPZ;RAB14;ZFP91;UBE2K;TMEM33;TFAM;GLI4;BRF1;E4F1;ELF1;DNAJC21;KLF5;RAB18;ZBTB2;HSPA5;MEF2B;LARP4,19,0.1954,exp04_lung_reads-coregtor-r1
b437630f008d,ACBD4,CBX7;ING4;ZNF577;LDB1;ILF2;HIF1A;HSF4;ZNF517;MTA3;STAT3;ZNF546;ZNF846,12,0.3288,exp04_lung_reads-coregtor-r1
6838b39a2c11,ACBD5,ZBTB14;VPS4B;AGGF1;NUP133,4,0.5415,exp04_lung_reads-coregtor-r1
f5eb09cc6573,ACBD6,GTF2H3;SMUG1;ASH2L;TSN;ZNF311;ZNF696;NFYC;ASPSCR1;FIZ1;ZBTB45;PAXIP1;HLCS;RFXANK;ZNF641;UBTF;GPAM;ZNF777;TIMELESS,18,0.2568,exp04_lung_reads-coregtor-r1
7187ec6fe915,ACCS,ZNF846;ZNF345;ING4;ILF2;ZNF707;STAT3;PUM3;CARF;ZNF517;ZNF662;LDB1,11,0.2833,exp04_lung_reads-coregtor-r1
c63a7dc73009,ACD,ZNF135;CXXC1;CNOT3;ZNF692;PPP2R3B;MBD1;NELFA;ZNF775;ZNF586;HINFP;ZNF875;MEF2B,12,0.2171,exp04_lung_reads-coregtor-r1
115a210fa924,ACE,TCF7;PBX2;ZNF821;FOXS1;PKNOX2;TCF15;ODC1;FREM1;ZNF683;NR3C1;GATA3;RFX6,12,0.2177,exp04_lung_reads-coregtor-r1
5208c2cb6be8,ACER3,TCF4;ELF2;SOX9;CREB5;ELK4;ZNF800;TWIST2;SOCS4;PRDX5;ZNF207;RPS10;ETS1;ZNF622;BACH1;ZNF451;ZNF791;FLI1;STAT4;IRX3,19,0.1428,exp04_lung_reads-coregtor-r1
e6ed2b9b8e7a,ACIN1,ZNF549;ZNF384;CXXC1;CNOT3;STAT6;ZNF81;ZNF234,7,0.2804,exp04_lung_reads-coregtor-r1
54b830125e3f,ACKR1,ZNF69;RELB;ETV6;ETS2;ABL1;NR5A2;BATF3;ETV1;PRRX2,9,0.2911,exp04_lung_reads-coregtor-r1
f42233f3308b,ACKR3,FOXC1;PRRX2;SMAD3;FOXC2;ZNF385D;BHLHE40;ABL1,7,0.405,exp04_lung_reads-coregtor-r1
5b0ee5ac5c96,ACLY,GOT1;PHF1;MTHFD1;ENO1;PARP1;ZDHHC5;SND1;P4HB;PSMC2;APEX1;TRIP10,11,0.0,exp04_lung_reads-coregtor-r1
a5d5776b207c,ACO2,MTHFD1;ZDHHC5;SND1;GOT1;LARP1,5,0.0,exp04_lung_reads-coregtor-r1
215adceb3ef2,ACOT13,GPAM;GTPBP1;MLX;ARID5A;HTATIP2;SPR;AGGF1;FIZ1;PML;TIGD2,10,0.4304,exp04_lung_reads-coregtor-r1
25064a6018c5,ACOT2,PCK2;ZBTB42;PTPMT1;ELF5;CEBPA,5,0.2564,exp04_lung_reads-coregtor-r1
3af844da3dd2,ACOT7,SPAG7;AKR1A1;PTPMT1,3,0.5263,exp04_lung_reads-coregtor-r1
37a59b859c65,ACOT8,RFXANK;SMUG1;ZNF524;HIRIP3;CPTP;THAP11;ZNF205,7,0.3347,exp04_lung_reads-coregtor-r1
5288f166f8cb,ACOT9,RBMS1;ILF3;RBM17;DMRTA1;CREB5;ETV6;GATAD2A;SOCS4;NFE2L1;PPARD;CREM,11,0.2898,exp04_lung_reads-coregtor-r1
cdac768309ce,ACOX1,NFX1;HOXB2;TMEM33;ESRP2;HOXB4;HNF1B;ZBTB18;ESRP1;ZNF552;TRIP10;TFCP2L1;EBF4;SMARCA5;TBX19,14,0.1259,exp04_lung_reads-coregtor-r1
3f3b057601b1,ACOX2,ZNF846;STAT3;MTA3;ZFP2;RXRG;ZNF575;ZSCAN30;ZNF662;CD59;ZNF491,10,0.3952,exp04_lung_reads-coregtor-r1
19d7629e4992,ACOX3,GIT2;ZNF320,2,0.1403,exp04_lung_reads-coregtor-r1
999f3a7af488,ACP1,NCBP2;POLE3;ENO1;PSMA6;PSMC2;SNRPB2;MIEF1;TMEM33;UBE2K,9,0.344,exp04_lung_reads-coregtor-r1
2769341ca3f3,ACP2,PCK2;ZDHHC24;AKR1A1;FAAP24;APEX1;GTF2H3,6,0.4615,exp04_lung_reads-coregtor-r1
ebe5f2ab5c82,ACP5,CEBPA,1,0.0,exp04_lung_reads-coregtor-r1
852b35f0d807,ACP6,GATAD1;ZFP14;CARF;FOSL1;ZNF76;ZNF546;TEAD4;ZNF19;NFKB1;ILF2;ZNF540;ZBTB25,12,0.2283,exp04_lung_reads-coregtor-r1
634ca466e636,ACSF2,NKX2-1;HIF1A;ZBTB22;ZNF69;PICK1;TEAD4;OVOL2;HNF1B;DBP;ETV1;RORC;IRX2;ESRP1;BATF3,14,0.2681,exp04_lung_reads-coregtor-r1
d04ed4520ee0,ACSF3,SMUG1;TFCP2;NFYC;ASH2L;RFXANK;ZNF691;ZNF282;ZNF784;ZNF213;ZBTB45;ZNF696;FAAP24;ZNF212,13,0.2577,exp04_lung_reads-coregtor-r1
faf3d41dbd17,ACSL1,ZNF521;HOXA3;ZNF503;ZNF711;BCL6;RARG;ARG1;STAT3;NFIX;MXD1;MCTP2;UBTF,12,0.2528,exp04_lung_reads-coregtor-r1
