cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
1af953eae88a,AADAT,ZNF726;ZNF568,2,0.2295,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,2.39946,2.54205,5.03993,0.86828,2.25426,0.8395,,,,
f43e8584ed4e,AAGAB,JAZF1;ZNF542P,2,0.2818,exp01_amygdala-coregtor-r1,0.0,0.0,0.0,0.0,0.0,0.0,0.62813,1.49818,0.57023,,,,
f03e312768c6,AAK1,POLR3A;LARP1;HDAC8;RBBP5;GOT1;SPATS2;RBFOX2;FOXK2;ADARB1;UBE2K;ASH2L;NOC2L;DDX20;ZNF382;R3HDM2;CPEB1;TERF2;ZNF169;ZNF324;SMAP2;PRKAA2;PHTF1;ZNF195;UBE2V1;ZNF483;RUFY3;ZNF142;ZNF25;JAZF1;ZNF41;ZNF280B;HLF;ZXDB;MEF2C,34,0.1741,exp01_amygdala-coregtor-r1,0.4492,0.3981,0.46286,3.85273,1.93661,4.21095,0.39684,1.03361,0.37776,,,,
a24d5389107f,AAMDC,RFC2;ZNF599,2,0.1959,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,1.08296,0.40308,0.84851,0.38805,,,,
af962e8f664e,AAMP,WRNIP1;POLD2,2,0.2189,exp01_amygdala-coregtor-r1,1.0,1.0,0.5,11.76573,28.5506,16.1819,0.52249,1.99823,0.51388,,,,
6ffb1deaf03d,AANAT,HCLS1;TAL1;IRF5;ZFHX3;TFEC;RUNX2;BNC2;HOXC4;IKZF1;RUNX1,10,0.2416,exp01_amygdala-coregtor-r1,0.48889,0.55556,0.49259,3.91242,18.52525,4.70932,0.58359,1.77498,0.51674,,,,
142a5af3efb2,AAR2,ZNF34;ZNF263,2,0.1525,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,3.23852,1.59997,2.19952,0.94009,2.2414,0.88202,,,,
11e3821c60d1,AARD,ZNF569;KLF16,2,0.1627,exp01_amygdala-coregtor-r1,0.33333,0.5,0.5,0.0,1.30425,0.64361,0.8967,2.12437,0.85635,,,,
b5fdf6b51452,AARS1,ZNF398;ZBTB17,2,0.171,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,3.44596,3.8662,5.52502,0.70345,1.78923,0.62582,,,,
a9badf87b7ef,AARS2,ZFP28;TEF,2,0.1615,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.78346,1.97229,0.76973,,,,
1ca93d9d9c13,AARSD1,TAF7;HDAC3;AKR1A1,3,0.2225,exp01_amygdala-coregtor-r1,0.44444,0.38889,0.5,6.38604,17.02937,4.62254,0.28634,1.17398,0.22414,,,,
a0e86f93b601,AARSD1P1,ZNF177;ZNF43;SOX4,3,0.3226,exp01_amygdala-coregtor-r1,0.36111,0.30556,0.38889,0.83032,0.0,0.82765,0.50578,1.23822,0.51987,,,,
f2e8dad77e96,AASDH,KDM5A;ZNF136,2,0.255,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,2.06881,0.51911,1.24326,0.4897,,,,
a17f68d9983e,AASDHPPT,ATF2;RAB2A;ZNF483;ZXDB;ZNF280B;UBE2K;RUFY3;HSF2;NFYC;TBPL1;YWHAZ;RBBP5;CPEB1;HDX;ZFP82;TBL1XR1;MRPL1;ZNF667;HDAC8,19,0.3079,exp01_amygdala-coregtor-r1,0.45614,0.39133,0.47661,2.99869,3.35551,3.11453,0.39385,1.02963,0.38107,,,,
c95655a06014,AASS,STAT2;NFE2L2;SOX9;SETDB1,4,0.1364,exp01_amygdala-coregtor-r1,0.5,0.66667,0.5,10.30249,17.21601,8.66976,0.40806,1.50278,0.324,,,,
9c53f81f8322,AATBC,ETV7;SIRT6,2,0.4788,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,2.55262,0.56393,1.90443,0.34576,1.20043,0.2666,,,,
2d0408bc1943,AATF,HMG20B;RNF114;YBX1;SMARCA5;CRTC2;DPF2;HNRNPA1;VAMP3;CERS2;ATF7;SND1;RBM17;HTATIP2;MED30;CHD2;SPR;ASCC1,17,0.1082,exp01_amygdala-coregtor-r1,0.49265,0.44608,0.50123,12.91541,5.94339,12.22465,0.34616,0.98877,0.31637,,,,
1b7fb5eb50c2,AATK,TFEB;MYRF;DMRT2;ZNF536;GTF3C5;CREB5;ZKSCAN1;ZBTB17,8,0.3697,exp01_amygdala-coregtor-r1,0.39583,0.38095,0.41071,3.3009,0.33313,1.84195,0.55626,1.44192,0.53935,,,,
8ed960215671,ABAT,ZNF423;RBBP9,2,0.1687,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.21899,0.349,0.30573,,,,
9a28eb6564c0,ABCA1,ZNF35;RFX4,2,0.2124,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.75031,1.77672,0.74004,,,,
967661a52d18,ABCA10,YOD1;ZNF248,2,0.2203,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.5,0.0,0.0,0.53788,0.28777,0.57185,0.36585,,,,
eaba1e47f239,ABCA11P,LDB1;ZNF781,2,0.0616,exp01_amygdala-coregtor-r1,0.0,0.25,0.0,0.0,0.0,0.0,0.32421,0.8853,0.30022,,,,
7d87f4f17906,ABCA12,ZNF776;ZNF620,2,0.2395,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,4.88557,3.33557,5.98857,0.98077,2.22036,0.93511,,,,
8e140d401a36,ABCA13,TET1;ZFP69,2,0.2977,exp01_amygdala-coregtor-r1,0.0,0.33333,0.33333,0.0,0.0,0.0,0.4441,1.20903,0.39287,,,,
6aadc764107c,ABCA17P,ZNF135;SMAD3,2,0.1556,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,2.67284,0.0,2.99715,0.33845,1.05514,0.29872,,,,
d89c6e695e10,ABCA2,ZNF594;HHEX;SOX10;ZNF333;LEF1;DUS3L;ELF2,7,0.2975,exp01_amygdala-coregtor-r1,0.43651,0.40873,0.42063,1.11881,4.14358,1.4175,0.49903,1.40059,0.45735,,,,
196c833eeb57,ABCA3,FOXK2;E2F4;ZNF746;LDB1;PPP5C;AHDC1;PTCD1;NPDC1;E4F1;CTBP1;NOC2L;KDM4B;USF1;ZBTB22;ZGPAT;POLR3A;SND1;ZNF142;TFE3,19,0.1018,exp01_amygdala-coregtor-r1,0.49415,0.44444,0.49708,6.96293,3.4903,5.65924,0.43744,1.16252,0.41071,,,,
5d3a80e138aa,ABCA4,ZNF606;POLR2A,2,0.2253,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,2.90296,0.76742,0.61736,0.40074,0.90379,0.42151,,,,
da831250ae29,ABCA5,ZNF382;ZNF667;ZNF540;ZNF461;PHTF1;ZNF75A;ZNF251;POLR3A;GIT2,9,0.1642,exp01_amygdala-coregtor-r1,0.34954,0.36111,0.37037,0.2648,0.70563,0.53078,0.57142,1.30516,0.56086,,,,
4025a1f9dd46,ABCA6,GLI1;LCOR,2,0.3653,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,5.16457,5.05283,4.89031,0.4328,1.12728,0.37463,,,,
af86f96cd169,ABCA7,TIGD5;ZNF141,2,0.3581,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.41716,1.07866,0.40044,,,,
a653dcc46cd3,ABCA8,ZNF536;CFL2;VEZF1;FOXN2;MYRF;HOXD3;HOXD1;FEZ1;E2F1;NKX6-2;SOX10;ZNF397;MITF;VAMP3;PROX1;ZNF281;CREB5;ZNF24;FOXO4;CENPB;ZNF775;NFIX;RBPJ;BBX;ZNF652;ZKSCAN1;DMRT2,27,0.1725,exp01_amygdala-coregtor-r1,0.43086,0.43162,0.44226,3.02547,2.9979,3.14126,0.55286,1.53851,0.52143,,,,
b836d3fe5deb,ABCA9,TBX18;ZNF135,2,0.1704,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.52673,1.27064,0.52629,,,,
583ac93cd65d,ABCB1,ZNF761;STAT5B,2,0.283,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.40761,1.06595,0.42987,,,,
3d5c91e8ea3b,ABCB10,HNRNPA0;ZNF280D,2,0.1529,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,1.32804,0.64886,3.51773,0.42203,0.88021,0.38182,,,,
49c149e48cf4,ABCB11,RFX2;RORC;E2F7;ZNF354C;ALX4;TP73;HES5;FANK1;POU2AF1;IRX5;ZNF681;ZBTB20,12,0.1628,exp01_amygdala-coregtor-r1,0.30303,0.37753,0.36616,0.28088,0.91888,0.58501,0.5437,1.65989,0.472,,,,
fe198ec7d8d5,ABCB4,SIN3A;ADNP,2,0.3726,exp01_amygdala-coregtor-r1,0.5,1.0,0.5,56.92286,27.53444,61.53193,0.53059,2.14107,0.3708,,,,
745fc6c15a1f,ABCB6,ZNF574;PBX2,2,0.2087,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.65636,0.0,1.10047,0.49302,1.21955,0.45103,,,,
7bd7224fad9b,ABCB7,MLLT10;IRF2,2,0.1651,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,1.58563,0.38777,2.53287,0.51538,1.19558,0.52854,,,,
20ced86363c6,ABCB8,ZKSCAN2;POLR3A,2,0.2054,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,1.24669,0.0,1.09263,0.3399,0.80263,0.37167,,,,
66e381c8c5f4,ABCB9,RAB14;GLI4,2,0.2421,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.20093,0.0,0.07036,0.209,0.52592,0.21064,,,,
97dec6c1d582,ABCC1,BARX2;ZNF550,2,0.2038,exp01_amygdala-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.79813,1.94459,0.7896,,,,
2308855e7602,ABCC10,ZNF236;ZNF814;PHF12,3,0.1186,exp01_amygdala-coregtor-r1,0.33333,0.27778,0.38889,0.0,0.0,0.93382,0.64947,1.52708,0.61214,,,,
ace51b108abf,ABCC11,TSNAX;ZNF44,2,0.3011,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.84175,0.0,1.8964,0.47544,1.06239,0.45754,,,,
290ab176611a,ABCC12,OVOL2;BRF1,2,0.1881,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,3.52734,0.0,7.86568,0.2205,0.5992,0.26126,,,,
33cba037c4a1,ABCC2,TCF3;ZNF765,2,0.2805,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.51022,1.35695,0.48143,,,,
50d58cabab39,ABCC3,ZSCAN20;RFX2,2,0.3509,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.66217,1.59622,0.66909,,,,
05d1681fc5fb,ABCC4,ELF4;IKZF1;CREB3L2;ELF1;ZNF217;SP1;SPI1;BNC2;TFEC;ZNF600;IRF5;RUNX2;RREB1;ETV6;HCLS1;RB1;SP140;ZFHX3;DTL;ELK3,20,0.1272,exp01_amygdala-coregtor-r1,0.47193,0.48465,0.47193,6.10627,8.40031,6.02611,0.56928,1.65458,0.51655,,,,
995f2d293cbe,ABCC5,ZNF248;ZNF382;GIT2;ZNF169;ZNF780B;ZNF605;ZNF667;ZNF30;ZNF285;ZNF235;ZNF461;CPEB1;ZNF286A;KDM4C;ZNF354A;ZNF84;ZNF41;ZNF195;ZNF721;ZNF546;HIC2;POLR3A;ZNF623;ZNF526;ZNF37A;ZFP37;CBFA2T2;RBBP5;ZNF814;HDAC3;ZNF891;ZNF341;HDAC8;ZNF785;ZNF182;E2F5;ZNF540;BDP1;ZNF133;ZNF225;ZSWIM1,41,0.1759,exp01_amygdala-coregtor-r1,0.36992,0.39862,0.40569,0.89854,1.71222,1.07367,0.66514,1.54799,0.64624,,,,
3074e05862ed,ABCC6,ZNF75D;MORN1,2,0.1739,exp01_amygdala-coregtor-r1,0.0,0.33333,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5e4974365452,ABCC6P1,CREB3L1;SIX5,2,0.2281,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.63508,1.81791,0.60392,,,,
04fab38ff6f9,ABCC6P2,FOSL2;CREB3L4,2,0.1674,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,1.18582,13.12323,1.24241,0.76855,2.0572,0.77458,,,,
f1a0ba11ba07,ABCC8,LDB1;ZNF519;ATF6B,3,0.1191,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.31667,0.20233,0.0,0.15026,0.46952,1.32944,0.42367,,,,
e9c6642cade9,ABCC9,HP1BP3;NCOA1,2,0.3131,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,2.3542,0.42003,3.0143,0.35183,1.2173,0.28764,,,,
ef04858213fa,ABCD1,JDP2;ZNF384,2,0.127,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,2.12379,3.31404,4.05051,0.51789,1.31143,0.52219,,,,
d246809aadfa,ABCD2,THAP12;KCNIP1,2,0.1814,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.26418,0.51948,0.2955,,,,
96398610b244,ABCD3,ATF7;HP1BP3,2,0.1245,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,17.51755,0.0,3.01779,0.42884,0.94206,0.42732,,,,
470ed59ee117,ABCD4,ZNF766;ILF3,2,0.1166,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,2.62715,0.76321,4.59783,0.41667,0.9185,0.39523,,,,
cd550661a04a,ABCE1,ZNF26;TOPORS,2,0.2432,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,1.25861,1.35265,1.19442,0.28186,0.56701,0.34847,,,,
77b80252d0fe,ABCF1,SSRP1;NFX1;NONO;ZNF565;TFCP2;ILF2;ABCF2;EWSR1;ILF3;ZNF574;P4HB;E2F4;MIEF1;ZNF263;RAB14;USP39;APEX1;DHX36;PSMC2;RBM22,20,0.1065,exp01_amygdala-coregtor-r1,0.55439,0.47807,0.57105,21.9339,12.38227,29.61488,0.38875,1.07662,0.3563,,,,
4fa8b341e634,ABCF3,ZNF207;TBP,2,0.1469,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,3.42333,3.93943,4.44939,0.30184,0.90308,0.27492,,,,
c48321ec4f7f,ABCG1,AFF4;ZNF565,2,0.1907,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.38783,0.85069,0.39426,,,,
bdffe8053c48,ABCG2,ZIC3;ZBTB38;TBX18;LEF1,4,0.2601,exp01_amygdala-coregtor-r1,0.38889,0.47222,0.38889,0.34449,7.1123,0.50949,0.52688,1.85073,0.43709,,,,
696389469763,ABCG4,FOXK2;ZNF675,2,0.2435,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.86516,0.0,0.79965,0.66535,1.90758,0.57138,,,,
51e5ff4d0e82,ABCG5,GTPBP6;PQBP1,2,0.3647,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,1.31636,0.47912,2.17591,0.22955,0.81275,0.23217,,,,
2bf43cb25271,ABCG8,SPDEF;TERF2,2,0.3469,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.34065,0.0,0.31331,0.36232,1.32564,0.2654,,,,
7d4875febabc,ABHD1,MRPS25;PBX1,2,0.1644,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,1.1648,0.0,1.62199,0.09664,0.30175,0.16644,,,,
f43a7cfeef7b,ABHD10,HSF2;ASH2L;ATF2;RUFY3;WRNIP1;HNRNPLL;MTERF1;ZNF429;TSN;ZFP82;ZNF420;SNRPB2;ZNF667;TBPL1;TMEM33;NFYC;PSMD12;RAB2A;ZNF280B;ZBTB41;ZNF706,21,0.1988,exp01_amygdala-coregtor-r1,0.40079,0.3754,0.42143,2.13437,1.02801,3.41704,0.39935,0.98888,0.39788,,,,
0edce180cfa0,ABHD11,TAF7;E2F3,2,0.1517,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,3.57475,7.07279,3.34884,0.60559,2.20971,0.50033,,,,
983ed56f6503,ABHD12,MSANTD3;POU6F1,2,0.3877,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.305,0.28549,0.40765,,,,
0c05b5326afc,ABHD12B,YWHAE;CENPBD1,2,0.1377,exp01_amygdala-coregtor-r1,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
ab1927bc807d,ABHD13,ZBTB21;VPS4B,2,0.148,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.37812,0.0,2.90274,0.20291,0.54445,0.23476,,,,
2b4ff8855ac3,ABHD14A,MAGOH;ASH2L,2,0.25,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,25.323,1.93442,18.05715,0.36262,1.1189,0.29478,,,,
e7e0bd0d1020,ABHD14B,TRMT1;GLYCTK,2,0.2069,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.58269,1.67708,0.45212,,,,
8b1e2838b40a,ABHD15,RBM17;TOB2,2,0.1974,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,1.94301,0.0,1.74901,0.23478,0.29162,0.33755,,,,
8b13ea29b295,ABHD16A,ABCF2;FOXK2;ZNF746;SSRP1;ZNF777;ZNF574;PPP5C;ZDHHC5;PTCD1;P4HB;ZDHHC24;E2F4;PSMC2;TERF2;RXRB;ZNF597,16,0.1256,exp01_amygdala-coregtor-r1,0.49028,0.43125,0.49583,6.75401,2.48205,8.86107,0.35459,1.00628,0.3332,,,,
d4c84f8ff992,ABHD17A,MYPOP;ZBTB45;DEAF1;ZNF771;SCAND1;NR2F6;ZNF414;KLF16;MESP1;EMX1;NELFB;ZNF219;DPF1;MEIS3;ZFPM1;FBXL19,16,0.4636,exp01_amygdala-coregtor-r1,0.40694,0.36181,0.41944,1.53233,0.35853,1.0167,0.58205,1.52617,0.53498,,,,
6c6dabe9b73c,ABHD17AP1,AR;NKX6-3,2,0.3415,exp01_amygdala-coregtor-r1,0.0,0.5,0.33333,0.0,1.05538,0.0,0.50089,1.62416,0.45463,,,,
358575f08546,ABHD17AP3,TFAP2D;ZNF382,2,0.3946,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.72609,1.8138,0.68766,,,,
47e076ec3ce1,ABHD17AP4,LHX6;ZNF672,2,0.2479,exp01_amygdala-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.65056,1.43909,0.66567,,,,
7651e99995fa,ABHD17AP5,MLXIPL;NFKB2;TFCP2L1,3,0.2757,exp01_amygdala-coregtor-r1,0.38889,0.44444,0.38889,0.83014,0.28523,0.86719,0.6367,1.94554,0.5973,,,,
017221d986b7,ABHD17AP6,NPAS4;TRIB1;EGR2;MSC;EGR4;SRF;ZNF697;TOPORS;BHLHE22;KLF16;CYCS;EGR3;ETV3;JUNB,14,0.1185,exp01_amygdala-coregtor-r1,0.35531,0.52015,0.40568,1.38849,7.11037,2.23033,0.49531,1.45403,0.46361,,,,
bf60c204ec5a,ABHD17B,ZNF175;MDM2,2,0.2345,exp01_amygdala-coregtor-r1,0.33333,0.5,0.5,0.0,1.14605,0.39707,0.31976,1.12521,0.27566,,,,
e669dba9358c,ABHD17C,ARX;GATAD2A,2,0.2217,exp01_amygdala-coregtor-r1,0.33333,0.5,0.33333,0.0,1.06279,0.0,0.51234,1.36218,0.4917,,,,
a2428be79b2e,ABHD18,FOXJ3;IKZF4;ZNF75D,3,0.1639,exp01_amygdala-coregtor-r1,0.11111,0.30556,0.33333,0.0,0.0,0.0,0.69438,1.72898,0.68803,,,,
0fe12cb7d37f,ABHD2,PROX1;ZBTB5,2,0.2162,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,5.66944,3.19069,12.89593,0.34111,0.98131,0.35646,,,,
99e90bc9f49a,ABHD3,HSPA5;XBP1,2,0.3434,exp01_amygdala-coregtor-r1,1.0,1.0,0.5,3.07573,161.72916,0.70518,0.50304,2.36773,0.35762,,,,
117daa9b26d7,ABHD4,ZNF20;ATOH8,2,0.2093,exp01_amygdala-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.51386,1.27794,0.47842,,,,
11f76ffa673f,ABHD5,CANX;SMAD2;CAT;ASCC1;NFE2L2;MEX3C;ZNF410;LARP4;RBM17;ZHX1;RBM7;RBBP9;ZNF480;NCOA1;FOXN3;ZNF426;SALL1;TFDP1;PARP1;ZNF227;ZNF28,21,0.1502,exp01_amygdala-coregtor-r1,0.47302,0.43413,0.48571,3.7987,4.19464,4.73376,0.40949,1.0432,0.39175,,,,
016386bffa3a,ABHD6,ZNF181;ZNF3,2,0.2426,exp01_amygdala-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.81481,1.92179,0.8201,,,,
a9e83bef38c4,ABHD8,TEF;MEIS3;MTA3;EMX1;MYPOP;ADARB1;KLF16,7,0.2818,exp01_amygdala-coregtor-r1,0.40476,0.36508,0.4127,2.73729,1.02068,2.99927,0.59776,1.49107,0.57117,,,,
a11dfa15862a,ABI1,ING3;DNTTIP1,2,0.1403,exp01_amygdala-coregtor-r1,0.5,0.5,0.5,29.16227,1.80897,14.76685,0.35584,1.24325,0.34472,,,,
e1c3e65f0c59,ABI2,R3HDM2;ZFP64,2,0.2317,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,0.52152,0.0,1.3014,0.45117,0.86593,0.42558,,,,
fc2936030ef8,ABI3,SPI1;RUNX1;ZNF780A;MTERF1;HCLS1;ZNF630;LCORL;ZNF581;ZNF830;ZNF93;KLRG1;ZNF773;ZSCAN2;ZNF700;ZFP28;FIZ1;ZNF619;HOMEZ;KLF13;NFYB;IKZF1;ONECUT2;ZNF577;ZXDC;ZNF787;SMARCC1;ZBTB34;ARID3A;ZFP41;GTF3C2;AGGF1;TAL1;ZBTB24;ZNF536;CERS5;IRF3;SP110;AKR1A1;RXRG;ZNF34;MAGOH;HOXD3;ZNF691;BATF3;CEBPB;KDM2B;STAT2;ZNF414;ELF4;RFXANK;RFX5;ZNF90;CDK2AP1;ZNF613;STAT5A;ARFGAP1;ATF6B;ZNF396;BRCA1;ZNF583;DNMT3A;LCOR;VENTX;GIT2;ZNF207;BATF;MELK;TIGD7;BHLHE41;SETDB1;RUNX2;STAT6;MAP4K2;HDAC8;MAF;CEBPA;HOXC4;BAX;E2F4;SP100;P4HB;MAX;ID1;ATF1;CBFA2T2;ZNF562;ZNF230;GATAD1;ZNF302;ZNF616;ZSCAN9;ING4;BARHL2;IRF4;ZNF525;MXD3;ASCL2;MBD2;ZIC4;CEBPE;ZNF276;ZBTB48;ZNF235;TPPP;MED30;HHEX;ZNF816;NFE2L3;IRF8;ZNF552;MITF;ZNF598;ZNF430;RNASEH2C;MYBL1;ZNF35;ZNF284;ZNF7;EEF1D;ZBTB47;ZNF358;ZFP62;ZNF18;GMEB1;LSM6;MEF2B;TFEC;LYL1;CENPBD1;ZNF124;ZNF16;EZH2;ZNF431;KDM5D;RNF138;ZNF559;ZNF652;NFE2L1;NKX6-2;TGIF2;MBD1;ELK4;HDAC2;ZNF335;ZNF354B;NMI;ZBTB39;RB1,148,0.2947,exp01_amygdala-coregtor-r1,0.40287,0.39844,0.41515,2.65521,3.44821,2.2193,0.50455,1.34308,0.47783,,,,
078d49b9418a,ABI3BP,OTX1;RORA;ETV2,3,0.2444,exp01_amygdala-coregtor-r1,0.33333,0.38889,0.33333,0.0,0.40189,0.0,0.65213,1.91445,0.61183,,,,
1acce8f0c594,ABITRAM,APEX1;MAGEF1;YWHAE;ZNF706;NCBP2;TAF9;GTF2B;SUCLG1;MLX;UBE2V1;TIMM8A;UBE2K;PRNP;ZNF542P;POLE3;SNRPB2;WRNIP1;SNAPC5;ZNF544,19,0.1602,exp01_amygdala-coregtor-r1,0.43665,0.40643,0.44542,4.85764,6.14772,4.4627,0.32117,0.98283,0.295,,,,
35fe2d8d4a8a,ABL2,FUBP1;IKZF4,2,0.1799,exp01_amygdala-coregtor-r1,0.5,0.33333,0.5,2.3721,0.0,3.57435,0.62726,1.34094,0.57505,,,,
87d594739dd0,ABLIM1,RORA;NCOA1;ZNF516;RBM8A;CTNNB1;ZNF28;ZKSCAN5;NR3C2,8,0.0881,exp01_amygdala-coregtor-r1,0.5,0.49405,0.4881,5.10662,6.29582,6.26128,0.44177,1.36742,0.39547,,,,
