cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method,goa_lin_similarity,goa_resnik_similarity,goa_jc_similarity,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
336db7fc524a,ID3,EPAS1;JUNB,2,10.0,0.401,exp02_heart_left_ventricle-coregtor-n_five,0.66703,2.05495,0.62785,0.5,0.5,0.5,8.82464,21.72618,8.34444,0.0,0.0,0.0,0.0
1b9abfdd0219,ID3,ATF4;CEBPD,2,10.0,0.3647,exp02_heart_left_ventricle-coregtor-n_five,0.5934,2.29756,0.49281,1.0,1.0,1.0,14.76216,25.17596,5.04656,0.0,0.0,0.0,0.0
92ba7b5f3f85,MAT2A,JUNB;CEBPD,2,12.5,0.4652,exp02_heart_left_ventricle-coregtor-n_five,0.85805,2.71543,0.80082,0.5,1.0,0.5,39.84232,76.90687,13.64236,0.0,0.0,0.0,0.0
9321da1ed948,MAT2A,ENO1;TPI1,2,12.5,0.2379,exp02_heart_left_ventricle-coregtor-n_five,0.52702,2.21606,0.49088,1.0,1.0,1.0,106.33415,320.0967,133.26005,0.0,0.0,0.0,0.0
f652ef390022,MAT2A,HSPA5;NUCB1;CSNK2B;HNRNPA1;PSMA6;CD59;P4HB,7,43.75,0.1815,exp02_heart_left_ventricle-coregtor-n_five,0.36353,1.24073,0.30733,0.59524,0.53968,0.59524,24.66714,17.61032,33.0768,0.0,0.0,0.0,0.0
f4885aed5188,MCL1,JUNB;JUND;NR4A1;CEBPD;JUN,5,31.25,0.3252,exp02_heart_left_ventricle-coregtor-n_five,0.70523,2.44875,0.60922,0.7,0.95,0.65,43.60103,94.70069,23.29648,0.2,0.02702702702702703,0.047619047619047616,0.024390243902439025
d2411a3204ec,MCL1,EGR1;TAGLN2,2,12.5,0.2569,exp02_heart_left_ventricle-coregtor-n_five,0.12212,0.25674,0.17876,0.5,0.5,0.5,0.37222,4.60102,0.87088,0.0,0.0,0.0,0.0
7dfc055ebd8f,MCL1,HNRNPA1;ATF4,2,12.5,0.1805,exp02_heart_left_ventricle-coregtor-n_five,0.45547,1.82492,0.30865,0.5,0.5,0.5,3.36915,37.36836,5.11991,0.5,0.02702702702702703,0.05128205128205129,0.02631578947368421
beb6feb04e28,PDK4,ESRRA;EZR;PSMA6;HADHB;UGP2,5,25.0,0.2327,exp02_heart_left_ventricle-coregtor-n_five,0.25346,0.78389,0.23641,0.55,0.5,0.55,7.12243,4.19677,12.79172,0.2,0.043478260869565216,0.07142857142857142,0.037037037037037035
8d969d4fd833,PRKACA,PSMA6;YBX1;TPI1;PKM;PDLIM5;SUCLG1;SOD1,7,58.3333,0.2821,exp02_heart_left_ventricle-coregtor-n_five,0.3047,1.06581,0.26042,0.59524,0.64286,0.59524,26.45643,41.09898,43.10411,0.0,0.0,0.0,0.0
7a0ce18181d6,RHOA,YWHAE;HNRNPA1;P4HB;CD59;PSMA6;RPL6,6,54.5455,0.3046,exp02_heart_left_ventricle-coregtor-n_five,0.36697,1.22462,0.30518,0.6,0.6,0.6,45.71383,24.46485,51.77604,0.0,0.0,0.0,0.0
d1fe5a4ae6b0,SPARC,CEBPD;CSNK2B,2,9.5238,0.409,exp02_heart_left_ventricle-coregtor-n_five,0.3706,1.04528,0.35668,0.5,0.5,0.5,4.30452,0.90377,7.75592,0.0,0.0,0.0,0.0
fc8bd6ae1b43,SPARC,P4HB;RPS4X,2,9.5238,0.2058,exp02_heart_left_ventricle-coregtor-n_five,0.37069,1.09936,0.32137,0.5,0.5,0.5,61.88617,7.65472,80.2576,0.0,0.0,0.0,0.0
7cc6d7448642,SPARC,USF2;SNRNP70;ATF4;NR4A1;NUCB1,5,23.8095,0.1151,exp02_heart_left_ventricle-coregtor-n_five,0.38894,1.29278,0.32989,0.5,0.5,0.5,7.71529,6.39292,4.50277,0.0,0.0,0.0,0.0
719d122d3862,TAGLN,SNRNP70;RPS4X;TAGLN2;RPL6;HNRNPA1,5,23.8095,0.2884,exp02_heart_left_ventricle-coregtor-n_five,0.42774,1.22843,0.38419,0.7,0.7,0.7,140.5996,51.39004,136.6979,0.0,0.0,0.0,0.0
5bfbc31229fc,TIMP1,TAGLN2;RPS10,2,11.7647,0.2388,exp02_heart_left_ventricle-coregtor-n_five,0.26638,0.52253,0.31846,0.5,0.5,0.5,24.7528,0.68548,34.6919,0.0,0.0,0.0,0.0
2ba4177f0002,TIMP1,P4HB;RPL6;ENO1;HSPA5;HNRNPA1,5,29.4118,0.2346,exp02_heart_left_ventricle-coregtor-n_five,0.43546,1.44801,0.35068,0.75,0.8,0.8,99.71016,60.75922,116.94872,0.0,0.0,0.0,0.0
d93dad188747,TIMP3,JUNB;JUND;EGR1;FOS;NR4A1,5,71.4286,0.2297,exp02_heart_left_ventricle-coregtor-n_five,0.64175,2.49972,0.52047,0.8,1.0,0.75,31.20207,122.90268,17.75656,0.2,0.045454545454545456,0.07407407407407407,0.038461538461538464
e640a6b4fb2b,VEGFA,ATF4;CEBPD;JUNB,3,12.5,0.3116,exp02_heart_left_ventricle-coregtor-n_five,0.66743,2.38038,0.58233,0.83333,1.0,0.83333,23.91764,42.57887,11.34936,0.6666666666666666,0.014084507042253521,0.027586206896551727,0.013986013986013986
8d83046e273d,VEGFA,CSNK2B;NUCB1,2,8.3333,0.2752,exp02_heart_left_ventricle-coregtor-n_five,0.40897,1.13303,0.35115,0.5,0.5,0.5,2.80969,1.25761,4.3998,0.0,0.0,0.0,0.0
98738f5c11eb,VEGFA,HSF1;ID1;NR4A1;RPS10;ENO1,5,20.8333,0.0967,exp02_heart_left_ventricle-coregtor-n_five,0.38564,1.18562,0.34292,0.55,0.55,0.6,13.52746,12.78991,19.48128,0.2,0.007042253521126761,0.01360544217687075,0.00684931506849315
20429d581276,VIM,TAGLN2;HNRNPA1;RPS4X;SNRNP70,4,22.2222,0.4019,exp02_heart_left_ventricle-coregtor-n_five,0.38334,1.09946,0.34821,0.66667,0.66667,0.66667,104.5865,57.07717,121.25874,0.0,0.0,0.0,0.0
8a1f2295dc15,VIM,EPAS1;RPS10;RPL6;P4HB;ENO1;TPI1,6,33.3333,0.2311,exp02_heart_left_ventricle-coregtor-n_five,0.39638,1.19863,0.36317,0.6,0.63333,0.6,50.92571,48.46659,58.45206,0.0,0.0,0.0,0.0
e752e3274b34,VIM,RPL35;JUNB,2,11.1111,0.2208,exp02_heart_left_ventricle-coregtor-n_five,0.24792,0.6115,0.24786,0.5,0.5,0.5,15.1789,0.23491,5.23587,0.0,0.0,0.0,0.0
6992a6404608,VIM,ATF4;NR4A1,2,11.1111,0.1622,exp02_heart_left_ventricle-coregtor-n_five,0.56519,2.18778,0.44428,0.5,0.5,0.5,3.21208,29.2635,1.70317,0.5,0.02,0.038461538461538464,0.0196078431372549
