cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method,goa_lin_similarity,goa_resnik_similarity,goa_jc_similarity,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
e1ec3b26b61f,HBB,NPDC1;TRIP10,2,12.5,0.1899,exp02_lung-coregtor-n_five,0.37637,0.54049,0.43187,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a9c37923a4b,HLA-DRB1,EPAS1;STAT6;RPL6;BCL3;BHLHE40,5,26.3158,0.4316,exp02_lung-coregtor-n_five,0.50028,1.51701,0.42279,0.5,0.55,0.5,6.19124,20.04283,4.09971,0.2,0.03333333333333333,0.05714285714285715,0.029411764705882353
79cca8217f14,HLA-E,TRIP10;EPAS1,2,100.0,0.0,exp02_lung-coregtor-n_five,0.29401,0.60437,0.31676,0.5,0.5,0.5,1.8227,0.73425,1.89189,0.0,0.0,0.0,0.0
df9f62aff938,HSP90AA1,STAT6;ANXA1;KLF6;NUCB1;CLK1;GADD45A,6,85.7143,0.554,exp02_lung-coregtor-n_five,0.33653,0.94084,0.31138,0.5,0.44444,0.47778,1.8494,9.15399,1.65709,0.0,0.0,0.0,0.0
cdb439f6625c,HSPA1A,ANXA1;NUCB1;CLK1;YBX1;KLF6,5,62.5,0.4766,exp02_lung-coregtor-n_five,0.31473,0.84529,0.30165,0.5,0.45,0.48333,5.18875,4.44071,6.78687,0.0,0.0,0.0,0.0
02f99928f85e,HSPA1A,STAT6;NR4A1,2,25.0,0.2426,exp02_lung-coregtor-n_five,0.70046,2.24619,0.59519,0.5,0.5,0.5,14.67811,58.89565,9.2615,0.0,0.0,0.0,0.0
f199b6357f93,NFKBIA,GADD45A;TBX2;JUNB;ETS2;BCL3;HSPA5;TRIP10,7,87.5,0.5796,exp02_lung-coregtor-n_five,0.38856,1.25906,0.33,0.49206,0.53968,0.48413,5.29457,13.50127,2.95592,0.0,0.0,0.0,0.0
07ef689d8d4c,PDK4,BCL3;KLF9;BHLHE40;PKM;KLF4;CEBPB,6,66.6667,0.2511,exp02_lung-coregtor-n_five,0.46893,1.70073,0.36732,0.48889,0.66667,0.52222,9.84533,28.51727,10.30432,0.3333333333333333,0.08695652173913043,0.13793103448275862,0.07407407407407407
17075bca14be,RHOA,YWHAE;YWHAZ;TAGLN2,3,100.0,0.0,exp02_lung-coregtor-n_five,0.38673,1.38664,0.35802,0.66667,1.0,0.66667,34.71542,101.95294,41.59757,0.0,0.0,0.0,0.0
9cdadfcfccdd,SOCS3,BCL3;JUNB;ETS2;BHLHE40;GADD45A,5,62.5,0.3642,exp02_lung-coregtor-n_five,0.52206,1.67312,0.43751,0.5,0.6,0.5,9.09698,23.4381,3.74594,0.0,0.0,0.0,0.0
148cbde7e160,SPARC,TBX2;TAGLN2;CSNK2B;YWHAZ;TRIP10,5,35.7143,0.4661,exp02_lung-coregtor-n_five,0.34002,1.04839,0.30849,0.5,0.51667,0.48333,11.55107,7.14093,12.09493,0.0,0.0,0.0,0.0
e6067768bc38,SPARC,CLK1;ETS2,2,14.2857,0.3031,exp02_lung-coregtor-n_five,0.26766,0.54227,0.32479,0.5,0.33333,0.5,0.39781,0.0,0.35384,0.5,0.043478260869565216,0.08,0.041666666666666664
5b12d0b27413,TAGLN,GADD45A;TAGLN2;CSNK2B;HNRNPA1;TRIP10,5,45.4545,0.2509,exp02_lung-coregtor-n_five,0.33469,0.92208,0.3148,0.55,0.5,0.53333,12.72899,4.43029,14.36212,0.0,0.0,0.0,0.0
8daef8602e45,TIMP1,TPI1;YBX1;PKM;P4HB;RPL35,5,45.4545,0.2972,exp02_lung-coregtor-n_five,0.35844,1.1429,0.32102,0.55,0.8,0.55,68.34558,64.80045,88.06686,0.0,0.0,0.0,0.0
816761c421f7,TIMP3,EPAS1;KLF9,2,100.0,0.0,exp02_lung-coregtor-n_five,0.51063,1.51051,0.50082,0.5,0.5,0.5,2.00869,5.39895,2.80984,0.0,0.0,0.0,0.0
37210c278d03,VIM,RPL6;TBX2;RPL35;XBP1;CLK1;NPDC1,6,85.7143,0.6624,exp02_lung-coregtor-n_five,0.31599,0.90092,0.32205,0.51111,0.51111,0.52222,20.4702,9.60595,1.65905,0.0,0.0,0.0,0.0
