"Regulator","Target"
"PRDX5","SUMO1"
"PRDX5","APOE"
"PRDX5","OGA"
"PRDX5","TKT"
"ZMAT2","ACTB"
"ZMAT2","TXN"
"ZMAT2","MAT2A"
"ZMAT2","STMN1"
"ZMAT2","APP"
"ZMAT2","VIM"
"ZMAT2","HSP90AA1"
"ZMAT2","SUMO1"
"ZMAT2","OGA"
"ZMAT2","TKT"
"TCEAL2","ACTB"
"TCEAL2","CLU"
"TCEAL2","TXN"
"TCEAL2","MAT2A"
"TCEAL2","STMN1"
"TCEAL2","APP"
"TCEAL2","VIM"
"TCEAL2","HSP90AA1"
"TCEAL2","SUMO1"
"TCEAL2","APOE"
"TCEAL2","OGA"
"TCEAL2","TKT"
"CBX7","ACTB"
"CBX7","CLU"
"CBX7","TXN"
"CBX7","MAT2A"
"CBX7","STMN1"
"CBX7","APP"
"CBX7","VIM"
"CBX7","HSP90AA1"
"CBX7","SUMO1"
"CBX7","OGA"
"CBX7","TKT"
"PRNP","ACTB"
"PRNP","CLU"
"PRNP","TXN"
"PRNP","MAT2A"
"PRNP","STMN1"
"PRNP","APP"
"PRNP","VIM"
"PRNP","HSP90AA1"
"PRNP","SUMO1"
"PRNP","APOE"
"PRNP","OGA"
"PRNP","TKT"
"HSPA5","ACTB"
"HSPA5","CRYAB"
"HSPA5","CLU"
"HSPA5","TXN"
"HSPA5","MAT2A"
"HSPA5","HLA-DRB1"
"HSPA5","HLA-E"
"HSPA5","STMN1"
"HSPA5","APP"
"HSPA5","VIM"
"HSPA5","NDRG1"
"HSPA5","HSP90AA1"
"HSPA5","SUMO1"
"HSPA5","APOE"
"HSPA5","HSPA1A"
"HSPA5","SPARC"
"HSPA5","OGA"
"HSPA5","TKT"
"SOD1","ACTB"
"SOD1","CLU"
"SOD1","TXN"
"SOD1","STMN1"
"SOD1","APP"
"SOD1","VIM"
"SOD1","HSP90AA1"
"SOD1","SUMO1"
"SOD1","APOE"
"SOD1","OGA"
"SOD1","TKT"
"MAPK1","ACTB"
"MAPK1","CLU"
"MAPK1","TXN"
"MAPK1","MAT2A"
"MAPK1","STMN1"
"MAPK1","APP"
"MAPK1","VIM"
"MAPK1","HSP90AA1"
"MAPK1","SUMO1"
"MAPK1","APOE"
"MAPK1","OGA"
"MAPK1","TKT"
"SREBF2","ACTB"
"SREBF2","CLU"
"SREBF2","TXN"
"SREBF2","MAT2A"
"SREBF2","STMN1"
"SREBF2","APP"
"SREBF2","VIM"
"SREBF2","HSP90AA1"
"SREBF2","SUMO1"
"SREBF2","OGA"
"SREBF2","TKT"
"TPI1","ACTB"
"TPI1","CLU"
"TPI1","TXN"
"TPI1","MAT2A"
"TPI1","STMN1"
"TPI1","APP"
"TPI1","VIM"
"TPI1","HSP90AA1"
"TPI1","SUMO1"
"TPI1","APOE"
"TPI1","OGA"
"TPI1","TKT"
"AGAP2","ACTB"
"AGAP2","CLU"
"AGAP2","TXN"
"AGAP2","MAT2A"
"AGAP2","STMN1"
"AGAP2","APP"
"AGAP2","VIM"
"AGAP2","HSP90AA1"
"AGAP2","SUMO1"
"AGAP2","APOE"
"AGAP2","OGA"
"AGAP2","TKT"
"YWHAZ","ACTB"
"YWHAZ","CLU"
"YWHAZ","TXN"
"YWHAZ","MAT2A"
"YWHAZ","HLA-DRB1"
"YWHAZ","STMN1"
"YWHAZ","APP"
"YWHAZ","VIM"
"YWHAZ","HSP90AA1"
"YWHAZ","SUMO1"
"YWHAZ","APOE"
"YWHAZ","OGA"
"YWHAZ","TKT"
"YWHAZ","HBA2"
"SNRNP70","MAT2A"
"SNRNP70","HLA-E"
"SNRNP70","APP"
"SNRNP70","NDRG1"
"SNRNP70","OGA"
