,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
10,cca4fffcefe9,CLU,SOX9;HMGB2;CEBPD;BCL6;RELA;HSF1;EMX2;NFE2L2;STAT3;SOX2;ENO1;ID4;HDAC1;RFXANK;ATF4;HIF1A,16,0.0,exp03_cortex-ba9-coregtor-r1,0.57222,0.65556,0.58611,14.60748,39.41469,13.45615,0.50724,1.90826,0.3894,0.125,0.08,0.05128
11,737021398b32,CRYAB,CEBPD;HDAC1;YBX1;NFE2L2;DDIT3;SOX10;NKX6-2;IRF9;ZNF24;RELA;MXI1;ABL1;SOX8;SFPQ;OLIG2;IRF3;ATF4;SMARCA5;NEUROD2;CXXC1;MAX;ENO1;KLF15;ZBTB17,24,0.4435,exp03_cortex-ba9-coregtor-r1,0.5055,0.5465,0.50477,10.86627,15.87203,9.30333,0.51951,1.74955,0.44116,0.0,0.0,0.0
12,83ee71a87738,DUSP1,FOS;NR4A1;LMO2;FEZF2;HEY1;EPAS1;ID1;JUN;JUNB;SREBF1;HES6;SOX8;FOSL2,13,0.0,exp03_cortex-ba9-coregtor-r1,0.53632,0.60897,0.51709,11.0187,25.60292,7.38804,0.55376,1.9096,0.46983,0.07692,0.03448,0.02439
13,bc75d5e36924,FASN,SREBF2;MEF2D;ZBTB7A;HMGA1;PPARD;HIVEP2;FOXJ3;HCFC1;NCOR2;MTA3;CTBP1,11,0.0,exp03_cortex-ba9-coregtor-r1,0.54545,0.53333,0.54242,13.28417,14.43953,14.1013,0.52126,1.66368,0.44227,0.27273,0.08571,0.06977
14,421988e445c3,GADD45B,ARID5A;NFIL3;DDIT3;XBP1;CEBPB;FOSL2;BCL6;CEBPD;HMGA1,9,0.0,exp03_cortex-ba9-coregtor-r1,0.59259,0.73611,0.60185,12.95999,37.83322,8.16254,0.58685,2.09531,0.46868,0.11111,0.04348,0.03226
15,0df1d8088f38,GSTP1,SOX10;ABL1;TFE3;HMGB2;SF1;MYRF;HDAC1;SOX2;ING4;YBX1;CEBPD;ENO1;HMGB1;HSF1;CXXC1;ID1;IRF3;RFXANK;ZNF692;SFPQ;KLF15;RELA;ZSCAN18;HES6;NCOA1;NFE2L2;ZNF32;SREBF1;MXI1,29,0.3708,exp03_cortex-ba9-coregtor-r1,0.49877,0.50985,0.50944,11.31565,13.08878,9.90916,0.48894,1.58451,0.41076,0.06897,0.05128,0.0303
16,db4f7cf77fc3,HBA2,NR2F6;ASCL1,2,0.3275,exp03_cortex-ba9-coregtor-r1,0.33333,1.0,0.5,0.0,1.74956,1.09896,0.63861,2.11602,0.53321,0.0,0.0,0.0
17,778e0c2652c7,HBB,ABL1;NFYB,2,0.4723,exp03_cortex-ba9-coregtor-r1,0.5,0.5,0.5,3.29485,10.078,7.66238,0.26372,0.83288,0.24449,0.5,0.01695,0.01667
18,fa303a74c005,HLA-DRB1,HES1;ING4,2,0.3451,exp03_cortex-ba9-coregtor-r1,0.33333,0.5,0.33333,0.0,1.43988,0.0,0.31382,1.10985,0.25808,0.0,0.0,0.0
19,da7a0ac75993,HLA-E,NFE2L2;RELA;STAT3;HMGB2;CEBPD;STAT2;MLX;ID1;E2F4;STAT1;NONO;EPAS1;E4F1;LMO2;IRF9;HDAC1;YBX1;SMARCA5;RFXANK;USF1;JUNB;HSF1;CEBPG;HIF1A;CEBPB;EWSR1,26,0.3582,exp03_cortex-ba9-coregtor-r1,0.57282,0.60718,0.57897,16.87549,30.09466,16.09753,0.54027,1.80005,0.44936,0.19231,0.09615,0.06849
20,ae1be650bf25,HSP90AA1,ZBED1;RELA,2,0.2245,exp03_cortex-ba9-coregtor-r1,0.5,0.5,0.5,0.58885,1.50581,0.61949,0.43864,1.4666,0.386,0.5,0.05,0.04762
21,4ecf1bca7115,HSPA1A,NFE2L2;JUN;NFIL3;ARID5A;DDIT3;YBX1;XBP1;CEBPB;HMGA1;HDAC1;CEBPG;EWSR1;KDM2A,13,0.2571,exp03_cortex-ba9-coregtor-r1,0.63889,0.69231,0.64316,25.40785,37.91772,19.61578,0.5181,1.90909,0.40242,0.15385,0.08,0.05556
22,2ee29bee0616,HSPA4,PRDM4;FOXJ3;TBPL1;YY1;KDM2A;UBP1;CTCF;SSRP1;CEBPG;SND1;GTF2F1;MAFG;THRB;MLX;SATB2;SF1;MEF2D;CTNNB1;RBFOX2;BCLAF1;HMGA1;TERF2;NR1D2;STAT1;THAP11,25,0.3819,exp03_cortex-ba9-coregtor-r1,0.51556,0.50667,0.52389,13.1569,8.51185,11.59426,0.50763,1.54244,0.43757,0.12,0.07317,0.04762
23,31a0c51752a1,ID3,ABL1;SFPQ;SOX8;MYRF;HDAC1;LMO2;SOX10;ZNF32;ZNF24;ZNF692;NEUROD2;EPAS1;FEZF2;SND1;PPARD;SREBF1;TFDP1;YBX1;NKX6-2;ZBED1;NFYB;ZEB2;MAFK;DEAF1;ZNF189;ID1;TFE3;CXXC1;HSF4;SOX2;ZGPAT;NFE2L2;STAT5B;MXI1;ZNF316;IRF3;TFCP2;RBPJ;ATF6B;ZBTB17;HEY1;OLIG1,42,0.3076,exp03_cortex-ba9-coregtor-r1,0.46812,0.48655,0.47019,5.1999,8.58845,4.38231,0.53444,1.63165,0.47557,0.02381,0.04762,0.01613
24,da40f85e50c6,KAT2B,YBX1;NKX6-2;ZNF24;MXI1;SMARCA5;HDAC1;FOXO4;NFE2L2;HMGB1;RBPJ;SOX2;OLIG1;APEX1;MYRF;SOX9;SOX8;MAFK;ZNF189;KLF15;OLIG2;ZEB2;SOX10;NFYB;ASCL1;SFPQ;ID1;THAP11;ABL1;STAT2,29,0.4245,exp03_cortex-ba9-coregtor-r1,0.49684,0.56117,0.49955,8.12058,17.48023,8.35024,0.50178,1.6821,0.42711,0.0,0.0,0.0
