cluster_uid,target,sources,n_sources,silhouette_score,note
8e8d2e4e1823,HBA2,STAT5B;SP100;MLX;HTATIP2;RBPJ;ING4;NFYC;USF1;LMO2;ZBTB7B,10,0.4777,exp03_blood-coregtor-r1
e75293078f99,HBB,USF2;EWSR1;NR1H2,3,0.0,exp03_blood-coregtor-r1
086e22469a3d,HLA-DRB1,PHF1;RUNX3;SND1;ZBTB4;PML;NR4A1;GTF2F1;HSF1;HMGA1;JUND;SSRP1,11,0.5421,exp03_blood-coregtor-r1
f59856363b65,HLA-E,PBX2;NFYC;STAT6;USF1;TFE3;TFEB;RXRB;IRF1,8,0.0,exp03_blood-coregtor-r1
19c70780318b,HMOX1,HSF1;ARID3B;ATF3;SND1;ENO1;BHLHE40;HIF1A;FOS;NFIL3;MECP2;NCOR2;KLF4;JUN;MAFB;HMGA1;RLF;RELA;KLF10;ATF5;CXXC1;JUND;ATF4,22,0.4967,exp03_blood-coregtor-r1
24dcb3f22734,HSP90AA1,GATA1;IRF3,2,0.3878,exp03_blood-coregtor-r1
60a5973063e2,HSPA1A,ATF3;IRF7;BHLHE40;STAT3;PML;DRAP1;MAFF;TBX21;IRF1;EWSR1;NR4A1;STAT2;SIRT6;MECP2;ATF4;NFE2L2;STAT1;JUN;TRIM28;ID2,20,0.0,exp03_blood-coregtor-r1
8f20d33f4465,MAPK14,MEF2A;STAT5B;ATF6,3,0.0,exp03_blood-coregtor-r1
4ce3acff0950,MAT2A,KLF13;VEZF1;ZXDC;FLI1;ZBTB18;CTNNB1;HBP1,7,0.0,exp03_blood-coregtor-r1
22753b0c2cbb,MCL1,BACH1;ZBTB18;MEF2D;ZNF217;MNT;KLF7;ELF1;LRRFIP1;HBP1;SRF;EGR1;KLF10;KLF4;EP300;STAT3;VEZF1;CREB5;SKI;NCOA1;KLF16;MTF1;CTNNB1;FOXO3;NR1H2;FOSL2;KLF13;SF1;HLX;KMT2B;MAFB;ELF4;NCOA3;RARA;BCLAF1;SFPQ;KDM5A;PBX2;ARID3B;MAFF;ZXDC;ATF6B;KDM2A;SREBF2;LYL1;HIF1A;FLI1;SREBF1;NCOR2;KLF6;NFKB1;KLF3;NFYA,52,0.0,exp03_blood-coregtor-r1
58cec06bd511,NDRG1,HIF1A;RLF;RELA;BHLHE40;FOSL2;ARNT;ARID3B;PPARD;HDAC3;JUNB;MAFF,11,0.0,exp03_blood-coregtor-r1
7eb61803bec9,NFKBIA,JDP2;STAT5B;KLF4;KLF7;CEBPD;MBD2;BACH1;ZBED1;MEF2A;KLF13;ETS2;ZXDC;HLX;ZNF746;HBP1,15,0.0,exp03_blood-coregtor-r1
4853b9f43024,NOTCH1,KDM2A;NCOA1;EP300;ELF4;KMT2B;ESRRA;STAT3;NFYA;LRRFIP1;RCOR1;BACH1;ZXDC,12,0.0,exp03_blood-coregtor-r1
f5067eaad802,OGA,KDM5A;MXD1;NFYA;KLF6;KDM2A,5,0.0,exp03_blood-coregtor-r1
c40f4b11bfe2,PCNA,APEX1;TRIM28;DRAP1;SSRP1;XBP1;HMGA1;TCF3;HMGB1;CREB3;IRF7;MAZ;ENO1,12,0.0,exp03_blood-coregtor-r1
3a5d8b61adb4,PDLIM7,TFE3;SPI1;MEF2B;RARA;TFEB;RXRA,6,0.0,exp03_blood-coregtor-r1
275cf613bbd5,PER1,RELA;MAFF;FOSL2;SF1;MEF2D;JUN;MECP2;KDM5A;PBX2;ERF;RLF,11,0.0,exp03_blood-coregtor-r1
eb519641e50e,PRKACA,RARA;SRF;SPI1;NFYC;TFE3;ZBTB7B,6,0.0,exp03_blood-coregtor-r1
dd7c757fe7ab,PSEN1,SP1;HHEX;STAT5B;ZBTB7B;HTATIP2;ATF6;ZXDC;CREB5;IRF2;ZNF746,10,0.0,exp03_blood-coregtor-r1
97224796db98,PTEN,BCL6;RBPJ;KLF7,3,0.0,exp03_blood-coregtor-r1
38ef81829897,RASSF1,IRF3;TBX21,2,0.0,exp03_blood-coregtor-r1
ef093d8bfff1,RBL2,ELF1;NR3C1;CTNNB1;IKZF1;EP300;BCLAF1;LRRFIP1;NCOA3,8,0.0,exp03_blood-coregtor-r1
f07bc34bb401,RHOA,JUN;ARNT;MTF1;ARID3B;HDAC3;STAT3;MBD2;ELF4;KLF7;ETV6;KLF2;CREB3;ARID5A;HMGA1;RBPJ,15,0.0,exp03_blood-coregtor-r1
278fa21d3589,SOCS3,ETS2;CEBPB;BCL3;TFDP1;NFIL3;ETV6;ZHX2;FOS;STAT3;HLX;JUNB;ZEB2,12,0.3897,exp03_blood-coregtor-r1
e4c504ba3c9a,SOD2,CREB5;STAT5B;BACH1;IRF2;SP1;RARA;HTATIP2;TFE3;IRF1;SPI1,10,0.0,exp03_blood-coregtor-r1
51716608c9ef,SPARC,NFYA;NR4A2,2,0.4427,exp03_blood-coregtor-r1
6eff602bed93,SQSTM1,MECP2;HSF1;NFKB2;RELA;MEF2D;TRIM28;SP2;CTCF;NCOR2;GTF2F1;SREBF1;SF1;BHLHE40;ARID3B;PPARD;IRF3;E4F1;FOSL2,18,0.0,exp03_blood-coregtor-r1
01ce330429b5,SUMO1,MBD2;HMGB1,2,0.0,exp03_blood-coregtor-r1
1cb61511de84,TGFB1,TRIM28;GTF2F1;ZBTB17;NFKB2;USF2;SF1;NCOR2;RELA;ZNF335;JUND;EWSR1,11,0.0,exp03_blood-coregtor-r1
7fc26a81ff5e,TGFBR2,CREB5;ZBTB18;HHEX;KLF13;IRF2,5,0.0,exp03_blood-coregtor-r1
ff73f8876e2e,TIMP1,ENO1;NCOR2;EGR1;PPARD;CREB3;RELB;RELA;HMGA1;MAFB;ARID3B;JUN;KLF10;ARNT;HDAC3,14,0.0,exp03_blood-coregtor-r1
162322eeab0f,TKT,SPI1;TFEB,2,0.0,exp03_blood-coregtor-r1
d4d9f7770b11,TNFSF10,HHEX;HTATIP2,2,0.0,exp03_blood-coregtor-r1
065545072ff9,TXN,HTATIP2,1,0.0,exp03_blood-coregtor-r1
6197139ef71c,VEGFA,BHLHE40;RLF;DDIT3,3,0.0,exp03_blood-coregtor-r1
39c81517e53b,VIM,NFYC;SRF;MLX;RARA;ELF4;ZBTB7B;CEBPA;TFEB;ATF6;SPI1,10,0.4297,exp03_blood-coregtor-r1
