cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
542560c34541,AASS,HMBOX1;SATB1;ZBTB43;DACH1;RORA;ZNF516;NR3C2;TPI1;DRAP1;SCAND2P;ZNF397;RORB;NR2C2;ZBTB40;ZNF407;ZNF589;ZNF493;HMGA1,18,27.2727,0.0545,exp04_luad-coregtor-default
b56bea94527b,AASS,ZNF333;PQBP1,2,3.0303,0.0486,exp04_luad-coregtor-default
4031cb1c0fbb,AATF,UBTF;ZNF282;FBXL19;CNOT3;SSRP1;NFE2L1;NOC2L;FOXK2;TCF3;ZNF768;LAS1L;GTF3C2;GAR1;SRF;TIMELESS;NELFA,16,61.5385,0.2489,exp04_luad-coregtor-default
5751b4c22ebf,AATK,ZBTB4;MELK;ATOH8;SMAD6;STAT6;ACAA1;TIMM8A;RFC2,8,32.0,0.2983,exp04_luad-coregtor-default
bf10d052ac50,AATK,MYRF;PSMC2,2,8.0,0.0937,exp04_luad-coregtor-default
b809d5091589,ABAT,AVEN;RAN;NFIX;IRX5;PRDM16;RPS6KA5;NCALD;ZC3H7A;TPI1,9,18.3673,0.0659,exp04_luad-coregtor-default
0323f48303dd,ABAT,FREM1;ARNTL2,2,4.0816,0.0409,exp04_luad-coregtor-default
ac3203a3566e,ABCA1,ZEB2;GIT2,2,33.3333,0.6223,exp04_luad-coregtor-default
2313419e9558,ABCA2,ZNF710;RFX1;SNAPC4;GMEB2;ABL1;HCFC1;CIC;AHDC1;MEF2D;MAFK;NCOR2;KDM4B;ZBTB47;KMT2B;ZNF316,15,51.7241,0.1721,exp04_luad-coregtor-default
2e3c7c781f08,ABCA2,FBXL19;ZNF628,2,6.8966,0.0704,exp04_luad-coregtor-default
4d12c02d2f49,ABCA3,NKX2-1;TCF21;ATOH8;ZBTB16;HLF;IRX2;NFIX;IRX1;PRDM16;CAT,10,83.3333,0.2154,exp04_luad-coregtor-default
ec3e6d9ee98b,ABCA5,CLK1;SCAND2P;ZNF44;ZNF410;ZNF224;NR2C1;ZNF333;ZNF780B;RORA;RUFY3;RFX3;ZBTB25;ZNF326;ZNF10;ZNF440;ZNF782;ZNF662;HMBOX1;UBE2V1;ZBTB40;POLI,21,40.3846,0.2016,exp04_luad-coregtor-default
2b938f672d8d,ABCA5,CCNT2;ESR2,2,3.8462,0.1579,exp04_luad-coregtor-default
5f2b07d7ead8,ABCA7,SNRNP70;HSF4;ZGPAT;SNAPC4;ZNF316;ARFGAP1;E4F1;ZNF692;KDM4B;ZBTB48;DAZAP1,11,73.3333,0.2815,exp04_luad-coregtor-default
a4a6abe243e7,ABCB10,ZBTB41;NUP133;TSNAX;AHCTF1,4,80.0,0.4768,exp04_luad-coregtor-default
39a5ca170307,ABCB7,ZBTB33;MBTPS2;NONO;TFAM;CEBPZ;TAF1;FUBP1,7,24.1379,0.1724,exp04_luad-coregtor-default
e61f78078d2f,ABCB8,ZNF296;NR1H2;ZNF524;C19orf25;ESRRA;NELFB;ASPSCR1;ZBTB17;RBM42;ZNF212;ABCF2;ZNF598;SIRT6;CPTP;E4F1;TSC22D4;RFXANK;KLF16;ZNF775;ZNF653;GLI4;ZNF786;ARFGAP1;NELFA;ZNF282;HMG20B;ZNF837;BRF1;DRAP1,29,55.7692,0.1705,exp04_luad-coregtor-default
