cluster_uid,target,sources,n_sources,silhouette_score,note
90e80f765d7e,ACTB,HDAC3;APEX1;SND1;FOXJ3;EWSR1;SSRP1;ZSCAN18;USF1;NONO;TERF2;TRIM28;GTF2F1;THAP11;NFYC;ZGPAT;HSF2;DMAP1;BCLAF1;LDB1;E4F1;E2F4;MBD1;NFE2L1;PHF1;CTBP1;SF1;MAX;UBTF;UBP1;CXXC1;DRAP1;STAT6;LRRFIP1;ATF6B;MLX;SIRT6;YY1;FOXO3,38,0.4357,exp05_cortex-ba9-coregtor-r1
122f4a427719,AKT1,PBX2;STAT5B;HCFC1;PPARD;NCOR2;TFE3;NFE2L1;CTNNB1;SND1;YY1;SKI;ATF6B;MBD1;FOXJ3;NONO;NCOA1;PRDM4;NFIC;CTCF;KDM2A;SSRP1;MEF2A;ZNF316;MLX;KLF13;RFX5;SRF;APEX1;CIC;E2F4;ZBTB17;SF1;MAZ;LDB1;THRA;DMAP1;FOXO3;HIVEP2;NFIX;ZBTB16;E4F1;USF1;TRIM28,43,0.3864,exp05_cortex-ba9-coregtor-r1
2acf9d7d431e,APOE,EMX2;SOX9;NR2E1;HES1;SOX2;LHX2;ID4;PEG3;KLF15;RFXANK;THRB;HDAC1;SATB1;ZBTB18;SREBF1;HMGB2;CEBPD;ASCL1;SATB2;RBFOX2;HLF;ID1,22,0.0,exp05_cortex-ba9-coregtor-r1
fcdf9180708a,APP,MEF2C;MTA3;GTF2F1;RXRB;SATB2;HIVEP2;RBFOX2;HLF;MBD1;HSF2;PRDM4;THRB;UBP1;SATB1;MEF2D;TBPL1;NFE2L1;ZBTB4;TBL1XR1;SSRP1;PBX2;JAZF1;CTCF;SND1;TERF2;FOXJ3;ATF2;PBX1;ING4;RFX5;USF1;NR1D2;MEF2A;POU6F1;THAP11;MAFG;UBTF;ZSCAN18,38,0.0,exp05_cortex-ba9-coregtor-r1
412fbe1a0716,BCL2L1,SSRP1;DMAP1;THAP11;ZSCAN18;HSF2;TRIM28;SND1;USF1;UBTF;HDAC3;E2F4;APEX1;CTBP1;ING4;FOXJ3;RXRB;GTF2F1;ZNF32;E4F1;YY1;LDB1;NFYC;TERF2;HSF1;ZGPAT;GTF3A;CREB3;MAX;BCLAF1;MBD1;PHF1;PRDM4;EWSR1;NFE2L1;ZBTB17;MLX;NONO;DRAP1;SF1;CEBPG,40,0.4512,exp05_cortex-ba9-coregtor-r1
37010984dc46,BMI1,STAT2;ZEB1;RBPJ;ZNF24;HMGB1;CTCF;TFCP2;KDM2A;CTNNB1;NCOR1;CREBZF;SMARCA5;MAX;ZBTB4;MXI1;ZNF189;STAT5B;NFE2L1;YY1;SMARCA1;NFIX;ATF2;KLF13;NONO;NR1D2;NFYB;PRDM4;FOXO3;MBD1,29,0.5486,exp05_cortex-ba9-coregtor-r1
203b00c2cc54,CARM1,SND1;GTF2F1;SREBF2;MBD1;UBP1;SATB2;LRRFIP1;ARNT2;TERF2;HIVEP2;FOXJ3;HCFC1;FOXO3;PPARD;MEF2D;YY1;MTA3;NFYC;USF1;RBFOX2;SRF;CTBP1;TFE3;RXRB;LDB1;HMGA1;FOXG1;SSRP1;STAT6;THRB;MAFG;POU6F1;SKI;ATF2;HLF;PBX2;ZBTB16;NONO,38,0.5277,exp05_cortex-ba9-coregtor-r1
b194e3203bdb,CCND3,NONO;CXXC1;TRIM28;ATF6B;EWSR1;E4F1;ENO1;HSF2;IRF3;ZNF189;DMAP1;NCOA1;FOXO3;ZSCAN18;SND1;HSF1;HMGB2;ZGPAT;KDM2A;NFE2L1;MBD1;PHF1;E2F4;FOXJ3;BCLAF1;SIRT6;TERF2;SMARCA5;APEX1;SSRP1;TFCP2;THRA;MAX;HSF4;NFYC;USF1;LDB1;CEBPG;HDAC3,39,0.5467,exp05_cortex-ba9-coregtor-r1
4c88814ae39e,CDKN1A,XBP1;NFIL3;DDIT3;ARID5A;HIF1A;BCL6;RELA;CEBPD;FOSL2;LMO2;STAT3;CEBPB;JUN;CEBPG;YBX1,15,0.0,exp05_cortex-ba9-coregtor-r1
7ecfd3b552ee,CDKN1B,SSRP1;SMARCA5;STAT5B;TFCP2;RBPJ;ING4;HMGB1;MAX;NFE2L1;CTNNB1;FOXO3;SND1;BCLAF1;NCOR1;CTCF;STAT2;ZSCAN18;YY1;HSF2;NR1D2;THAP11;TBL1XR1;CREBZF;TRIM28;SMARCA1;UBTF;MLX;PRDM4;NONO;ZBTB4;NFIX;KDM2A;FOXJ3;CEBPG;PHF1;ATF6B;KLF9;EWSR1,38,0.0,exp05_cortex-ba9-coregtor-r1
