,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
27,f198961de5fc,OGA,ABL1;ARNT;BCL3;BCL6;BCLAF1;CIC;CREB3;CREBZF;CTBP1;CTNNB1;CXXC1;DMAP1;E4F1;ELF3;EMX2;HDAC1;HDAC3;HMGB1;HMGB2;HOXA9;HOXD4;HSF1;HSF4;ID4;ING4;IRF3;KDM2A;KLF13;KLF6;KMT2B;LDB1;MAFG;MAFK;MBD1;MBD2;MEF2D;MLXIP;MXI1;MYRF;MZF1;NFATC4;NFE2L1;NFE2L2;NFIC;NFKB1;NFKB2;NONO;NPAS2;NR2F1;NR2F2;PBX2;PHF1;PML;RARA;RELA;RFX5;RXRB;SIRT6;SKI;SMAD3;SMARCA1;SMARCC1;SND1;SOX9;SP1;SP100;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5A;STAT5B;STAT6;TFDP1;TFE3;UBP1;USF1;USF2;VEZF1;XBP1;ZBTB4;ZNF384;ZNF692,84,exp03-coregnet,0.52001,0.53199,0.5219,10.96917,14.34511,7.83443,0.51057,1.65111,0.43503,0.04762,0.15385,0.03774
28,900b53cd6897,PCNA,APEX1;ATF6B;CTNNB1;CXXC1;DRAP1;E2F4;E4F1;EWSR1;GATA3;GTF2F1;HDAC1;HDAC3;HNF1B;HOXA5;HOXB2;HOXB7;HOXB8;HOXD10;HOXD8;HOXD9;ID4;ING4;KDM2A;MECOM;MXD4;MYRF;NCOR2;NFATC4;NFKB1;NFYC;NONO;NPAS2;NR2F1;NR2F2;PML;RFX5;RFXANK;RXRB;SF1;SFPQ;SIRT6;SKI;SMARCA1;SND1;SSRP1;STAT2;TFDP1;THAP11;THRA;TRIM28;UBP1;UBTF;USF1;USF2;ZBTB4;ZNF32;ZNF362;ZNF384,58,exp03-coregnet,0.50237,0.50459,0.50645,10.40622,10.15166,8.5622,0.50542,1.51647,0.44841,0.08621,0.10638,0.05
29,8befb64cb8dd,PDK4,ATF3;BCL3;BCL6;CEBPB;CEBPD;EGR1;HIF1A;HMGA1;KLF9;MAFF;MLXIPL;NFIL3;NR4A2;SND1;SOX9;STAT3;XBP1,17,exp03-coregnet,0.53064,0.6826,0.53431,11.48126,34.60575,8.22236,0.53364,1.9336,0.42182,0.11765,0.08696,0.05263
30,00360f4a7175,PDLIM7,APEX1;ARID5A;BCL3;BCL6;CEBPB;CIC;CREBZF;E2F4;EWSR1;HDAC1;HDAC3;HMGA1;HMGB1;HNF1B;HOXD9;ID4;IRF3;KDM2A;KMT2B;LDB1;MEF2D;MLXIP;MYRF;NCOR2;NFATC4;NFIC;NFKB1;NFKB2;NONO;NR2F1;NR2F2;PML;PPARD;RELA;RFX5;SF1;SFPQ;SKI;SMARCA1;SND1;SOX9;SP100;SRF;SSRP1;STAT2;STAT3;STAT5A;TEAD2;TRIM28;UBP1;ZBTB4,51,exp03-coregnet,0.55072,0.55072,0.56065,14.4259,16.01365,13.9906,0.49037,1.63215,0.40602,0.05882,0.07895,0.03488
31,fe25262300d4,PER1,ARID5A;ATF3;ATF4;BCL3;BCL6;CEBPB;CEBPD;DDIT3;EGR1;ELF3;FOS;FOSL2;HES4;HIF1A;HMGA1;HMGB2;HOXD4;HSF4;ID4;JUN;JUNB;JUND;KLF2;KLF6;KLF9;MAFF;MAFK;MBD2;MEF2D;MXI1;MYRF;NFATC4;NFE2L1;NFIL3;NFKB1;NFKB2;NONO;NR1D1;NR2F2;NR4A1;NR4A2;RELA;RELB;SMAD3;SND1;SOX9;STAT2;STAT3;STAT6;XBP1;ZBTB4,51,exp03-coregnet,0.53092,0.60588,0.52405,9.55219,27.06637,6.77851,0.55979,1.89009,0.46771,0.11765,0.23077,0.08451
32,1b1be7421e83,RHOA,ABL1;APEX1;ARID5A;ARNT;ATF4;ATF6B;BCL3;BCL6;BCLAF1;CIC;CREB3;CTNNB1;DRAP1;E2F4;ELF3;ENO1;EWSR1;GTF2F1;HDAC1;HIF1A;HMGA1;HMGB1;HMGB2;HSF1;ID4;KLF6;MBD2;MEF2D;MYRF;NCOR2;NFATC4;NFE2L2;NFIC;NFKB1;NFKB2;NONO;NR2F1;NR2F2;PML;PPARD;RARA;RELA;RELB;RFX5;SF1;SFPQ;SIRT6;SKI;SMARCA1;SMARCC1;SND1;SOX9;SP100;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5A;STAT5B;STAT6;TEAD2;TFE3;TRIM28;UBP1;USF1;VEZF1;XBP1;ZBTB4;ZNF384,70,exp03-coregnet,0.54686,0.55549,0.54997,13.02165,18.45049,12.44233,0.49679,1.69574,0.40294,0.04286,0.14286,0.03409
33,527543a7909a,SOCS3,ARID5A;BCL3;BCL6;CEBPB;CEBPD;ELF3;ETS2;FOSL2;HIF1A;HMGA1;IRF9;MAFF;NFIL3;NFKB2;NPAS2;NR4A1;NR4A2;PAX8;RELB;SOX9;STAT1;STAT3;XBP1,23,exp03-coregnet,0.53096,0.64756,0.53557,9.47068,31.27363,6.66437,0.57918,1.98039,0.47818,0.13043,0.08108,0.05263
34,3035591062c0,SOD2,BCL3;BCL6;CEBPB;CEBPD;EGR1;ETS2;FOSL2;HIF1A;HMGA1;NFIL3;NR4A1;NR4A2;RELB;SOX9;STAT1;XBP1,16,exp03-coregnet,0.53333,0.74167,0.55,11.21561,48.26578,8.28509,0.57029,2.04703,0.45516,0.3125,0.125,0.09804
35,0db5f7fccb52,SPARC,APEX1;ARID5A;ARNT;ATF4;ATF6B;BCL6;BCLAF1;CREBZF;CTNNB1;E2F4;EGR1;EMX2;EPAS1;ETS1;EWSR1;FOS;GTF2F1;HDAC1;HMGB1;ID4;KDM2A;KLF13;MEF2D;MLXIP;MXD4;MYRF;NCOR2;NFATC4;NFE2L1;NFIC;NFKB1;NFKB2;NONO;NR2F1;NR2F2;PML;RELA;RFX5;RXRA;SFPQ;SKI;SMARCA1;SND1;SP100;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5A;STAT5B;STAT6;TEAD2;TFDP1;THAP11;THRA;TRIM28;UBP1;UBTF;USF2;ZBTB4;ZNF266;ZNF362;ZNF503,64,exp03-coregnet,0.52902,0.53786,0.53075,11.157,16.42245,9.71442,0.50725,1.63443,0.43187,0.01562,0.04348,0.01163
36,622ebcc0450d,SQSTM1,ABL1;APEX1;ARID5A;ARNT;ATF5;BCL3;BCL6;CEBPB;CIC;CTNNB1;DRAP1;ELF3;ENO1;FOSL2;GTF2F1;HDAC1;HIF1A;HMGA1;HMGB2;KLF10;KLF6;MEF2D;MLXIP;MYRF;NCOR2;NFATC4;NFKB1;NFKB2;NONO;NR2F1;NR2F2;PML;RARA;RELA;RELB;SMAD3;SMARCA1;SMARCC1;SND1;SOX9;SRF;SSRP1;STAT1;STAT3;STAT5A;STAT6;TFE3;TRIM28;XBP1;ZNF384,50,exp03-coregnet,0.55755,0.59456,0.56707,14.06989,25.29159,13.97648,0.49291,1.72573,0.39667,0.04,0.1,0.02941
