"Regulator","Target"
"HSF2","PER1"
"HSF2","CLU"
"HSF2","ACTB"
"HSF2","PRKACA"
"HSF2","APP"
"HSF2","CCND3"
"HSF2","SUMO1"
"HSF2","TIMP3"
"HSF2","CD14"
"HSF2","PKD1"
"HSF2","HSPA4"
"HSF2","HSP90AA1"
"HSF2","PCNA"
"HSF2","SQSTM1"
"HSF2","APOE"
"HSF2","TKT"
"HSF2","FASN"
"HSF2","BCL2L1"
"HSF2","GSTP1"
"HSF2","HLA-DRB1"
"HSF2","BMI1"
"HSF2","SOD2"
"HSF2","STMN1"
"HSF2","MCL1"
"HSF2","TXN"
"HSF2","VEGFA"
"HSF2","MAT2A"
"HSF2","OGA"
"SMARCA1","PER1"
"SMARCA1","CLU"
"SMARCA1","ACTB"
"SMARCA1","PRKACA"
"SMARCA1","APP"
"SMARCA1","CCND3"
"SMARCA1","SUMO1"
"SMARCA1","TIMP3"
"SMARCA1","CD14"
"SMARCA1","PKD1"
"SMARCA1","HSPA4"
"SMARCA1","HSP90AA1"
"SMARCA1","PCNA"
"SMARCA1","SQSTM1"
"SMARCA1","TKT"
"SMARCA1","FASN"
"SMARCA1","BCL2L1"
"SMARCA1","GSTP1"
"SMARCA1","HLA-DRB1"
"SMARCA1","BMI1"
"SMARCA1","SOD2"
"SMARCA1","STMN1"
"SMARCA1","SPARC"
"SMARCA1","TXN"
"SMARCA1","VEGFA"
"SMARCA1","MAT2A"
"SMARCA1","CSF1R"
"SMARCA1","OGA"
"STAT1","PER1"
"STAT1","CLU"
"STAT1","ACTB"
"STAT1","PRKACA"
"STAT1","APP"
"STAT1","CCND3"
"STAT1","SUMO1"
"STAT1","TIMP3"
"STAT1","CD14"
"STAT1","PKD1"
"STAT1","HSPA4"
"STAT1","HSP90AA1"
"STAT1","TIMP1"
"STAT1","PCNA"
"STAT1","SQSTM1"
"STAT1","TAGLN"
"STAT1","TKT"
"STAT1","FASN"
"STAT1","BCL2L1"
"STAT1","GSTP1"
"STAT1","HLA-DRB1"
"STAT1","BMI1"
"STAT1","SOD2"
"STAT1","STMN1"
"STAT1","ID3"
"STAT1","SPARC"
"STAT1","TXN"
"STAT1","VEGFA"
"STAT1","MAT2A"
"STAT1","CSF1R"
"STAT1","OGA"
"JAZF1","PER1"
"JAZF1","CLU"
"JAZF1","ACTB"
"JAZF1","PRKACA"
"JAZF1","APP"
"JAZF1","CCND3"
"JAZF1","SUMO1"
"JAZF1","TIMP3"
"JAZF1","CD14"
"JAZF1","PKD1"
"JAZF1","HSPA4"
"JAZF1","HSP90AA1"
"JAZF1","PCNA"
"JAZF1","SQSTM1"
"JAZF1","APOE"
"JAZF1","TKT"
"JAZF1","FASN"
"JAZF1","BCL2L1"
"JAZF1","GSTP1"
"JAZF1","HLA-DRB1"
"JAZF1","BMI1"
"JAZF1","SOD2"
"JAZF1","STMN1"
"JAZF1","SPARC"
"JAZF1","TXN"
"JAZF1","VEGFA"
"JAZF1","MAT2A"
"JAZF1","CSF1R"
"JAZF1","OGA"
"RBFOX2","PER1"
"RBFOX2","CLU"
"RBFOX2","ACTB"
"RBFOX2","PRKACA"
"RBFOX2","APP"
"RBFOX2","CCND3"
"RBFOX2","SUMO1"
"RBFOX2","TIMP3"
"RBFOX2","CD14"
"RBFOX2","PKD1"
"RBFOX2","HSPA4"
"RBFOX2","HSP90AA1"
"RBFOX2","PCNA"
"RBFOX2","SQSTM1"
"RBFOX2","APOE"
"RBFOX2","TKT"
"RBFOX2","FASN"
"RBFOX2","BCL2L1"
"RBFOX2","GSTP1"
"RBFOX2","HLA-DRB1"
"RBFOX2","BMI1"
"RBFOX2","STMN1"
"RBFOX2","SPARC"
"RBFOX2","TXN"
"RBFOX2","VEGFA"
"RBFOX2","MAT2A"
"RBFOX2","CSF1R"
"RBFOX2","OGA"
"EGR1","PER1"
"EGR1","CD14"
"EGR1","GADD45B"
"EGR1","TIMP1"
"EGR1","HLA-E"
"EGR1","APOE"
"EGR1","DUSP1"
"EGR1","NFKBIA"
"EGR1","HLA-DRB1"
"EGR1","SOCS3"
"EGR1","MCL1"
"EGR1","VIM"
"EGR1","SPARC"
"EGR1","VEGFA"
"EGR1","CDKN1A"
"EGR1","PDK4"
"EGR1","HSPA1A"
"EGR1","NDRG1"
"ATF3","PER1"
"ATF3","CLU"
"ATF3","ACTB"
"ATF3","CRYAB"
"ATF3","CD14"
"ATF3","NDRG1"
"ATF3","GADD45B"
"ATF3","TIMP1"
"ATF3","HLA-E"
"ATF3","TAGLN"
"ATF3","APOE"
"ATF3","DUSP1"
"ATF3","NFKBIA"
"ATF3","HLA-DRB1"
"ATF3","SOD2"
"ATF3","SOCS3"
"ATF3","MCL1"
"ATF3","VIM"
"ATF3","ID3"
"ATF3","SPARC"
"ATF3","VEGFA"
"ATF3","CSF1R"
"ATF3","CDKN1A"
"ATF3","PDK4"
"ATF3","HSPA1A"
"FOS","PER1"
"FOS","CRYAB"
"FOS","CD14"
"FOS","GADD45B"
"FOS","TIMP1"
"FOS","HLA-E"
"FOS","APOE"
"FOS","DUSP1"
"FOS","NFKBIA"
"FOS","HLA-DRB1"
"FOS","SOCS3"
"FOS","MCL1"
"FOS","VIM"
"FOS","ID3"
"FOS","SPARC"
"FOS","VEGFA"
"FOS","CSF1R"
"FOS","CDKN1A"
"FOS","PDK4"
"FOS","HSPA1A"
"NR4A1","PER1"
"NR4A1","GADD45B"
"NR4A1","HLA-E"
"NR4A1","APOE"
"NR4A1","DUSP1"
"NR4A1","NFKBIA"
"NR4A1","HLA-DRB1"
"NR4A1","MCL1"
"NR4A1","VIM"
"NR4A1","ID3"
"NR4A1","SPARC"
"NR4A1","VEGFA"
"NR4A1","HSPA1A"
"OTP","PER1"
"OTP","CLU"
"OTP","ACTB"
"OTP","PRKACA"
"OTP","APP"
"OTP","CCND3"
"OTP","SUMO1"
"OTP","CD14"
"OTP","PKD1"
"OTP","HSPA4"
"OTP","HSP90AA1"
"OTP","GADD45B"
"OTP","TIMP1"
"OTP","SQSTM1"
"OTP","HLA-E"
"OTP","APOE"
"OTP","DUSP1"
"OTP","FASN"
"OTP","BCL2L1"
"OTP","NFKBIA"
"OTP","GSTP1"
"OTP","HLA-DRB1"
"OTP","BMI1"
"OTP","SOD2"
"OTP","SOCS3"
"OTP","MCL1"
"OTP","VIM"
"OTP","ID3"
"OTP","SPARC"
"OTP","TXN"
"OTP","VEGFA"
"OTP","CSF1R"
"OTP","CDKN1A"
"OTP","PDK4"
"OTP","HSPA1A"
"OTP","HBB"
"OTP","CRYAB"
"OTP","NDRG1"
"OTP","CDKN1C"
"OTP","HBA2"
"PEG3","PER1"
"PEG3","CLU"
"PEG3","ACTB"
"PEG3","PRKACA"
"PEG3","APP"
"PEG3","CCND3"
"PEG3","SUMO1"
"PEG3","TIMP3"
"PEG3","CD14"
"PEG3","PKD1"
"PEG3","HSPA4"
"PEG3","HSP90AA1"
"PEG3","TIMP1"
"PEG3","PCNA"
"PEG3","CDKN1C"
"PEG3","SQSTM1"
"PEG3","HLA-E"
"PEG3","TAGLN"
"PEG3","APOE"
"PEG3","TKT"
"PEG3","DUSP1"
"PEG3","FASN"
"PEG3","BCL2L1"
"PEG3","GSTP1"
"PEG3","HLA-DRB1"
"PEG3","BMI1"
"PEG3","SOD2"
"PEG3","STMN1"
"PEG3","SOCS3"
"PEG3","MCL1"
"PEG3","VIM"
"PEG3","ID3"
"PEG3","SPARC"
"PEG3","TXN"
"PEG3","VEGFA"
"PEG3","MAT2A"
"PEG3","CSF1R"
"PEG3","OGA"
"PEG3","PDK4"
"PEG3","HSPA1A"
"PEG3","HBB"
"PEG3","HBA2"
"FEZF1","PER1"
"FEZF1","CLU"
"FEZF1","ACTB"
"FEZF1","PRKACA"
"FEZF1","APP"
"FEZF1","CCND3"
"FEZF1","SUMO1"
"FEZF1","TIMP3"
"FEZF1","CD14"
"FEZF1","PKD1"
"FEZF1","HSPA4"
"FEZF1","HSP90AA1"
"FEZF1","TIMP1"
"FEZF1","PCNA"
"FEZF1","SQSTM1"
"FEZF1","HLA-E"
"FEZF1","TAGLN"
"FEZF1","APOE"
"FEZF1","TKT"
"FEZF1","DUSP1"
"FEZF1","FASN"
"FEZF1","BCL2L1"
"FEZF1","HLA-DRB1"
"FEZF1","BMI1"
"FEZF1","SOD2"
"FEZF1","SOCS3"
"FEZF1","MCL1"
"FEZF1","VIM"
"FEZF1","ID3"
"FEZF1","SPARC"
"FEZF1","TXN"
"FEZF1","VEGFA"
"FEZF1","CSF1R"
"FEZF1","PDK4"
"FEZF1","HSPA1A"
"FEZF1","HBB"
"FEZF1","CRYAB"
"FEZF1","NDRG1"
"FEZF1","CDKN1C"
"FEZF1","HBA2"
"ATF4","CLU"
"ATF4","ACTB"
"ATF4","CCND3"
"ATF4","HSP90AA1"
"ATF4","PCNA"
"ATF4","SQSTM1"
"ATF4","TKT"
"ATF4","FASN"
"ATF4","BCL2L1"
"ATF4","NFKBIA"
"ATF4","GSTP1"
"ATF4","BMI1"
"ATF4","SOD2"
"ATF4","TXN"
"ATF4","MAT2A"
"ATF4","OGA"
"CEBPG","CLU"
"CEBPG","ACTB"
"CEBPG","CCND3"
"CEBPG","SUMO1"
"CEBPG","HSPA4"
"CEBPG","HSP90AA1"
"CEBPG","PCNA"
"CEBPG","SQSTM1"
"CEBPG","TKT"
"CEBPG","FASN"
"CEBPG","BCL2L1"
"CEBPG","GSTP1"
"CEBPG","BMI1"
"CEBPG","SOD2"
"CEBPG","TXN"
"CEBPG","MAT2A"
"CEBPG","OGA"
"RFX4","CLU"
"RFX4","TIMP3"
"RFX4","APOE"
"RFX4","ID3"
"RFX4","SPARC"
"SREBF1","CLU"
"SREBF1","ACTB"
"SREBF1","TIMP3"
"SREBF1","PCNA"
"SREBF1","NFKBIA"
"SREBF1","MAT2A"
"KLF16","CLU"
"KLF16","ACTB"
"KLF16","CCND3"
"KLF16","SUMO1"
"KLF16","TIMP3"
"KLF16","HSPA4"
"KLF16","PCNA"
"KLF16","SQSTM1"
"KLF16","TKT"
"KLF16","FASN"
"KLF16","BCL2L1"
"KLF16","GSTP1"
"KLF16","BMI1"
"KLF16","TXN"
"KLF16","MAT2A"
"KLF16","OGA"
"ZBTB7A","CLU"
"ZBTB7A","ACTB"
"ZBTB7A","APP"
"ZBTB7A","CCND3"
"ZBTB7A","TIMP3"
"ZBTB7A","PCNA"
"ZBTB7A","SQSTM1"
"ZBTB7A","TKT"
"ZBTB7A","FASN"
"ZBTB7A","GSTP1"
"ZBTB7A","STMN1"
"ZBTB7A","TXN"
"ZBTB7A","MAT2A"
"IRF9","CLU"
"IRF9","ACTB"
"IRF9","CCND3"
"IRF9","TIMP3"
"IRF9","PCNA"
"IRF9","SQSTM1"
"IRF9","HLA-E"
"IRF9","TKT"
"IRF9","FASN"
"IRF9","BCL2L1"
"IRF9","GSTP1"
"IRF9","BMI1"
"IRF9","TXN"
"IRF9","MAT2A"
"IRF9","OGA"
"PBX3","CLU"
"PBX3","ACTB"
"PBX3","CCND3"
"PBX3","SUMO1"
"PBX3","TIMP3"
"PBX3","HSP90AA1"
"PBX3","PCNA"
"PBX3","TKT"
"PBX3","FASN"
"PBX3","BCL2L1"
"PBX3","GSTP1"
"PBX3","BMI1"
"PBX3","SOD2"
"PBX3","STMN1"
"PBX3","TXN"
"PBX3","OGA"
"DEAF1","CLU"
"DEAF1","ACTB"
"DEAF1","PRKACA"
"DEAF1","CCND3"
"DEAF1","SUMO1"
"DEAF1","TIMP3"
"DEAF1","PKD1"
"DEAF1","HSPA4"
"DEAF1","HSP90AA1"
"DEAF1","PCNA"
"DEAF1","SQSTM1"
"DEAF1","TKT"
"DEAF1","FASN"
"DEAF1","BCL2L1"
"DEAF1","GSTP1"
"DEAF1","BMI1"
"DEAF1","STMN1"
"DEAF1","TXN"
"DEAF1","OGA"
"STAT3","CLU"
"STAT3","ACTB"
"STAT3","CCND3"
"STAT3","TIMP3"
"STAT3","HSP90AA1"
"STAT3","TIMP1"
"STAT3","HLA-E"
"STAT3","NFKBIA"
"STAT3","SOD2"
"STAT3","MCL1"
"STAT3","MAT2A"
"HMGB2","CLU"
"HMGB2","ACTB"
"HMGB2","CCND3"
"HMGB2","TIMP3"
"HMGB2","HSP90AA1"
"HMGB2","PCNA"
"HMGB2","SQSTM1"
"HMGB2","APOE"
"HMGB2","TKT"
"HMGB2","GSTP1"
"HMGB2","BMI1"
"HMGB2","SOD2"
"HMGB2","SPARC"
"HMGB2","TXN"
"HMGB2","MAT2A"
"HMGB2","OGA"
"THAP11","CLU"
"THAP11","ACTB"
"THAP11","PRKACA"
"THAP11","APP"
"THAP11","CCND3"
"THAP11","SUMO1"
"THAP11","HSPA4"
"THAP11","HSP90AA1"
"THAP11","PCNA"
"THAP11","SQSTM1"
"THAP11","TKT"
"THAP11","FASN"
"THAP11","BCL2L1"
"THAP11","GSTP1"
"THAP11","BMI1"
"THAP11","STMN1"
"THAP11","TXN"
"THAP11","MAT2A"
"THAP11","OGA"
"E4F1","CLU"
"E4F1","ACTB"
"E4F1","PRKACA"
"E4F1","APP"
"E4F1","CCND3"
"E4F1","SUMO1"
"E4F1","TIMP3"
"E4F1","PKD1"
"E4F1","PCNA"
"E4F1","SQSTM1"
"E4F1","TKT"
"E4F1","FASN"
"E4F1","BCL2L1"
"E4F1","GSTP1"
"E4F1","BMI1"
"E4F1","STMN1"
"E4F1","TXN"
"E4F1","MAT2A"
"E4F1","OGA"
"HSF1","CLU"
"HSF1","ACTB"
"HSF1","PRKACA"
"HSF1","CCND3"
"HSF1","SUMO1"
"HSF1","TIMP3"
"HSF1","HSPA4"
"HSF1","HSP90AA1"
"HSF1","PCNA"
"HSF1","SQSTM1"
"HSF1","APOE"
"HSF1","TKT"
"HSF1","FASN"
"HSF1","BCL2L1"
"HSF1","GSTP1"
"HSF1","BMI1"
"HSF1","SOD2"
"HSF1","STMN1"
"HSF1","TXN"
"HSF1","MAT2A"
"HSF1","OGA"
"GTF2F1","CLU"
"GTF2F1","ACTB"
"GTF2F1","PRKACA"
"GTF2F1","APP"
"GTF2F1","CCND3"
"GTF2F1","SUMO1"
"GTF2F1","TIMP3"
"GTF2F1","HSPA4"
"GTF2F1","HSP90AA1"
"GTF2F1","PCNA"
"GTF2F1","SQSTM1"
"GTF2F1","TKT"
"GTF2F1","FASN"
"GTF2F1","BCL2L1"
"GTF2F1","GSTP1"
"GTF2F1","BMI1"
"GTF2F1","SOD2"
"GTF2F1","STMN1"
"GTF2F1","TXN"
"GTF2F1","MAT2A"
"GTF2F1","OGA"
"USF1","CLU"
"USF1","ACTB"
"USF1","PRKACA"
"USF1","APP"
"USF1","CCND3"
"USF1","SUMO1"
"USF1","TIMP3"
"USF1","PKD1"
"USF1","HSPA4"
"USF1","HSP90AA1"
"USF1","PCNA"
"USF1","SQSTM1"
"USF1","TKT"
"USF1","FASN"
"USF1","BCL2L1"
"USF1","GSTP1"
"USF1","BMI1"
"USF1","STMN1"
"USF1","TXN"
"USF1","MAT2A"
"USF1","OGA"
"ID2","CLU"
"ID2","TIMP3"
"ID2","APOE"
"ID2","MCL1"
"ID2","SPARC"
"TRIM28","CLU"
"TRIM28","ACTB"
"TRIM28","PRKACA"
"TRIM28","APP"
"TRIM28","CCND3"
"TRIM28","SUMO1"
"TRIM28","TIMP3"
"TRIM28","HSPA4"
"TRIM28","HSP90AA1"
"TRIM28","PCNA"
"TRIM28","SQSTM1"
"TRIM28","TKT"
"TRIM28","FASN"
"TRIM28","BCL2L1"
"TRIM28","GSTP1"
"TRIM28","BMI1"
"TRIM28","STMN1"
"TRIM28","TXN"
"TRIM28","MAT2A"
"TRIM28","OGA"
"EWSR1","CLU"
"EWSR1","ACTB"
"EWSR1","PRKACA"
"EWSR1","APP"
"EWSR1","CCND3"
"EWSR1","SUMO1"
"EWSR1","TIMP3"
"EWSR1","HSPA4"
"EWSR1","HSP90AA1"
"EWSR1","PCNA"
"EWSR1","SQSTM1"
"EWSR1","TKT"
"EWSR1","FASN"
"EWSR1","BCL2L1"
"EWSR1","GSTP1"
"EWSR1","BMI1"
"EWSR1","STMN1"
"EWSR1","TXN"
"EWSR1","MAT2A"
"EWSR1","OGA"
"TFE3","CLU"
"TFE3","ACTB"
"TFE3","PRKACA"
"TFE3","APP"
"TFE3","CCND3"
"TFE3","SUMO1"
"TFE3","TIMP3"
"TFE3","HSPA4"
"TFE3","HSP90AA1"
"TFE3","PCNA"
"TFE3","SQSTM1"
"TFE3","TKT"
"TFE3","FASN"
"TFE3","BCL2L1"
"TFE3","GSTP1"
"TFE3","BMI1"
"TFE3","SOD2"
"TFE3","STMN1"
"TFE3","MCL1"
"TFE3","TXN"
"TFE3","MAT2A"
"TFE3","OGA"
"SF1","CLU"
"SF1","ACTB"
"SF1","PRKACA"
"SF1","APP"
"SF1","CCND3"
"SF1","SUMO1"
"SF1","TIMP3"
"SF1","HSPA4"
"SF1","HSP90AA1"
"SF1","PCNA"
"SF1","SQSTM1"
"SF1","TKT"
"SF1","FASN"
"SF1","BCL2L1"
"SF1","GSTP1"
"SF1","BMI1"
"SF1","STMN1"
"SF1","TXN"
"SF1","MAT2A"
"SF1","OGA"
"CIC","CLU"
"CIC","ACTB"
"CIC","PRKACA"
"CIC","APP"
"CIC","CCND3"
"CIC","SUMO1"
"CIC","TIMP3"
"CIC","PKD1"
"CIC","PCNA"
"CIC","SQSTM1"
"CIC","TKT"
"CIC","FASN"
"CIC","BCL2L1"
"CIC","GSTP1"
"CIC","BMI1"
"CIC","STMN1"
"CIC","TXN"
"CIC","MAT2A"
"CIC","OGA"
"NFE2L1","CLU"
"NFE2L1","ACTB"
"NFE2L1","PRKACA"
"NFE2L1","APP"
"NFE2L1","CCND3"
"NFE2L1","SUMO1"
"NFE2L1","TIMP3"
"NFE2L1","PKD1"
"NFE2L1","HSPA4"
"NFE2L1","HSP90AA1"
"NFE2L1","PCNA"
"NFE2L1","SQSTM1"
"NFE2L1","TKT"
"NFE2L1","FASN"
"NFE2L1","BCL2L1"
"NFE2L1","GSTP1"
"NFE2L1","BMI1"
"NFE2L1","STMN1"
"NFE2L1","TXN"
"NFE2L1","MAT2A"
"NFE2L1","OGA"
"STAT2","CLU"
"STAT2","ACTB"
"STAT2","CCND3"
"STAT2","TIMP3"
"STAT2","HSP90AA1"
"STAT2","PCNA"
"STAT2","TAGLN"
"STAT2","TKT"
"STAT2","FASN"
"STAT2","BCL2L1"
"STAT2","BMI1"
"STAT2","STMN1"
"STAT2","MCL1"
"STAT2","VEGFA"
"STAT2","MAT2A"
"STAT2","OGA"
"THRA","CLU"
"THRA","ACTB"
"THRA","CCND3"
"THRA","SUMO1"
"THRA","TIMP3"
"THRA","PKD1"
"THRA","HSP90AA1"
"THRA","PCNA"
"THRA","SQSTM1"
"THRA","TKT"
"THRA","FASN"
"THRA","BCL2L1"
"THRA","GSTP1"
"THRA","BMI1"
"THRA","SOD2"
"THRA","STMN1"
"THRA","TXN"
"THRA","MAT2A"
"THRA","OGA"
"E2F4","CLU"
"E2F4","ACTB"
"E2F4","PRKACA"
"E2F4","APP"
"E2F4","CCND3"
"E2F4","SUMO1"
"E2F4","TIMP3"
"E2F4","PKD1"
"E2F4","HSPA4"
"E2F4","HSP90AA1"
"E2F4","PCNA"
"E2F4","SQSTM1"
"E2F4","TKT"
"E2F4","FASN"
"E2F4","BCL2L1"
"E2F4","GSTP1"
