,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
22,24e070386ab8,PDK4,ARID5B;ATOH8;BCL6;CEBPD;EGR1;FOSL2;FOXO1;FOXO3;HES6;HTATIP2;KLF15;MAFF;MEF2C;MYC;NFIL3;SIX2;XBP1,17,exp03-coregnet,0.48652,0.60294,0.48039,6.65408,23.31449,4.23653,0.55388,1.88494,0.46496,0.11765,0.08696,0.05263
23,0eebe13e0066,PER1,ARID5B;ATOH8;BACH1;BCL6;CBFB;CEBPB;CEBPD;ETS2;FOS;FOSL2;FOXO1;FOXO3;GTF2IRD1;HTATIP2;KLF15;KLF6;KLF9;MAFF;MAFK;MYC;NCOA3;NFIL3;RORA;SSRP1;STAT5A;TFEB;XBP1;ZBTB16;ZBTB38,29,exp03-coregnet,0.51108,0.60057,0.51806,9.51887,23.77005,6.58224,0.56213,1.77656,0.48861,0.13793,0.15385,0.07843
24,b572bcd6e8be,PIK3R1,ARID5B;ATOH8;BACH1;BCL6;CBFB;EGR1;FOS;FOSL2;FOXO1;FOXO3;GTF2IRD1;HES6;NR4A3;RORA;SIX2;SSRP1;XBP1;ZBTB16,18,exp03-coregnet,0.48366,0.56863,0.47821,5.89686,19.68517,3.73934,0.54631,1.86541,0.45196,0.22222,0.10256,0.07547
25,9df6e0b0c5bd,SOD2,ARID5B;ATOH8;BCL6;CBFB;FOSL2;FOXO1;HES1;HES6;HTATIP2;MEF2C;MYC;NFIL3;NR4A1;NR4A3;SIX2;SSRP1;XBP1;ZBTB7B,18,exp03-coregnet,0.49346,0.56318,0.48475,6.0615,16.54325,4.52935,0.51297,1.83263,0.41287,0.11111,0.05,0.03571
26,a7ca13fc672c,SPARC,ARID5A;ATF3;BCL3;CEBPD;EGR1;ETS2;FOS;HMGB2;JUN;JUNB;JUND;KLF2;MEF2C;MLXIPL;MYOG;NR4A1;NR4A3;SIX2,18,exp03-coregnet,0.54575,0.66993,0.53595,12.89555,37.80305,7.09712,0.57976,2.13297,0.46392,0.11111,0.08696,0.05128
27,5e37d538f184,SQSTM1,ARID5B;BACH1;CBFB;CEBPD;DDIT3;FOSL2;FOXO1;FOXO3;GTF2IRD1;HMGA1;HMGB2;HTATIP2;KLF15;KLF6;MAFF;MAFG;MXI1;MYC;MYF6;NFIL3;NR1D1;NR4A3;RORA;SSRP1;STAT5A;TP63;XBP1;ZBTB16;ZBTB38,29,exp03-coregnet,0.50164,0.55542,0.50411,7.42771,13.90079,5.23551,0.56314,1.80979,0.4845,0.03448,0.05,0.02083
28,b30976f15022,TAGLN,ARID5A;ATF3;CEBPD;EGR1;ETS2;FOS;HES6;HMGB2;JUNB;KLF2;MAFF;NR4A1;NR4A3,13,exp03-coregnet,0.52991,0.68803,0.52778,11.23969,33.38282,5.90892,0.6181,2.09605,0.5239,0.0,0.0,0.0
29,3c01f538ee8b,TIMP1,ARID5A;ATF3;BCL3;CEBPD;EGR1;ENO1;ETS2;FOS;HMGB2;JUNB;KLF6;MAFF;MYC;MYOG;XBP1,15,exp03-coregnet,0.54444,0.69365,0.55079,11.24393,32.38003,7.47805,0.56419,1.94642,0.45939,0.13333,0.05263,0.03922
30,90158c1eab91,TIMP3,ARID5B;ATF3;ATOH8;CBFB;CEBPD;EGR1;ETS2;FOS;FOSL2;FOXO1;FOXO3;HES6;HMGB2;ID1;JUNB;KLF15;KLF2;KLF4;KLF6;KLF9;MAFF;MYC;NFIL3;TP63;XBP1;ZBTB16,26,exp03-coregnet,0.5159,0.63795,0.51744,8.70898,29.55619,6.39171,0.58866,1.95701,0.49954,0.11538,0.13636,0.06667
31,9b48f08d1345,VEGFA,ARID5B;ATOH8;BHLHE40;EGR1;ETS2;FOS;FOSL2;FOXO1;KLF10;MAFF;MYF6;NFIL3;NR4A1;NR4A3;PPARGC1A,15,exp03-coregnet,0.49206,0.64762,0.47619,7.76487,26.93535,3.64283,0.60337,1.96779,0.52026,0.26667,0.02817,0.02614
32,785b677247cc,VIM,ARID5A;ATF3;BCL3;CEBPD;EGR1;ETS2;FOS;FOXO1;HES6;HMGB2;JUNB;JUND;KLF2;KLF6;MAFF;MYC;MYF6;MYOG;NR4A1;NR4A3;SIX2;TP63,22,exp03-coregnet,0.51154,0.66089,0.50794,9.34102,30.97989,5.84574,0.59369,2.03844,0.49633,0.04545,0.02,0.01408
