"Regulator","Target"
"FOSL2","HSP90AA1"
"FOSL2","CXCR4"
"FOSL2","HSPA1A"
"FOSL2","TIMP1"
"FOSL2","DUSP1"
"FOSL2","GADD45B"
"JUND","HLA-DRB1"
"JUND","HMOX1"
"JUND","RHOA"
"JUND","GSTP1"
"JUND","TGFB1"
"JUND","HSP90AA1"
"JUND","CXCR4"
"JUND","HSPA1A"
"JUND","TIMP1"
"JUND","DUSP1"
"JUND","GADD45B"
"HSPA5","HLA-DRB1"
"HSPA5","HMOX1"
"HSPA5","RHOA"
"HSPA5","GSTP1"
"HSPA5","TGFB1"
"HSPA5","SOCS3"
"HSPA5","HSP90AA1"
"HSPA5","CXCR4"
"HSPA5","HSPA1A"
"HSPA5","TIMP1"
"HSPA5","DUSP1"
"HSPA5","GADD45B"
"GTPBP1","HLA-DRB1"
"GTPBP1","HMOX1"
"GTPBP1","RHOA"
"GTPBP1","GSTP1"
"GTPBP1","TGFB1"
"GTPBP1","SOCS3"
"GTPBP1","HSP90AA1"
"GTPBP1","CXCR4"
"GTPBP1","HSPA1A"
"GTPBP1","TIMP1"
"GTPBP1","DUSP1"
"GTPBP1","GADD45B"
"GTPBP1","CD14"
"GTPBP1","BCL2L1"
"LTF","HLA-DRB1"
"LTF","HMOX1"
"LTF","GSTP1"
"LTF","TGFB1"
"LTF","BCL2L1"
"LTF","HSP90AA1"
"LTF","CXCR4"
"LTF","HSPA1A"
"LTF","TIMP1"
"LTF","DUSP1"
"LTF","GADD45B"
"LTF","ACTB"
"LTF","HLA-E"
"LTF","CD14"
"LTF","VIM"
"LTF","CD44"
"LTF","MCL1"
"LTF","CCND3"
"LTF","SOCS3"
"LTF","PDLIM7"
"LTF","TKT"
"FOS","HLA-DRB1"
"FOS","HMOX1"
"FOS","RHOA"
"FOS","GSTP1"
"FOS","TGFB1"
"FOS","SOCS3"
"FOS","HSP90AA1"
"FOS","CXCR4"
"FOS","HSPA1A"
"FOS","TIMP1"
"FOS","DUSP1"
"FOS","GADD45B"
"FOS","BCL2L1"
"NFIL3","HMOX1"
"NFIL3","TGFB1"
"NFIL3","SOCS3"
"NFIL3","CXCR4"
"NFIL3","TIMP1"
"NFIL3","DUSP1"
"NFIL3","GADD45B"
"JUNB","HMOX1"
"JUNB","RHOA"
"JUNB","GSTP1"
"JUNB","TGFB1"
"JUNB","SOCS3"
"JUNB","TIMP1"
"JUNB","DUSP1"
"JUNB","GADD45B"
"JUNB","HBB"
"CEBPB","HMOX1"
"CEBPB","SOCS3"
"CEBPB","TIMP1"
"CEBPB","DUSP1"
"MXD1","HMOX1"
"MXD1","RHOA"
"MXD1","TGFB1"
"MXD1","SOCS3"
"MXD1","HSP90AA1"
"MXD1","CXCR4"
"MXD1","TIMP1"
"MXD1","DUSP1"
"MXD1","GADD45B"
"KLF6","HMOX1"
"KLF6","RHOA"
"KLF6","TGFB1"
"KLF6","SOCS3"
"KLF6","HSP90AA1"
"KLF6","CXCR4"
"KLF6","DUSP1"
"KLF6","GADD45B"
"USF1","HLA-E"
"USF1","RHOA"
"USF1","VIM"
"USF1","TGFB1"
"USF1","CCND3"
"USF1","PDLIM7"
"USF1","TKT"
"SNRNP70","HLA-E"
"SNRNP70","RHOA"
"SNRNP70","GSTP1"
"SNRNP70","VIM"
"SNRNP70","TGFB1"
"SNRNP70","PDLIM7"
"SNRNP70","TKT"
"STAT6","HLA-E"
"STAT6","RHOA"
"STAT6","VIM"
"STAT6","TGFB1"
"STAT6","PDLIM7"
"STAT6","TKT"
"TAGLN2","HLA-E"
"TAGLN2","RHOA"
"TAGLN2","VIM"
"TAGLN2","TGFB1"
"TAGLN2","CCND3"
"TAGLN2","PDLIM7"
"TAGLN2","TKT"
"TAGLN2","HBB"
"TAGLN2","BCL2L1"
"TAGLN2","HBA2"
"NUCB1","RHOA"
"ATF4","RHOA"
"RPL6","RHOA"
"RPL6","GSTP1"
"ENO1","RHOA"
"ENO1","VIM"
"ENO1","TGFB1"
"ENO1","TIMP1"
"TPI1","RHOA"
"TPI1","TGFB1"
"TPI1","TIMP1"
"SF1","RHOA"
"SF1","GSTP1"
"SF1","VIM"
"SF1","TGFB1"
"SF1","PDLIM7"
"PKM","RHOA"
"PKM","CD14"
"PKM","GSTP1"
"PKM","VIM"
"PKM","TGFB1"
"PKM","CD44"
"PKM","PDLIM7"
"BCL3","RHOA"
"BCL3","TGFB1"
"BCL3","CD44"
"BCL3","SOCS3"
"BCL3","PDLIM7"
"BCL3","TIMP1"
"ARID5A","RHOA"
"ARID5A","TGFB1"
"ARID5A","CD44"
"ARID5A","SOCS3"
"ARID5A","PDLIM7"
"ARID5A","TIMP1"
"ARG1","NFKBIA"
"ARG1","MCL1"
"ARG1","DUSP1"
"ARG1","HLA-DRB1"
"ARG1","GSTP1"
"ARG1","HBB"
"ARG1","BCL2L1"
"ARG1","HBA2"
"RPL35","GSTP1"
"RPL35","HSP90AA1"
"UBB","HBB"
"UBB","BCL2L1"
"UBB","ACTB"
"UBB","HLA-E"
"UBB","RHOA"
"UBB","VIM"
"UBB","CCND3"
"UBB","PDLIM7"
"UBB","TKT"
"HMGB2","MCL1"
"HMGB2","HBA2"
