"Regulator","Target"
"ZBTB18","NOTCH1"
"ZBTB18","HLA-E"
"ZBTB18","SUMO1"
"ZBTB18","CD44"
"ZBTB18","TKT"
"ZBTB18","SOD2"
"ZBTB18","SOCS3"
"ZBTB18","NFKBIA"
"ZBTB18","TGFBR2"
"ZBTB18","MCL1"
"ZBTB18","PTEN"
"ZBTB18","CCND3"
"ZBTB18","MAT2A"
"ZBTB18","SPARC"
"ZBTB18","PRKACA"
"ZBTB18","RBL2"
"ZBTB18","PSEN1"
"ZBTB18","VIM"
"ZBTB18","HBB"
"ZBTB18","HBA2"
"ZBTB18","BCL2L1"
"ZBTB7B","NOTCH1"
"ZBTB7B","HLA-E"
"ZBTB7B","SUMO1"
"ZBTB7B","CD44"
"ZBTB7B","CD14"
"ZBTB7B","PDLIM7"
"ZBTB7B","TKT"
"ZBTB7B","ACTB"
"ZBTB7B","SOCS3"
"ZBTB7B","NFKBIA"
"ZBTB7B","TGFBR2"
"ZBTB7B","MCL1"
"ZBTB7B","CCND3"
"ZBTB7B","SPARC"
"ZBTB7B","PRKACA"
"ZBTB7B","PSEN1"
"ZBTB7B","VIM"
"ZBTB7B","HBB"
"ZBTB7B","VEGFA"
"ZBTB7B","HBA2"
"ZBTB7B","BCL2L1"
"KLF13","NOTCH1"
"KLF13","HLA-E"
"KLF13","SUMO1"
"KLF13","CD44"
"KLF13","ACTB"
"KLF13","SOCS3"
