"Regulator","Target"
"NFIL3","MT1A"
"NFIL3","TIMP3"
"NFIL3","PER1"
"NFIL3","MCL1"
"NFIL3","SOD2"
"NFIL3","GADD45B"
"NFIL3","DUSP1"
"NFIL3","OGA"
"NFIL3","SQSTM1"
"NFIL3","CDKN1C"
"NFIL3","VEGFA"
"NFIL3","APP"
"NFIL3","NFKBIA"
"NFIL3","FASN"
"NFIL3","MAT2A"
"NFIL3","BCL2L1"
"NFIL3","ID3"
"NFIL3","CDKN1A"
"MYC","PDK4"
"MYC","MT1A"
"MYC","TIMP3"
"MYC","PER1"
"MYC","MCL1"
"MYC","HMOX1"
"MYC","SOD2"
"MYC","GADD45B"
"MYC","HSP90AA1"
"MYC","DUSP1"
"MYC","VIM"
"MYC","TIMP1"
"MYC","OGA"
"MYC","SQSTM1"
"MYC","APP"
"MYC","NFKBIA"
"MYC","FASN"
"MYC","MAT2A"
"MYC","BCL2L1"
"MYC","ID3"
"MYC","CLU"
"MYC","HLA-DRB1"
"MYC","CDKN1A"
"FOSL2","PDK4"
"FOSL2","MT1A"
"FOSL2","TIMP3"
"FOSL2","PER1"
"FOSL2","MCL1"
"FOSL2","SOD2"
"FOSL2","GADD45B"
"FOSL2","DUSP1"
"FOSL2","OGA"
"FOSL2","SQSTM1"
"FOSL2","CDKN1C"
"FOSL2","VEGFA"
"FOSL2","PIK3R1"
"FOSL2","NFKBIA"
"FOSL2","FASN"
"FOSL2","MAT2A"
"FOSL2","BCL2L1"
"FOSL2","ID3"
"FOSL2","CDKN1A"
"CEBPD","PDK4"
"CEBPD","MT1A"
"CEBPD","TIMP3"
"CEBPD","PER1"
"CEBPD","MCL1"
"CEBPD","HMOX1"
"CEBPD","TAGLN"
"CEBPD","GADD45B"
"CEBPD","HSP90AA1"
"CEBPD","DUSP1"
"CEBPD","VIM"
"CEBPD","TIMP1"
"CEBPD","OGA"
"CEBPD","SQSTM1"
"CEBPD","APP"
"CEBPD","NFKBIA"
"CEBPD","SPARC"
"CEBPD","FASN"
"CEBPD","MAT2A"
"CEBPD","BCL2L1"
"CEBPD","ID3"
"CEBPD","HLA-DRB1"
"CEBPD","CDKN1A"
"MAFF","PDK4"
"MAFF","MT1A"
"MAFF","TIMP3"
"MAFF","PER1"
"MAFF","MCL1"
"MAFF","HMOX1"
"MAFF","TAGLN"
"MAFF","GADD45B"
"MAFF","HSP90AA1"
"MAFF","DUSP1"
"MAFF","VIM"
"MAFF","TIMP1"
"MAFF","OGA"
"MAFF","SQSTM1"
"MAFF","VEGFA"
"MAFF","APP"
"MAFF","HBB"
"MAFF","NFKBIA"
"MAFF","MAT2A"
"MAFF","BCL2L1"
"MAFF","ID3"
"MAFF","HLA-DRB1"
"MAFF","CDKN1A"
"ARID5B","PDK4"
"ARID5B","MT1A"
"ARID5B","TIMP3"
"ARID5B","PER1"
"ARID5B","MCL1"
"ARID5B","HMOX1"
"ARID5B","SOD2"
"ARID5B","GADD45B"
"ARID5B","DUSP1"
"ARID5B","OGA"
"ARID5B","SQSTM1"
"ARID5B","CDKN1C"
"ARID5B","VEGFA"
"ARID5B","PIK3R1"
"ARID5B","NFKBIA"
"ARID5B","FASN"
"ARID5B","BCL2L1"
"ARID5B","ID3"
"ARID5B","CDKN1A"
"FOXO1","PDK4"
"FOXO1","MT1A"
"FOXO1","TIMP3"
"FOXO1","PER1"
"FOXO1","MCL1"
"FOXO1","HMOX1"
"FOXO1","SOD2"
"FOXO1","GADD45B"
"FOXO1","HSP90AA1"
"FOXO1","DUSP1"
"FOXO1","VIM"
"FOXO1","OGA"
"FOXO1","SQSTM1"
"FOXO1","CDKN1C"
"FOXO1","VEGFA"
"FOXO1","PIK3R1"
"FOXO1","NFKBIA"
"FOXO1","FASN"
"FOXO1","MAT2A"
"FOXO1","BCL2L1"
"FOXO1","ID3"
"FOXO1","CDKN1A"
"FOXO1","HSPA1A"
"NR4A3","MT1A"
"NR4A3","FN1"
"NR4A3","TAGLN"
"NR4A3","GADD45B"
"NR4A3","HSP90AA1"
"NR4A3","DUSP1"
"NR4A3","ACTA2"
"NR4A3","VIM"
"NR4A3","CDKN1C"
"NR4A3","VEGFA"
"NR4A3","APP"
"NR4A3","HBB"
"NR4A3","CRYAB"
"NR4A3","SPARC"
"NR4A3","HSPA1A"
"NR4A3","MAT2A"
"NR4A3","CLU"
"NR4A3","MCL1"
"NR4A3","HMOX1"
"NR4A3","SOD2"
"NR4A3","OGA"
"NR4A3","SQSTM1"
"NR4A3","PIK3R1"
"NR4A3","NFKBIA"
"NR4A3","FASN"
"NR4A3","BCL2L1"
"NR4A3","ID3"
"NR4A3","CDKN1A"
"ETS2","MT1A"
"ETS2","TIMP3"
"ETS2","PER1"
"ETS2","TAGLN"
"ETS2","GADD45B"
"ETS2","HSP90AA1"
"ETS2","DUSP1"
"ETS2","VIM"
"ETS2","TIMP1"
"ETS2","OGA"
"ETS2","VEGFA"
"ETS2","APP"
"ETS2","SPARC"
"ETS2","MAT2A"
"ETS2","BCL2L1"
"ETS2","ID3"
"ETS2","CLU"
"ETS2","HLA-DRB1"
"FOS","MT1A"
"FOS","TIMP3"
"FOS","PER1"
"FOS","FN1"
"FOS","TAGLN"
"FOS","GADD45B"
"FOS","HSP90AA1"
"FOS","DUSP1"
"FOS","ACTA2"
"FOS","VIM"
"FOS","TIMP1"
"FOS","OGA"
"FOS","VEGFA"
"FOS","APP"
"FOS","HBB"
"FOS","CRYAB"
"FOS","SPARC"
"FOS","HSPA1A"
"FOS","MAT2A"
"FOS","ID3"
"FOS","CLU"
"FOS","HLA-DRB1"
"FOS","CDKN1C"
"FOS","PIK3R1"
"KLF4","TIMP3"
"KLF4","DUSP1"
"KLF4","APP"
"KLF4","ID3"
"ID1","TIMP3"
"ID1","ID3"
"KLF2","TIMP3"
"KLF2","TAGLN"
"KLF2","DUSP1"
"KLF2","VIM"
"KLF2","APP"
"KLF2","SPARC"
"KLF2","ID3"
"KLF2","CLU"
"KLF2","HLA-DRB1"
"HMGB2","TIMP3"
"HMGB2","TAGLN"
"HMGB2","VIM"
"HMGB2","TIMP1"
"HMGB2","OGA"
"HMGB2","SQSTM1"
"HMGB2","APP"
"HMGB2","CRYAB"
"HMGB2","SPARC"
"HMGB2","HLA-DRB1"
"TP63","TIMP3"
"TP63","VIM"
"TP63","SQSTM1"
"KLF9","TIMP3"
"KLF9","PER1"
"KLF9","MCL1"
"KLF9","NFKBIA"
"KLF9","BCL2L1"
"ZBTB16","TIMP3"
"ZBTB16","PER1"
"ZBTB16","MCL1"
"ZBTB16","OGA"
"ZBTB16","SQSTM1"
"ZBTB16","PIK3R1"
"ZBTB16","NFKBIA"
"ZBTB16","BCL2L1"
"ATF3","TIMP3"
"ATF3","FN1"
"ATF3","TAGLN"
"ATF3","GADD45B"
"ATF3","HSP90AA1"
"ATF3","DUSP1"
"ATF3","ACTA2"
"ATF3","VIM"
"ATF3","TIMP1"
"ATF3","APP"
"ATF3","SPARC"
"ATF3","HSPA1A"
"ATF3","MAT2A"
"ATF3","ID3"
"ATF3","CLU"
"ATF3","HLA-DRB1"
"JUNB","TIMP3"
"JUNB","FN1"
"JUNB","TAGLN"
"JUNB","GADD45B"
"JUNB","HSP90AA1"
"JUNB","DUSP1"
"JUNB","ACTA2"
"JUNB","VIM"
"JUNB","TIMP1"
"JUNB","APP"
"JUNB","SPARC"
"JUNB","MAT2A"
"JUNB","ID3"
"JUNB","CLU"
"JUNB","HLA-DRB1"
"CBFB","TIMP3"
"CBFB","PER1"
"CBFB","MCL1"
"CBFB","SOD2"
"CBFB","OGA"
"CBFB","SQSTM1"
"CBFB","PIK3R1"
"CBFB","NFKBIA"
"CBFB","FASN"
"CBFB","BCL2L1"
"CBFB","ID3"
"CBFB","CDKN1A"
"KLF6","TIMP3"
"KLF6","PER1"
"KLF6","MCL1"
"KLF6","GADD45B"
"KLF6","HSP90AA1"
"KLF6","DUSP1"
"KLF6","VIM"
"KLF6","TIMP1"
"KLF6","OGA"
"KLF6","SQSTM1"
"KLF6","APP"
"KLF6","FASN"
"KLF6","MAT2A"
"KLF6","BCL2L1"
"KLF6","HLA-DRB1"
"KLF6","CDKN1A"
"EGR1","TIMP3"
"EGR1","FN1"
"EGR1","TAGLN"
"EGR1","GADD45B"
"EGR1","HSP90AA1"
"EGR1","DUSP1"
"EGR1","ACTA2"
"EGR1","VIM"
"EGR1","TIMP1"
"EGR1","VEGFA"
"EGR1","APP"
"EGR1","HBB"
"EGR1","CRYAB"
"EGR1","SPARC"
"EGR1","HSPA1A"
"EGR1","MAT2A"
"EGR1","ID3"
"EGR1","CLU"
"EGR1","HLA-DRB1"
"EGR1","PDK4"
"EGR1","CDKN1C"
"EGR1","PIK3R1"
"TFEB","PER1"
"TFEB","OGA"
"NCOA3","PER1"
"MAFK","PER1"
"MAFK","MCL1"
"MAFK","HSP90AA1"
"MAFK","OGA"
"MAFK","APP"
"STAT5A","PER1"
"STAT5A","MCL1"
"STAT5A","OGA"
"STAT5A","SQSTM1"
"STAT5A","BCL2L1"
"GTF2IRD1","PER1"
"GTF2IRD1","MCL1"
"GTF2IRD1","OGA"
"GTF2IRD1","SQSTM1"
"GTF2IRD1","PIK3R1"
"GTF2IRD1","NFKBIA"
"GTF2IRD1","FASN"
"GTF2IRD1","BCL2L1"
"GTF2IRD1","CDKN1A"
"CEBPB","PER1"
"CEBPB","MCL1"
"CEBPB","DUSP1"
"CEBPB","OGA"
"CEBPB","NFKBIA"
"CEBPB","FASN"
"CEBPB","MAT2A"
"CEBPB","BCL2L1"
"CEBPB","CDKN1A"
"BACH1","PER1"
"BACH1","MCL1"
"BACH1","SQSTM1"
"BACH1","PIK3R1"
"BACH1","NFKBIA"
"BACH1","FASN"
"BACH1","CDKN1A"
"RORA","PER1"
"RORA","MCL1"
"RORA","SQSTM1"
"RORA","PIK3R1"
"RORA","NFKBIA"
"RORA","FASN"
"ZBTB38","PER1"
"ZBTB38","MCL1"
"ZBTB38","OGA"
"ZBTB38","SQSTM1"
"ZBTB38","MAT2A"
"SSRP1","PER1"
"SSRP1","MCL1"
"SSRP1","SOD2"
"SSRP1","OGA"
"SSRP1","SQSTM1"
"SSRP1","PIK3R1"
"SSRP1","NFKBIA"
"SSRP1","FASN"
"SSRP1","BCL2L1"
"SSRP1","ID3"
"SSRP1","CDKN1A"
"MZF1","MCL1"
"MZF1","OGA"
"MZF1","BCL2L1"
"MXI1","MCL1"
"MXI1","OGA"
"MXI1","SQSTM1"
"MAFG","MCL1"
"MAFG","HSP90AA1"
"MAFG","OGA"
"MAFG","SQSTM1"
"ENO1","MCL1"
"ENO1","TIMP1"
"ENO1","OGA"
"ENO1","BCL2L1"
"NR1D1","MCL1"
"NR1D1","HSP90AA1"
"NR1D1","SQSTM1"
"NR1D1","ID3"
"MEF2C","FN1"
"MEF2C","APP"
"MEF2C","SPARC"
"MEF2C","PDK4"
"MEF2C","MT1A"
"MEF2C","SOD2"
"MEF2C","NFKBIA"
"MEF2C","FASN"
"MEF2C","BCL2L1"
"MEF2C","CDKN1A"
"NR4A1","FN1"
"NR4A1","TAGLN"
"NR4A1","GADD45B"
"NR4A1","DUSP1"
"NR4A1","ACTA2"
"NR4A1","VIM"
"NR4A1","VEGFA"
"NR4A1","APP"
"NR4A1","SPARC"
"NR4A1","HSPA1A"
"NR4A1","MAT2A"
"NR4A1","CLU"
"NR4A1","HLA-DRB1"
"NR4A1","SOD2"
"ARID5A","FN1"
"ARID5A","TAGLN"
"ARID5A","GADD45B"
"ARID5A","HSP90AA1"
"ARID5A","DUSP1"
"ARID5A","VIM"
"ARID5A","TIMP1"
"ARID5A","APP"
"ARID5A","SPARC"
"ARID5A","HSPA1A"
"ARID5A","MAT2A"
"ARID5A","CLU"
"ARID5A","HLA-DRB1"
"ARID5A","CDKN1C"
"MYF6","HMOX1"
"MYF6","HSP90AA1"
"MYF6","VIM"
"MYF6","SQSTM1"
"MYF6","APP"
"MYF6","HLA-DRB1"
"MYF6","VEGFA"
"ZBTB7B","SOD2"
"ZBTB7B","ID3"
"BHLHE40","GADD45B"
"BHLHE40","VEGFA"
"BHLHE40","MAT2A"
"BHLHE40","HLA-DRB1"
"RARA","GADD45B"
"RARA","MAT2A"
"BCL3","GADD45B"
"BCL3","HSP90AA1"
"BCL3","VIM"
"BCL3","TIMP1"
"BCL3","APP"
"BCL3","SPARC"
"BCL3","MAT2A"
"BCL3","ID3"
"BCL3","HLA-DRB1"
"ZNF692","HSP90AA1"
"DDIT3","HSP90AA1"
"DDIT3","SQSTM1"
"MYOG","HSP90AA1"
"MYOG","VIM"
"MYOG","TIMP1"
"MYOG","APP"
"MYOG","CRYAB"
"MYOG","SPARC"
"MYOG","ID3"
"KLF5","HSP90AA1"
"KLF5","CDKN1C"
"JUND","VIM"
"JUND","APP"
"JUND","SPARC"
"JUN","OGA"
"JUN","APP"
"JUN","SPARC"
"HMGA1","SQSTM1"
"MLXIPL","CDKN1C"
"MLXIPL","FN1"
"MLXIPL","APP"
"MLXIPL","SPARC"
"MLXIPL","HSPA1A"
"MLXIPL","HLA-DRB1"
"KLF10","VEGFA"
"KLF10","MAT2A"
"PPARGC1A","VEGFA"
"BHLHE41","APP"
"PPARD","MAT2A"
"MYOD1","MAT2A"
"RXRG","MCL1"
"HES1","SOD2"
